GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,CAR
2023091000,2023-09-10,1,6,14,CAR,ATL,4,1,89,0,0,"(6:14) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO ATL 12 FOR -1 YARDS (90-D.ONYEMATA, 48-B.DUPREE).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OPP,0,,0,,0,1,526,0,0
2023091000,2023-09-10,1,6,8,ATL,CAR,1,10,12,1,0,(6:08) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 31 FOR 19 YARDS (21-J.CHINN).,0,2023,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OWN,0,,0,,0,1,532,0,0
2023091000,2023-09-10,1,6,8,ATL,CAR,0,0,100,1,0,TIMEOUT AT 06:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,532,0,0
2023091000,2023-09-10,1,5,28,ATL,CAR,1,10,31,1,0,(5:28) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO CAR 47 FOR 22 YARDS (24-V.BELL).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,1,572,0,0
2023091000,2023-09-10,1,4,56,ATL,CAR,1,10,53,0,0,"(4:56) (NO HUDDLE, SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO CAR 43 FOR 4 YARDS (0-B.BURNS).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,1,604,0,0
2023091000,2023-09-10,1,4,13,ATL,CAR,2,6,57,0,0,(4:13) (SHOTGUN) 9-D.RIDDER SACKED AT CAR 46 FOR -3 YARDS (0-B.BURNS).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1,647,0,0
2023091000,2023-09-10,1,3,29,ATL,CAR,3,9,54,0,0,(3:29) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON TO ATL 48 FOR -6 YARDS (0-B.BURNS).,0,2023,-6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1,691,0,0
2023091000,2023-09-10,1,2,55,ATL,CAR,4,15,48,0,0,"(2:55) 13-B.PINION PUNTS 38 YARDS TO CAR 14, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 11-I.SMITH-MARSETTE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1,725,0,0
2023091000,2023-09-10,1,2,47,ATL,CAR,0,0,100,1,0,TIMEOUT AT 02:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,733,0,0
2023091000,2023-09-10,1,2,47,CAR,ATL,1,10,14,0,0,"(2:47) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO CAR 20 FOR 6 YARDS (27-R.GRANT). PENALTY ON CAR-19-A.THIELEN, OFFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT CAR 14 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,14,OWN,1,CAR,1,OFFENSIVE PASS INTERFERENCE,7,1,733,0,0
2023091000,2023-09-10,1,2,13,CAR,ATL,1,17,7,0,0,"(2:13) (SHOTGUN) PENALTY ON CAR, DELAY OF GAME, 4 YARDS, ENFORCED AT CAR 7 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,7,OWN,1,CAR,1,DELAY OF GAME,4,1,767,0,0
2023091000,2023-09-10,1,1,50,CAR,ATL,1,21,3,0,0,(1:50) (SHOTGUN) 6-M.SANDERS RIGHT GUARD TO CAR 8 FOR 5 YARDS (3-J.BATES; 95-T.GRAHAM).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OWN,0,,0,,0,1,790,0,0
2023091000,2023-09-10,1,1,10,CAR,ATL,2,16,8,0,0,(1:10) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE INTENDED FOR 81-H.HURST INTERCEPTED BY 3-J.BATES AT CAR 20. 3-J.BATES TO CAR 17 FOR 3 YARDS (15-J.MINGO).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,8,OWN,0,,0,,0,1,830,0,0
2023091000,2023-09-10,1,1,1,ATL,CAR,1,10,83,0,0,"(1:01) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON PUSHED OB AT CAR 16 FOR 1 YARD (25-X.WOODS, 8-J.HORN).",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1,839,0,0
2023091000,2023-09-10,1,0,28,ATL,CAR,2,9,84,0,0,(:28) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO CAR 11 FOR 5 YARDS (0-B.BURNS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0,1,872,0,0
2023091000,2023-09-10,2,15,0,ATL,CAR,3,4,89,1,0,"(15:00) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1,900,0,0
2023091000,2023-09-10,1,0,0,ATL,CAR,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,900,0,0
2023091000,2023-09-10,2,14,54,CAR,ATL,1,10,25,0,0,(14:54) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,906,0,0
2023091000,2023-09-10,2,14,54,CAR,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,906,0,0
2023091000,2023-09-10,2,14,54,ATL,CAR,0,0,100,1,0,TIMEOUT AT 14:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,906,0,0
2023091000,2023-09-10,2,14,54,ATL,CAR,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,906,0,0
2023091000,2023-09-10,2,14,52,CAR,ATL,0,0,100,1,0,TIMEOUT #1 BY CAR AT 14:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,908,0,0
2023091000,2023-09-10,2,14,52,CAR,ATL,2,10,25,0,0,(14:52) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 81-H.HURST (27-R.GRANT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,908,0,0
2023091000,2023-09-10,2,14,46,CAR,ATL,3,10,25,0,0,(14:46) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD PUSHED OB AT CAR 32 FOR 7 YARDS (44-T.ANDERSEN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,914,0,0
2023091000,2023-09-10,2,14,9,CAR,ATL,4,3,32,0,0,"(14:09) 10-J.HEKKER PUNTS 53 YARDS TO ATL 15, CENTER-44-J.JANSEN, FAIR CATCH BY 20-D.ALFORD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,951,0,0
2023091000,2023-09-10,2,14,1,ATL,CAR,0,0,100,1,0,TIMEOUT AT 14:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,959,0,0
2023091000,2023-09-10,2,14,1,ATL,CAR,1,10,15,0,0,(14:01) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,959,0,0
2023091000,2023-09-10,2,13,57,ATL,CAR,2,10,15,0,0,"(13:57) (NO HUDDLE, SHOTGUN) 9-D.RIDDER SACKED AT ATL 15 FOR 0 YARDS (SACK SPLIT BY 49-F.LUVU AND 99-S.TUTTLE).",0,2023,0,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,963,0,0
2023091000,2023-09-10,2,13,33,ATL,CAR,3,10,15,0,0,"(13:33) (NO HUDDLE, SHOTGUN) PENALTY ON CAR, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT ATL 15 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OWN,1,CAR,1,DEFENSIVE TOO MANY MEN ON FIELD,5,1,987,0,0
2023091000,2023-09-10,2,13,9,ATL,CAR,3,5,20,0,0,"(13:09) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS TO ATL 46 FOR 26 YARDS (24-V.BELL). PENALTY ON ATL-5-D.LONDON, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT ATL 20 - NO PLAY.",0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,20,OWN,1,ATL,1,ILLEGAL SHIFT,5,1,1011,0,0
2023091000,2023-09-10,2,12,59,ATL,CAR,3,10,15,0,0,"(12:59) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 18-M.HOLLINS TO ATL 24 FOR 9 YARDS (49-F.LUVU). CAROLINA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,1,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,1021,0,0
2023091000,2023-09-10,2,12,35,ATL,CAR,4,1,24,0,0,"(12:35) 13-B.PINION PUNTS 51 YARDS TO CAR 25, CENTER-49-L.MCCULLOUGH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1,1045,0,0
2023091000,2023-09-10,2,12,27,CAR,ATL,1,10,25,0,0,(12:27) (SHOTGUN) 6-M.SANDERS RIGHT TACKLE TO CAR 28 FOR 3 YARDS (96-Z.HARRISON; 44-T.ANDERSEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1,1053,0,0
