GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,NYJ
2023091100,2023-09-11,1,2,58,NYJ,BUF,2,15,17,0,0,"(2:58) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 33-D.COOK TO NYJ 21 FOR 4 YARDS (23-M.HYDE, 58-M.MILANO).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,722,0,0
2023091100,2023-09-11,1,2,15,NYJ,BUF,3,11,21,1,0,(2:15) (SHOTGUN) 2-Z.WILSON PASS DEEP RIGHT TO 10-A.LAZARD TO NYJ 43 FOR 22 YARDS (21-J.POYER).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,765,0,0
2023091100,2023-09-11,1,1,34,NYJ,BUF,1,10,43,0,0,"(1:34) 33-D.COOK LEFT GUARD TO NYJ 48 FOR 5 YARDS (47-C.BENFORD, 21-J.POYER).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,806,0,0
2023091100,2023-09-11,1,0,59,NYJ,BUF,2,5,48,0,0,(:59) 33-D.COOK LEFT END TO NYJ 44 FOR -4 YARDS (58-M.MILANO).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,841,0,0
2023091100,2023-09-11,1,0,16,NYJ,BUF,3,9,44,0,0,(:16) (SHOTGUN) 2-Z.WILSON SACKED AT NYJ 32 FOR -12 YARDS (97-J.PHILLIPS).,0,2023,-12,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,884,0,0
2023091100,2023-09-11,1,0,0,NYJ,BUF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023091100,2023-09-11,2,15,0,NYJ,BUF,4,21,32,0,0,"(15:00) 5-T.MORSTEAD PUNTS 39 YARDS TO BUF 29, CENTER-42-T.HENNESSY, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,900,0,0
2023091100,2023-09-11,2,14,54,BUF,NYJ,1,10,29,0,0,(14:54) (SHOTGUN) 17-J.ALLEN SACKED AT BUF 27 FOR -2 YARDS (96-A.WOODS).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,906,0,0
2023091100,2023-09-11,2,13,54,BUF,NYJ,2,12,27,0,0,(13:54) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 31 FOR 4 YARDS (56-QU.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,966,0,0
2023091100,2023-09-11,2,13,12,BUF,NYJ,3,8,31,0,0,(13:12) (SHOTGUN) 17-J.ALLEN PASS DEEP MIDDLE INTENDED FOR 11-D.HARTY INTERCEPTED BY 3-J.WHITEHEAD AT NYJ 4. 3-J.WHITEHEAD TO NYJ 4 FOR NO GAIN (11-D.HARTY).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,31,OWN,0,,0,,0,1008,0,0
2023091100,2023-09-11,2,13,2,NYJ,BUF,0,0,100,1,0,TIMEOUT AT 13:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1018,0,0
2023091100,2023-09-11,2,13,2,NYJ,BUF,1,10,4,1,0,(13:02) 20-BRE.HALL RIGHT GUARD TO BUF 13 FOR 83 YARDS (47-C.BENFORD).,0,2023,83,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,4,OWN,0,,0,,0,1018,0,0
2023091100,2023-09-11,2,12,7,NYJ,BUF,1,10,87,0,0,(12:07) 33-D.COOK RIGHT TACKLE TO BUF 12 FOR 1 YARD (20-T.RAPP).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OPP,0,,0,,0,1073,0,0
2023091100,2023-09-11,2,11,31,NYJ,BUF,2,9,88,0,0,(11:31) (SHOTGUN) 33-D.COOK UP THE MIDDLE TO BUF 8 FOR 4 YARDS (21-J.POYER; 56-L.FLOYD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1109,0,0
