GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,TEN
2023091005,2023-09-10,1,2,24,NO,TEN,2,11,27,0,0,"(2:24) PENALTY ON NO-12-C.OLAVE, FALSE START, 5 YARDS, ENFORCED AT NO 27 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,NO,1,FALSE START,5,1,756,0,0
2023091005,2023-09-10,1,2,10,NO,TEN,2,16,22,0,0,"(2:10) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON TO NO 26 FOR 4 YARDS (26-K.FULTON, 37-A.HOOKER).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1,770,0,0
2023091005,2023-09-10,1,1,36,NO,TEN,3,12,26,0,0,(1:36) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,804,0,0
2023091005,2023-09-10,1,1,30,NO,TEN,4,12,26,0,0,"(1:30) 39-L.HEDLEY PUNTS 51 YARDS TO TEN 23, CENTER-49-Z.WOOD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1,810,0,0
2023091005,2023-09-10,1,1,22,NO,TEN,0,0,100,1,0,TIMEOUT AT 01:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,818,0,0
2023091005,2023-09-10,1,1,22,TEN,NO,1,10,23,0,0,(1:22) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 15-N.WESTBROOK-IKHINE (23-M.LATTIMORE) [92-T.KPASSAGNON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,818,0,0
2023091005,2023-09-10,1,1,18,TEN,NO,2,10,23,0,0,(1:18) 22-D.HENRY LEFT TACKLE TO TEN 24 FOR 1 YARD (97-M.ROACH; 98-P.TURNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,1,822,0,0
2023091005,2023-09-10,1,0,37,TEN,NO,3,9,24,0,0,(:37) (SHOTGUN) 17-R.TANNEHILL SCRAMBLES LEFT END PUSHED OB AT TEN 25 FOR 1 YARD (56-D.DAVIS).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1,863,0,0
2023091005,2023-09-10,1,0,1,TEN,NO,4,8,25,0,0,"(:01) 4-R.STONEHOUSE PUNTS 62 YARDS TO NO 13, CENTER-46-M.COX. 22-R.SHAHEED RAN OB AT NO 13 FOR NO GAIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,899,0,0
2023091005,2023-09-10,1,0,0,NO,TEN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,900,0,0
2023091005,2023-09-10,2,15,0,NO,TEN,1,10,13,0,0,(15:00) 21-J.WILLIAMS LEFT GUARD TO NO 14 FOR 1 YARD (93-T.TART).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OWN,0,,0,,0,1,900,0,0
2023091005,2023-09-10,2,14,27,NO,TEN,2,9,14,1,0,(14:27) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 12-C.OLAVE TO NO 31 FOR 17 YARDS (24-E.MOLDEN).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1,933,0,0
2023091005,2023-09-10,2,13,50,NO,TEN,1,10,31,0,0,(13:50) 21-J.WILLIAMS RIGHT END PUSHED OB AT NO 37 FOR 6 YARDS (37-A.HOOKER).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,1,970,0,0
2023091005,2023-09-10,2,13,15,NO,TEN,2,4,37,0,0,(13:15) 4-D.CARR SACKED AT NO 31 FOR -6 YARDS (49-A.KEY). TEN-26-K.FULTON WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,-6,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1005,0,0
2023091005,2023-09-10,2,12,42,NO,TEN,0,0,100,1,0,TIMEOUT AT 12:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1038,0,0
2023091005,2023-09-10,2,12,38,NO,TEN,3,10,31,0,0,(12:38) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 83-J.JOHNSON TO NO 36 FOR 5 YARDS (2-A.AL-SHAAIR) [96-D.AUTRY].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1,1042,0,0
2023091005,2023-09-10,2,11,54,NO,TEN,4,5,36,0,0,"(11:54) 39-L.HEDLEY PUNTS 52 YARDS TO TEN 12, CENTER-49-Z.WOOD. 5-K.JACKSON TO TEN 23 FOR 11 YARDS (7-T.HILL, 52-D.JACKSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1,1086,0,0
2023091005,2023-09-10,2,11,44,TEN,NO,1,10,23,0,0,(11:44) (SHOTGUN) 22-D.HENRY LEFT END TO TEN 26 FOR 3 YARDS (56-D.DAVIS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,1,1096,0,0
2023091005,2023-09-10,2,11,1,TEN,NO,2,7,26,0,0,(11:01) 22-D.HENRY RIGHT TACKLE TO TEN 27 FOR 1 YARD (94-C.JORDAN; 20-P.WERNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,1,1139,0,0
2023091005,2023-09-10,2,10,18,TEN,NO,3,6,27,0,0,(10:18) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 15-N.WESTBROOK-IKHINE (1-A.TAYLOR). NO-98-P.TURNER WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1,1182,0,0
2023091005,2023-09-10,2,10,10,TEN,NO,0,0,100,1,0,TIMEOUT AT 10:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1190,0,0
2023091005,2023-09-10,2,10,1,TEN,NO,4,6,27,0,0,"(10:01) 4-R.STONEHOUSE PUNTS 1 YARD TO TEN 28, CENTER-46-M.COX, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1,1199,0,0
2023091005,2023-09-10,2,9,54,NO,TEN,1,10,72,0,0,(9:54) 4-D.CARR SCRAMBLES RIGHT TACKLE TO TEN 21 FOR 7 YARDS (50-J.GIBBENS).,0,2023,7,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1,1206,0,0
2023091005,2023-09-10,2,9,7,NO,TEN,2,3,79,0,0,(9:07) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE TO TEN 19 FOR 2 YARDS (50-J.GIBBENS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,1253,0,0
2023091005,2023-09-10,2,8,35,NO,TEN,3,1,81,1,0,"(8:35) 21-J.WILLIAMS LEFT GUARD TO TEN 14 FOR 5 YARDS (98-J.SIMMONS; 50-J.GIBBENS). INJURY UPDATE: TITANS 26-K.FULTON, HAMSTRING, QUESTIONABLE TO RETURN.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,1,1285,0,0
2023091005,2023-09-10,2,7,59,NO,TEN,1,10,86,0,0,"(7:59) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 22-R.SHAHEED. NEW ORLEANS CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1,1321,0,0
2023091005,2023-09-10,2,7,50,NO,TEN,0,0,100,1,0,TIMEOUT AT 07:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1330,0,0
2023091005,2023-09-10,2,7,50,NO,TEN,2,10,86,0,0,(7:50) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 7-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1,1330,0,0
2023091005,2023-09-10,2,7,45,NO,TEN,3,10,86,0,0,"(7:45) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT MIDDLE TO 13-M.THOMAS (49-A.KEY). TENNESSEE CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,1,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1,1335,0,0
2023091005,2023-09-10,2,7,40,NO,TEN,4,10,86,0,0,"(7:40) 19-B.GRUPE 33 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1,1340,0,0
2023091005,2023-09-10,2,7,37,TEN,NO,1,10,25,0,0,(7:37) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS (23-M.LATTIMORE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1343,0,0
2023091005,2023-09-10,2,7,37,NO,TEN,0,0,100,1,0,TIMEOUT AT 07:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1343,0,0
2023091005,2023-09-10,2,7,37,TEN,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1343,0,0
2023091005,2023-09-10,2,7,31,TEN,NO,2,10,25,0,0,(7:31) 22-D.HENRY RIGHT TACKLE TO TEN 30 FOR 5 YARDS (56-D.DAVIS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1,1349,0,0
2023091005,2023-09-10,2,6,48,TEN,NO,3,5,30,0,0,(6:48) (SHOTGUN) 17-R.TANNEHILL PASS DEEP RIGHT INTENDED FOR 10-D.HOPKINS INTERCEPTED BY 23-M.LATTIMORE [96-C.GRANDERSON] AT NO 41. 23-M.LATTIMORE TO NO 41 FOR NO GAIN (10-D.HOPKINS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,30,OWN,0,,0,,0,1,1392,0,0
2023091005,2023-09-10,2,6,36,NO,TEN,1,10,41,0,0,(6:36) 21-J.WILLIAMS RIGHT END TO NO 43 FOR 2 YARDS (24-E.MOLDEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,1,1404,0,0
2023091005,2023-09-10,2,6,0,NO,TEN,2,8,43,0,0,"(6:00) (NO HUDDLE, SHOTGUN) 4-D.CARR SACKED AT NO 36 FOR -7 YARDS (SACK SPLIT BY 49-A.KEY AND 96-D.AUTRY).",0,2023,-7,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1440,0,0
