GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,IND
2023091003,2023-09-10,1,0,21,IND,JAX,2,3,94,1,0,"(:21) (NO HUDDLE, SHOTGUN) 35-D.JACKSON LEFT GUARD TO JAX 2 FOR 4 YARDS (95-R.ROBERTSON-HARRIS, 44-T.WALKER).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,1,879,0,0
2023091003,2023-09-10,2,15,0,IND,JAX,1,2,98,1,0,"(15:00) (SHOTGUN) 5-A.RICHARDSON UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,1,900,0,0
2023091003,2023-09-10,1,0,0,IND,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,900,0,0
2023091003,2023-09-10,2,14,57,JAX,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,903,0,0
2023091003,2023-09-10,2,14,57,JAX,IND,1,10,25,0,0,(14:57) (SHOTGUN) 1-T.ETIENNE LEFT END TO JAX 33 FOR 8 YARDS (33-D.FLOWERS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1,903,0,0
2023091003,2023-09-10,2,14,57,IND,JAX,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,903,0,0
2023091003,2023-09-10,2,14,57,IND,JAX,0,0,100,1,0,TIMEOUT AT 14:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,903,0,0
2023091003,2023-09-10,2,14,15,JAX,IND,2,2,33,1,0,"(14:15) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO JAX 47 FOR 14 YARDS (25-R.THOMAS, 45-E.SPEED). FUMBLES (45-E.SPEED), RECOVERED BY IND-45-E.SPEED AT IND 49. 45-E.SPEED RAN OB AT IND 49 FOR NO GAIN. THE REPLAY OFFICIAL REVIEWED THE BALL WAS INBOUNDS RULING, AND THE PLAY WAS REVERSED. 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO JAX 47 FOR 14 YARDS (25-R.THOMAS, 45-E.SPEED). FUMBLES (45-E.SPEED), BALL OUT OF BOUNDS AT IND 49. IND-23-K.MOORE WAS INJURED DURING THE PLAY. IND-33-D.FLOWERS WAS INJURED DURING THE PLAY.",0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,33,OWN,0,,0,,0,1,945,0,0
2023091003,2023-09-10,2,14,5,IND,JAX,0,0,100,1,0,TIMEOUT AT 14:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,955,0,0
2023091003,2023-09-10,2,13,47,JAX,IND,1,10,47,0,0,"(13:47) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO IND 47 FOR 6 YARDS (44-Z.FRANKLIN; 45-E.SPEED). PENALTY ON IND-99-D.BUCKNER, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT IND 47.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,47,OWN,1,IND,0,DEFENSIVE HOLDING,5,1,973,0,0
2023091003,2023-09-10,2,13,19,JAX,IND,1,10,58,0,0,"(13:19) 16-T.LAWRENCE PASS SHORT RIGHT INTENDED FOR 4-T.BIGSBY INTERCEPTED BY 38-T.BROWN [90-G.STEWART] AT IND 41. 38-T.BROWN TO JAX 25 FOR 34 YARDS (4-T.BIGSBY). PENALTY ON JAX-4-T.BIGSBY, ILLEGAL FORMATION, DECLINED.",0,2023,34,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,1,0,0,,42,OPP,0,JAX,0,ILLEGAL FORMATION,0,1,1001,0,0
2023091003,2023-09-10,2,13,8,IND,JAX,1,10,75,0,0,(13:08) (SHOTGUN) 5-A.RICHARDSON LEFT END PUSHED OB AT JAX 22 FOR 3 YARDS (5-A.CISCO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,1,1012,0,0
2023091003,2023-09-10,2,12,45,IND,JAX,2,7,78,0,0,"(12:45) (NO HUDDLE, SHOTGUN) 5-A.RICHARDSON LEFT END PUSHED OB AT JAX 18 FOR 4 YARDS (23-F.OLUOKUN).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,1,1035,0,0
2023091003,2023-09-10,2,12,16,IND,JAX,3,3,82,0,0,(12:16) (SHOTGUN) 35-D.JACKSON UP THE MIDDLE TO JAX 16 FOR 2 YARDS (94-F.FATUKASI).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,1,1064,0,0
2023091003,2023-09-10,2,11,58,IND,JAX,4,1,84,0,0,(11:58) (NO HUDDLE) 5-A.RICHARDSON UP THE MIDDLE TO JAX 16 FOR NO GAIN (95-R.ROBERTSON-HARRIS).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,1,1082,0,0
2023091003,2023-09-10,2,11,55,JAX,IND,1,10,16,0,0,(11:55) (SHOTGUN) 4-T.BIGSBY RIGHT TACKLE TO JAX 19 FOR 3 YARDS (23-K.MOORE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OWN,0,,0,,0,1,1085,0,0
2023091003,2023-09-10,2,11,55,IND,JAX,0,0,100,1,0,TIMEOUT AT 11:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1085,0,0
2023091003,2023-09-10,2,11,38,JAX,IND,2,7,19,0,0,"(11:38) (NO HUDDLE, SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO JAX 22 FOR 3 YARDS (44-Z.FRANKLIN; 51-K.PAYE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,1,1102,0,0
2023091003,2023-09-10,2,11,1,JAX,IND,3,4,22,0,0,(11:01) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO JAX 20 FOR -2 YARDS (99-D.BUCKNER).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,1,1139,0,0
2023091003,2023-09-10,2,10,26,JAX,IND,4,6,20,0,0,"(10:26) 9-L.COOKE PUNTS 44 YARDS TO IND 36, CENTER-46-R.MATISCIK. 6-I.MCKENZIE TO JAX 48 FOR 16 YARDS (57-C.JOHNSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1,1174,0,0
2023091003,2023-09-10,2,10,16,IND,JAX,0,0,100,1,0,TIMEOUT AT 10:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1184,0,0
2023091003,2023-09-10,2,10,16,IND,JAX,1,10,52,0,0,(10:16) (SHOTGUN) 5-A.RICHARDSON SCRAMBLES RIGHT END RAN OB AT JAX 44 FOR 4 YARDS (2-R.JENKINS).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,1184,0,0
2023091003,2023-09-10,2,9,44,IND,JAX,2,6,56,0,0,(9:44) (SHOTGUN) 5-A.RICHARDSON PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS (37-T.HERNDON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1,1216,0,0
2023091003,2023-09-10,2,9,40,IND,JAX,3,6,56,0,0,"(9:40) (SHOTGUN) PENALTY ON IND-14-A.PIERCE, FALSE START, 5 YARDS, ENFORCED AT JAX 44 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,IND,1,FALSE START,5,1,1220,0,0
2023091003,2023-09-10,2,9,40,IND,JAX,3,11,51,0,0,"(9:40) (SHOTGUN) 5-A.RICHARDSON PASS SHORT RIGHT TO 35-D.JACKSON TO JAX 42 FOR 7 YARDS (32-TY.CAMPBELL, 23-F.OLUOKUN).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1,1220,0,0
2023091003,2023-09-10,2,8,55,IND,JAX,4,4,58,0,0,(8:55) (SHOTGUN) 5-A.RICHARDSON PASS INCOMPLETE SHORT RIGHT TO 11-M.PITTMAN (96-A.GOTSIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1,1265,0,0
2023091003,2023-09-10,2,8,51,IND,JAX,0,0,100,1,0,TIMEOUT AT 08:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1269,0,0
2023091003,2023-09-10,2,8,51,JAX,IND,1,10,43,0,0,"(8:51) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO JAX 48 FOR 5 YARDS (32-J.BLACKMON, 53-S.LEONARD).",0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1269,0,0
2023091003,2023-09-10,2,8,15,JAX,IND,2,5,48,0,0,(8:15) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO IND 48 FOR 4 YARDS (44-Z.FRANKLIN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OWN,0,,0,,0,1,1305,0,0
2023091003,2023-09-10,2,7,40,JAX,IND,3,1,52,1,0,(7:40) 4-T.BIGSBY RIGHT TACKLE TO IND 47 FOR 1 YARD (90-G.STEWART).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,1,1340,0,0
2023091003,2023-09-10,2,7,3,JAX,IND,1,10,53,0,0,(7:03) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO IND 45 FOR 2 YARDS (45-E.SPEED).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,1,1377,0,0
2023091003,2023-09-10,2,6,26,JAX,IND,2,8,55,1,0,(6:26) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY RAN OB AT IND 16 FOR 29 YARDS (25-R.THOMAS).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1,1414,0,0
2023091003,2023-09-10,2,5,47,JAX,IND,1,10,84,0,0,(5:47) 39-J.AGNEW LEFT END TO IND 18 FOR -2 YARDS (52-S.EBUKAM).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,16,OPP,0,,0,,0,1,1453,0,0
