GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,HOU
2023091001,2023-09-10,1,5,28,BAL,HOU,0,0,100,1,0,TIMEOUT AT 05:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,572,0,0
2023091001,2023-09-10,1,4,55,BAL,HOU,2,4,48,0,0,"(4:55) (SHOTGUN) 27-J.DOBBINS LEFT GUARD TO HOU 49 FOR 3 YARDS (39-H.TO'OTO'O, 6-D.PERRYMAN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,605,0,0
2023091001,2023-09-10,1,4,37,BAL,HOU,3,1,51,1,0,(4:37) (NO HUDDLE) 8-L.JACKSON UP THE MIDDLE TO HOU 48 FOR 1 YARD (6-D.PERRYMAN).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,623,0,0
2023091001,2023-09-10,1,4,1,BAL,HOU,1,10,52,1,0,(4:01) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT END TO HOU 37 FOR 11 YARDS (98-S.RANKINS).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,659,0,0
2023091001,2023-09-10,1,3,10,BAL,HOU,1,10,63,0,0,"(3:10) (SHOTGUN) 8-L.JACKSON LEFT TACKLE TO HOU 33 FOR 4 YARDS (42-C.LITTLETON). PENALTY ON BAL-35-G.EDWARDS, ILLEGAL MOTION, 5 YARDS, ENFORCED AT HOU 37 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,37,OPP,1,BAL,1,ILLEGAL MOTION,5,710,0,0
2023091001,2023-09-10,1,2,57,BAL,HOU,1,15,58,0,0,(2:57) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 27-J.DOBBINS PUSHED OB AT HOU 32 FOR 10 YARDS (6-D.PERRYMAN; 4-T.THOMAS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,723,0,0
2023091001,2023-09-10,1,2,18,BAL,HOU,2,5,68,0,0,(2:18) (SHOTGUN) 27-J.DOBBINS RIGHT GUARD TO HOU 32 FOR NO GAIN (91-H.RIDGEWAY; 6-D.PERRYMAN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OPP,0,,0,,0,762,0,0
2023091001,2023-09-10,1,1,39,BAL,HOU,3,5,68,1,0,(1:39) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 4-Z.FLOWERS PUSHED OB AT HOU 11 FOR 21 YARDS (5-J.PITRE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,801,0,0
2023091001,2023-09-10,1,1,20,BAL,HOU,1,10,89,0,0,"(1:20) (NO HUDDLE, SHOTGUN) 4-Z.FLOWERS RIGHT END TO HOU 8 FOR 3 YARDS (6-D.PERRYMAN). PENALTY ON HOU-5-J.PITRE, LOW BLOCK, 4 YARDS, ENFORCED AT HOU 8.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,11,OPP,1,HOU,0,LOW BLOCK,4,820,0,0
2023091001,2023-09-10,1,1,5,BAL,HOU,1,4,96,1,0,"(1:05) 27-J.DOBBINS RIGHT END FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,4,OPP,0,,0,,0,835,0,0
