GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,CLE
2023121004,2023-12-10,1,9,18,CLE,JAX,0,0,100,1,0,TIMEOUT AT 09:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,342,0,0
2023121004,2023-12-10,1,9,18,CLE,JAX,1,10,31,0,0,(9:18) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 19-C.TILLMAN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,342,0,0
2023121004,2023-12-10,1,9,13,CLE,JAX,2,10,31,0,0,(9:13) (SHOTGUN) 27-K.HUNT RIGHT TACKLE TO CLE 34 FOR 3 YARDS (44-T.WALKER; 34-G.JUNIOR). CLE-55-E.POCIC WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,347,0,0
2023121004,2023-12-10,1,8,58,CLE,JAX,0,0,100,1,0,TIMEOUT AT 08:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,362,0,0
2023121004,2023-12-10,1,8,45,CLE,JAX,3,7,34,0,0,"(8:45) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 85-D.NJOKU TO CLE 33 FOR -1 YARDS (41-J.ALLEN, 33-D.LLOYD).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,375,0,0
2023121004,2023-12-10,1,7,58,CLE,JAX,4,8,33,0,0,"(7:58) 13-C.BOJORQUEZ PUNTS 57 YARDS TO JAX 10, CENTER-47-C.HUGHLETT. 11-P.WASHINGTON PUSHED OB AT JAX 16 FOR 6 YARDS (22-G.DELPIT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,422,0,0
2023121004,2023-12-10,1,7,48,CLE,JAX,0,0,100,1,0,TIMEOUT AT 07:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,432,0,0
2023121004,2023-12-10,1,7,48,JAX,CLE,1,10,16,0,0,"(7:48) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 0-C.RIDLEY TO JAX 32 FOR 16 YARDS (90-M.HURST). PENALTY ON CLE-6-J.OWUSU-KORAMOAH, DEFENSIVE OFFSIDE, DECLINED.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,16,OWN,0,CLE,0,DEFENSIVE OFFSIDE,0,432,0,0
2023121004,2023-12-10,1,7,31,JAX,CLE,1,10,32,0,0,(7:31) (SHOTGUN) 1-T.ETIENNE RIGHT TACKLE PUSHED OB AT JAX 39 FOR 7 YARDS (33-R.HICKMAN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,449,0,0
2023121004,2023-12-10,1,7,1,JAX,CLE,2,3,39,0,0,(7:01) (SHOTGUN) DIRECT SNAP TO 1-T.ETIENNE.  1-T.ETIENNE LEFT TACKLE TO CLE 45 FOR 16 YARDS (42-T.FIELDS). CLE-54-O.OKORONKWO WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,479,0,0
2023121004,2023-12-10,1,6,33,JAX,CLE,1,10,55,0,0,(6:33) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,507,0,0
2023121004,2023-12-10,1,6,28,JAX,CLE,2,10,55,0,0,"(6:28) (SHOTGUN) PENALTY ON JAX-76-E.CLEVELAND, FALSE START, 5 YARDS, ENFORCED AT CLE 45 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OPP,1,JAX,1,FALSE START,5,512,0,0
2023121004,2023-12-10,1,6,28,JAX,CLE,2,15,100,0,0,(6:28) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 25-D.JOHNSON TO CLE 44 FOR 6 YARDS (90-M.HURST).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,512,0,0
2023121004,2023-12-10,1,5,44,JAX,CLE,3,9,56,0,0,(5:44) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 7-Z.JONES (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,556,0,0
2023121004,2023-12-10,1,5,38,JAX,CLE,4,9,56,0,0,"(5:38) 9-L.COOKE PUNTS 34 YARDS TO CLE 10, CENTER-46-R.MATISCIK, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,562,0,0
2023121004,2023-12-10,1,5,32,CLE,JAX,1,10,10,0,0,(5:32) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,568,0,0
2023121004,2023-12-10,1,5,32,CLE,JAX,0,0,100,1,0,TIMEOUT AT 05:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,568,0,0
2023121004,2023-12-10,1,5,29,CLE,JAX,2,10,10,0,0,(5:29) 20-P.STRONG RIGHT GUARD TO CLE 10 FOR NO GAIN (41-J.ALLEN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,571,0,0
2023121004,2023-12-10,1,4,38,CLE,JAX,3,10,10,0,0,(4:38) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,622,0,0
2023121004,2023-12-10,1,4,33,CLE,JAX,4,10,10,0,0,"(4:33) 13-C.BOJORQUEZ PUNTS 72 YARDS TO JAX 18, CENTER-47-C.HUGHLETT. 11-P.WASHINGTON TO JAX 18 FOR NO GAIN (20-P.STRONG).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,627,0,0
2023121004,2023-12-10,1,4,20,JAX,CLE,1,10,18,0,0,(4:20) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO JAX 20 FOR 2 YARDS (22-G.DELPIT).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,640,0,0
2023121004,2023-12-10,1,4,20,CLE,JAX,0,0,100,1,0,TIMEOUT AT 04:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,640,0,0
2023121004,2023-12-10,1,3,42,JAX,CLE,2,8,20,0,0,(3:42) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 0-C.RIDLEY (0-G.NEWSOME).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,678,0,0
2023121004,2023-12-10,1,3,38,JAX,CLE,3,8,20,0,0,(3:38) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 7-Z.JONES TO JAX 22 FOR 2 YARDS (23-M.EMERSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,682,0,0
2023121004,2023-12-10,1,3,2,JAX,CLE,4,6,22,0,0,"(3:02) 9-L.COOKE PUNTS 50 YARDS TO CLE 28, CENTER-46-R.MATISCIK, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,718,0,0
2023121004,2023-12-10,1,2,55,CLE,JAX,0,0,100,1,0,TIMEOUT AT 02:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,725,0,0
2023121004,2023-12-10,1,2,55,CLE,JAX,1,10,28,0,0,(2:55) 34-J.FORD LEFT GUARD TO CLE 29 FOR 1 YARD (33-D.LLOYD; 99-J.LEDBETTER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,725,0,0
2023121004,2023-12-10,1,2,19,CLE,JAX,2,9,29,0,0,(2:19) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE DEEP LEFT TO 2-A.COOPER (30-M.BROWN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,761,0,0
2023121004,2023-12-10,1,2,14,CLE,JAX,3,9,29,0,0,(2:14) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,766,0,0
2023121004,2023-12-10,1,2,11,CLE,JAX,4,9,29,0,0,"(2:11) 13-C.BOJORQUEZ PUNTS 59 YARDS TO JAX 12, CENTER-47-C.HUGHLETT. 11-P.WASHINGTON RAN OB AT JAX 38 FOR 26 YARDS (51-J.KUNASZYK). PENALTY ON JAX-14-E.COOKS, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT JAX 32.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,JAX,0,ILLEGAL BLOCK ABOVE THE WAIST,10,769,0,0
2023121004,2023-12-10,1,1,56,JAX,CLE,1,10,22,0,0,(1:56) (SHOTGUN) DIRECT SNAP TO 1-T.ETIENNE.  1-T.ETIENNE LEFT GUARD TO JAX 23 FOR 1 YARD (6-J.OWUSU-KORAMOAH).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,784,0,0
2023121004,2023-12-10,1,1,16,JAX,CLE,2,9,23,1,0,(1:16) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM RAN OB AT JAX 34 FOR 11 YARDS (91-A.WRIGHT).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,824,0,0
2023121004,2023-12-10,1,0,44,JAX,CLE,1,10,34,0,0,"(:44) PENALTY ON CLE-90-M.HURST, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT JAX 34 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,CLE,1,NEUTRAL ZONE INFRACTION,5,856,0,0
2023121004,2023-12-10,1,0,28,JAX,CLE,1,5,39,0,0,(:28) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 7-Z.JONES.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,872,0,0
2023121004,2023-12-10,1,0,23,JAX,CLE,2,5,39,0,0,(:23) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT [54-O.OKORONKWO].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,877,0,0
2023121004,2023-12-10,1,0,16,JAX,CLE,3,5,39,0,0,"(:16) (SHOTGUN) PENALTY ON JAX, DELAY OF GAME, 5 YARDS, ENFORCED AT JAX 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,JAX,1,DELAY OF GAME,5,884,0,0
2023121004,2023-12-10,1,0,16,JAX,CLE,3,10,34,0,0,(:16) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,884,0,0
2023121004,2023-12-10,1,0,11,JAX,CLE,4,10,34,0,0,"(:11) 9-L.COOKE PUNTS 38 YARDS TO CLE 28, CENTER-46-R.MATISCIK, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,889,0,0
2023121004,2023-12-10,1,0,5,CLE,JAX,1,10,28,1,0,(:05) 15-J.FLACCO PASS SHORT RIGHT TO 2-A.COOPER PUSHED OB AT CLE 45 FOR 17 YARDS (30-M.BROWN).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,895,0,0
2023121004,2023-12-10,1,0,0,CLE,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121004,2023-12-10,2,15,0,CLE,JAX,1,10,45,1,0,(15:00) 15-J.FLACCO PASS DEEP LEFT TO 8-E.MOORE TO JAX 35 FOR 20 YARDS (2-R.JENKINS).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,900,0,0
2023121004,2023-12-10,2,14,25,CLE,JAX,1,10,65,0,0,(14:25) (SHOTGUN) 34-J.FORD LEFT TACKLE TO JAX 30 FOR 5 YARDS (23-F.OLUOKUN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OPP,0,,0,,0,935,0,0
2023121004,2023-12-10,2,13,46,CLE,JAX,2,5,70,1,0,"(13:46) 15-J.FLACCO PASS SHORT RIGHT TO 85-D.NJOKU FOR 30 YARDS, TOUCHDOWN.",0,2023,30,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,974,0,0
2023121004,2023-12-10,2,13,40,CLE,JAX,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,980,0,0
2023121004,2023-12-10,2,13,40,JAX,CLE,0,0,65,1,0,7-D.HOPKINS KICKS 63 YARDS FROM CLE 35 TO JAX 2. 25-D.JOHNSON TO JAX 22 FOR 20 YARDS (40-M.ADAMS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,980,0,0
2023121004,2023-12-10,2,13,40,CLE,JAX,0,0,100,1,0,TIMEOUT AT 13:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,980,0,0
2023121004,2023-12-10,2,13,36,JAX,CLE,1,10,22,0,0,(13:36) 16-T.LAWRENCE PASS DEEP LEFT INTENDED FOR 7-Z.JONES INTERCEPTED BY 23-M.EMERSON AT CLE 25. 23-M.EMERSON TO CLE 25 FOR NO GAIN (7-Z.JONES).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,22,OWN,0,,0,,0,984,0,0
2023121004,2023-12-10,2,13,27,CLE,JAX,0,0,100,1,0,TIMEOUT AT 13:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,993,0,0
2023121004,2023-12-10,2,13,27,CLE,JAX,1,10,25,0,0,(13:27) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 2-A.COOPER TO CLE 31 FOR 6 YARDS (30-M.BROWN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,993,0,0
2023121004,2023-12-10,2,12,51,CLE,JAX,2,4,31,1,0,(12:51) (SHOTGUN) 34-J.FORD RIGHT TACKLE PUSHED OB AT JAX 43 FOR 26 YARDS (5-A.CISCO).,0,2023,26,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,1029,0,0
2023121004,2023-12-10,2,12,12,CLE,JAX,1,10,57,0,0,"(12:12) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO JAX 43 FOR NO GAIN (90-A.BLACKSON, 33-D.LLOYD).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,1068,0,0
2023121004,2023-12-10,2,11,30,CLE,JAX,2,10,57,0,0,(11:30) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO JAX 37 FOR 6 YARDS (33-D.LLOYD; 2-R.JENKINS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,1110,0,0
2023121004,2023-12-10,2,10,49,CLE,JAX,3,4,63,1,0,(10:49) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT INTENDED FOR 19-C.TILLMAN INTERCEPTED BY 31-DARI.WILLIAMS AT JAX 31. 31-DARI.WILLIAMS PUSHED OB AT JAX 42 FOR 11 YARDS (85-D.NJOKU).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,37,OPP,0,,0,,0,1151,0,0
2023121004,2023-12-10,2,10,41,JAX,CLE,1,10,42,0,0,(10:41) 1-T.ETIENNE LEFT GUARD TO CLE 49 FOR 9 YARDS (33-R.HICKMAN).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,1159,0,0
2023121004,2023-12-10,2,10,4,JAX,CLE,2,1,51,0,0,"(10:04) 1-T.ETIENNE LEFT GUARD TO 50 FOR -1 YARDS (95-M.GARRETT, 5-A.WALKER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1196,0,0
2023121004,2023-12-10,2,9,41,JAX,CLE,3,2,100,1,0,"(9:41) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 7-Z.JONES TO CLE 38 FOR 12 YARDS (5-A.WALKER).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1219,0,0
2023121004,2023-12-10,2,9,7,JAX,CLE,1,10,62,0,0,"(9:07) (SHOTGUN) DIRECT SNAP TO 1-T.ETIENNE.  1-T.ETIENNE LEFT GUARD TO CLE 34 FOR 4 YARDS (42-T.FIELDS, 5-A.WALKER).",0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1253,0,0
2023121004,2023-12-10,2,8,29,JAX,CLE,2,6,66,0,0,(8:29) (SHOTGUN) 25-D.JOHNSON LEFT GUARD TO CLE 32 FOR 2 YARDS (93-S.HARRIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,1291,0,0
2023121004,2023-12-10,2,7,49,JAX,CLE,3,4,68,0,0,(7:49) (SHOTGUN) 16-T.LAWRENCE SACKED AT CLE 45 FOR -13 YARDS (22-G.DELPIT).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1331,0,0
2023121004,2023-12-10,2,7,11,JAX,CLE,4,17,55,0,0,"(7:11) 9-L.COOKE PUNTS 40 YARDS TO CLE 5, CENTER-46-R.MATISCIK, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1369,0,0
2023121004,2023-12-10,2,7,3,CLE,JAX,1,10,5,1,0,"(7:03) 68-M.DUNN REPORTED IN AS ELIGIBLE.  15-J.FLACCO PASS SHORT RIGHT TO 2-A.COOPER TO CLE 22 FOR 17 YARDS (42-A.WINGARD). FUMBLES (42-A.WINGARD), RECOVERED BY JAX-33-D.LLOYD AT CLE 25. 33-D.LLOYD PUSHED OB AT CLE 12 FOR 13 YARDS (75-J.BITONIO).",0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,5,OWN,0,,0,,0,1377,0,0
