GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,CHI
2023121002,2023-12-10,1,3,54,CHI,DET,3,4,36,0,0,"(3:54) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 18-R.TONYAN TO CHI 41 FOR 5 YARDS (6-I.MELIFONWU). PENALTY ON DET-34-A.ANZALONE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CHI 36 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,36,OWN,1,DET,1,DEFENSIVE HOLDING,5,666,0,0
2023121002,2023-12-10,1,3,25,CHI,DET,1,10,41,0,0,"(3:25) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 11-D.MOONEY PUSHED OB AT DET 31 FOR 28 YARDS (34-A.ANZALONE). PENALTY ON DET-34-A.ANZALONE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DET 31.",0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OWN,1,DET,0,UNNECESSARY ROUGHNESS,15,695,0,0
2023121002,2023-12-10,1,2,53,CHI,DET,1,10,84,0,0,"(2:53) 21-D.FOREMAN RIGHT TACKLE TO DET 15 FOR 1 YARD (94-B.JONES, 97-A.HUTCHINSON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OPP,0,,0,,0,727,0,0
2023121002,2023-12-10,1,2,11,CHI,DET,2,9,85,0,0,(2:11) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,769,0,0
2023121002,2023-12-10,1,2,11,CHI,DET,0,0,100,1,0,TIMEOUT #1 BY CHI AT 02:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,769,0,0
2023121002,2023-12-10,1,2,6,CHI,DET,3,9,85,0,0,(2:06) (SHOTGUN) 1-J.FIELDS SACKED AT DET 28 FOR -13 YARDS (42-J.REEVES-MAYBIN).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,774,0,0
2023121002,2023-12-10,1,1,27,CHI,DET,4,22,72,0,0,"(1:27) 8-C.SANTOS 46 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,813,0,0
2023121002,2023-12-10,1,1,22,CHI,DET,0,0,100,1,0,TIMEOUT AT 01:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,818,0,0
2023121002,2023-12-10,1,1,22,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,818,0,0
2023121002,2023-12-10,1,1,22,DET,CHI,1,10,25,0,0,(1:22) 26-J.GIBBS LEFT TACKLE TO DET 29 FOR 4 YARDS (95-D.WALKER; 9-J.BRISKER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,818,0,0
2023121002,2023-12-10,1,0,45,DET,CHI,2,6,29,1,0,(:45) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  26-J.GIBBS RIGHT TACKLE PUSHED OB AT CHI 35 FOR 36 YARDS (4-E.JACKSON).,0,2023,36,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,855,0,0
2023121002,2023-12-10,1,0,1,DET,CHI,1,10,65,0,0,"(:01) PENALTY ON DET, DELAY OF GAME, 5 YARDS, ENFORCED AT CHI 35 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,DET,1,DELAY OF GAME,5,899,0,0
2023121002,2023-12-10,1,0,0,DET,CHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121002,2023-12-10,2,15,0,DET,CHI,1,15,60,0,0,(15:00) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 14-A.ST. BROWN (53-T.EDWARDS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,900,0,0
2023121002,2023-12-10,2,14,56,DET,CHI,2,15,60,0,0,(14:56) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 11-K.RAYMOND TO CHI 35 FOR 5 YARDS (9-J.BRISKER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,904,0,0
2023121002,2023-12-10,2,14,15,DET,CHI,3,10,65,0,0,(14:15) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 26-J.GIBBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,945,0,0
