GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,LAC
2023121010,2023-12-10,1,2,30,DEN,LAC,1,10,14,0,0,"(2:30) 33-J.WILLIAMS RIGHT END TO DEN 15 FOR 1 YARD (43-M.DAVIS, 32-A.GILMAN).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,14,750,0,0
2023121010,2023-12-10,1,1,53,DEN,LAC,2,9,15,0,0,(1:53) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 19-M.MIMS PUSHED OB AT DEN 23 FOR 8 YARDS (26-A.SAMUEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,14,787,0,0
2023121010,2023-12-10,1,1,11,DEN,LAC,3,1,23,1,0,(1:11) 3-R.WILSON UP THE MIDDLE TO DEN 25 FOR 2 YARDS (6-E.KENDRICKS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,14,829,0,0
2023121010,2023-12-10,1,0,37,DEN,LAC,1,10,25,0,0,(:37) (SHOTGUN) 33-J.WILLIAMS RIGHT END TO DEN 28 FOR 3 YARDS (26-A.SAMUEL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,14,863,0,0
2023121010,2023-12-10,2,15,0,DEN,LAC,2,7,28,0,0,(15:00) 33-J.WILLIAMS UP THE MIDDLE TO DEN 31 FOR 3 YARDS (98-A.JOHNSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,14,900,0,0
2023121010,2023-12-10,1,0,0,DEN,LAC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,900,0,0
2023121010,2023-12-10,2,14,31,DEN,LAC,3,4,31,0,0,"(14:31) (NO HUDDLE, SHOTGUN) 3-R.WILSON SACKED AT DEN 31 FOR 0 YARDS (9-K.MURRAY).",0,2023,0,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,14,929,0,0
2023121010,2023-12-10,2,13,47,DEN,LAC,4,4,31,0,0,"(13:47) 9-R.DIXON PUNTS 56 YARDS TO LAC 13, CENTER-48-M.FRABONI, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,14,973,0,0
2023121010,2023-12-10,2,13,39,LAC,DEN,1,10,13,0,0,"(13:39) 30-A.EKELER LEFT END TO LAC 18 FOR 5 YARDS (49-A.SINGLETON, 6-P.LOCKE).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OWN,0,,0,,0,14,981,0,0
2023121010,2023-12-10,2,13,39,LAC,DEN,0,0,100,1,0,TIMEOUT AT 13:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,981,0,0
2023121010,2023-12-10,2,12,59,LAC,DEN,2,5,18,1,0,(12:59) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT PUSHED OB AT LAC 27 FOR 9 YARDS (49-A.SINGLETON) [99-Z.ALLEN].,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,14,1021,0,0
2023121010,2023-12-10,2,12,23,LAC,DEN,1,10,27,0,0,(12:23) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,1057,0,0
2023121010,2023-12-10,2,12,19,LAC,DEN,2,10,27,0,0,(12:19) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 13-K.ALLEN (47-J.JEWELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,1061,0,0
