GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,HOU
2023121006,2023-12-10,2,1,59,NYJ,HOU,4,9,47,0,0,"(1:59) 5-T.MORSTEAD PUNTS 45 YARDS TO HOU 8, CENTER-42-T.HENNESSY, FAIR CATCH BY 25-D.KING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1681,0,0
2023121006,2023-12-10,2,1,52,HOU,NYJ,1,10,8,1,0,(1:52) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 25 FOR 17 YARDS (1-A.GARDNER; 3-J.WHITEHEAD).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,1688,0,0
2023121006,2023-12-10,2,1,19,HOU,NYJ,1,10,25,0,0,(1:19) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 9-B.JORDAN PUSHED OB AT HOU 31 FOR 6 YARDS (21-A.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1721,0,0
2023121006,2023-12-10,2,1,13,HOU,NYJ,2,4,31,1,0,"(1:13) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 40 FOR 9 YARDS (22-T.ADAMS, 47-B.HUFF).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1727,0,0
2023121006,2023-12-10,2,0,54,HOU,NYJ,1,10,40,0,0,"(:54) (NO HUDDLE, SHOTGUN) 7-C.STROUD SACKED AT HOU 31 FOR -9 YARDS (94-S.THOMAS).",0,2023,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1746,0,0
2023121006,2023-12-10,2,0,21,HOU,NYJ,0,0,100,1,0,TIMEOUT #1 BY HOU AT 00:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1779,0,0
2023121006,2023-12-10,2,0,21,HOU,NYJ,2,19,31,0,0,(:21) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 2-R.WOODS (30-M.CARTER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1779,0,0
2023121006,2023-12-10,2,0,17,HOU,NYJ,3,19,31,0,0,"(:17) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 33 FOR 2 YARDS (56-QU.WILLIAMS, 57-C.MOSLEY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1783,0,0
2023121006,2023-12-10,2,0,12,HOU,NYJ,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1788,0,0
2023121006,2023-12-10,2,0,12,HOU,NYJ,4,17,33,0,0,"(:12) 11-C.JOHNSTON PUNTS 47 YARDS TO NYJ 20, CENTER-46-J.WEEKS, DOWNED BY HOU. PENALTY ON NYJ, ILLEGAL FORMATION, DECLINED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,0,NYJ,0,ILLEGAL FORMATION,0,1788,0,0
2023121006,2023-12-10,2,0,2,NYJ,HOU,1,10,20,0,0,(:02) 2-Z.WILSON KNEELS TO NYJ 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1798,0,0
2023121006,2023-12-10,2,0,0,NYJ,HOU,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121006,2023-12-10,3,15,0,NYJ,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121006,2023-12-10,3,15,0,NYJ,HOU,1,10,25,0,0,(15:00) 2-Z.WILSON PASS SHORT RIGHT TO 89-J.RUCKERT TO NYJ 32 FOR 7 YARDS (1-J.WARD).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023121006,2023-12-10,3,14,25,NYJ,HOU,2,3,32,1,0,(14:25) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO NYJ 46 FOR 14 YARDS (21-S.NELSON). HOU-48-C.HARRIS WAS INJURED DURING THE PLAY.,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1835,0,0
2023121006,2023-12-10,3,13,50,NYJ,HOU,1,10,46,1,0,(13:50) 2-Z.WILSON PASS DEEP RIGHT TO 17-G.WILSON TO HOU 38 FOR 16 YARDS (24-D.STINGLEY).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1870,0,0
2023121006,2023-12-10,3,13,7,NYJ,HOU,1,10,62,0,0,"(13:07) (SHOTGUN) PENALTY ON NYJ-17-G.WILSON, FALSE START, 5 YARDS, ENFORCED AT HOU 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,NYJ,1,FALSE START,5,1913,0,0
2023121006,2023-12-10,3,12,43,NYJ,HOU,1,15,57,0,0,(12:43) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT END TO HOU 40 FOR 3 YARDS (25-D.KING).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1937,0,0
2023121006,2023-12-10,3,11,59,NYJ,HOU,2,12,60,0,0,(11:59) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1981,0,0
2023121006,2023-12-10,3,11,56,NYJ,HOU,3,12,60,1,0,(11:56) (SHOTGUN) 2-Z.WILSON PASS DEEP MIDDLE TO 17-G.WILSON TO HOU 15 FOR 25 YARDS (5-J.PITRE).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1984,0,0
2023121006,2023-12-10,3,11,11,NYJ,HOU,1,10,85,1,0,"(11:11) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 18-R.COBB FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2029,0,0
2023121006,2023-12-10,3,11,5,NYJ,HOU,0,0,100,1,0,TIMEOUT AT 11:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2035,0,0
2023121006,2023-12-10,3,11,5,HOU,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2035,0,0
2023121006,2023-12-10,3,11,5,HOU,NYJ,1,10,25,0,0,(11:05) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 19-X.HUTCHINSON (4-D.REED).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2035,0,0
2023121006,2023-12-10,3,11,5,NYJ,HOU,0,0,85,1,0,"9-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2035,0,0
2023121006,2023-12-10,3,10,58,HOU,NYJ,2,10,25,0,0,(10:58) 31-D.PIERCE UP THE MIDDLE TO HOU 27 FOR 2 YARDS (70-Q.JEFFERSON; 3-J.WHITEHEAD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2042,0,0
2023121006,2023-12-10,3,10,18,HOU,NYJ,3,8,27,0,0,(10:18) (SHOTGUN) 7-C.STROUD SACKED AT HOU 21 FOR -6 YARDS (95-Q.WILLIAMS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2082,0,0
2023121006,2023-12-10,3,9,39,HOU,NYJ,4,14,21,0,0,"(9:39) 11-C.JOHNSTON PUNTS 48 YARDS TO NYJ 31, CENTER-46-J.WEEKS, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2121,0,0
2023121006,2023-12-10,3,9,33,NYJ,HOU,0,0,100,1,0,TIMEOUT AT 09:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2127,0,0
2023121006,2023-12-10,3,9,33,NYJ,HOU,1,10,31,0,0,(9:33) 2-Z.WILSON PASS SHORT RIGHT TO 33-D.COOK TO NYJ 26 FOR -5 YARDS (98-S.RANKINS).,0,2023,-5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2127,0,0
2023121006,2023-12-10,3,8,49,NYJ,HOU,2,15,26,0,0,(8:49) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 89-J.RUCKERT TO NYJ 37 FOR 11 YARDS (24-D.STINGLEY).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2171,0,0
2023121006,2023-12-10,3,8,1,NYJ,HOU,3,9,32,1,0,(8:01) (SHOTGUN) 2-Z.WILSON PASS DEEP RIGHT TO 83-T.CONKLIN TO HOU 44 FOR 24 YARDS (1-J.WARD).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2219,0,0
2023121006,2023-12-10,3,8,1,NYJ,HOU,3,4,37,0,0,"(8:01) (SHOTGUN) PENALTY ON NYJ-63-C.GLASER, FALSE START, 5 YARDS, ENFORCED AT NYJ 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,NYJ,1,FALSE START,5,2219,0,0
2023121006,2023-12-10,3,8,1,NYJ,HOU,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 08:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2219,0,0
2023121006,2023-12-10,3,7,22,NYJ,HOU,1,10,56,0,0,(7:22) 20-BRE.HALL LEFT TACKLE TO HOU 44 FOR NO GAIN (94-K.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,2258,0,0
2023121006,2023-12-10,3,6,41,NYJ,HOU,2,10,56,0,0,"(6:41) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT. PENALTY ON HOU-51-W.ANDERSON, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT HOU 44 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,44,OPP,1,HOU,1,ROUGHING THE PASSER,15,2299,0,0
2023121006,2023-12-10,3,6,35,NYJ,HOU,1,10,71,0,0,(6:35) (SHOTGUN) 25-I.ABANIKANDA UP THE MIDDLE TO HOU 26 FOR 3 YARDS (52-J.GREENARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,2305,0,0
2023121006,2023-12-10,3,5,55,NYJ,HOU,2,7,74,0,0,(5:55) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO HOU 20 FOR 6 YARDS (21-S.NELSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2345,0,0
2023121006,2023-12-10,3,5,18,NYJ,HOU,3,1,80,1,0,(5:18) (SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 17-G.WILSON TO HOU 9 FOR 11 YARDS (5-J.PITRE) [95-D.BARNETT].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2382,0,0
2023121006,2023-12-10,3,4,37,NYJ,HOU,1,9,91,1,0,"(4:37) 82-X.GIPSON RIGHT END FOR 9 YARDS, TOUCHDOWN.",0,2023,9,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,2423,0,0
2023121006,2023-12-10,3,4,31,HOU,NYJ,1,10,25,0,0,(4:31) 31-D.PIERCE RIGHT END TO HOU 29 FOR 4 YARDS (3-J.WHITEHEAD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,2429,0,0
2023121006,2023-12-10,3,4,31,NYJ,HOU,0,0,85,1,0,"9-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2429,0,0
2023121006,2023-12-10,3,4,31,NYJ,HOU,0,0,100,1,0,TIMEOUT AT 04:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2429,0,0
2023121006,2023-12-10,3,4,31,HOU,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2429,0,0
2023121006,2023-12-10,3,3,52,HOU,NYJ,2,6,29,0,0,(3:52) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 8-J.METCHIE (1-A.GARDNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2468,0,0
2023121006,2023-12-10,3,3,48,HOU,NYJ,3,6,29,0,0,(3:48) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 8-J.METCHIE (22-T.ADAMS) [70-Q.JEFFERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2472,0,0
2023121006,2023-12-10,3,3,42,HOU,NYJ,4,6,29,0,0,"(3:42) 11-C.JOHNSTON PUNTS 52 YARDS TO NYJ 19, CENTER-46-J.WEEKS, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2478,0,0
2023121006,2023-12-10,3,3,35,NYJ,HOU,1,10,19,0,0,(3:35) 20-BRE.HALL LEFT TACKLE TO NYJ 23 FOR 4 YARDS (48-C.HARRIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OWN,0,,0,,0,2485,0,0
2023121006,2023-12-10,3,3,35,NYJ,HOU,0,0,100,1,0,TIMEOUT AT 03:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2485,0,0
2023121006,2023-12-10,3,2,55,NYJ,HOU,2,6,23,1,0,(2:55) 76-D.BROWN REPORTED IN AS ELIGIBLE.  2-Z.WILSON PASS SHORT LEFT TO 83-T.CONKLIN TO NYJ 30 FOR 7 YARDS (5-J.PITRE).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2525,0,0
2023121006,2023-12-10,3,2,13,NYJ,HOU,1,10,30,1,0,(2:13) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 40 FOR 10 YARDS (5-J.PITRE).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2567,0,0
2023121006,2023-12-10,3,1,32,NYJ,HOU,1,10,40,1,0,"(1:32) 2-Z.WILSON SCRAMBLES LEFT TACKLE TO 50 FOR 10 YARDS (48-C.HARRIS). FUMBLES (48-C.HARRIS), TOUCHED AT HOU 47, RECOVERED BY HOU-94-K.DAVIS AT HOU 43.",0,2023,10,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,40,OWN,0,,0,,0,2608,0,0
2023121006,2023-12-10,3,1,20,HOU,NYJ,1,10,43,1,0,(1:20) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 47-A.BECK PUSHED OB AT NYJ 31 FOR 26 YARDS (22-T.ADAMS).,0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2620,0,0
2023121006,2023-12-10,3,0,44,HOU,NYJ,1,10,69,1,0,(:44) 7-C.STROUD PASS SHORT LEFT TO 9-B.JORDAN PUSHED OB AT NYJ 8 FOR 23 YARDS (21-A.DAVIS).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2656,0,0
2023121006,2023-12-10,3,0,9,HOU,NYJ,1,8,92,0,0,(:09) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 26-D.SINGLETARY (11-J.JOHNSON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2691,0,0
2023121006,2023-12-10,3,0,5,HOU,NYJ,2,8,92,0,0,"(:05) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 85-N.BROWN. PENALTY ON NYJ-22-T.ADAMS, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT NYJ 8 - NO PLAY. PENALTY ON NYJ-95-Q.WILLIAMS, ROUGHING THE PASSER, DECLINED.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,8,OPP,0,NYJ,1,DEFENSIVE PASS INTERFERENCE,0,2695,0,0
2023121006,2023-12-10,3,0,0,NYJ,HOU,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121006,2023-12-10,4,15,0,NYJ,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2700,0,0
2023121006,2023-12-10,3,0,0,HOU,NYJ,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2700,0,0
2023121006,2023-12-10,4,15,0,NYJ,HOU,1,10,25,0,0,(15:00) 33-D.COOK RIGHT TACKLE TO NYJ 30 FOR 5 YARDS (35-J.HANSEN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2700,0,0
2023121006,2023-12-10,3,0,0,HOU,NYJ,1,1,99,1,0,"(:00) 60-D.EISELEN REPORTED IN AS ELIGIBLE.  26-D.SINGLETARY LEFT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,2700,0,0
2023121006,2023-12-10,4,14,25,NYJ,HOU,2,5,30,0,0,(14:25) 33-D.COOK UP THE MIDDLE TO NYJ 32 FOR 2 YARDS (52-J.GREENARD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,2735,0,0
2023121006,2023-12-10,4,13,47,NYJ,HOU,3,3,32,1,0,(13:47) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 38 FOR 6 YARDS (48-C.HARRIS) [6-D.PERRYMAN].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2773,0,0
2023121006,2023-12-10,4,13,8,NYJ,HOU,1,10,38,1,0,(13:08) 2-Z.WILSON PASS SHORT LEFT TO 20-BRE.HALL PUSHED OB AT HOU 35 FOR 27 YARDS (1-J.WARD).,0,2023,27,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2812,0,0
2023121006,2023-12-10,4,12,26,NYJ,HOU,1,10,65,1,0,(12:26) 20-BRE.HALL RIGHT TACKLE TO HOU 20 FOR 15 YARDS (24-D.STINGLEY).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OPP,0,,0,,0,2854,0,0
2023121006,2023-12-10,4,11,42,NYJ,HOU,1,10,80,0,0,(11:42) (SHOTGUN) 2-Z.WILSON SACKED AT HOU 29 FOR -9 YARDS (52-J.GREENARD).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2898,0,0
2023121006,2023-12-10,4,11,0,NYJ,HOU,2,19,71,1,0,"(11:00) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 89-J.RUCKERT TO HOU 10 FOR 19 YARDS (5-J.PITRE, 6-D.PERRYMAN).",0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2940,0,0
2023121006,2023-12-10,4,10,19,NYJ,HOU,1,10,90,0,0,(10:19) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 17-G.WILSON TO HOU 3 FOR 7 YARDS (5-J.PITRE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2981,0,0
2023121006,2023-12-10,4,9,37,NYJ,HOU,2,3,97,0,0,(9:37) 76-D.BROWN REPORTED IN AS ELIGIBLE.  2-Z.WILSON PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3023,0,0
2023121006,2023-12-10,4,9,32,NYJ,HOU,3,3,97,1,0,"(9:32) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 20-BRE.HALL FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3028,0,0
2023121006,2023-12-10,4,9,27,NYJ,HOU,0,0,100,1,0,TIMEOUT AT 09:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3033,0,0
2023121006,2023-12-10,4,9,27,NYJ,HOU,0,0,85,1,0,"9-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3033,0,0
2023121006,2023-12-10,4,9,27,HOU,NYJ,1,10,25,0,0,(9:27) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 25 FOR NO GAIN (97-J.HOLMES; 56-QU.WILLIAMS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3033,0,0
2023121006,2023-12-10,4,9,27,HOU,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3033,0,0
2023121006,2023-12-10,4,8,47,HOU,NYJ,2,10,25,0,0,(8:47) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 19-X.HUTCHINSON TO HOU 33 FOR 8 YARDS (4-D.REED).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3073,0,0
2023121006,2023-12-10,4,8,21,HOU,NYJ,3,2,33,0,0,"(8:21) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 85-N.BROWN (1-A.GARDNER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3099,0,0
2023121006,2023-12-10,4,8,16,HOU,NYJ,4,2,33,0,0,(8:16) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP MIDDLE TO 85-N.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3104,0,0
2023121006,2023-12-10,4,8,11,NYJ,HOU,1,10,68,0,0,(8:11) 2-Z.WILSON SACKED AT HOU 39 FOR -7 YARDS (52-J.GREENARD).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3109,0,0
