GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,LV
2023121007,2023-12-10,1,7,22,LV,MIN,4,21,47,0,0,"(7:22) 6-A.COLE PUNTS 53 YARDS TO END ZONE, CENTER-50-J.BOBENMOYER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,458,0,0
2023121007,2023-12-10,1,7,15,MIN,LV,1,10,20,0,0,(7:15) (SHOTGUN) 2-A.MATTISON RIGHT GUARD TO MIN 25 FOR 5 YARDS (25-T.MOEHRIG).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,465,0,0
2023121007,2023-12-10,1,7,15,LV,MIN,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,465,0,0
2023121007,2023-12-10,1,6,40,MIN,LV,2,5,25,0,0,(6:40) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 18-J.JEFFERSON (18-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,500,0,0
2023121007,2023-12-10,1,6,36,MIN,LV,3,5,25,0,0,(6:36) (SHOTGUN) 15-J.DOBBS SACKED AT MIN 17 FOR -8 YARDS (9-T.WILSON).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,504,0,0
2023121007,2023-12-10,1,5,59,MIN,LV,4,13,17,0,0,"(5:59) 14-R.WRIGHT PUNTS 59 YARDS TO LV 24, CENTER-42-A.DEPAOLA. 3-D.CARTER RAN OB AT LV 34 FOR 10 YARDS (25-TH.JACKSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,541,0,0
2023121007,2023-12-10,1,5,49,LV,MIN,0,0,100,1,0,TIMEOUT AT 05:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,551,0,0
2023121007,2023-12-10,1,5,49,LV,MIN,1,10,34,0,0,(5:49) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 17-D.ADAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,551,0,0
2023121007,2023-12-10,1,5,46,LV,MIN,2,10,34,0,0,(5:46) 8-J.JACOBS RIGHT GUARD TO LV 39 FOR 5 YARDS (52-S.DAY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,554,0,0
2023121007,2023-12-10,1,5,4,LV,MIN,3,5,39,0,0,(5:04) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 16-J.MEYERS TO LV 43 FOR 4 YARDS (40-I.PACE; 21-A.EVANS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,596,0,0
2023121007,2023-12-10,1,4,25,LV,MIN,4,1,43,1,0,(4:25) 8-J.JACOBS UP THE MIDDLE TO LV 46 FOR 3 YARDS (24-C.BYNUM).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,635,0,0
2023121007,2023-12-10,1,3,48,LV,MIN,1,10,46,0,0,"(3:48) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT. PENALTY ON LV-4-A.O'CONNELL, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT LV 46.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,46,OWN,1,LV,0,INTENTIONAL GROUNDING,12,672,0,0
2023121007,2023-12-10,1,3,41,LV,MIN,2,22,34,0,0,(3:41) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 81-A.HOOPER TO LV 39 FOR 5 YARDS (40-I.PACE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,679,0,0
2023121007,2023-12-10,1,2,54,LV,MIN,3,17,39,0,0,(2:54) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 17-D.ADAMS TO MIN 49 FOR 12 YARDS (5-M.BLACKMON; 22-H.SMITH).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,726,0,0
2023121007,2023-12-10,1,2,15,LV,MIN,4,5,51,0,0,"(2:15) 6-A.COLE PUNTS 42 YARDS TO MIN 7, CENTER-50-J.BOBENMOYER. 4-B.POWELL PUSHED OB AT MIN 14 FOR 7 YARDS (36-C.BOLTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,765,0,0
2023121007,2023-12-10,1,2,7,MIN,LV,1,10,14,0,0,(2:07) 2-A.MATTISON LEFT GUARD TO MIN 20 FOR 6 YARDS (41-R.SPILLANE; 98-M.CROSBY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,773,0,0
2023121007,2023-12-10,1,2,7,LV,MIN,0,0,100,1,0,TIMEOUT AT 02:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,773,0,0
2023121007,2023-12-10,1,1,28,MIN,LV,2,4,20,0,0,(1:28) (SHOTGUN) 2-A.MATTISON LEFT GUARD TO MIN 18 FOR -2 YARDS (98-M.CROSBY).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,812,0,0
2023121007,2023-12-10,1,0,47,MIN,LV,3,6,18,1,0,(:47) (SHOTGUN) 15-J.DOBBS SCRAMBLES LEFT END TO MIN 30 FOR 12 YARDS (0-J.BENNETT).,0,2023,12,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,853,0,0
2023121007,2023-12-10,1,0,7,MIN,LV,1,10,30,1,0,"(:07) (SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO MIN 43 FOR 13 YARDS (25-T.MOEHRIG, 1-M.EPPS).",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,893,0,0
2023121007,2023-12-10,1,0,0,MIN,LV,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121007,2023-12-10,2,15,0,MIN,LV,1,10,43,0,0,(15:00) 15-J.DOBBS SACKED AT MIN 34 FOR -9 YARDS (97-J.ROBINSON).,0,2023,-9,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,900,0,0
2023121007,2023-12-10,2,14,18,MIN,LV,2,19,34,0,0,(14:18) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 87-T.HOCKENSON (1-M.EPPS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,942,0,0
2023121007,2023-12-10,2,14,14,MIN,LV,3,19,34,0,0,"(14:14) (NO HUDDLE, SHOTGUN) 15-J.DOBBS SACKED AT MIN 25 FOR -9 YARDS (98-M.CROSBY). PENALTY ON MIN-75-B.O'NEILL, OFFENSIVE HOLDING, DECLINED.",0,2023,-9,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,34,OWN,0,MIN,0,OFFENSIVE HOLDING,0,946,0,0
2023121007,2023-12-10,2,13,57,MIN,LV,4,28,25,0,0,"(13:57) 14-R.WRIGHT PUNTS 52 YARDS TO LV 23, CENTER-42-A.DEPAOLA. 3-D.CARTER PUSHED OB AT LV 27 FOR 4 YARDS (33-B.ASAMOAH; 86-J.MUNDT). PENALTY ON LV-97-J.ROBINSON, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,0,LV,0,DEFENSIVE OFFSIDE,0,963,0,0
2023121007,2023-12-10,2,13,45,LV,MIN,1,10,27,0,0,(13:45) 8-J.JACOBS UP THE MIDDLE TO LV 29 FOR 2 YARDS (98-D.WONNUM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,975,0,0
2023121007,2023-12-10,2,13,45,LV,MIN,0,0,100,1,0,TIMEOUT AT 13:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,975,0,0
2023121007,2023-12-10,2,13,24,LV,MIN,2,8,29,0,0,"(13:24) (NO HUDDLE, SHOTGUN) 8-J.JACOBS RIGHT GUARD TO LV 32 FOR 3 YARDS (40-I.PACE; 98-D.WONNUM).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,996,0,0
2023121007,2023-12-10,2,12,42,LV,MIN,3,5,32,0,0,(12:42) (SHOTGUN) 4-A.O'CONNELL SACKED AT LV 22 FOR -10 YARDS (98-D.WONNUM).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1038,0,0
2023121007,2023-12-10,2,12,1,LV,MIN,4,15,22,0,0,"(12:01) 6-A.COLE PUNTS 57 YARDS TO MIN 21, CENTER-50-J.BOBENMOYER. 4-B.POWELL TO MIN 21 FOR NO GAIN (19-D.TURNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1079,0,0
2023121007,2023-12-10,2,11,52,LV,MIN,0,0,100,1,0,TIMEOUT AT 11:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1088,0,0
2023121007,2023-12-10,2,11,52,MIN,LV,1,10,21,1,0,(11:52) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 18-J.JEFFERSON TO MIN 33 FOR 12 YARDS (21-A.ROBERTSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1088,0,0
2023121007,2023-12-10,2,11,15,MIN,LV,1,10,33,0,0,(11:15) (NO HUDDLE) 32-T.CHANDLER LEFT TACKLE TO MIN 35 FOR 2 YARDS (91-B.NICHOLS).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,1125,0,0
2023121007,2023-12-10,2,10,36,MIN,LV,2,8,35,0,0,(10:36) (SHOTGUN) 32-T.CHANDLER RIGHT GUARD TO MIN 39 FOR 4 YARDS (95-J.JENKINS; 41-R.SPILLANE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,1164,0,0
2023121007,2023-12-10,2,9,54,MIN,LV,3,4,39,1,0,(9:54) (SHOTGUN) 15-J.DOBBS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO LV 46 FOR 15 YARDS (1-M.EPPS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1206,0,0
2023121007,2023-12-10,2,9,10,MIN,LV,1,10,54,0,0,"(9:10) 32-T.CHANDLER UP THE MIDDLE TO LV 41 FOR 5 YARDS (95-J.JENKINS, 41-R.SPILLANE).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1250,0,0
2023121007,2023-12-10,2,8,30,MIN,LV,2,5,59,0,0,(8:30) (SHOTGUN) 15-J.DOBBS PASS SHORT RIGHT TO 32-T.CHANDLER TO LV 40 FOR 1 YARD (18-J.JONES; 5-D.DEABLO).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1290,0,0
2023121007,2023-12-10,2,7,45,MIN,LV,3,4,60,0,0,(7:45) (SHOTGUN) 15-J.DOBBS SCRAMBLES RIGHT END TO LV 38 FOR 2 YARDS (5-D.DEABLO).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1335,0,0
2023121007,2023-12-10,2,7,4,MIN,LV,4,2,62,1,0,(7:04) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 17-K.OSBORN TO LV 33 FOR 5 YARDS (18-J.JONES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1376,0,0
2023121007,2023-12-10,2,6,22,MIN,LV,1,10,67,0,0,(6:22) 2-A.MATTISON LEFT TACKLE TO LV 31 FOR 2 YARDS (51-M.KOONCE). LV-98-M.CROSBY WAS INJURED DURING THE PLAY.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,1418,0,0
2023121007,2023-12-10,2,6,4,MIN,LV,0,0,100,1,0,TIMEOUT AT 06:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1436,0,0
2023121007,2023-12-10,2,5,50,MIN,LV,2,8,69,0,0,(5:50) 15-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 87-T.HOCKENSON (25-T.MOEHRIG) [51-M.KOONCE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1450,0,0
2023121007,2023-12-10,2,5,44,MIN,LV,3,8,69,0,0,(5:44) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 4-B.POWELL [98-M.CROSBY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1456,0,0
2023121007,2023-12-10,2,5,37,MIN,LV,4,8,69,0,0,"(5:37) 1-G.JOSEPH 49 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1463,0,0
2023121007,2023-12-10,2,5,32,LV,MIN,0,0,100,1,0,TIMEOUT AT 05:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1468,0,0
2023121007,2023-12-10,2,5,32,LV,MIN,1,10,39,0,0,(5:32) 8-J.JACOBS LEFT TACKLE TO LV 41 FOR 2 YARDS (24-C.BYNUM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,1468,0,0
2023121007,2023-12-10,2,4,49,LV,MIN,0,0,100,1,0,TIMEOUT #1 BY LV AT 04:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1511,0,0
2023121007,2023-12-10,2,4,49,LV,MIN,2,8,41,0,0,(4:49) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 17-D.ADAMS PUSHED OB AT LV 48 FOR 7 YARDS (44-J.METELLUS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1511,0,0
2023121007,2023-12-10,2,4,8,LV,MIN,3,1,48,0,0,(4:08) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 13-H.RENFROW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1552,0,0
2023121007,2023-12-10,2,4,5,LV,MIN,4,1,48,0,0,"(4:05) 6-A.COLE PUNTS 42 YARDS TO MIN 10, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 4-B.POWELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1555,0,0
2023121007,2023-12-10,2,3,58,LV,MIN,0,0,100,1,0,TIMEOUT AT 03:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1562,0,0
2023121007,2023-12-10,2,3,58,MIN,LV,1,10,10,0,0,(3:58) 15-J.DOBBS PASS SHORT RIGHT TO 3-J.ADDISON PUSHED OB AT MIN 17 FOR 7 YARDS (39-N.HOBBS).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1562,0,0
2023121007,2023-12-10,2,3,26,MIN,LV,2,3,17,1,0,(3:26) 2-A.MATTISON RIGHT TACKLE TO MIN 24 FOR 7 YARDS (91-B.NICHOLS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OWN,0,,0,,0,1594,0,0
2023121007,2023-12-10,2,2,45,MIN,LV,1,10,24,0,0,(2:45) 15-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 17-K.OSBORN [98-M.CROSBY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1635,0,0
2023121007,2023-12-10,2,2,39,MIN,LV,2,10,24,0,0,(2:39) (SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO MIN 30 FOR 6 YARDS (9-T.WILSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,1641,0,0
2023121007,2023-12-10,2,2,8,MIN,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 02:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1672,0,0
2023121007,2023-12-10,2,2,8,MIN,LV,3,4,30,0,0,"(2:08) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 17-K.OSBORN. PENALTY ON LV-18-J.JONES, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT MIN 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,LV,1,ILLEGAL CONTACT,5,1672,0,0
2023121007,2023-12-10,2,2,2,MIN,LV,1,10,35,1,0,(2:02) (SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO LV 49 FOR 16 YARDS (25-T.MOEHRIG).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,1678,0,0
2023121007,2023-12-10,2,1,56,MIN,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1684,0,0
2023121007,2023-12-10,2,1,56,MIN,LV,1,10,51,0,0,(1:56) 2-A.MATTISON LEFT GUARD TO LV 42 FOR 7 YARDS (41-R.SPILLANE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1684,0,0
2023121007,2023-12-10,2,1,22,MIN,LV,2,3,58,0,0,(1:22) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 83-J.NAILOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1718,0,0
2023121007,2023-12-10,2,1,18,MIN,LV,3,3,58,0,0,(1:18) (SHOTGUN) 15-J.DOBBS SACKED AT MIN 47 FOR -11 YARDS (98-M.CROSBY). MIN-75-B.O'NEILL WAS INJURED DURING THE PLAY.,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1722,0,0
2023121007,2023-12-10,2,1,8,MIN,LV,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1732,0,0
2023121007,2023-12-10,2,1,8,MIN,LV,4,14,47,0,0,"(1:08) 14-R.WRIGHT PUNTS 43 YARDS TO LV 10, CENTER-42-A.DEPAOLA, FAIR CATCH BY 3-D.CARTER. LV-43-K.MAUGA WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1732,0,0
2023121007,2023-12-10,2,1,2,LV,MIN,0,0,100,1,0,TIMEOUT AT 01:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1738,0,0
