GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NE,PIT
2023120700,2023-12-07,1,5,57,NE,PIT,3,7,28,0,0,"(5:57) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 85-H.HENRY TO NE 42 FOR 14 YARDS (17-T.THOMPSON). PENALTY ON NE-85-H.HENRY, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NE 28 - NO PLAY.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,28,OWN,1,NE,1,OFFENSIVE PASS INTERFERENCE,10,543,0,0
2023120700,2023-12-07,1,5,39,NE,PIT,3,17,18,0,0,(5:39) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 27 FOR 9 YARDS (39-M.FITZPATRICK; 38-M.WALKER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,561,0,0
2023120700,2023-12-07,1,5,1,NE,PIT,4,8,27,0,0,"(5:01) 17-B.BARINGER PUNTS 57 YARDS TO PIT 16, CENTER-49-J.CARDONA. 19-C.AUSTIN TO PIT 21 FOR 5 YARDS (22-C.DAVIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,599,0,0
2023120700,2023-12-07,1,4,49,PIT,NE,1,10,21,0,0,(4:49) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT RIGHT TO 88-P.FREIERMUTH (23-K.DUGGER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,611,0,0
2023120700,2023-12-07,1,4,49,PIT,NE,0,0,100,1,0,TIMEOUT AT 04:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,611,0,0
2023120700,2023-12-07,1,4,46,PIT,NE,2,10,21,0,0,"(4:46) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO PIT 25 FOR 4 YARDS (90-C.BARMORE, 92-D.GODCHAUX).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,21,OWN,0,,0,,0,614,0,0
2023120700,2023-12-07,1,4,3,PIT,NE,3,6,25,0,0,(4:03) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP LEFT TO 11-A.ROBINSON [99-K.WHITE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,657,0,0
2023120700,2023-12-07,1,3,57,PIT,NE,4,6,25,0,0,"(3:57) 6-P.HARVIN PUNTS 48 YARDS TO NE 27, CENTER-46-C.KUNTZ, FAIR CATCH BY 27-M.BRYANT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,663,0,0
2023120700,2023-12-07,1,3,49,NE,PIT,1,10,27,1,0,(3:49) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 11-T.THORNTON PUSHED OB AT NE 38 FOR 11 YARDS (24-J.PORTER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,671,0,0
2023120700,2023-12-07,1,3,13,NE,PIT,1,10,38,1,0,(3:13) 4-B.ZAPPE PASS DEEP MIDDLE TO 7-J.SMITH-SCHUSTER TO PIT 45 FOR 17 YARDS (24-J.PORTER).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,707,0,0
2023120700,2023-12-07,1,2,30,NE,PIT,1,10,55,0,0,(2:30) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,750,0,0
2023120700,2023-12-07,1,2,23,NE,PIT,2,10,55,0,0,(2:23) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 83-J.REAGOR.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,757,0,0
