GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,DAL
2023121011,2023-12-10,1,5,42,DAL,PHI,1,10,21,0,0,"(5:42) (SHOTGUN) PENALTY ON DAL-88-C.LAMB, FALSE START, 5 YARDS, ENFORCED AT DAL 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,DAL,1,FALSE START,5,14,558,0,0
2023121011,2023-12-10,1,5,42,DAL,PHI,1,15,16,0,0,(5:42) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 22 FOR 6 YARDS (24-J.BRADBERRY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,14,558,0,0
2023121011,2023-12-10,1,5,42,DAL,PHI,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,558,0,0
2023121011,2023-12-10,1,5,14,DAL,PHI,2,9,22,0,0,(5:14) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 3-B.COOKS (2-D.SLAY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,14,586,0,0
2023121011,2023-12-10,1,5,6,DAL,PHI,3,9,22,1,0,(5:06) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB TO DAL 48 FOR 26 YARDS (33-B.ROBY).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,14,594,0,0
2023121011,2023-12-10,1,4,29,DAL,PHI,1,10,48,0,0,"(4:29) (SHOTGUN) 23-R.DOWDLE LEFT TACKLE TO 50 FOR 2 YARDS (94-J.SWEAT, 41-N.MORROW).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,14,631,0,0
2023121011,2023-12-10,1,3,52,DAL,PHI,2,8,100,0,0,"(3:52) 20-T.POLLARD LEFT GUARD TO PHI 44 FOR 6 YARDS (41-N.MORROW, 52-Z.CUNNINGHAM).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,14,668,0,0
2023121011,2023-12-10,1,3,18,DAL,PHI,3,2,56,0,0,(3:18) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 13-M.GALLUP.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,14,702,0,0
2023121011,2023-12-10,1,3,15,DAL,PHI,4,2,56,1,0,"(3:15) (SHOTGUN) 20-T.POLLARD LEFT TACKLE TO PHI 40 FOR 4 YARDS (94-J.SWEAT, 2-D.SLAY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,14,705,0,0
2023121011,2023-12-10,1,2,44,DAL,PHI,1,10,60,0,0,"(2:44) 20-T.POLLARD RIGHT GUARD TO PHI 22 FOR 18 YARDS (31-K.BYARD). PENALTY ON DAL-78-T.STEELE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 40 - NO PLAY.",0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,40,OPP,1,DAL,1,OFFENSIVE HOLDING,10,14,736,0,0
