GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,KC
2023121009,2023-12-10,1,3,5,KC,BUF,3,7,28,0,0,"(3:05) (SHOTGUN) PENALTY ON KC-11-M.VALDES-SCANTLING, FALSE START, 5 YARDS, ENFORCED AT KC 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,KC,1,FALSE START,5,715,0,0
2023121009,2023-12-10,1,3,5,KC,BUF,3,12,23,0,0,(3:05) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON TO KC 27 FOR 4 YARDS (7-TA.JOHNSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,715,0,0
2023121009,2023-12-10,1,2,26,KC,BUF,4,8,27,0,0,"(2:26) 5-T.TOWNSEND PUNTS 46 YARDS TO BUF 27, CENTER-41-J.WINCHESTER, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,754,0,0
2023121009,2023-12-10,1,2,19,KC,BUF,0,0,100,1,0,TIMEOUT AT 02:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,761,0,0
2023121009,2023-12-10,1,2,19,BUF,KC,1,10,27,0,0,(2:19) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 14-S.DIGGS (20-J.REID).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,761,0,0
2023121009,2023-12-10,1,2,13,BUF,KC,2,10,27,1,0,(2:13) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 39 FOR 12 YARDS (21-M.EDWARDS).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,767,0,0
2023121009,2023-12-10,1,1,34,BUF,KC,1,10,39,0,0,(1:34) 26-T.JOHNSON RIGHT END TO BUF 44 FOR 5 YARDS (54-L.CHENAL; 22-T.MCDUFFIE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OWN,0,,0,,0,806,0,0
2023121009,2023-12-10,1,0,56,BUF,KC,2,5,44,1,0,(:56) 26-T.JOHNSON LEFT TACKLE TO 50 FOR 6 YARDS (21-M.EDWARDS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,844,0,0
2023121009,2023-12-10,1,0,14,BUF,KC,1,10,100,0,0,(:14) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,886,0,0
2023121009,2023-12-10,1,0,6,BUF,KC,2,10,100,1,0,(:06) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO KC 23 FOR 27 YARDS (20-J.REID).,0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,894,0,0
2023121009,2023-12-10,1,0,6,BUF,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 00:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,894,0,0
2023121009,2023-12-10,2,15,0,BUF,KC,1,10,77,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT KC 19 FOR 4 YARDS (38-L.SNEED).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,900,0,0
2023121009,2023-12-10,1,0,0,BUF,KC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121009,2023-12-10,2,14,19,BUF,KC,2,6,81,0,0,(14:19) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 86-D.KINCAID [95-C.JONES].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,941,0,0
2023121009,2023-12-10,2,14,13,BUF,KC,3,6,81,0,0,"(14:13) (SHOTGUN) 17-J.ALLEN SCRAMBLES LEFT END TO KC 14 FOR 5 YARDS (32-N.BOLTON, 51-M.DANNA).",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,947,0,0
2023121009,2023-12-10,2,13,24,BUF,KC,4,1,86,1,0,(13:24) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO KC 10 FOR 4 YARDS (54-L.CHENAL).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,996,0,0
2023121009,2023-12-10,2,12,39,BUF,KC,1,10,90,0,0,(12:39) 28-L.MURRAY RIGHT END TO KC 6 FOR 4 YARDS (50-W.GAY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,1041,0,0
2023121009,2023-12-10,2,11,58,BUF,KC,2,6,94,1,0,"(11:58) (SHOTGUN) 17-J.ALLEN RIGHT GUARD FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,1082,0,0
2023121009,2023-12-10,2,11,50,KC,BUF,1,10,25,0,0,"(11:50) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO KC 25 FOR NO GAIN (43-T.BERNARD). PENALTY ON BUF-99-T.SETTLE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT KC 25 - NO PLAY.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,25,OWN,1,BUF,1,DEFENSIVE HOLDING,5,1090,0,0
2023121009,2023-12-10,2,11,50,KC,BUF,0,0,100,1,0,TIMEOUT AT 11:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1090,0,0
2023121009,2023-12-10,2,11,50,KC,BUF,0,0,65,1,0,"2-T.BASS KICKS 59 YARDS FROM BUF 35 TO KC 6, FAIR CATCH BY 17-R.JAMES.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1090,0,0
2023121009,2023-12-10,2,11,50,BUF,KC,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1090,0,0
2023121009,2023-12-10,2,11,30,KC,BUF,1,10,30,0,0,"(11:30) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT GUARD TO KC 32 FOR 2 YARDS (99-T.SETTLE, 25-T.DODSON).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,1110,0,0
2023121009,2023-12-10,2,10,53,KC,BUF,2,8,32,0,0,"(10:53) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 87-T.KELCE (31-R.DOUGLAS) [25-T.DODSON]. PENALTY ON KC-87-T.KELCE, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT KC 32 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,32,OWN,1,KC,1,OFFENSIVE PASS INTERFERENCE,10,1147,0,0
2023121009,2023-12-10,2,10,48,KC,BUF,2,18,22,0,0,(10:48) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP MIDDLE TO 17-R.JAMES (7-TA.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1152,0,0
2023121009,2023-12-10,2,10,42,KC,BUF,3,18,22,1,0,(10:42) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 87-T.KELCE TO KC 45 FOR 23 YARDS (31-R.DOUGLAS; 20-T.RAPP).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1158,0,0
2023121009,2023-12-10,2,9,59,KC,BUF,1,10,45,1,0,(9:59) 15-P.MAHOMES PASS DEEP RIGHT TO 84-JU.WATSON PUSHED OB AT BUF 37 FOR 18 YARDS (23-M.HYDE).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1201,0,0
2023121009,2023-12-10,2,9,20,KC,BUF,1,10,63,0,0,(9:20) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT END TO BUF 39 FOR -2 YARDS (25-T.DODSON).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,1240,0,0
2023121009,2023-12-10,2,8,45,KC,BUF,2,12,61,0,0,(8:45) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 19-K.TONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1275,0,0
2023121009,2023-12-10,2,8,41,KC,BUF,3,12,61,0,0,(8:41) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1279,0,0
2023121009,2023-12-10,2,8,36,KC,BUF,4,12,61,0,0,"(8:36) 5-T.TOWNSEND PUNTS 32 YARDS TO BUF 7, CENTER-41-J.WINCHESTER, DOWNED BY KC-40-E.BOYE-DOE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1284,0,0
2023121009,2023-12-10,2,8,26,KC,BUF,0,0,100,1,0,TIMEOUT AT 08:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1294,0,0
2023121009,2023-12-10,2,8,26,BUF,KC,1,10,7,0,0,(8:26) 26-T.JOHNSON LEFT END TO BUF 8 FOR 1 YARD (21-M.EDWARDS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OWN,0,,0,,0,1294,0,0
2023121009,2023-12-10,2,7,44,BUF,KC,2,9,8,0,0,(7:44) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO BUF 16 FOR 8 YARDS (27-C.CONNER) [95-C.JONES].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1336,0,0
2023121009,2023-12-10,2,6,59,BUF,KC,3,1,16,1,0,(6:59) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  28-L.MURRAY LEFT END TO BUF 20 FOR 4 YARDS (22-T.MCDUFFIE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,16,OWN,0,,0,,0,1381,0,0
2023121009,2023-12-10,2,6,18,BUF,KC,1,10,20,0,0,(6:18) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK TO BUF 28 FOR 8 YARDS (43-J.COCHRANE; 20-J.REID).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1422,0,0
2023121009,2023-12-10,2,5,37,BUF,KC,2,2,28,1,0,(5:37) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 16-T.SHERFIELD PUSHED OB AT BUF 37 FOR 9 YARDS (21-M.EDWARDS). KC-20-J.REID WAS INJURED DURING THE PLAY.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1463,0,0
2023121009,2023-12-10,2,5,32,BUF,KC,0,0,100,1,0,TIMEOUT AT 05:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1468,0,0
2023121009,2023-12-10,2,5,18,BUF,KC,1,10,37,0,0,(5:18) (SHOTGUN) 17-J.ALLEN SACKED AT BUF 32 FOR -5 YARDS (56-G.KARLAFTIS).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1482,0,0
2023121009,2023-12-10,2,4,32,BUF,KC,2,15,32,0,0,(4:32) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 43 FOR 11 YARDS (38-L.SNEED).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1528,0,0
2023121009,2023-12-10,2,4,32,BUF,KC,0,0,100,1,0,TIMEOUT #1 BY BUF AT 04:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1528,0,0
2023121009,2023-12-10,2,3,46,BUF,KC,3,4,43,1,0,(3:46) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE INTENDED FOR 16-T.SHERFIELD INTERCEPTED BY 27-C.CONNER AT KC 44. 27-C.CONNER TO KC 48 FOR 4 YARDS (86-D.KINCAID).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,43,OWN,0,,0,,0,1574,0,0
2023121009,2023-12-10,2,3,36,KC,BUF,1,10,48,0,0,(3:36) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO BUF 47 FOR 5 YARDS (7-TA.JOHNSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1584,0,0
