GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,CAR
2023121005,2023-12-10,2,14,12,CAR,NO,2,9,26,1,0,(14:12) 30-C.HUBBARD RIGHT TACKLE TO CAR 36 FOR 10 YARDS (31-J.HOWDEN).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,14,948,0,0
2023121005,2023-12-10,2,13,34,CAR,NO,1,10,36,0,0,(13:34) 30-C.HUBBARD LEFT TACKLE TO CAR 43 FOR 7 YARDS (93-N.SHEPHERD; 31-J.HOWDEN). CAR-30-C.HUBBARD WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,14,986,0,0
2023121005,2023-12-10,2,13,20,CAR,NO,0,0,100,1,0,TIMEOUT AT 13:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1000,0,0
2023121005,2023-12-10,2,13,2,CAR,NO,2,3,43,0,0,(13:02) 6-M.SANDERS LEFT TACKLE TO CAR 45 FOR 2 YARDS (20-P.WERNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,14,1018,0,0
2023121005,2023-12-10,2,12,26,CAR,NO,3,1,45,1,0,(12:26) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO CAR 47 FOR 2 YARDS (99-K.SAUNDERS; 93-N.SHEPHERD).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,14,1054,0,0
2023121005,2023-12-10,2,11,43,CAR,NO,1,10,47,0,0,(11:43) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 84-S.SULLIVAN (1-A.TAYLOR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,14,1097,0,0
2023121005,2023-12-10,2,11,40,CAR,NO,2,10,47,0,0,(11:40) 6-M.SANDERS LEFT GUARD TO CAR 48 FOR 1 YARD (31-J.HOWDEN; 1-A.TAYLOR).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,14,1100,0,0
2023121005,2023-12-10,2,10,56,CAR,NO,3,9,48,1,0,(10:56) (SHOTGUN) 9-B.YOUNG SCRAMBLES LEFT END RAN OB AT NO 31 FOR 21 YARDS (32-T.MATHIEU).,0,2023,21,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,14,1144,0,0
2023121005,2023-12-10,2,10,12,CAR,NO,1,10,69,0,0,(10:12) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN (56-D.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,14,1188,0,0
2023121005,2023-12-10,2,10,8,CAR,NO,2,10,69,0,0,(10:08) 30-C.HUBBARD RIGHT TACKLE TO NO 29 FOR 2 YARDS (92-T.KPASSAGNON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OPP,0,,0,,0,14,1192,0,0
2023121005,2023-12-10,2,9,27,CAR,NO,3,8,71,0,0,(9:27) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP MIDDLE TO 17-D.CHARK (27-I.YIADOM) [90-B.BRESEE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,14,1233,0,0
2023121005,2023-12-10,2,9,21,CAR,NO,4,8,71,0,0,"(9:21) 4-E.PINEIRO 47 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,14,1239,0,0
2023121005,2023-12-10,2,9,16,NO,CAR,0,0,100,1,0,TIMEOUT AT 09:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1244,0,0
