GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,TB
2023121000,2023-12-10,1,8,35,ATL,TB,1,10,40,0,0,"(8:35) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO ATL 42 FOR 2 YARDS (23-R.NEAL, 27-Z.MCCOLLUM).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,14,385,0,0
2023121000,2023-12-10,1,8,7,ATL,TB,2,8,42,0,0,"(8:07) (NO HUDDLE, SHOTGUN) 9-D.RIDDER SACKED AT ATL 42 FOR 0 YARDS (96-G.GAINES).",0,2023,0,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,14,413,0,0
2023121000,2023-12-10,1,7,38,ATL,TB,3,8,42,1,0,(7:38) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 5-D.LONDON PUSHED OB AT TB 32 FOR 26 YARDS (24-C.DAVIS).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,14,442,0,0
2023121000,2023-12-10,1,7,12,ATL,TB,1,10,68,0,0,(7:12) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO TB 29 FOR 3 YARDS (9-J.TRYON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,14,468,0,0
2023121000,2023-12-10,1,6,39,ATL,TB,2,7,71,0,0,(6:39) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO TB 27 FOR 2 YARDS (52-K.BRITT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,14,501,0,0
2023121000,2023-12-10,1,6,0,ATL,TB,3,5,73,1,0,(6:00) (SHOTGUN) 9-D.RIDDER SCRAMBLES RIGHT END TO TB 20 FOR 7 YARDS (9-J.TRYON).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,14,540,0,0
2023121000,2023-12-10,1,5,23,ATL,TB,1,10,80,0,0,(5:23) (SHOTGUN) 84-C.PATTERSON RIGHT TACKLE TO TB 19 FOR 1 YARD (98-A.NELSON; 31-A.WINFIELD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0,14,577,0,0
2023121000,2023-12-10,1,4,55,ATL,TB,2,9,81,0,0,(4:55) (SHOTGUN) 9-D.RIDDER SCRAMBLES LEFT END RAN OB AT TB 13 FOR 6 YARDS (98-A.NELSON).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,14,605,0,0
2023121000,2023-12-10,1,4,16,ATL,TB,3,3,87,0,0,(4:16) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO TB 11 FOR 2 YARDS (27-Z.MCCOLLUM).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,14,644,0,0
2023121000,2023-12-10,1,3,18,ATL,TB,4,1,89,1,0,(3:18) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS TO TB 9 FOR 2 YARDS (31-A.WINFIELD).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,14,702,0,0
2023121000,2023-12-10,1,2,43,ATL,TB,1,9,91,0,0,(2:43) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO TB 5 FOR 4 YARDS (54-L.DAVID).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,9,OPP,0,,0,,0,14,737,0,0
2023121000,2023-12-10,1,2,7,ATL,TB,2,5,95,0,0,(2:07) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON TO TB 2 FOR 3 YARDS (52-K.BRITT).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,14,773,0,0
2023121000,2023-12-10,1,1,29,ATL,TB,3,2,98,0,0,(1:29) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,14,811,0,0
2023121000,2023-12-10,1,1,26,ATL,TB,4,2,98,0,0,"(1:26) 6-Y.KOO 20 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,14,814,0,0
2023121000,2023-12-10,1,1,23,TB,ATL,1,10,25,0,0,(1:23) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS (24-A.TERRELL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,14,817,0,0
2023121000,2023-12-10,1,1,23,ATL,TB,0,0,100,1,0,TIMEOUT AT 01:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,817,0,0
2023121000,2023-12-10,1,1,23,TB,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,817,0,0
2023121000,2023-12-10,1,1,19,TB,ATL,2,10,25,0,0,(1:19) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 27 FOR 2 YARDS (0-L.CARTER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,14,821,0,0
2023121000,2023-12-10,1,0,39,TB,ATL,3,8,27,0,0,(:39) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP MIDDLE TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,861,0,0
2023121000,2023-12-10,1,0,34,TB,ATL,4,8,27,0,0,"(:34) 5-J.CAMARDA PUNTS 59 YARDS TO ATL 14, CENTER-97-Z.TRINER. 20-D.ALFORD MUFFS CATCH, BALL OUT OF BOUNDS AT ATL 14.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,14,866,0,0
2023121000,2023-12-10,1,0,25,ATL,TB,0,0,100,1,0,TIMEOUT AT 00:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,875,0,0
2023121000,2023-12-10,1,0,25,ATL,TB,1,10,14,0,0,(:25) 9-D.RIDDER PASS SHORT RIGHT INTENDED FOR 7-B.ROBINSON INTERCEPTED BY 24-C.DAVIS AT ATL 8. 24-C.DAVIS TO ATL 8 FOR NO GAIN (7-B.ROBINSON).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,14,OWN,0,,0,,0,14,875,0,0
2023121000,2023-12-10,1,0,20,TB,ATL,1,8,92,0,0,(:20) (SHOTGUN) 1-R.WHITE LEFT END TO ATL 1 FOR 7 YARDS (27-R.GRANT).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0,14,880,0,0
2023121000,2023-12-10,1,0,0,TB,ATL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,900,0,0
2023121000,2023-12-10,2,15,0,TB,ATL,2,1,99,1,0,"(15:00) (SHOTGUN) 6-B.MAYFIELD LEFT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,14,900,0,0
2023121000,2023-12-10,2,14,57,TB,ATL,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,903,0,0
2023121000,2023-12-10,2,14,57,ATL,TB,0,0,100,1,0,TIMEOUT AT 14:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,903,0,0
2023121000,2023-12-10,2,14,57,ATL,TB,1,10,25,0,0,(14:57) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO ATL 31 FOR 6 YARDS (7-S.BARRETT).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,14,903,0,0
2023121000,2023-12-10,2,14,57,ATL,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,903,0,0
2023121000,2023-12-10,2,14,29,ATL,TB,2,4,31,1,0,"(14:29) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 85-M.PRUITT TO ATL 37 FOR 6 YARDS (54-L.DAVID, 27-Z.MCCOLLUM). FUMBLES (27-Z.MCCOLLUM), TOUCHED AT ATL 35, BALL OUT OF BOUNDS AT ATL 33.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,31,OWN,0,,0,,0,14,931,0,0
2023121000,2023-12-10,2,13,47,ATL,TB,3,2,33,1,0,(13:47) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 41 FOR 8 YARDS (31-A.WINFIELD; 52-K.BRITT).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,14,973,0,0
2023121000,2023-12-10,2,13,11,ATL,TB,1,10,41,1,0,(13:11) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 5-D.LONDON PUSHED OB AT TB 37 FOR 22 YARDS (23-R.NEAL).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,14,1009,0,0
2023121000,2023-12-10,2,12,40,ATL,TB,1,10,63,0,0,(12:40) (SHOTGUN) 7-B.ROBINSON LEFT END TO TB 36 FOR 1 YARD (9-J.TRYON; 92-W.GHOLSTON). TB-23-R.NEAL WAS INJURED DURING THE PLAY.,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,14,1040,0,0
2023121000,2023-12-10,2,12,21,ATL,TB,0,0,100,1,0,TIMEOUT AT 12:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1059,0,0
2023121000,2023-12-10,2,12,15,ATL,TB,2,9,64,1,0,"(12:15) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 8-K.PITTS FOR 36 YARDS, TOUCHDOWN.",0,2023,36,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,14,1065,0,0
2023121000,2023-12-10,2,12,9,TB,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1071,0,0
2023121000,2023-12-10,2,12,9,TB,ATL,1,10,25,0,0,(12:09) 22-C.EDMONDS RIGHT END TO TB 26 FOR 1 YARD (3-J.BATES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,14,1071,0,0
2023121000,2023-12-10,2,12,9,ATL,TB,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,14,1071,0,0
2023121000,2023-12-10,2,12,9,ATL,TB,0,0,100,1,0,TIMEOUT AT 12:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1071,0,0
2023121000,2023-12-10,2,11,30,TB,ATL,2,9,26,1,0,(11:30) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 22-C.EDMONDS TO TB 36 FOR 10 YARDS (3-J.BATES).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,14,1110,0,0
2023121000,2023-12-10,2,10,50,TB,ATL,1,10,36,0,0,(10:50) 10-T.PALMER LEFT END TO TB 39 FOR 3 YARDS (34-C.PHILLIPS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,14,1150,0,0
2023121000,2023-12-10,2,10,9,TB,ATL,2,7,39,0,0,(10:09) (SHOTGUN) 22-C.EDMONDS LEFT TACKLE TO TB 42 FOR 3 YARDS (55-K.ELLISS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,14,1191,0,0
2023121000,2023-12-10,2,9,25,TB,ATL,3,4,42,1,0,(9:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 22-C.EDMONDS PUSHED OB AT 50 FOR 8 YARDS (27-R.GRANT).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,14,1235,0,0
2023121000,2023-12-10,2,8,55,TB,ATL,1,10,100,0,0,(8:55) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO ATL 46 FOR 4 YARDS (34-C.PHILLIPS; 27-R.GRANT).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,14,1265,0,0
2023121000,2023-12-10,2,8,17,TB,ATL,2,6,54,0,0,(8:17) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO ATL 44 FOR 2 YARDS (55-K.ELLISS; 59-A.SMITH).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,14,1303,0,0
2023121000,2023-12-10,2,7,33,TB,ATL,3,4,56,0,0,(7:33) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO ATL 42 FOR 2 YARDS (21-M.HUGHES).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,14,1347,0,0
2023121000,2023-12-10,2,6,48,TB,ATL,4,2,58,0,0,(6:48) 1-R.WHITE LEFT END TO ATL 47 FOR -5 YARDS (3-J.BATES).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,14,1392,0,0
2023121000,2023-12-10,2,6,44,ATL,TB,1,10,47,1,0,(6:44) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 12-K.HODGE PUSHED OB AT TB 35 FOR 18 YARDS (27-Z.MCCOLLUM).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,14,1396,0,0
2023121000,2023-12-10,2,6,44,ATL,TB,0,0,100,1,0,TIMEOUT AT 06:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1396,0,0
2023121000,2023-12-10,2,6,12,ATL,TB,1,10,65,0,0,(6:12) (SHOTGUN) 7-B.ROBINSON RIGHT GUARD TO TB 35 FOR NO GAIN (31-A.WINFIELD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,14,1428,0,0
2023121000,2023-12-10,2,5,43,ATL,TB,2,10,65,0,0,"(5:43) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 18-M.HOLLINS TO TB 31 FOR 4 YARDS (24-C.DAVIS).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,14,1457,0,0
2023121000,2023-12-10,2,5,7,ATL,TB,3,6,69,0,0,(5:07) (SHOTGUN) 9-D.RIDDER SACKED AT TB 32 FOR -1 YARDS (94-C.KANCEY).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,14,1493,0,0
2023121000,2023-12-10,2,4,24,ATL,TB,4,7,68,0,0,"(4:24) 6-Y.KOO 50 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,14,1536,0,0
2023121000,2023-12-10,2,4,20,TB,ATL,1,10,40,0,0,"(4:20) (SHOTGUN) 1-R.WHITE RIGHT TACKLE TO TB 44 FOR 4 YARDS (59-A.SMITH, 96-Z.HARRISON).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0,14,1540,0,0
2023121000,2023-12-10,2,4,20,ATL,TB,0,0,100,1,0,TIMEOUT AT 04:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1540,0,0
2023121000,2023-12-10,2,3,38,TB,ATL,2,6,44,0,0,(3:38) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,14,1582,0,0
2023121000,2023-12-10,2,3,32,TB,ATL,3,6,44,0,0,(3:32) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 42 FOR -2 YARDS (75-K.STREET).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,14,1588,0,0
2023121000,2023-12-10,2,2,51,TB,ATL,4,8,42,0,0,"(2:51) 5-J.CAMARDA PUNTS 50 YARDS TO ATL 8, CENTER-97-Z.TRINER, FAIR CATCH BY 20-D.ALFORD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,14,1629,0,0
2023121000,2023-12-10,2,2,44,ATL,TB,0,0,100,1,0,TIMEOUT AT 02:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1636,0,0
2023121000,2023-12-10,2,2,44,ATL,TB,1,10,8,0,0,"(2:44) 9-D.RIDDER SACKED AT ATL -2 FOR -10 YARDS (31-A.WINFIELD). FUMBLES (31-A.WINFIELD) [31-A.WINFIELD], TOUCHED AT ATL -1, RECOVERED BY ATL-40-K.SMITH AT ATL -5. 40-K.SMITH TACKLED IN END ZONE, SAFETY (79-P.O'CONNOR).",0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,8,OWN,0,,0,,0,14,1636,0,0
2023121000,2023-12-10,2,2,36,TB,ATL,0,0,80,1,0,13-B.PINION KICKS 75 YARDS FROM ATL 20 TO TB 5. 83-D.THOMPKINS TO TB 34 FOR 29 YARDS (37-D.HELLAMS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,14,1644,0,0
2023121000,2023-12-10,2,2,29,TB,ATL,1,10,34,0,0,"(2:29) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 38 FOR 4 YARDS (75-K.STREET, 94-A.HUGGINS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,14,1651,0,0
2023121000,2023-12-10,2,2,0,TB,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,14,1680,0,0
