GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYG,DAL
2023111209,2023-11-12,1,6,33,NYG,DAL,2,9,7,0,0,(6:33) (SHOTGUN) 26-S.BARKLEY LEFT TACKLE TO NYG 4 FOR -3 YARDS (58-M.SMITH). NYG-78-A.THOMAS WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OWN,0,,0,,0,507,0,0
2023111209,2023-11-12,1,6,20,NYG,DAL,0,0,100,1,0,TIMEOUT AT 06:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,520,0,0
2023111209,2023-11-12,1,6,5,NYG,DAL,3,12,4,0,0,(6:05) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 2 FOR -2 YARDS (54-S.WILLIAMS).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,535,0,0
2023111209,2023-11-12,1,5,26,NYG,DAL,4,14,2,0,0,"(5:26) 6-J.GILLAN PUNTS 42 YARDS TO NYG 44, CENTER-59-C.KREITER. 42-D.VAUGHN TO NYG 46 FOR -2 YARDS (30-D.HOLMES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,2,OWN,0,,0,,0,574,0,0
2023111209,2023-11-12,1,5,19,DAL,NYG,1,10,54,1,0,(5:19) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON RAN OB AT NYG 30 FOR 16 YARDS.,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,581,0,0
2023111209,2023-11-12,1,4,44,DAL,NYG,1,10,70,0,0,(4:44) 4-D.PRESCOTT PASS INCOMPLETE DEEP MIDDLE TO 88-C.LAMB.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,616,0,0
2023111209,2023-11-12,1,4,38,DAL,NYG,2,10,70,0,0,"(4:38) 20-T.POLLARD UP THE MIDDLE TO NYG 26 FOR 4 YARDS (98-D.DAVIDSON, 58-B.OKEREKE).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,622,0,0
2023111209,2023-11-12,1,4,2,DAL,NYG,3,6,74,0,0,"(4:02) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END PUSHED OB AT NYG 19 FOR 7 YARDS (58-B.OKEREKE). PENALTY ON NYG-25-D.BANKS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYG 19.",0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,NYG,0,DEFENSIVE HOLDING,5,658,0,0
2023111209,2023-11-12,1,3,44,DAL,NYG,1,10,86,1,0,"(3:44) 88-C.LAMB RIGHT END FOR 14 YARDS, TOUCHDOWN.",0,2023,14,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,676,0,0
2023111209,2023-11-12,1,3,38,NYG,DAL,1,10,25,0,0,(3:38) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 0-P.CAMPBELL PUSHED OB AT NYG 31 FOR 6 YARDS (28-M.HOOKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,682,0,0
