GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SF,JAX
2023111203,2023-11-12,1,10,25,JAX,SF,2,15,20,0,0,(10:25) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 25 FOR 5 YARDS (29-T.HUFANGA).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,275,0,0
2023111203,2023-11-12,1,9,39,JAX,SF,3,10,25,0,0,(9:39) (SHOTGUN) 16-T.LAWRENCE SACKED AT JAX 20 FOR -5 YARDS (98-J.HARGRAVE).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,321,0,0
2023111203,2023-11-12,1,9,9,JAX,SF,4,15,20,0,0,"(9:09) 9-L.COOKE PUNTS 51 YARDS TO SF 29, CENTER-46-R.MATISCIK. 3-R.MCCLOUD RAN OB AT SF 38 FOR 9 YARDS (48-C.MUMA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,351,0,0
2023111203,2023-11-12,1,8,59,JAX,SF,0,0,100,1,0,TIMEOUT AT 08:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,361,0,0
2023111203,2023-11-12,1,8,59,SF,JAX,1,10,38,1,0,(8:59) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 11-B.AIYUK TO JAX 41 FOR 21 YARDS (32-TY.CAMPBELL).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,361,0,0
2023111203,2023-11-12,1,8,22,SF,JAX,1,10,59,0,0,(8:22) 23-C.MCCAFFREY RIGHT END TO JAX 32 FOR 9 YARDS (95-R.ROBERTSON-HARRIS; 2-R.JENKINS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,398,0,0
2023111203,2023-11-12,1,7,42,SF,JAX,2,1,68,1,0,(7:42) 23-C.MCCAFFREY UP THE MIDDLE TO JAX 29 FOR 3 YARDS (41-J.ALLEN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,438,0,0
2023111203,2023-11-12,1,7,1,SF,JAX,1,10,71,0,0,(7:01) 19-D.SAMUEL LEFT END PUSHED OB AT JAX 27 FOR 2 YARDS (23-F.OLUOKUN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,479,0,0
2023111203,2023-11-12,1,6,26,SF,JAX,2,8,73,0,0,(6:26) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 85-G.KITTLE [93-T.LACY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,514,0,0
2023111203,2023-11-12,1,6,22,SF,JAX,3,8,73,1,0,(6:22) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 15-J.JENNINGS PUSHED OB AT JAX 19 FOR 8 YARDS (37-T.HERNDON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,518,0,0
2023111203,2023-11-12,1,5,50,SF,JAX,1,10,81,0,0,(5:50) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO JAX 13 FOR 6 YARDS (41-J.ALLEN).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,550,0,0
2023111203,2023-11-12,1,5,12,SF,JAX,2,4,87,0,0,(5:12) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 23-C.MCCAFFREY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,588,0,0
2023111203,2023-11-12,1,5,7,SF,JAX,3,4,87,0,0,(5:07) (SHOTGUN) 13-B.PURDY SACKED AT JAX 21 FOR -8 YARDS (23-F.OLUOKUN).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,593,0,0
2023111203,2023-11-12,1,4,25,SF,JAX,4,12,79,0,0,"(4:25) 4-J.MOODY 39 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,635,0,0
2023111203,2023-11-12,1,4,21,JAX,SF,0,0,65,1,0,4-J.MOODY KICKS 64 YARDS FROM SF 35 TO JAX 1. 39-J.AGNEW TO JAX 23 FOR 22 YARDS (53-D.WINTERS; 24-J.MASON). JAX-39-J.AGNEW WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,639,0,0
2023111203,2023-11-12,1,4,21,JAX,SF,0,0,100,1,0,TIMEOUT AT 04:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,639,0,0
2023111203,2023-11-12,1,4,16,JAX,SF,1,10,23,0,0,(4:16) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES LEFT GUARD TO JAX 26 FOR 3 YARDS (99-J.KINLAW). SF-91-A.ARMSTEAD WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,644,0,0
2023111203,2023-11-12,1,3,44,JAX,SF,2,7,26,0,0,"(3:44) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 29 FOR 3 YARDS (57-D.GREENLAW, 29-T.HUFANGA).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,676,0,0
2023111203,2023-11-12,1,3,0,JAX,SF,3,4,29,1,0,(3:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 15-T.JONES TO JAX 41 FOR 12 YARDS (57-D.GREENLAW).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,720,0,0
2023111203,2023-11-12,1,2,24,JAX,SF,1,10,41,0,0,"(2:24) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 44 FOR 3 YARDS (98-J.HARGRAVE, 54-F.WARNER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,756,0,0
2023111203,2023-11-12,1,1,47,JAX,SF,2,7,44,0,0,(1:47) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 17-E.ENGRAM (97-N.BOSA).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,793,0,0
2023111203,2023-11-12,1,1,45,JAX,SF,3,7,44,0,0,(1:45) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP MIDDLE TO 85-B.STRANGE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,795,0,0
2023111203,2023-11-12,1,1,40,JAX,SF,4,7,44,0,0,"(1:40) 9-L.COOKE PUNTS 56 YARDS TO END ZONE, CENTER-46-R.MATISCIK, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,800,0,0
2023111203,2023-11-12,1,1,31,SF,JAX,1,10,20,0,0,"(1:31) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK TO SF 36 FOR 16 YARDS (32-TY.CAMPBELL; 42-A.WINGARD). PENALTY ON SF-11-B.AIYUK, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SF 20 - NO PLAY.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,20,OWN,1,SF,1,OFFENSIVE PASS INTERFERENCE,10,809,0,0
2023111203,2023-11-12,1,1,31,JAX,SF,0,0,100,1,0,TIMEOUT AT 01:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,809,0,0
2023111203,2023-11-12,1,1,2,SF,JAX,1,20,10,0,0,(1:02) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 15-J.JENNINGS (94-F.FATUKASI).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,838,0,0
2023111203,2023-11-12,1,0,59,SF,JAX,2,20,10,0,0,(:59) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO SF 14 FOR 4 YARDS (23-F.OLUOKUN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,841,0,0
2023111203,2023-11-12,1,0,16,SF,JAX,3,16,14,0,0,(:16) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO SF 23 FOR 9 YARDS (91-D.SMOOT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,884,0,0
2023111203,2023-11-12,1,0,0,SF,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023111203,2023-11-12,2,15,0,SF,JAX,4,7,23,0,0,"(15:00) 18-M.WISHNOWSKY PUNTS 49 YARDS TO JAX 28, CENTER-46-T.PEPPER. 13-C.KIRK PUSHED OB AT JAX 43 FOR 15 YARDS (24-J.MASON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,900,0,0
2023111203,2023-11-12,2,14,50,JAX,SF,1,10,43,0,0,"(14:50) 1-T.ETIENNE LEFT GUARD TO JAX 43 FOR NO GAIN (54-F.WARNER, 2-D.LENOIR).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,910,0,0
2023111203,2023-11-12,2,14,12,JAX,SF,2,10,43,1,0,(14:12) (SHOTGUN) 1-T.ETIENNE RIGHT END TO SF 41 FOR 16 YARDS (29-T.HUFANGA).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,948,0,0
2023111203,2023-11-12,2,13,33,JAX,SF,1,10,59,0,0,(13:33) 13-C.KIRK PASS INCOMPLETE DEEP RIGHT TO 1-T.ETIENNE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,987,0,0
2023111203,2023-11-12,2,13,26,JAX,SF,2,15,54,0,0,"(13:26) (SHOTGUN) 16-T.LAWRENCE SACKED AT SF 48 FOR -2 YARDS (SACK SPLIT BY 97-N.BOSA AND 92-C.YOUNG). FUMBLES (97-N.BOSA) [92-C.YOUNG], RECOVERED BY SF-97-N.BOSA AT SF 49.",0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,46,OPP,0,,0,,0,994,0,0
2023111203,2023-11-12,2,13,26,JAX,SF,2,10,59,0,0,"(13:26) (SHOTGUN) PENALTY ON JAX, DELAY OF GAME, 5 YARDS, ENFORCED AT SF 41 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,JAX,1,DELAY OF GAME,5,994,0,0
2023111203,2023-11-12,2,13,22,JAX,SF,0,0,100,1,0,TIMEOUT AT 13:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,998,0,0
2023111203,2023-11-12,2,13,22,SF,JAX,1,10,49,0,0,(13:22) (SHOTGUN) 19-D.SAMUEL RIGHT END TO JAX 47 FOR 4 YARDS (45-K.CHAISSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OWN,0,,0,,0,998,0,0
2023111203,2023-11-12,2,12,40,SF,JAX,2,6,53,0,0,(12:40) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 44-K.JUSZCZYK (2-R.JENKINS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1040,0,0
2023111203,2023-11-12,2,12,37,SF,JAX,3,6,53,0,0,"(12:37) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO JAX 39 FOR 8 YARDS (5-A.CISCO) [23-F.OLUOKUN]. PENALTY ON SF-71-T.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 47 - NO PLAY.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OPP,1,SF,1,OFFENSIVE HOLDING,10,1043,0,0
2023111203,2023-11-12,2,12,13,SF,JAX,3,16,43,0,0,(12:13) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 23-C.MCCAFFREY (44-T.WALKER) [44-T.WALKER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1067,0,0
2023111203,2023-11-12,2,12,8,SF,JAX,4,16,43,0,0,"(12:08) 18-M.WISHNOWSKY PUNTS 56 YARDS TO JAX 1, CENTER-46-T.PEPPER, DOWNED BY SF-38-S.JEAN-CHARLES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1072,0,0
2023111203,2023-11-12,2,11,56,JAX,SF,0,0,100,1,0,TIMEOUT AT 11:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1084,0,0
2023111203,2023-11-12,2,11,56,JAX,SF,1,10,1,0,0,(11:56) 1-T.ETIENNE UP THE MIDDLE TO JAX 4 FOR 3 YARDS (29-T.HUFANGA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OWN,0,,0,,0,1084,0,0
2023111203,2023-11-12,2,11,19,JAX,SF,2,7,4,1,0,(11:19) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK PUSHED OB AT JAX 19 FOR 15 YARDS (57-D.GREENLAW).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,1121,0,0
2023111203,2023-11-12,2,10,46,JAX,SF,1,10,19,0,0,"(10:46) (SHOTGUN) 25-D.JOHNSON LEFT END TO JAX 36 FOR 17 YARDS (31-T.GIPSON, 57-D.GREENLAW). PENALTY ON JAX-72-W.LITTLE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 24.",0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,19,OWN,1,JAX,0,OFFENSIVE HOLDING,10,1154,0,0
2023111203,2023-11-12,2,10,18,JAX,SF,1,15,14,1,0,(10:18) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 25-D.JOHNSON TO JAX 29 FOR 15 YARDS (2-D.LENOIR; 57-D.GREENLAW).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1182,0,0
2023111203,2023-11-12,2,9,39,JAX,SF,1,10,29,0,0,(9:39) (SHOTGUN) 25-D.JOHNSON UP THE MIDDLE TO JAX 31 FOR 2 YARDS (91-A.ARMSTEAD).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,1221,0,0
2023111203,2023-11-12,2,9,6,JAX,SF,2,8,31,1,0,(9:06) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 25-D.JOHNSON TO JAX 44 FOR 13 YARDS (20-A.THOMAS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1254,0,0
2023111203,2023-11-12,2,8,37,JAX,SF,1,10,44,0,0,"(8:37) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK TO JAX 49 FOR 5 YARDS (54-F.WARNER).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1283,0,0
2023111203,2023-11-12,2,8,0,JAX,SF,2,5,49,0,0,(8:00) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO SF 48 FOR 3 YARDS (54-F.WARNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,1320,0,0
2023111203,2023-11-12,2,7,14,JAX,SF,3,2,52,1,0,(7:14) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK PUSHED OB AT SF 31 FOR 17 YARDS (2-D.LENOIR).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1366,0,0
2023111203,2023-11-12,2,6,37,JAX,SF,1,10,69,0,0,(6:37) 4-T.BIGSBY UP THE MIDDLE TO SF 30 FOR 1 YARD (91-A.ARMSTEAD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,1403,0,0
2023111203,2023-11-12,2,5,57,JAX,SF,2,9,70,0,0,"(5:57) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 4-T.BIGSBY TO SF 28 FOR 2 YARDS (57-D.GREENLAW). PENALTY ON SF-7-C.WARD, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT SF 30 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,30,OPP,1,SF,1,ILLEGAL CONTACT,5,1443,0,0
2023111203,2023-11-12,2,5,36,JAX,SF,1,10,75,0,0,(5:36) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM PUSHED OB AT SF 19 FOR 6 YARDS (7-C.WARD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1464,0,0
2023111203,2023-11-12,2,5,3,JAX,SF,2,4,81,0,0,(5:03) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO SF 19 FOR NO GAIN (2-D.LENOIR). SF-97-N.BOSA WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,1497,0,0
2023111203,2023-11-12,2,4,29,JAX,SF,3,4,81,0,0,(4:29) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 13-C.KIRK (7-C.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1531,0,0
2023111203,2023-11-12,2,4,24,JAX,SF,4,4,81,0,0,"(4:24) 10-B.MCMANUS 37 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1536,0,0
2023111203,2023-11-12,2,4,20,SF,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 63 YARDS FROM JAX 35 TO SF 2. 3-R.MCCLOUD TO SF 22 FOR 20 YARDS (42-A.WINGARD, 26-A.JOHNSON).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1540,0,0
2023111203,2023-11-12,2,4,20,JAX,SF,0,0,100,1,0,TIMEOUT AT 04:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1540,0,0
2023111203,2023-11-12,2,4,11,SF,JAX,1,10,22,0,0,(4:11) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 44-K.JUSZCZYK TO SF 26 FOR 4 YARDS (42-A.WINGARD) [41-J.ALLEN].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1549,0,0
