GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,IND,NE
2023111200,2023-11-12,1,8,14,NE,IND,4,11,81,0,0,"(8:14) 37-C.RYLAND 37 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,10,406,0,0
2023111200,2023-11-12,1,8,11,IND,NE,1,10,25,0,0,(8:11) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 81-M.ALIE-COX.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,409,0,0
2023111200,2023-11-12,1,8,11,IND,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,409,0,0
2023111200,2023-11-12,1,8,11,NE,IND,0,0,100,1,0,TIMEOUT AT 08:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,409,0,0
2023111200,2023-11-12,1,8,7,IND,NE,2,10,25,0,0,(8:07) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 6-I.MCKENZIE TO IND 29 FOR 4 YARDS (5-J.PEPPERS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,413,0,0
2023111200,2023-11-12,1,7,29,IND,NE,3,6,29,1,0,"(7:29) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS DEEP RIGHT TO 6-I.MCKENZIE PUSHED OB AT NE 41 FOR 30 YARDS (27-M.BRYANT).",0,2023,30,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,10,451,0,0
2023111200,2023-11-12,1,7,4,IND,NE,1,10,59,1,0,"(7:04) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO NE 31 FOR 10 YARDS (2-J.MILLS).",0,2023,10,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OPP,0,,0,,0,10,476,0,0
2023111200,2023-11-12,1,6,42,IND,NE,1,10,69,0,0,"(6:42) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO NE 26 FOR 5 YARDS (91-D.WISE; 48-JA.TAVAI).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OPP,0,,0,,0,10,498,0,0
2023111200,2023-11-12,1,6,2,IND,NE,2,5,74,0,0,(6:02) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO NE 22 FOR 4 YARDS (33-A.JENNINGS; 5-J.PEPPERS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OPP,0,,0,,0,10,538,0,0
2023111200,2023-11-12,1,5,34,IND,NE,3,1,78,1,0,"(5:34) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO NE 20 FOR 2 YARDS (92-D.GODCHAUX).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,10,566,0,0
2023111200,2023-11-12,1,4,50,IND,NE,1,10,80,0,0,(4:50) (SHOTGUN) 28-J.TAYLOR LEFT END TO NE 14 FOR 6 YARDS (92-D.GODCHAUX).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,10,610,0,0
2023111200,2023-11-12,1,4,9,IND,NE,2,4,86,0,0,"(4:09) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO NE 11 FOR 3 YARDS (48-JA.TAVAI, 5-J.PEPPERS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OPP,0,,0,,0,10,651,0,0
2023111200,2023-11-12,1,3,23,IND,NE,3,1,89,1,0,"(3:23) (SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO NE 10 FOR 1 YARD (33-A.JENNINGS, 92-D.GODCHAUX).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,10,697,0,0
2023111200,2023-11-12,1,2,57,IND,NE,1,10,90,0,0,"(2:57) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO NE 11 FOR -1 YARDS (5-J.PEPPERS).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,10,OPP,0,,0,,0,10,723,0,0
2023111200,2023-11-12,1,2,17,IND,NE,2,11,89,0,0,(2:17) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO NE 1 FOR 10 YARDS (48-JA.TAVAI).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,10,763,0,0
2023111200,2023-11-12,1,1,46,IND,NE,3,1,99,0,0,(1:46) (NO HUDDLE) 10-G.MINSHEW UP THE MIDDLE TO NE 1 FOR NO GAIN (33-A.JENNINGS; 90-C.BARMORE).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,10,794,0,0
2023111200,2023-11-12,1,1,10,IND,NE,0,0,100,1,0,TIMEOUT AT 01:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,830,0,0
2023111200,2023-11-12,1,1,2,IND,NE,4,1,99,1,0,"(1:02) 28-J.TAYLOR RIGHT END FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,10,838,0,0
2023111200,2023-11-12,1,0,58,IND,NE,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,842,0,0
2023111200,2023-11-12,1,0,58,NE,IND,0,0,100,1,0,TIMEOUT AT 00:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,842,0,0
2023111200,2023-11-12,1,0,58,NE,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,842,0,0
2023111200,2023-11-12,1,0,58,NE,IND,1,10,25,0,0,(:58) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 38-R.STEVENSON TO NE 32 FOR 7 YARDS (44-Z.FRANKLIN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,842,0,0
2023111200,2023-11-12,1,0,22,NE,IND,2,3,32,0,0,"(:22) 38-R.STEVENSON UP THE MIDDLE TO NE 34 FOR 2 YARDS (45-E.SPEED, 99-D.BUCKNER).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,10,878,0,0
2023111200,2023-11-12,1,0,0,NE,IND,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023111200,2023-11-12,2,15,0,NE,IND,3,1,34,0,0,"(15:00) (SHOTGUN) DIRECT SNAP TO 38-R.STEVENSON.  38-R.STEVENSON RIGHT GUARD TO NE 37 FOR 3 YARDS (45-E.SPEED, 99-D.BUCKNER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,10,900,0,0
2023111200,2023-11-12,2,14,26,NE,IND,1,10,37,0,0,"(14:26) 10-M.JONES PASS SHORT MIDDLE TO 85-H.HENRY TO NE 40 FOR 3 YARDS (44-Z.FRANKLIN) [99-D.BUCKNER]. FUMBLES (44-Z.FRANKLIN), RECOVERED BY NE-60-D.ANDREWS AT NE 41.",0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,37,OWN,0,,0,,0,10,934,0,0
2023111200,2023-11-12,2,13,43,NE,IND,2,6,41,0,0,(13:43) 15-E.ELLIOTT RIGHT GUARD TO NE 43 FOR 2 YARDS (23-K.MOORE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,10,977,0,0
2023111200,2023-11-12,2,13,8,NE,IND,3,4,43,0,0,(13:08) (SHOTGUN) 10-M.JONES SACKED AT NE 38 FOR -5 YARDS (54-D.ODEYINGBO).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,10,1012,0,0
2023111200,2023-11-12,2,12,40,NE,IND,4,9,38,0,0,"(12:40) 17-B.BARINGER PUNTS 49 YARDS TO IND 13, CENTER-49-J.CARDONA, FAIR CATCH BY 6-I.MCKENZIE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,10,1040,0,0
2023111200,2023-11-12,2,12,33,NE,IND,0,0,100,1,0,TIMEOUT AT 12:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1047,0,0
2023111200,2023-11-12,2,12,33,IND,NE,1,10,13,0,0,(12:33) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1047,0,0
2023111200,2023-11-12,2,12,25,IND,NE,2,10,13,0,0,(12:25) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 83-K.GRANSON (93-L.GUY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1055,0,0
2023111200,2023-11-12,2,12,21,IND,NE,3,10,13,0,0,(12:21) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 86-W.MALLORY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1059,0,0
2023111200,2023-11-12,2,12,17,IND,NE,4,10,13,0,0,"(12:17) 8-R.SANCHEZ PUNTS 69 YARDS TO NE 18, CENTER-46-L.RHODES, DOWNED BY IND-38-T.BROWN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1063,0,0
2023111200,2023-11-12,2,12,3,NE,IND,0,0,100,1,0,TIMEOUT AT 12:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1077,0,0
2023111200,2023-11-12,2,12,3,NE,IND,1,10,18,0,0,(12:03) 10-M.JONES SACKED AT NE 13 FOR -5 YARDS (54-D.ODEYINGBO).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,10,1077,0,0
2023111200,2023-11-12,2,11,21,NE,IND,2,15,13,0,0,(11:21) 38-R.STEVENSON LEFT GUARD TO NE 14 FOR 1 YARD (44-Z.FRANKLIN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OWN,0,,0,,0,10,1119,0,0
2023111200,2023-11-12,2,10,47,NE,IND,3,14,14,0,0,(10:47) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 88-M.GESICKI TO NE 25 FOR 11 YARDS (32-J.BLACKMON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,10,1153,0,0
2023111200,2023-11-12,2,10,21,NE,IND,4,3,25,0,0,"(10:21) 17-B.BARINGER PUNTS 57 YARDS TO IND 18, CENTER-49-J.CARDONA. 6-I.MCKENZIE PUSHED OB AT IND 29 FOR 11 YARDS (86-P.BROWN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1179,0,0
2023111200,2023-11-12,2,10,10,IND,NE,1,10,29,0,0,(10:10) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO IND 31 FOR 2 YARDS (99-K.WHITE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,10,1190,0,0
2023111200,2023-11-12,2,10,10,NE,IND,0,0,100,1,0,TIMEOUT AT 10:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1190,0,0
2023111200,2023-11-12,2,9,29,IND,NE,2,8,31,0,0,(9:29) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 86-W.MALLORY PUSHED OB AT IND 38 FOR 7 YARDS (43-C.MUNSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,10,1231,0,0
2023111200,2023-11-12,2,9,6,IND,NE,3,1,38,0,0,"(9:06) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO IND 38 FOR NO GAIN (23-K.DUGGER, 33-A.JENNINGS).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,10,1254,0,0
2023111200,2023-11-12,2,8,26,IND,NE,4,1,38,0,0,"(8:26) 8-R.SANCHEZ PUNTS 42 YARDS TO NE 20, CENTER-46-L.RHODES, FAIR CATCH BY 81-D.DOUGLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,10,1294,0,0
2023111200,2023-11-12,2,8,20,NE,IND,0,0,100,1,0,TIMEOUT AT 08:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1300,0,0
2023111200,2023-11-12,2,8,20,NE,IND,1,10,20,0,0,(8:20) 15-E.ELLIOTT LEFT GUARD TO NE 21 FOR 1 YARD (53-S.LEONARD; 52-S.EBUKAM).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,10,1300,0,0
2023111200,2023-11-12,2,7,44,NE,IND,2,9,21,0,0,(7:44) 10-M.JONES PASS SHORT RIGHT TO 81-D.DOUGLAS TO NE 28 FOR 7 YARDS (39-D.BAKER).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,10,1336,0,0
2023111200,2023-11-12,2,7,7,NE,IND,3,2,28,0,0,(7:07) 10-M.JONES SACKED AT NE 21 FOR -7 YARDS (94-TY.LEWIS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,10,1373,0,0
2023111200,2023-11-12,2,6,37,NE,IND,4,9,21,0,0,"(6:37) 17-B.BARINGER PUNTS 79 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,10,1403,0,0
2023111200,2023-11-12,2,6,28,NE,IND,0,0,100,1,0,TIMEOUT AT 06:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1412,0,0
2023111200,2023-11-12,2,6,28,IND,NE,1,10,20,1,0,(6:28) (SHOTGUN) 10-G.MINSHEW PASS DEEP RIGHT TO 14-A.PIERCE PUSHED OB AT IND 41 FOR 21 YARDS (13-JA.JONES).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,1412,0,0
2023111200,2023-11-12,2,5,51,IND,NE,1,10,41,0,0,"(5:51) (SHOTGUN) 28-J.TAYLOR LEFT TACKLE TO IND 45 FOR 4 YARDS (92-D.GODCHAUX, 48-JA.TAVAI).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,10,1449,0,0
2023111200,2023-11-12,2,5,14,IND,NE,2,6,45,1,0,(5:14) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO NE 46 FOR 9 YARDS (13-JA.JONES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,10,1486,0,0
2023111200,2023-11-12,2,4,48,IND,NE,1,10,54,0,0,"(4:48) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO NE 40 FOR 6 YARDS (48-JA.TAVAI).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,10,1512,0,0
2023111200,2023-11-12,2,4,22,IND,NE,2,4,60,0,0,"(4:22) (NO HUDDLE, SHOTGUN) 21-Z.MOSS LEFT GUARD TO NE 38 FOR 2 YARDS (90-C.BARMORE).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,10,1538,0,0
2023111200,2023-11-12,2,3,59,IND,NE,3,2,62,0,0,"(3:59) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT TO 6-I.MCKENZIE (5-J.PEPPERS). PENALTY ON IND-75-W.FRIES, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT NE 38 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,38,OPP,1,IND,1,INELIGIBLE DOWNFIELD PASS,5,10,1561,0,0
2023111200,2023-11-12,2,3,50,IND,NE,3,7,57,0,0,(3:50) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP MIDDLE TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,10,1570,0,0
2023111200,2023-11-12,2,3,41,IND,NE,4,7,57,0,0,"(3:41) 8-R.SANCHEZ PUNTS 30 YARDS TO NE 13, CENTER-46-L.RHODES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,10,1579,0,0
2023111200,2023-11-12,2,3,34,NE,IND,0,0,100,1,0,TIMEOUT AT 03:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1586,0,0
2023111200,2023-11-12,2,3,34,NE,IND,1,10,13,0,0,(3:34) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 81-D.DOUGLAS TO NE 21 FOR 8 YARDS (23-K.MOORE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,10,1586,0,0
2023111200,2023-11-12,2,2,56,NE,IND,2,2,21,1,0,"(2:56) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 85-H.HENRY TO NE 28 FOR 7 YARDS (53-S.LEONARD; 44-Z.FRANKLIN).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,10,1624,0,0
2023111200,2023-11-12,2,2,32,NE,IND,1,10,28,0,0,"(2:32) (NO HUDDLE) PENALTY ON NE-7-J.SMITH-SCHUSTER, FALSE START, 5 YARDS, ENFORCED AT NE 28 - NO PLAY.",0,2023,0,NO HUDDLE,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,NE,1,FALSE START,5,10,1648,0,0
2023111200,2023-11-12,2,2,14,NE,IND,1,15,23,0,0,(2:14) (SHOTGUN) 10-M.JONES SCRAMBLES UP THE MIDDLE TO NE 31 FOR 8 YARDS (23-K.MOORE).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,10,1666,0,0
2023111200,2023-11-12,2,2,0,NE,IND,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1680,0,0
