GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,BUF
2023111300,2023-11-13,1,15,0,BUF,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,0,0,0
2023111300,2023-11-13,1,15,0,BUF,DEN,1,10,25,0,0,"(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 29 FOR 4 YARDS (29-J.MCMILLIAN; 49-A.SINGLETON). FUMBLES (29-J.MCMILLIAN), RECOVERED BY DEN-29-J.MCMILLIAN AT BUF 28.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,10,0,0,0
2023111300,2023-11-13,1,14,52,DEN,BUF,1,10,72,0,0,(14:52) (SHOTGUN) 33-J.WILLIAMS LEFT GUARD TO BUF 25 FOR 3 YARDS (7-TA.JOHNSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OPP,0,,0,,0,10,8,0,0
2023111300,2023-11-13,1,14,16,DEN,BUF,2,7,75,0,0,(14:16) 33-J.WILLIAMS RIGHT GUARD TO BUF 25 FOR NO GAIN (43-T.BERNARD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,10,44,0,0
2023111300,2023-11-13,1,13,42,DEN,BUF,3,7,75,0,0,"(13:42) (SHOTGUN) PENALTY ON DEN-69-M.MCGLINCHEY, FALSE START, 5 YARDS, ENFORCED AT BUF 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,DEN,1,FALSE START,5,10,78,0,0
2023111300,2023-11-13,1,13,25,DEN,BUF,3,12,70,0,0,(13:25) (SHOTGUN) 25-S.PERINE LEFT GUARD TO BUF 22 FOR 8 YARDS (43-T.BERNARD).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,10,95,0,0
2023111300,2023-11-13,1,12,42,DEN,BUF,4,4,78,0,0,"(12:42) 16-W.LUTZ 40 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,10,138,0,0
2023111300,2023-11-13,1,12,39,BUF,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,141,0,0
2023111300,2023-11-13,1,12,39,BUF,DEN,1,10,25,0,0,"(12:39) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 86-D.KINCAID (49-A.SINGLETON). PENALTY ON BUF-64-O.TORRENCE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,BUF,1,OFFENSIVE HOLDING,10,10,141,0,0
2023111300,2023-11-13,1,12,39,BUF,DEN,0,0,100,1,0,TIMEOUT AT 12:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,141,0,0
2023111300,2023-11-13,1,12,32,BUF,DEN,1,20,15,0,0,(12:32) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 13-G.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,10,148,0,0
2023111300,2023-11-13,1,12,27,BUF,DEN,2,20,15,0,0,(12:27) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO BUF 19 FOR 4 YARDS (29-J.MCMILLIAN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,10,153,0,0
2023111300,2023-11-13,1,11,55,BUF,DEN,3,16,19,1,0,"(11:55) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 13-G.DAVIS TO BUF 37 FOR 18 YARDS (49-A.SINGLETON; 27-D.MATHIS).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,10,185,0,0
2023111300,2023-11-13,1,11,22,BUF,DEN,1,10,37,0,0,(11:22) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO BUF 45 FOR 8 YARDS (6-P.LOCKE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,10,218,0,0
2023111300,2023-11-13,1,10,46,BUF,DEN,2,2,45,1,0,(10:46) 28-L.MURRAY LEFT GUARD PUSHED OB AT DEN 34 FOR 21 YARDS (6-P.LOCKE; 23-F.MOREAU).,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,10,254,0,0
2023111300,2023-11-13,1,10,8,BUF,DEN,1,10,66,0,0,(10:08) (SHOTGUN) 26-T.JOHNSON LEFT TACKLE TO DEN 32 FOR 2 YARDS (93-D.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,10,292,0,0
2023111300,2023-11-13,1,9,25,BUF,DEN,2,8,68,0,0,"(9:25) (SHOTGUN) PENALTY ON BUF-79-S.BROWN, FALSE START, 5 YARDS, ENFORCED AT DEN 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,BUF,1,FALSE START,5,10,335,0,0
2023111300,2023-11-13,1,9,9,BUF,DEN,2,13,63,0,0,(9:09) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID PUSHED OB AT DEN 28 FOR 9 YARDS (23-F.MOREAU).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,10,351,0,0
2023111300,2023-11-13,1,8,30,BUF,DEN,3,4,72,0,0,(8:30) (SHOTGUN) 17-J.ALLEN PASS DEEP MIDDLE INTENDED FOR 13-G.DAVIS INTERCEPTED BY 31-J.SIMMONS AT DEN 12. 31-J.SIMMONS TO DEN 12 FOR NO GAIN (13-G.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,28,OPP,0,,0,,0,10,390,0,0
2023111300,2023-11-13,1,8,22,DEN,BUF,1,10,12,1,0,(8:22) 3-R.WILSON PASS SHORT RIGHT TO 17-L.HUMPHREY PUSHED OB AT DEN 26 FOR 14 YARDS (21-J.POYER).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,10,398,0,0
2023111300,2023-11-13,1,8,22,BUF,DEN,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,398,0,0
2023111300,2023-11-13,1,7,49,DEN,BUF,1,10,26,0,0,(7:49) 38-J.MCLAUGHLIN LEFT TACKLE TO DEN 27 FOR 1 YARD (43-T.BERNARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,10,431,0,0
2023111300,2023-11-13,1,7,13,DEN,BUF,2,9,27,0,0,(7:13) (NO HUDDLE) 33-J.WILLIAMS RIGHT GUARD TO DEN 32 FOR 5 YARDS (93-L.JOSEPH; 43-T.BERNARD).,0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,10,467,0,0
2023111300,2023-11-13,1,6,42,DEN,BUF,3,4,32,1,0,"(6:42) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 33-J.WILLIAMS TO 50 FOR 18 YARDS (30-D.JACKSON).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,10,498,0,0
2023111300,2023-11-13,1,5,59,DEN,BUF,1,10,100,0,0,"(5:59) PENALTY ON DEN-20-M.BURTON, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,DEN,1,FALSE START,5,10,541,0,0
2023111300,2023-11-13,1,5,48,DEN,BUF,1,15,45,0,0,(5:48) (SHOTGUN) 19-M.MIMS RIGHT END TO DEN 42 FOR -3 YARDS (56-L.FLOYD).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,10,552,0,0
2023111300,2023-11-13,1,5,23,DEN,BUF,2,18,42,0,0,(5:23) (SHOTGUN) 3-R.WILSON SACKED AT DEN 42 FOR 0 YARDS (43-T.BERNARD).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,577,0,0
2023111300,2023-11-13,1,4,40,DEN,BUF,3,18,42,0,0,(4:40) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 85-L.KRULL. QB PRESSURE: L.FLOYD,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,620,0,0
2023111300,2023-11-13,1,4,33,DEN,BUF,4,18,42,0,0,"(4:33) 9-R.DIXON PUNTS 58 YARDS TO END ZONE, CENTER-48-M.FRABONI, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,627,0,0
2023111300,2023-11-13,1,4,24,BUF,DEN,0,0,100,1,0,TIMEOUT AT 04:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,636,0,0
2023111300,2023-11-13,1,4,24,BUF,DEN,1,10,20,0,0,(4:24) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT BUF 29 FOR 9 YARDS (23-F.MOREAU).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,636,0,0
2023111300,2023-11-13,1,3,57,BUF,DEN,2,1,29,1,0,(3:57) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO BUF 32 FOR 3 YARDS (0-J.COOPER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,10,663,0,0
2023111300,2023-11-13,1,3,24,BUF,DEN,1,10,32,0,0,"(3:24) (NO HUDDLE, SHOTGUN) 17-J.ALLEN RIGHT TACKLE TO BUF 33 FOR 1 YARD (56-B.BROWNING, 49-A.SINGLETON).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,10,696,0,0
2023111300,2023-11-13,1,2,47,BUF,DEN,2,9,33,0,0,"(2:47) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 28-L.MURRAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,10,733,0,0
2023111300,2023-11-13,1,2,43,BUF,DEN,3,9,33,0,0,(2:43) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 14-S.DIGGS. QB PRESSURE: J.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,10,737,0,0
2023111300,2023-11-13,1,2,37,BUF,DEN,4,9,33,0,0,"(2:37) 8-S.MARTIN PUNTS 46 YARDS TO DEN 21, CENTER-69-R.FERGUSON, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,10,743,0,0
2023111300,2023-11-13,1,2,30,DEN,BUF,1,10,21,0,0,"(2:30) 33-J.WILLIAMS UP THE MIDDLE TO DEN 30 FOR 9 YARDS (20-T.RAPP, 7-TA.JOHNSON).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,10,750,0,0
2023111300,2023-11-13,1,2,30,BUF,DEN,0,0,100,1,0,TIMEOUT AT 02:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,750,0,0
2023111300,2023-11-13,1,1,56,DEN,BUF,2,1,30,1,0,(1:56) 33-J.WILLIAMS UP THE MIDDLE TO DEN 32 FOR 2 YARDS (90-S.LAWSON; 7-TA.JOHNSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,10,784,0,0
2023111300,2023-11-13,1,1,17,DEN,BUF,1,10,32,0,0,(1:17) 3-R.WILSON PASS SHORT RIGHT TO 84-C.MANHERTZ TO DEN 38 FOR 6 YARDS (25-T.DODSON).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,10,823,0,0
2023111300,2023-11-13,1,0,31,DEN,BUF,2,4,38,0,0,(:31) 38-J.MCLAUGHLIN RIGHT END TO DEN 38 FOR NO GAIN (43-T.BERNARD; 56-L.FLOYD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,10,869,0,0
2023111300,2023-11-13,2,15,0,DEN,BUF,3,4,38,1,0,(15:00) (SHOTGUN) 3-R.WILSON SCRAMBLES UP THE MIDDLE TO DEN 48 FOR 10 YARDS (43-T.BERNARD). BUF-97-J.PHILLIPS WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  J.PHILLIPS WALKS OFF.,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,10,900,0,0
2023111300,2023-11-13,1,0,0,DEN,BUF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023111300,2023-11-13,2,14,28,DEN,BUF,1,10,48,0,0,"(14:28) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT. THROWN AWAY, PRESSURE ON QB: V.MILLER. PENALTY ON DEN-79-L.CUSHENBERRY, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT DEN 48 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,48,OWN,1,DEN,1,INELIGIBLE DOWNFIELD PASS,5,10,932,0,0
2023111300,2023-11-13,2,14,19,DEN,BUF,1,15,43,0,0,"(14:19) 33-J.WILLIAMS LEFT END TO DEN 45 FOR 2 YARDS (91-E.OLIVER, 50-G.ROUSSEAU).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,10,941,0,0
2023111300,2023-11-13,2,13,41,DEN,BUF,2,13,45,0,0,(13:41) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 14-C.SUTTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,10,979,0,0
2023111300,2023-11-13,2,13,34,DEN,BUF,3,13,45,0,0,(13:34) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 82-A.TRAUTMAN TO BUF 46 FOR 9 YARDS (21-J.POYER) [50-G.ROUSSEAU].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,10,986,0,0
2023111300,2023-11-13,2,12,54,DEN,BUF,4,4,54,0,0,"(12:54) 9-R.DIXON PUNTS 46 YARDS TO END ZONE, CENTER-48-M.FRABONI, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,10,1026,0,0
2023111300,2023-11-13,2,12,47,BUF,DEN,1,10,20,0,0,(12:47) 28-L.MURRAY LEFT GUARD TO BUF 26 FOR 6 YARDS (93-D.JONES; 49-A.SINGLETON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,10,1033,0,0
2023111300,2023-11-13,2,12,47,BUF,DEN,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1033,0,0
2023111300,2023-11-13,2,12,10,BUF,DEN,2,4,26,0,0,(12:10) 17-J.ALLEN PASS SHORT LEFT TO 28-L.MURRAY TO BUF 25 FOR -1 YARDS (93-D.JONES).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,10,1070,0,0
