GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,WAS
2023111210,2023-11-12,1,10,33,SEA,WAS,1,10,70,0,0,(10:33) 9-K.WALKER LEFT END PUSHED OB AT WAS 30 FOR NO GAIN (93-J.ALLEN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OPP,0,,0,,0,10,267,0,0
2023111210,2023-11-12,1,10,1,SEA,WAS,2,10,70,0,0,(10:01) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 9-K.WALKER (95-C.TOOHILL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,10,299,0,0
2023111210,2023-11-12,1,9,55,SEA,WAS,3,10,70,0,0,(9:55) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO WAS 21 FOR 9 YARDS (36-D.JOHNSON) [96-J.SMITH-WILLIAMS].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,10,305,0,0
2023111210,2023-11-12,1,9,2,SEA,WAS,4,1,79,0,0,"(9:02) (RUN FORMATION) PENALTY ON SEA, DELAY OF GAME, 5 YARDS, ENFORCED AT WAS 21 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OPP,1,SEA,1,DELAY OF GAME,5,10,358,0,0
2023111210,2023-11-12,1,8,48,SEA,WAS,4,6,74,0,0,"(8:48) 5-J.MYERS 45 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,10,372,0,0
2023111210,2023-11-12,1,8,43,SEA,WAS,0,0,100,1,0,TIMEOUT AT 08:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,377,0,0
2023111210,2023-11-12,1,8,43,WAS,SEA,0,0,65,1,0,5-J.MYERS KICKS 63 YARDS FROM SEA 35 TO WAS 2. 24-A.GIBSON PUSHED OB AT WAS 29 FOR 27 YARDS (59-J.RHATTIGAN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,377,0,0
2023111210,2023-11-12,1,8,38,WAS,SEA,1,10,29,0,0,(8:38) (SHOTGUN) 8-B.ROBINSON UP THE MIDDLE TO WAS 29 FOR NO GAIN (53-B.MAFE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,10,382,0,0
2023111210,2023-11-12,1,8,0,WAS,SEA,2,10,29,1,0,(8:00) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 17-T.MCLAURIN TO WAS 42 FOR 13 YARDS (22-T.BROWN).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,10,420,0,0
2023111210,2023-11-12,1,7,20,WAS,SEA,1,10,42,0,0,(7:20) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 17-T.MCLAURIN (21-D.WITHERSPOON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,460,0,0
2023111210,2023-11-12,1,7,14,WAS,SEA,2,10,42,0,0,(7:14) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN TO WAS 43 FOR 1 YARD (53-B.MAFE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,10,466,0,0
2023111210,2023-11-12,1,6,34,WAS,SEA,3,9,43,0,0,"(6:34) (SHOTGUN) PENALTY ON WAS-72-C.LENO, FALSE START, 4 YARDS, ENFORCED AT WAS 43 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OWN,1,WAS,1,FALSE START,4,10,506,0,0
2023111210,2023-11-12,1,6,21,WAS,SEA,3,13,39,0,0,(6:21) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON TO WAS 42 FOR 3 YARDS (33-J.ADAMS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,10,519,0,0
