GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,SEA
2023113000,2023-11-30,1,9,10,DAL,SEA,0,0,100,1,0,TIMEOUT AT 09:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,350,0,0
2023113000,2023-11-30,1,9,10,SEA,DAL,1,10,25,0,0,(9:10) (SHOTGUN) 26-Z.CHARBONNET RIGHT GUARD TO SEA 29 FOR 4 YARDS (6-D.WILSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,350,0,0
2023113000,2023-11-30,1,8,35,SEA,DAL,2,6,29,0,0,(8:35) 26-Z.CHARBONNET LEFT END TO SEA 32 FOR 3 YARDS (95-J.HANKINS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,385,0,0
2023113000,2023-11-30,1,7,56,SEA,DAL,3,3,32,0,0,"(7:56) (SHOTGUN) PENALTY ON SEA-63-E.BROWN, FALSE START, 5 YARDS, ENFORCED AT SEA 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,SEA,1,FALSE START,5,424,0,0
2023113000,2023-11-30,1,7,37,SEA,DAL,3,8,27,1,0,"(7:37) (SHOTGUN) 7-G.SMITH PASS DEEP MIDDLE TO 14-D.METCALF FOR 73 YARDS, TOUCHDOWN.",0,2023,73,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,443,0,0
2023113000,2023-11-30,1,7,28,SEA,DAL,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,452,0,0
2023113000,2023-11-30,1,7,28,DAL,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,452,0,0
2023113000,2023-11-30,1,7,28,DAL,SEA,0,0,100,1,0,TIMEOUT AT 07:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,452,0,0
2023113000,2023-11-30,1,7,28,DAL,SEA,1,10,25,0,0,(7:28) 20-T.POLLARD LEFT GUARD TO DAL 27 FOR 2 YARDS (55-D.JONES; 93-CA.YOUNG).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,452,0,0
2023113000,2023-11-30,1,6,54,DAL,SEA,2,8,27,0,0,(6:54) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 19 FOR -8 YARDS (52-D.TAYLOR).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,486,0,0
2023113000,2023-11-30,1,6,14,DAL,SEA,3,16,19,1,0,(6:14) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO DAL 36 FOR 17 YARDS (54-B.WAGNER).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,526,0,0
2023113000,2023-11-30,1,5,35,DAL,SEA,1,10,36,0,0,"(5:35) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 18-J.TOLBERT. PENALTY ON SEA-27-T.WOOLEN, DEFENSIVE PASS INTERFERENCE, 47 YARDS, ENFORCED AT DAL 36 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,36,OWN,1,SEA,1,DEFENSIVE PASS INTERFERENCE,47,565,0,0
2023113000,2023-11-30,1,5,28,DAL,SEA,1,10,83,0,0,(5:28) (SHOTGUN) 23-R.DOWDLE LEFT END PUSHED OB AT SEA 15 FOR 2 YARDS (93-CA.YOUNG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,572,0,0
2023113000,2023-11-30,1,4,52,DAL,SEA,2,8,85,1,0,"(4:52) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB FOR 15 YARDS, TOUCHDOWN.",0,2023,15,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,608,0,0
2023113000,2023-11-30,1,4,48,DAL,SEA,0,0,100,1,0,TIMEOUT AT 04:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,612,0,0
2023113000,2023-11-30,1,4,48,DAL,SEA,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,612,0,0
2023113000,2023-11-30,1,4,48,SEA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,612,0,0
2023113000,2023-11-30,1,4,48,SEA,DAL,1,10,25,0,0,(4:48) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO SEA 25 FOR NO GAIN (14-M.BELL).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,612,0,0
2023113000,2023-11-30,1,4,9,SEA,DAL,2,10,25,0,0,"(4:09) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA PUSHED OB AT SEA 28 FOR 3 YARDS (2-J.LEWIS, 26-D.BLAND). PENALTY ON SEA-14-D.METCALF, OFFENSIVE HOLDING, DECLINED.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,0,SEA,0,OFFENSIVE HOLDING,0,651,0,0
2023113000,2023-11-30,1,3,43,SEA,DAL,3,7,28,0,0,"(3:43) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT RAN OB AT SEA 41 FOR 13 YARDS. PENALTY ON DAL-56-D.FOWLER, DEFENSIVE OFFSIDE, DECLINED.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,28,OWN,0,DAL,0,DEFENSIVE OFFSIDE,0,677,0,0
2023113000,2023-11-30,1,3,22,SEA,DAL,1,10,41,0,0,(3:22) (SHOTGUN) 26-Z.CHARBONNET RIGHT TACKLE TO SEA 43 FOR 2 YARDS (11-M.PARSONS; 97-O.ODIGHIZUWA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,698,0,0
2023113000,2023-11-30,1,2,44,SEA,DAL,2,8,43,1,0,(2:44) 7-G.SMITH PASS DEEP LEFT TO 14-D.METCALF PUSHED OB AT DAL 23 FOR 34 YARDS (26-D.BLAND).,0,2023,34,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,736,0,0
2023113000,2023-11-30,1,2,17,SEA,DAL,1,10,77,0,0,"(2:17) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET RIGHT GUARD TO DAL 23 FOR NO GAIN (11-M.PARSONS, 6-D.WILSON). SEA-75-A.BRADFORD WAS INJURED DURING THE PLAY.",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,763,0,0
