GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LAC,NE
2023120300,2023-12-03,1,3,48,LAC,NE,2,6,37,0,0,"(3:48) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT TACKLE TO LAC 40 FOR 3 YARDS (93-L.GUY).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,13,672,0,0
2023120300,2023-12-03,1,3,12,LAC,NE,3,3,40,0,0,(3:12) (SHOTGUN) 25-J.KELLEY LEFT GUARD TO LAC 41 FOR 1 YARD (99-K.WHITE; 48-JA.TAVAI).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,13,708,0,0
2023120300,2023-12-03,1,2,31,LAC,NE,4,2,41,0,0,"(2:31) 16-J.SCOTT PUNTS 53 YARDS TO NE 6, CENTER-47-J.HARRIS, DOWNED BY LAC-24-A.FINLEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,13,749,0,0
2023120300,2023-12-03,1,2,20,NE,LAC,0,0,100,1,0,TIMEOUT AT 02:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,760,0,0
2023120300,2023-12-03,1,2,20,NE,LAC,1,10,6,0,0,(2:20) 15-E.ELLIOTT LEFT TACKLE TO NE 12 FOR 6 YARDS (51-S.JOSEPH; 6-E.KENDRICKS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OWN,0,,0,,0,13,760,0,0
2023120300,2023-12-03,1,1,41,NE,LAC,2,4,12,0,0,(1:41) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 85-H.HENRY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,13,799,0,0
2023120300,2023-12-03,1,1,35,NE,LAC,3,4,12,0,0,(1:35) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 7-J.SMITH-SCHUSTER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,13,805,0,0
2023120300,2023-12-03,1,1,29,NE,LAC,4,4,12,0,0,"(1:29) 17-B.BARINGER PUNTS 70 YARDS TO LAC 18, CENTER-49-J.CARDONA, DOWNED BY NE-18-M.SLATER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,13,811,0,0
2023120300,2023-12-03,1,1,16,LAC,NE,1,10,18,0,0,(1:16) 10-J.HERBERT PASS SHORT MIDDLE TO 7-G.EVERETT TO LAC 25 FOR 7 YARDS (30-M.MAPU).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,13,824,0,0
2023120300,2023-12-03,1,1,16,NE,LAC,0,0,100,1,0,TIMEOUT AT 01:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,824,0,0
