GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,IND
2023120305,2023-12-03,1,11,2,TEN,IND,1,10,36,0,0,(11:02) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 22-D.HENRY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,13,238,0,0
2023120305,2023-12-03,1,10,58,TEN,IND,2,10,36,0,0,(10:58) (SHOTGUN) 22-D.HENRY RIGHT END TO TEN 41 FOR 5 YARDS (32-J.BLACKMON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,13,242,0,0
2023120305,2023-12-03,1,10,16,TEN,IND,3,5,41,1,0,"(10:16) (SHOTGUN) 8-W.LEVIS SCRAMBLES UP THE MIDDLE TO TEN 47 FOR 6 YARDS (23-K.MOORE, 45-E.SPEED).",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,13,284,0,0
2023120305,2023-12-03,1,9,29,TEN,IND,1,10,47,0,0,"(9:29) 32-T.SPEARS RIGHT TACKLE TO IND 46 FOR 7 YARDS (51-K.PAYE, 44-Z.FRANKLIN).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,13,331,0,0
2023120305,2023-12-03,1,8,50,TEN,IND,2,3,54,0,0,"(8:50) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 11-C.MOORE (39-D.BAKER). PENALTY ON TEN-55-A.BREWER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,46,OPP,1,TEN,1,OFFENSIVE HOLDING,10,13,370,0,0
2023120305,2023-12-03,1,8,44,TEN,IND,2,13,44,0,0,(8:44) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 85-C.OKONKWO (99-D.BUCKNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,376,0,0
2023120305,2023-12-03,1,8,40,TEN,IND,3,13,44,0,0,"(8:40) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 11-C.MOORE (39-D.BAKER). PENALTY ON IND-54-D.ODEYINGBO, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT TEN 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,1,IND,1,DEFENSIVE OFFSIDE,5,13,380,0,0
2023120305,2023-12-03,1,8,34,TEN,IND,3,8,49,0,0,(8:34) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,13,386,0,0
2023120305,2023-12-03,1,8,30,TEN,IND,4,8,49,0,0,"(8:30) 4-R.STONEHOUSE PUNTS 51 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,13,390,0,0
2023120305,2023-12-03,1,8,22,TEN,IND,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,398,0,0
2023120305,2023-12-03,1,8,22,IND,TEN,1,10,20,0,0,(8:22) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 25 FOR 5 YARDS (50-J.GIBBENS; 2-A.AL-SHAAIR).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,398,0,0
2023120305,2023-12-03,1,7,56,IND,TEN,2,5,25,0,0,"(7:56) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 29 FOR 4 YARDS (96-D.AUTRY, 50-J.GIBBENS).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,13,424,0,0
2023120305,2023-12-03,1,7,13,IND,TEN,3,1,29,0,0,"(7:13) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 11-M.PITTMAN. PENALTY ON IND-73-B.FREELAND, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OWN,0,IND,0,INELIGIBLE DOWNFIELD PASS,0,13,467,0,0
2023120305,2023-12-03,1,7,9,IND,TEN,4,1,29,0,0,"(7:09) 8-R.SANCHEZ PUNTS 53 YARDS TO TEN 18, CENTER-46-L.RHODES. 33-E.GARROR TO TEN 30 FOR 12 YARDS (50-S.OLUBI).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,13,471,0,0
2023120305,2023-12-03,1,6,58,TEN,IND,1,10,30,0,0,(6:58) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 32-T.SPEARS TO TEN 37 FOR 7 YARDS (20-N.CROSS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,482,0,0
2023120305,2023-12-03,1,6,58,TEN,IND,0,0,100,1,0,TIMEOUT AT 06:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,482,0,0
2023120305,2023-12-03,1,6,21,TEN,IND,2,3,37,1,0,"(6:21) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 40 FOR 3 YARDS (32-J.BLACKMON, 45-E.SPEED).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,13,519,0,0
2023120305,2023-12-03,1,5,43,TEN,IND,1,10,40,0,0,(5:43) 22-D.HENRY RIGHT GUARD TO TEN 39 FOR -1 YARDS (45-E.SPEED).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,13,557,0,0
2023120305,2023-12-03,1,5,6,TEN,IND,2,11,39,0,0,(5:06) 22-D.HENRY RIGHT GUARD TO TEN 45 FOR 6 YARDS (39-D.BAKER; 54-D.ODEYINGBO).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OWN,0,,0,,0,13,594,0,0
2023120305,2023-12-03,1,4,30,TEN,IND,3,5,45,0,0,"(4:30) (SHOTGUN) PENALTY ON TEN-79-J.DUNCAN, FALSE START, 5 YARDS, ENFORCED AT TEN 45 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OWN,1,TEN,1,FALSE START,5,13,630,0,0
2023120305,2023-12-03,1,4,12,TEN,IND,3,10,40,0,0,"(4:12) (SHOTGUN) 8-W.LEVIS SACKED AT TEN 31 FOR -9 YARDS (52-S.EBUKAM). FUMBLES (52-S.EBUKAM), RECOVERED BY IND-32-J.BLACKMON AT 50. 32-J.BLACKMON TO TEN 48 FOR 2 YARDS. FUMBLES, RECOVERED BY TEN-8-W.LEVIS AT TEN 48. 8-W.LEVIS TO TEN 48 FOR NO GAIN (23-K.MOORE).",0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,40,OWN,0,,0,,0,13,648,0,0
2023120305,2023-12-03,1,4,4,TEN,IND,1,10,48,1,0,(4:04) 8-W.LEVIS PASS SHORT RIGHT TO 22-D.HENRY TO IND 34 FOR 18 YARDS (32-J.BLACKMON).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,13,656,0,0
2023120305,2023-12-03,1,3,33,TEN,IND,1,10,66,0,0,"(3:33) (NO HUDDLE, SHOTGUN) 22-D.HENRY LEFT GUARD TO IND 33 FOR 1 YARD (99-D.BUCKNER).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,13,687,0,0
2023120305,2023-12-03,1,2,54,TEN,IND,2,9,67,0,0,(2:54) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 88-T.WESCO [99-D.BUCKNER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,13,726,0,0
2023120305,2023-12-03,1,2,49,TEN,IND,3,9,67,1,0,(2:49) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 11-C.MOORE PUSHED OB AT IND 21 FOR 12 YARDS (40-J.JONES).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,13,731,0,0
2023120305,2023-12-03,1,2,13,TEN,IND,1,10,79,0,0,(2:13) 85-C.OKONKWO RIGHT END TO IND 19 FOR 2 YARDS (20-N.CROSS; 23-K.MOORE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,13,767,0,0
2023120305,2023-12-03,1,1,33,TEN,IND,2,8,81,1,0,(1:33) (SHOTGUN) 22-D.HENRY RIGHT END PUSHED OB AT IND 10 FOR 9 YARDS (39-D.BAKER).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,13,807,0,0
2023120305,2023-12-03,1,1,3,TEN,IND,1,10,90,0,0,(1:03) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT RIGHT TO 81-J.WHYLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,13,837,0,0
