GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,MIA
2023120306,2023-12-03,1,9,28,WAS,MIA,1,10,25,0,0,(9:28) (SHOTGUN) 14-S.HOWELL SCRAMBLES RIGHT END RAN OB AT WAS 28 FOR 3 YARDS (55-J.BAKER).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,332,0,0
2023120306,2023-12-03,1,9,28,WAS,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,332,0,0
2023120306,2023-12-03,1,8,50,WAS,MIA,2,7,28,0,0,(8:50) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 82-L.THOMAS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,13,370,0,0
2023120306,2023-12-03,1,8,43,WAS,MIA,3,7,28,0,0,(8:43) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 21 FOR -7 YARDS (SACK SPLIT BY 2-B.CHUBB AND 92-Z.SIELER).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,13,377,0,0
2023120306,2023-12-03,1,8,4,WAS,MIA,4,14,21,0,0,"(8:04) 5-T.WAY PUNTS 51 YARDS TO MIA 28, CENTER-54-C.CHEESEMAN. 0-B.BERRIOS TO MIA 30 FOR 2 YARDS (2-D.BROWN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,13,416,0,0
2023120306,2023-12-03,1,7,54,MIA,WAS,1,10,30,0,0,(7:54) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL [47-K.HUDSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,426,0,0
2023120306,2023-12-03,1,7,54,WAS,MIA,0,0,100,1,0,TIMEOUT AT 07:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,426,0,0
2023120306,2023-12-03,1,7,51,MIA,WAS,2,10,30,0,0,"(7:51) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 28-D.ACHANE TO MIA 36 FOR 6 YARDS (47-K.HUDSON, 35-P.BUTLER).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,429,0,0
2023120306,2023-12-03,1,7,14,MIA,WAS,3,4,36,1,0,(7:14) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 17-J.WADDLE TO WAS 48 FOR 16 YARDS (32-T.BURGESS).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,13,466,0,0
2023120306,2023-12-03,1,6,38,MIA,WAS,1,10,52,1,0,(6:38) (SHOTGUN) 31-R.MOSTERT LEFT END TO WAS 36 FOR 12 YARDS (32-T.BURGESS).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,13,502,0,0
