GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,HOU
2023120307,2023-12-03,1,15,0,HOU,DEN,1,10,25,0,0,(15:00) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO HOU 26 FOR 1 YARD (47-J.JEWELL; 98-M.PURCELL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,13,0,0,0
2023120307,2023-12-03,1,15,0,HOU,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,0,0,0
2023120307,2023-12-03,1,14,29,HOU,DEN,2,9,26,0,0,"(14:29) 26-D.SINGLETARY LEFT TACKLE TO HOU 30 FOR 4 YARDS (49-A.SINGLETON, 0-J.COOPER).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,13,31,0,0
2023120307,2023-12-03,1,13,56,HOU,DEN,3,5,30,0,0,"(13:56) (SHOTGUN) 7-C.STROUD SCRAMBLES RIGHT GUARD TO HOU 34 FOR 4 YARDS (49-A.SINGLETON, 93-D.JONES).",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,64,0,0
2023120307,2023-12-03,1,13,15,HOU,DEN,4,1,34,0,0,"(13:15) 11-C.JOHNSTON PUNTS 48 YARDS TO DEN 18, CENTER-46-J.WEEKS, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,13,105,0,0
2023120307,2023-12-03,1,13,8,DEN,HOU,1,10,18,0,0,(13:08) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 14-C.SUTTON (24-D.STINGLEY) [51-W.ANDERSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,13,112,0,0
2023120307,2023-12-03,1,13,3,DEN,HOU,2,10,18,0,0,(13:03) (NO HUDDLE) 3-R.WILSON PASS INCOMPLETE DEEP MIDDLE TO 14-C.SUTTON.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,13,117,0,0
2023120307,2023-12-03,1,12,54,DEN,HOU,3,10,18,0,0,(12:54) (SHOTGUN) 3-R.WILSON SCRAMBLES UP THE MIDDLE TO DEN 25 FOR 7 YARDS (98-S.RANKINS).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,13,126,0,0
2023120307,2023-12-03,1,12,20,DEN,HOU,4,3,25,0,0,"(12:20) 9-R.DIXON PUNTS 22 YARDS TO DEN 47, CENTER-48-M.FRABONI, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,160,0,0
2023120307,2023-12-03,1,12,14,HOU,DEN,0,0,100,1,0,TIMEOUT AT 12:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,166,0,0
2023120307,2023-12-03,1,12,14,HOU,DEN,1,10,53,1,0,(12:14) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 9-B.JORDAN PUSHED OB AT DEN 20 FOR 27 YARDS (23-F.MOREAU).,0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,13,166,0,0
2023120307,2023-12-03,1,11,34,HOU,DEN,1,10,80,0,0,(11:34) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 47-A.BECK PUSHED OB AT DEN 15 FOR 5 YARDS (6-P.LOCKE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,206,0,0
2023120307,2023-12-03,1,11,5,HOU,DEN,2,5,85,0,0,"(11:05) 26-D.SINGLETARY RIGHT GUARD TO DEN 13 FOR 2 YARDS (98-M.PURCELL). PENALTY ON DEN-56-B.BROWNING, DEFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT DEN 15 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,15,OPP,1,DEN,1,DEFENSIVE OFFSIDE,4,13,235,0,0
2023120307,2023-12-03,1,10,41,HOU,DEN,2,1,89,0,0,(10:41) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO DEN 11 FOR NO GAIN (99-Z.ALLEN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,13,259,0,0
2023120307,2023-12-03,1,10,19,HOU,DEN,3,1,89,0,0,(10:19) (NO HUDDLE) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 47-A.BECK.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,13,281,0,0
2023120307,2023-12-03,1,10,14,HOU,DEN,4,1,89,0,0,"(10:14) 16-M.AMMENDOLA 29 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,13,286,0,0
2023120307,2023-12-03,1,10,11,DEN,HOU,1,10,25,0,0,"(10:11) 33-J.WILLIAMS LEFT GUARD TO DEN 30 FOR 5 YARDS (1-J.WARD, 96-M.COLLINS).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,13,289,0,0
2023120307,2023-12-03,1,10,11,DEN,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,289,0,0
2023120307,2023-12-03,1,10,11,HOU,DEN,0,0,100,1,0,TIMEOUT AT 10:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,289,0,0
2023120307,2023-12-03,1,9,33,DEN,HOU,2,5,30,0,0,"(9:33) (NO HUDDLE, SHOTGUN) 33-J.WILLIAMS LEFT GUARD TO DEN 32 FOR 2 YARDS (51-W.ANDERSON; 6-D.PERRYMAN).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,13,327,0,0
2023120307,2023-12-03,1,8,51,DEN,HOU,3,3,32,0,0,"(8:51) (NO HUDDLE, SHOTGUN) 3-R.WILSON SACKED AT DEN 21 FOR -11 YARDS (51-W.ANDERSON).",0,2023,-11,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,13,369,0,0
2023120307,2023-12-03,1,8,18,DEN,HOU,4,14,21,0,0,"(8:18) 9-R.DIXON PUNTS 57 YARDS TO HOU 22, CENTER-48-M.FRABONI, FAIR CATCH BY 25-D.KING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,13,402,0,0
2023120307,2023-12-03,1,8,11,HOU,DEN,1,10,22,1,0,(8:11) 7-C.STROUD PASS DEEP LEFT TO 12-N.COLLINS TO DEN 26 FOR 52 YARDS (23-F.MOREAU). DEN-2-P.SURTAIN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,52,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,13,409,0,0
2023120307,2023-12-03,1,8,11,HOU,DEN,0,0,100,1,0,TIMEOUT AT 08:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,409,0,0
2023120307,2023-12-03,1,7,44,HOU,DEN,0,0,100,1,0,TIMEOUT AT 07:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,436,0,0
2023120307,2023-12-03,1,7,39,HOU,DEN,1,10,74,0,0,(7:39) 31-D.PIERCE RIGHT GUARD TO DEN 24 FOR 2 YARDS (47-J.JEWELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,13,441,0,0
2023120307,2023-12-03,1,6,59,HOU,DEN,2,8,76,0,0,(6:59) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS RAN OB AT DEN 18 FOR 6 YARDS.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,13,481,0,0
2023120307,2023-12-03,1,6,30,HOU,DEN,3,2,82,0,0,"(6:30) (SHOTGUN) 33-D.OGUNBOWALE RIGHT TACKLE TO DEN 17 FOR 1 YARD (93-D.JONES, 27-D.MATHIS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OPP,0,,0,,0,13,510,0,0
2023120307,2023-12-03,1,6,0,HOU,DEN,4,1,83,1,0,(6:00) (NO HUDDLE) 7-C.STROUD UP THE MIDDLE TO DEN 15 FOR 2 YARDS (49-A.SINGLETON).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,13,540,0,0
2023120307,2023-12-03,1,5,20,HOU,DEN,1,10,85,0,0,(5:20) 31-D.PIERCE LEFT END TO DEN 9 FOR 6 YARDS (49-A.SINGLETON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OPP,0,,0,,0,13,580,0,0
2023120307,2023-12-03,1,4,42,HOU,DEN,2,4,91,0,0,"(4:42) 31-D.PIERCE LEFT TACKLE TO DEN 7 FOR 2 YARDS (49-A.SINGLETON, 91-M.HENNINGSEN).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OPP,0,,0,,0,13,618,0,0
2023120307,2023-12-03,1,4,3,HOU,DEN,3,2,93,0,0,(4:03) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,13,657,0,0
2023120307,2023-12-03,1,3,56,HOU,DEN,4,2,93,0,0,"(3:56) (SHOTGUN) PENALTY ON DEN-49-A.SINGLETON, UNNECESSARY ROUGHNESS, 4 YARDS, ENFORCED AT DEN 7 - NO PLAY. PENALTY ON HOU-78-L.TUNSIL, FALSE START, SUPERSEDED.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,7,OPP,1,DEN,1,UNNECESSARY ROUGHNESS,4,13,664,0,0
2023120307,2023-12-03,1,3,56,HOU,DEN,1,3,97,0,0,(3:56) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,13,664,0,0
2023120307,2023-12-03,1,3,53,HOU,DEN,2,3,97,1,0,"(3:53) 31-D.PIERCE UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN. HOU-3-T.DELL WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,13,667,0,0
2023120307,2023-12-03,1,3,49,HOU,DEN,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,13,671,0,0
2023120307,2023-12-03,1,3,49,HOU,DEN,0,0,100,1,0,TIMEOUT AT 03:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,671,0,0
2023120307,2023-12-03,1,3,49,HOU,DEN,0,0,100,1,0,TIMEOUT AT 03:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,671,0,0
2023120307,2023-12-03,1,3,49,DEN,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,671,0,0
2023120307,2023-12-03,1,3,49,DEN,HOU,1,10,25,1,0,(3:49) 3-R.WILSON PASS SHORT RIGHT TO 17-L.HUMPHREY PUSHED OB AT DEN 37 FOR 12 YARDS (48-C.HARRIS).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,671,0,0
2023120307,2023-12-03,1,3,20,DEN,HOU,1,10,37,0,0,"(3:20) 19-M.MIMS RIGHT END TO DEN 45 FOR 8 YARDS (5-J.PITRE, 25-D.KING).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,13,700,0,0
2023120307,2023-12-03,1,2,40,DEN,HOU,2,2,45,0,0,(2:40) 38-J.MCLAUGHLIN RIGHT GUARD TO DEN 44 FOR -1 YARDS (25-D.KING).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,13,740,0,0
2023120307,2023-12-03,1,1,58,DEN,HOU,3,3,44,0,0,(1:58) (SHOTGUN) 3-R.WILSON SCRAMBLES UP THE MIDDLE TO DEN 45 FOR 1 YARD (55-J.HUGHES).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,782,0,0
2023120307,2023-12-03,1,1,13,DEN,HOU,4,2,45,0,0,"(1:13) 9-R.DIXON PUNTS 44 YARDS TO HOU 11, CENTER-48-M.FRABONI, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,13,827,0,0
2023120307,2023-12-03,1,1,6,HOU,DEN,1,10,11,0,0,"(1:06) 26-D.SINGLETARY RIGHT TACKLE TO HOU 15 FOR 4 YARDS (98-M.PURCELL, 49-A.SINGLETON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OWN,0,,0,,0,13,834,0,0
2023120307,2023-12-03,1,0,33,HOU,DEN,2,6,15,0,0,(:33) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 9-B.JORDAN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,867,0,0
2023120307,2023-12-03,1,0,26,HOU,DEN,3,6,15,1,0,(:26) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 12-N.COLLINS TO DEN 26 FOR 59 YARDS (2-P.SURTAIN; 6-P.LOCKE).,0,2023,59,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,13,874,0,0
2023120307,2023-12-03,2,15,0,HOU,DEN,1,10,74,0,0,"(15:00) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 8-J.METCHIE TO DEN 25 FOR 1 YARD (49-A.SINGLETON). PENALTY ON HOU-70-J.SCRUGGS, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT DEN 26 - NO PLAY.",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,26,OPP,1,HOU,1,ILLEGAL BLOCK ABOVE THE WAIST,10,13,900,0,0
2023120307,2023-12-03,1,0,0,HOU,DEN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,900,0,0
2023120307,2023-12-03,2,14,43,HOU,DEN,1,20,64,0,0,"(14:43) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY TO DEN 32 FOR 4 YARDS (49-A.SINGLETON, 31-J.SIMMONS).",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,13,917,0,0
2023120307,2023-12-03,2,14,2,HOU,DEN,2,16,68,0,0,(14:02) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO DEN 22 FOR 10 YARDS (31-J.SIMMONS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,13,958,0,0
2023120307,2023-12-03,2,13,38,HOU,DEN,3,6,78,0,0,"(13:38) (NO HUDDLE, SHOTGUN) 7-C.STROUD SCRAMBLES UP THE MIDDLE TO DEN 20 FOR 2 YARDS (0-J.COOPER).",0,2023,2,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,13,982,0,0
2023120307,2023-12-03,2,12,58,HOU,DEN,4,4,80,0,0,"(12:58) 16-M.AMMENDOLA 38 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,13,1022,0,0
2023120307,2023-12-03,2,12,54,DEN,HOU,0,0,65,1,0,16-M.AMMENDOLA KICKS 67 YARDS FROM HOU 35 TO DEN -2. 19-M.MIMS TO DEN 25 FOR 27 YARDS (25-D.KING; 43-N.HEWITT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1026,0,0
2023120307,2023-12-03,2,12,54,HOU,DEN,0,0,100,1,0,TIMEOUT AT 12:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1026,0,0
2023120307,2023-12-03,2,12,47,DEN,HOU,1,10,25,0,0,(12:47) 3-R.WILSON SCRAMBLES LEFT TACKLE TO DEN 28 FOR 3 YARDS (51-W.ANDERSON).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,13,1033,0,0
2023120307,2023-12-03,2,12,8,DEN,HOU,2,7,28,1,0,(12:08) 33-J.WILLIAMS UP THE MIDDLE TO DEN 44 FOR 16 YARDS (51-W.ANDERSON; 53-B.CASHMAN).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,13,1072,0,0
2023120307,2023-12-03,2,11,27,DEN,HOU,1,10,44,0,0,(11:27) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 19-M.MIMS (24-D.STINGLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,13,1113,0,0
2023120307,2023-12-03,2,11,19,DEN,HOU,2,10,44,0,0,"(11:19) (NO HUDDLE) 33-J.WILLIAMS UP THE MIDDLE TO DEN 49 FOR 5 YARDS (1-J.WARD, 6-D.PERRYMAN).",0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,13,1121,0,0
2023120307,2023-12-03,2,10,35,DEN,HOU,3,5,49,0,0,(10:35) (SHOTGUN) 25-S.PERINE RIGHT TACKLE TO 50 FOR 1 YARD (52-J.GREENARD; 98-S.RANKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OWN,0,,0,,0,13,1165,0,0
2023120307,2023-12-03,2,10,1,DEN,HOU,4,4,100,0,0,"(10:01) 9-R.DIXON PUNTS 41 YARDS TO HOU 9, CENTER-48-M.FRABONI, FAIR CATCH BY 25-D.KING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1199,0,0
2023120307,2023-12-03,2,9,55,HOU,DEN,1,10,9,0,0,"(9:55) 31-D.PIERCE RIGHT GUARD TO HOU 8 FOR -1 YARDS (92-J.HARRIS, 0-J.COOPER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OWN,0,,0,,0,13,1205,0,0
2023120307,2023-12-03,2,9,55,HOU,DEN,0,0,100,1,0,TIMEOUT AT 09:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1205,0,0
2023120307,2023-12-03,2,9,18,HOU,DEN,2,11,8,1,0,(9:18) 7-C.STROUD PASS SHORT RIGHT TO 9-B.JORDAN PUSHED OB AT HOU 32 FOR 24 YARDS (0-J.COOPER).,0,2023,24,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,13,1242,0,0
2023120307,2023-12-03,2,8,38,HOU,DEN,1,10,32,0,0,"(8:38) 7-C.STROUD SACKED AT HOU 25 FOR -7 YARDS (0-J.COOPER). FUMBLES (0-J.COOPER), TOUCHED AT HOU 27, RECOVERED BY HOU-77-G.FANT AT HOU 24. PENALTY ON HOU-63-M.DEITER, TRIPPING, 15 YARDS, ENFORCED AT HOU 32 - NO PLAY.",0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,1,0,0,,32,OWN,1,HOU,1,TRIPPING,15,13,1282,0,0
2023120307,2023-12-03,2,8,23,HOU,DEN,1,25,17,0,0,(8:23) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE PUSHED OB AT HOU 39 FOR 22 YARDS (6-P.LOCKE).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,13,1297,0,0
2023120307,2023-12-03,2,7,57,HOU,DEN,2,3,39,0,0,(7:57) (NO HUDDLE) 31-D.PIERCE RIGHT TACKLE TO HOU 40 FOR 1 YARD (99-Z.ALLEN; 93-D.JONES).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0,13,1323,0,0
2023120307,2023-12-03,2,7,18,HOU,DEN,3,2,40,0,0,(7:18) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP MIDDLE TO 8-J.METCHIE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,13,1362,0,0
2023120307,2023-12-03,2,7,2,HOU,DEN,0,0,100,1,0,TIMEOUT AT 07:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,13,1378,0,0
2023120307,2023-12-03,2,6,47,HOU,DEN,4,22,20,0,0,"(6:47) 11-C.JOHNSTON PUNTS 52 YARDS TO DEN 28, CENTER-46-J.WEEKS, DOWNED BY HOU-81-E.SAUBERT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,13,1393,0,0
2023120307,2023-12-03,2,6,33,DEN,HOU,1,10,28,0,0,"(6:33) 33-J.WILLIAMS RIGHT TACKLE TO DEN 30 FOR 2 YARDS (25-D.KING, 53-B.CASHMAN).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,13,1407,0,0
2023120307,2023-12-03,2,5,59,DEN,HOU,2,8,30,1,0,(5:59) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 45 FOR 15 YARDS (53-B.CASHMAN; 25-D.KING).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,13,1441,0,0
2023120307,2023-12-03,2,5,20,DEN,HOU,1,10,45,1,0,(5:20) (SHOTGUN) 3-R.WILSON LEFT END RAN OB AT HOU 44 FOR 11 YARDS (5-J.PITRE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,13,1480,0,0
2023120307,2023-12-03,2,4,44,DEN,HOU,1,10,56,0,0,(4:44) (NO HUDDLE) 33-J.WILLIAMS UP THE MIDDLE TO HOU 40 FOR 4 YARDS (24-D.STINGLEY).,0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,13,1516,0,0
2023120307,2023-12-03,2,4,2,DEN,HOU,2,6,60,0,0,(4:02) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 14-C.SUTTON (21-S.NELSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,1558,0,0
2023120307,2023-12-03,2,3,57,DEN,HOU,3,6,60,0,0,(3:57) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE TO HOU 35 FOR 5 YARDS (25-D.KING; 53-B.CASHMAN) [51-W.ANDERSON].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,13,1563,0,0
2023120307,2023-12-03,2,3,17,DEN,HOU,4,1,65,1,0,(3:17) 3-R.WILSON SCRAMBLES RIGHT GUARD TO HOU 32 FOR 3 YARDS (48-C.HARRIS).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,13,1603,0,0
