GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SF,PHI
2023120309,2023-12-03,2,9,35,SF,PHI,1,10,47,1,0,(9:35) 23-C.MCCAFFREY LEFT END TO PHI 42 FOR 11 YARDS (31-K.BYARD).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,1225,0,0
2023120309,2023-12-03,2,8,49,SF,PHI,1,10,58,1,0,(8:49) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE TO PHI 10 FOR 32 YARDS (41-N.MORROW; 31-K.BYARD).,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1271,0,0
2023120309,2023-12-03,2,8,5,SF,PHI,1,10,90,0,0,(8:05) (SHOTGUN) 13-B.PURDY SCRAMBLES LEFT END PUSHED OB AT PHI 4 FOR 6 YARDS (32-R.BLANKENSHIP).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1315,0,0
2023120309,2023-12-03,2,8,5,SF,PHI,0,0,100,1,0,TIMEOUT #1 BY SF AT 08:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1315,0,0
2023120309,2023-12-03,2,7,23,SF,PHI,2,4,96,0,0,(7:23) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 85-G.KITTLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1357,0,0
2023120309,2023-12-03,2,7,19,SF,PHI,3,4,96,0,0,"(7:19) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 85-G.KITTLE. PENALTY ON PHI-94-J.SWEAT, DEFENSIVE OFFSIDE, 2 YARDS, ENFORCED AT PHI 4 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,4,OPP,1,PHI,1,DEFENSIVE OFFSIDE,2,1361,0,0
2023120309,2023-12-03,2,7,15,SF,PHI,3,2,98,1,0,"(7:15) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK FOR 2 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1365,0,0
2023120309,2023-12-03,2,7,10,PHI,SF,1,10,25,0,0,(7:10) (SHOTGUN) 1-J.HURTS SACKED AT PHI 16 FOR -9 YARDS (99-J.KINLAW).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1370,0,0
2023120309,2023-12-03,2,7,10,PHI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1370,0,0
2023120309,2023-12-03,2,7,10,SF,PHI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1370,0,0
2023120309,2023-12-03,2,7,10,PHI,SF,0,0,100,1,0,TIMEOUT AT 07:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1370,0,0
2023120309,2023-12-03,2,6,22,PHI,SF,2,19,16,0,0,(6:22) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1418,0,0
2023120309,2023-12-03,2,6,18,PHI,SF,3,19,16,1,0,(6:18) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO PHI 37 FOR 21 YARDS (57-D.GREENLAW; 7-C.WARD).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1422,0,0
2023120309,2023-12-03,2,5,43,PHI,SF,1,10,37,0,0,"(5:43) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL TO PHI 39 FOR 2 YARDS (57-D.GREENLAW).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1457,0,0
