GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,JAX
2023120400,2023-12-04,1,9,39,JAX,CIN,1,10,85,0,0,(9:39) 1-T.ETIENNE RIGHT GUARD TO CIN 11 FOR 4 YARDS (22-C.AWUZIE; 55-L.WILSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,321,0,0
2023120400,2023-12-04,1,9,3,JAX,CIN,2,6,89,0,0,(9:03) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO CIN 8 FOR 3 YARDS (22-C.AWUZIE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,357,0,0
2023120400,2023-12-04,1,8,17,JAX,CIN,3,3,92,0,0,(8:17) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES RIGHT END TO CIN 6 FOR 2 YARDS (57-G.PRATT).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,403,0,0
2023120400,2023-12-04,1,7,30,JAX,CIN,4,1,94,1,0,(7:30) 73-B.HANCE REPORTED IN AS ELIGIBLE.  16-T.LAWRENCE UP THE MIDDLE TO CIN 4 FOR 2 YARDS (92-B.HILL; 98-D.READER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,450,0,0
2023120400,2023-12-04,1,6,55,JAX,CIN,1,4,96,1,0,"(6:55) (SHOTGUN) 1-T.ETIENNE RIGHT END FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,4,OPP,0,,0,,0,485,0,0
2023120400,2023-12-04,1,6,51,CIN,JAX,0,0,65,0,0,"10-B.MCMANUS KICKS 59 YARDS FROM JAX 35 TO CIN 6. 32-T.WILLIAMS PUSHED OB AT CIN 45 FOR 39 YARDS (10-B.MCMANUS). PENALTY ON CIN-49-J.BACHIE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 26.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CIN,0,OFFENSIVE HOLDING,10,489,0,0
2023120400,2023-12-04,1,6,51,JAX,CIN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,489,0,0
2023120400,2023-12-04,1,6,51,JAX,CIN,0,0,100,1,0,TIMEOUT AT 06:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,489,0,0
2023120400,2023-12-04,1,6,44,CIN,JAX,1,10,16,0,0,(6:44) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO CIN 18 FOR 2 YARDS (34-G.JUNIOR).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,496,0,0
2023120400,2023-12-04,1,5,59,CIN,JAX,2,8,18,1,0,(5:59) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 28-J.MIXON TO CIN 46 FOR 28 YARDS (5-A.CISCO).,0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,541,0,0
2023120400,2023-12-04,1,5,13,CIN,JAX,1,10,46,1,0,(5:13) 30-C.BROWN RIGHT GUARD TO JAX 39 FOR 15 YARDS (32-TY.CAMPBELL).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0,587,0,0
2023120400,2023-12-04,1,4,31,CIN,JAX,1,10,61,0,0,(4:31) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 1-J.CHASE TO JAX 35 FOR 4 YARDS (31-DARI.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,629,0,0
2023120400,2023-12-04,1,3,50,CIN,JAX,2,6,65,0,0,(3:50) (SHOTGUN) 1-J.CHASE PASS SHORT LEFT TO 6-J.BROWNING TO JAX 42 FOR -7 YARDS (45-K.CHAISSON).,0,2023,-7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,670,0,0
2023120400,2023-12-04,1,3,4,CIN,JAX,3,13,58,0,0,(3:04) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO JAX 38 FOR 4 YARDS (2-R.JENKINS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,716,0,0
2023120400,2023-12-04,1,2,17,CIN,JAX,4,9,62,0,0,"(2:17) 2-E.MCPHERSON 57 YARD FIELD GOAL IS NO GOOD, HIT CROSSBAR, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,763,0,0
2023120400,2023-12-04,1,2,13,JAX,CIN,0,0,100,1,0,TIMEOUT AT 02:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,767,0,0
2023120400,2023-12-04,1,2,13,JAX,CIN,1,10,47,0,0,(2:13) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 0-C.RIDLEY (27-J.BATTLE) [98-D.READER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,767,0,0
2023120400,2023-12-04,1,2,6,JAX,CIN,2,10,47,0,0,(2:06) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 11-P.WASHINGTON TO CIN 47 FOR 6 YARDS (23-D.HILL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,774,0,0
2023120400,2023-12-04,1,1,26,JAX,CIN,3,4,53,0,0,(1:26) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 7-Z.JONES (92-B.HILL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,814,0,0
2023120400,2023-12-04,1,1,23,JAX,CIN,4,4,53,0,0,"(1:23) 9-L.COOKE PUNTS 39 YARDS TO CIN 8, CENTER-46-R.MATISCIK, FAIR CATCH BY 15-C.JONES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,817,0,0
2023120400,2023-12-04,1,1,16,JAX,CIN,0,0,100,1,0,TIMEOUT AT 01:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,824,0,0
2023120400,2023-12-04,1,1,16,CIN,JAX,1,10,8,0,0,(1:16) (SHOTGUN) 30-C.BROWN LEFT END TO CIN 16 FOR 8 YARDS (23-F.OLUOKUN).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OWN,0,,0,,0,824,0,0
2023120400,2023-12-04,1,0,35,CIN,JAX,2,2,16,0,0,"(:35) (SHOTGUN) 30-C.BROWN UP THE MIDDLE TO CIN 14 FOR -2 YARDS (34-G.JUNIOR, 41-J.ALLEN).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,865,0,0
2023120400,2023-12-04,2,15,0,CIN,JAX,3,4,14,1,0,(15:00) (SHOTGUN) 6-J.BROWNING PASS DEEP RIGHT TO 1-J.CHASE TO CIN 31 FOR 17 YARDS (5-A.CISCO).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,900,0,0
2023120400,2023-12-04,1,0,0,CIN,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023120400,2023-12-04,2,14,22,CIN,JAX,1,10,31,1,0,(14:22) (SHOTGUN) 6-J.BROWNING PASS DEEP RIGHT TO 16-T.IRWIN PUSHED OB AT JAX 44 FOR 25 YARDS (32-TY.CAMPBELL).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,938,0,0
2023120400,2023-12-04,2,13,45,CIN,JAX,1,10,56,0,0,(13:45) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 83-T.BOYD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,975,0,0
2023120400,2023-12-04,2,13,40,CIN,JAX,2,10,56,1,0,(13:40) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 87-T.HUDSON TO JAX 20 FOR 24 YARDS (5-A.CISCO). JAX-5-A.CISCO WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,980,0,0
2023120400,2023-12-04,2,13,9,CIN,JAX,1,10,80,1,0,(13:09) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 5-T.HIGGINS TO JAX 6 FOR 14 YARDS (42-A.WINGARD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1011,0,0
2023120400,2023-12-04,2,12,29,CIN,JAX,1,6,94,1,0,"(12:29) (SHOTGUN) 28-J.MIXON LEFT GUARD FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,1051,0,0
2023120400,2023-12-04,2,12,24,CIN,JAX,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1056,0,0
2023120400,2023-12-04,2,12,24,JAX,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1056,0,0
2023120400,2023-12-04,2,12,24,JAX,CIN,1,10,25,0,0,(12:24) 16-T.LAWRENCE PASS SHORT RIGHT TO 89-L.FARRELL TO JAX 34 FOR 9 YARDS (22-C.AWUZIE).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1056,0,0
2023120400,2023-12-04,2,12,24,JAX,CIN,0,0,100,1,0,TIMEOUT AT 12:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1056,0,0
2023120400,2023-12-04,2,11,43,JAX,CIN,2,1,34,1,0,(11:43) (SHOTGUN) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE LEFT GUARD TO JAX 36 FOR 2 YARDS (68-J.TUPOU; 27-J.BATTLE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,1097,0,0
2023120400,2023-12-04,2,11,9,JAX,CIN,1,10,36,0,0,(11:09) 25-D.JOHNSON LEFT END TO JAX 40 FOR 4 YARDS (95-Z.CARTER; 57-G.PRATT).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,1131,0,0
2023120400,2023-12-04,2,10,22,JAX,CIN,2,6,40,0,0,"(10:22) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO CIN 46 FOR 14 YARDS (55-L.WILSON). PENALTY ON JAX-0-C.RIDLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 42.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OWN,1,JAX,0,OFFENSIVE HOLDING,10,1178,0,0
2023120400,2023-12-04,2,9,53,JAX,CIN,2,14,32,0,0,"(9:53) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 40 FOR 8 YARDS (57-G.PRATT, 23-D.HILL).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1207,0,0
