GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,HOU
2023122404,2023-12-24,1,11,32,HOU,CLE,2,10,49,0,0,(11:32) 18-KEENUM AT QB 26-D.SINGLETARY UP THE MIDDLE TO 50 FOR 1 YARD (6-J.OWUSU-KORAMOAH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,208,0,0
2023122404,2023-12-24,1,10,48,HOU,CLE,3,9,100,0,0,"(10:48) (SHOTGUN) PENALTY ON HOU-78-L.TUNSIL, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,HOU,1,FALSE START,5,252,0,0
2023122404,2023-12-24,1,10,37,HOU,CLE,3,14,45,0,0,(10:37) (SHOTGUN) 18-C.KEENUM PASS SHORT MIDDLE TO 12-N.COLLINS TO HOU 47 FOR 2 YARDS (0-G.NEWSOME).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,263,0,0
2023122404,2023-12-24,1,9,53,HOU,CLE,4,12,47,0,0,"(9:53) 11-C.JOHNSTON PUNTS 42 YARDS TO CLE 11, CENTER-46-J.WEEKS, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,307,0,0
2023122404,2023-12-24,1,9,47,HOU,CLE,0,0,100,1,0,TIMEOUT AT 09:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,313,0,0
2023122404,2023-12-24,1,9,47,CLE,HOU,1,10,11,0,0,"(9:47) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 88-H.BRYANT TO CLE 17 FOR 6 YARDS (39-H.TO'OTO'O, 24-D.STINGLEY).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,313,0,0
2023122404,2023-12-24,1,9,5,CLE,HOU,2,4,17,0,0,(9:05) 15-J.FLACCO PASS INCOMPLETE SHORT MIDDLE TO 34-J.FORD.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,355,0,0
2023122404,2023-12-24,1,9,0,CLE,HOU,3,4,17,1,0,(9:00) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 19-C.TILLMAN TO CLE 23 FOR 6 YARDS (48-C.HARRIS) [41-M.SANDERS].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,360,0,0
2023122404,2023-12-24,1,8,11,CLE,HOU,1,10,23,0,0,(8:11) (SHOTGUN) 34-J.FORD RIGHT TACKLE TO CLE 23 FOR NO GAIN (48-C.HARRIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,409,0,0
2023122404,2023-12-24,1,7,34,CLE,HOU,2,10,23,0,0,"(7:34) (SHOTGUN) 34-J.FORD UP THE MIDDLE TO CLE 23 FOR NO GAIN (93-K.HINISH, 41-M.SANDERS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,446,0,0
2023122404,2023-12-24,1,6,55,CLE,HOU,3,10,23,0,0,"(6:55) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 27-K.HUNT. PENALTY ON CLE-66-J.HUDSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,23,OWN,0,CLE,0,OFFENSIVE HOLDING,0,485,0,0
2023122404,2023-12-24,1,6,50,CLE,HOU,4,10,23,0,0,"(6:50) 13-C.BOJORQUEZ PUNTS 55 YARDS TO HOU 22, CENTER-47-C.HUGHLETT. 2-R.WOODS PUSHED OB AT HOU 34 FOR 12 YARDS (28-M.FORD, 47-C.HUGHLETT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,490,0,0
2023122404,2023-12-24,1,6,37,HOU,CLE,1,10,34,0,0,"(6:37) (SHOTGUN) 18-C.KEENUM PASS SHORT LEFT TO 26-D.SINGLETARY PUSHED OB AT CLE 39 FOR 27 YARDS (6-J.OWUSU-KORAMOAH). PENALTY ON HOU-70-J.SCRUGGS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 38.",0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,34,OWN,1,HOU,0,OFFENSIVE HOLDING,10,503,0,0
2023122404,2023-12-24,1,6,37,HOU,CLE,0,0,100,1,0,TIMEOUT AT 06:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,503,0,0
2023122404,2023-12-24,1,6,10,HOU,CLE,1,16,28,0,0,(6:10) 10-MILLS AT QB. 26-D.SINGLETARY LEFT END TO HOU 30 FOR 2 YARDS (33-R.HICKMAN; 6-J.OWUSU-KORAMOAH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,530,0,0
2023122404,2023-12-24,1,5,29,HOU,CLE,2,14,30,0,0,(5:29) (SHOTGUN) 10-D.MILLS PASS SHORT LEFT TO 47-A.BECK TO HOU 35 FOR 5 YARDS (23-M.EMERSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,571,0,0
2023122404,2023-12-24,1,4,51,HOU,CLE,3,9,35,0,0,(4:51) 18-KEENUM AT QB. (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 33-D.OGUNBOWALE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,609,0,0
2023122404,2023-12-24,1,4,47,HOU,CLE,4,9,35,0,0,"(4:47) 11-C.JOHNSTON PUNTS 56 YARDS TO CLE 9, CENTER-46-J.WEEKS. 11-J.PROCHE PUSHED OB AT CLE 21 FOR 12 YARDS (43-N.HEWITT; 30-D.HOUSTON-CARSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,613,0,0
2023122404,2023-12-24,1,4,36,CLE,HOU,1,10,21,1,0,(4:36) (SHOTGUN) 15-J.FLACCO PASS DEEP LEFT TO 2-A.COOPER PUSHED OB AT CLE 43 FOR 22 YARDS (20-K.HOLLMAN).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,624,0,0
2023122404,2023-12-24,1,4,36,HOU,CLE,0,0,100,1,0,TIMEOUT AT 04:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,624,0,0
2023122404,2023-12-24,1,3,58,CLE,HOU,1,10,43,0,0,(3:58) 17-THOMPSON-ROBINSON AT QB. (SHOTGUN) 20-P.STRONG RIGHT END TO CLE 43 FOR NO GAIN (6-D.PERRYMAN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,662,0,0
2023122404,2023-12-24,1,3,17,CLE,HOU,2,10,43,0,0,(3:17) 15-FLACCO AT QB. (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 47 FOR 4 YARDS (48-C.HARRIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,703,0,0
2023122404,2023-12-24,1,2,35,CLE,HOU,3,6,47,0,0,(2:35) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 27-K.HUNT TO CLE 46 FOR -1 YARDS (25-D.KING).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,745,0,0
2023122404,2023-12-24,1,1,50,CLE,HOU,4,17,36,0,0,"(1:50) 13-C.BOJORQUEZ PUNTS 47 YARDS TO HOU 17, CENTER-47-C.HUGHLETT. 2-R.WOODS TO HOU 20 FOR 3 YARDS (28-M.FORD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,790,0,0
2023122404,2023-12-24,1,1,42,HOU,CLE,0,0,100,1,0,TIMEOUT AT 01:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,798,0,0
2023122404,2023-12-24,1,1,42,HOU,CLE,1,10,20,0,0,"(1:42) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 47-A.BECK [6-J.OWUSU-KORAMOAH]. PENALTY ON CLE-23-M.EMERSON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT HOU 20 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,20,OWN,1,CLE,1,DEFENSIVE HOLDING,5,798,0,0
2023122404,2023-12-24,1,1,37,HOU,CLE,1,10,25,1,0,"(1:37) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 41 FOR 16 YARDS (37-DA.BELL). FUMBLES (37-DA.BELL), AND RECOVERS AT HOU 42.",0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,CENTER,25,OWN,0,,0,,0,803,0,0
2023122404,2023-12-24,1,1,7,HOU,CLE,1,10,42,0,0,(1:07) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 42 FOR NO GAIN (23-M.EMERSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,833,0,0
2023122404,2023-12-24,1,0,28,HOU,CLE,2,10,42,0,0,"(:28) 18-C.KEENUM PASS SHORT LEFT TO 26-D.SINGLETARY TO HOU 44 FOR 2 YARDS (94-D.TOMLINSON). PENALTY ON HOU-2-R.WOODS, OFFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT HOU 42 - NO PLAY.",0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,HOU,1,OFFENSIVE OFFSIDE,5,872,0,0
2023122404,2023-12-24,1,0,0,HOU,CLE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023122404,2023-12-24,2,15,0,HOU,CLE,2,15,37,0,0,"(15:00) (SHOTGUN) 18-C.KEENUM PASS SHORT MIDDLE TO 86-D.SCHULTZ TO HOU 41 FOR 4 YARDS (44-S.TAKITAKI, 0-G.NEWSOME).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,900,0,0
2023122404,2023-12-24,2,14,22,HOU,CLE,3,11,41,0,0,(14:22) (SHOTGUN) 18-C.KEENUM PASS SHORT LEFT TO 12-N.COLLINS TO HOU 48 FOR 7 YARDS (33-R.HICKMAN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,938,0,0
2023122404,2023-12-24,2,13,43,HOU,CLE,4,4,48,0,0,"(13:43) 11-C.JOHNSTON PUNTS 42 YARDS TO CLE 10, CENTER-46-J.WEEKS, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,977,0,0
2023122404,2023-12-24,2,13,36,CLE,HOU,1,10,10,0,0,(13:36) (SHOTGUN) 34-J.FORD RIGHT GUARD TO CLE 15 FOR 5 YARDS (48-C.HARRIS; 25-D.KING).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,984,0,0
2023122404,2023-12-24,2,13,36,HOU,CLE,0,0,100,1,0,TIMEOUT AT 13:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,984,0,0
2023122404,2023-12-24,2,12,55,CLE,HOU,2,5,15,1,0,"(12:55) (SHOTGUN) 34-J.FORD UP THE MIDDLE TO CLE 25 FOR 10 YARDS (5-J.PITRE, 30-D.HOUSTON-CARSON).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,1025,0,0
2023122404,2023-12-24,2,12,16,CLE,HOU,1,10,25,0,0,"(12:16) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  15-J.FLACCO PASS DEEP LEFT TO 2-A.COOPER FOR 75 YARDS, TOUCHDOWN. PENALTY ON HOU-37-D.ROSS, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,75,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,1,0,0,,25,OWN,0,HOU,0,DEFENSIVE PASS INTERFERENCE,0,1064,0,0
2023122404,2023-12-24,2,12,4,CLE,HOU,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1076,0,0
2023122404,2023-12-24,2,12,4,HOU,CLE,0,0,100,1,0,TIMEOUT AT 12:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1076,0,0
2023122404,2023-12-24,2,12,4,HOU,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 63 YARDS FROM CLE 35 TO HOU 2. 31-D.PIERCE FOR 98 YARDS, TOUCHDOWN.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,1,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1076,0,0
2023122404,2023-12-24,2,11,51,HOU,CLE,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1089,0,0
2023122404,2023-12-24,2,11,51,CLE,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1089,0,0
2023122404,2023-12-24,2,11,51,CLE,HOU,1,10,25,0,0,(11:51) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 85-D.NJOKU (48-C.HARRIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1089,0,0
2023122404,2023-12-24,2,11,51,HOU,CLE,0,0,100,1,0,TIMEOUT AT 11:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1089,0,0
2023122404,2023-12-24,2,11,47,CLE,HOU,2,10,25,0,0,"(11:47) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 27-K.HUNT TO CLE 34 FOR 9 YARDS (30-D.HOUSTON-CARSON). PENALTY ON CLE-55-E.POCIC, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 25 - NO PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,OFFENSIVE HOLDING,10,1093,0,0
2023122404,2023-12-24,2,11,20,CLE,HOU,2,20,15,0,0,(11:20) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 85-D.NJOKU (95-D.BARNETT) [96-M.COLLINS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1120,0,0
2023122404,2023-12-24,2,11,15,CLE,HOU,3,20,15,0,0,"(11:15) (SHOTGUN) 15-J.FLACCO PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 21 FOR 6 YARDS (5-J.PITRE, 0-A.AMOS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1125,0,0
2023122404,2023-12-24,2,10,31,CLE,HOU,4,14,21,0,0,"(10:31) 13-C.BOJORQUEZ PUNTS 46 YARDS TO HOU 33, CENTER-47-C.HUGHLETT, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1169,0,0
2023122404,2023-12-24,2,10,23,HOU,CLE,1,10,33,0,0,(10:23) 26-D.SINGLETARY LEFT GUARD TO HOU 32 FOR -1 YARDS (95-M.GARRETT).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,1177,0,0
2023122404,2023-12-24,2,10,23,HOU,CLE,0,0,100,1,0,TIMEOUT AT 10:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1177,0,0
2023122404,2023-12-24,2,9,47,HOU,CLE,2,11,32,0,0,(9:47) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 12-N.COLLINS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1213,0,0
2023122404,2023-12-24,2,9,44,HOU,CLE,3,11,32,0,0,"(9:44) (SHOTGUN) 18-C.KEENUM SACKED AT HOU 18 FOR -14 YARDS (99-Z.SMITH). PENALTY ON CLE-23-M.EMERSON, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT HOU 32 - NO PLAY.",0,2023,-14,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,32,OWN,1,CLE,1,ILLEGAL CONTACT,5,1216,0,0
2023122404,2023-12-24,2,9,14,HOU,CLE,1,10,37,0,0,"(9:14) 18-C.KEENUM PASS INCOMPLETE DEEP LEFT TO 19-X.HUTCHINSON. PENALTY ON CLE-93-S.HARRIS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT HOU 37 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,37,OWN,1,CLE,1,DEFENSIVE OFFSIDE,5,1246,0,0
2023122404,2023-12-24,2,9,8,HOU,CLE,1,5,42,0,0,"(9:08) 31-D.PIERCE RIGHT END PUSHED OB AT HOU 49 FOR 7 YARDS (33-R.HICKMAN). PENALTY ON HOU-63-M.DEITER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 46.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,42,OWN,1,HOU,0,OFFENSIVE HOLDING,10,1252,0,0
2023122404,2023-12-24,2,8,40,HOU,CLE,1,11,36,0,0,(8:40) (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT MIDDLE TO 2-R.WOODS (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1280,0,0
2023122404,2023-12-24,2,8,36,HOU,CLE,2,11,36,0,0,(8:36) 31-D.PIERCE RIGHT GUARD TO HOU 39 FOR 3 YARDS (94-D.TOMLINSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,1284,0,0
2023122404,2023-12-24,2,7,57,HOU,CLE,3,8,39,0,0,(7:57) (SHOTGUN) 18-C.KEENUM SACKED AT HOU 26 FOR -13 YARDS (99-Z.SMITH).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1323,0,0
2023122404,2023-12-24,2,7,16,HOU,CLE,4,21,26,0,0,"(7:16) 11-C.JOHNSTON PUNTS 34 YARDS TO CLE 40, CENTER-46-J.WEEKS, DOWNED BY HOU-43-N.HEWITT. PENALTY ON HOU-43-N.HEWITT, ILLEGAL BAT, 10 YARDS, ENFORCED AT CLE 40.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,HOU,0,ILLEGAL BAT,10,1364,0,0
2023122404,2023-12-24,2,7,7,CLE,HOU,1,10,100,0,0,(7:07) 34-J.FORD LEFT TACKLE TO 50 FOR NO GAIN (55-J.HUGHES; 94-K.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,1373,0,0
