GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,MIA
2023122410,2023-12-24,1,2,55,MIA,DAL,4,13,61,0,0,"(2:55) 7-J.SANDERS 57 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,725,0,0
2023122410,2023-12-24,1,2,55,MIA,DAL,0,0,100,1,0,TIMEOUT #1 BY MIA AT 02:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,725,0,0
2023122410,2023-12-24,1,2,50,DAL,MIA,1,10,25,1,0,(2:50) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB TO DAL 47 FOR 22 YARDS (4-K.KOHOU).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,730,0,0
2023122410,2023-12-24,1,2,50,DAL,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,730,0,0
2023122410,2023-12-24,1,2,50,MIA,DAL,0,0,100,1,0,TIMEOUT AT 02:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,730,0,0
2023122410,2023-12-24,1,2,14,DAL,MIA,1,10,47,0,0,(2:14) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO MIA 49 FOR 4 YARDS (29-B.JONES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,16,766,0,0
2023122410,2023-12-24,1,1,41,DAL,MIA,2,6,51,1,0,"(1:41) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB FOR 49 YARDS, TOUCHDOWN.",0,2023,49,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,16,799,0,0
2023122410,2023-12-24,1,1,30,MIA,DAL,1,10,25,0,0,(1:30) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,810,0,0
2023122410,2023-12-24,1,1,30,MIA,DAL,0,0,100,1,0,TIMEOUT AT 01:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,810,0,0
2023122410,2023-12-24,1,1,30,MIA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,810,0,0
