GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,DET
2023122405,2023-12-24,2,6,39,DET,MIN,2,5,73,1,0,(6:39) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN PUSHED OB AT MIN 22 FOR 5 YARDS (21-A.EVANS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1401,0,0
2023122405,2023-12-24,2,6,3,DET,MIN,1,10,78,0,0,(6:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 8-J.REYNOLDS (5-M.BLACKMON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1437,0,0
2023122405,2023-12-24,2,5,58,DET,MIN,2,10,78,0,0,(5:58) (SHOTGUN) 26-J.GIBBS LEFT END TO MIN 18 FOR 4 YARDS (21-A.EVANS; 98-D.WONNUM).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,1442,0,0
2023122405,2023-12-24,2,5,11,DET,MIN,0,0,100,1,0,TIMEOUT #1 BY DET AT 05:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1489,0,0
2023122405,2023-12-24,2,5,11,DET,MIN,3,6,82,0,0,"(5:11) (SHOTGUN) 16-J.GOFF SACKED AT MIN 26 FOR -8 YARDS (58-J.HICKS). FUMBLES (58-J.HICKS) [58-J.HICKS], RECOVERED BY MIN-24-C.BYNUM AT MIN 18. 24-C.BYNUM FOR 82 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 8-J.REYNOLDS (58-J.HICKS) [58-J.HICKS].",0,2023,-8,SHOTGUN,SACK,0,0,0,1,,1,0,0,,0,1,0,0,0,,18,OPP,0,,0,,0,1489,0,0
2023122405,2023-12-24,2,5,8,DET,MIN,4,6,82,0,0,"(5:08) 17-M.BADGLEY 37 YARD FIELD GOAL IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1492,0,0
2023122405,2023-12-24,2,5,5,MIN,DET,0,0,100,1,0,TIMEOUT AT 05:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1495,0,0
2023122405,2023-12-24,2,5,5,MIN,DET,0,0,65,0,0,"3-J.FOX KICKS 66 YARDS FROM DET 35 TO MIN -1. 26-K.NWANGWU TO MIN 33 FOR 34 YARDS (42-J.REEVES-MAYBIN). PENALTY ON MIN-45-T.DYE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 20.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIN,0,OFFENSIVE HOLDING,10,1495,0,0
2023122405,2023-12-24,2,4,59,MIN,DET,1,10,10,0,0,"(4:59) 12-N.MULLENS SACKED AT MIN 4 FOR -6 YARDS (34-A.ANZALONE). PENALTY ON DET-29-K.VILDOR, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT MIN 10 - NO PLAY.",0,2023,-6,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,10,OWN,1,DET,1,ILLEGAL CONTACT,5,1501,0,0
2023122405,2023-12-24,2,4,34,MIN,DET,1,10,15,0,0,(4:34) 2-A.MATTISON LEFT TACKLE TO MIN 13 FOR -2 YARDS (94-B.JONES).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,1526,0,0
2023122405,2023-12-24,2,4,0,MIN,DET,2,12,13,0,0,"(4:00) (SHOTGUN) PENALTY ON MIN-76-D.QUESSENBERRY, FALSE START, 5 YARDS, ENFORCED AT MIN 13 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OWN,1,MIN,1,FALSE START,5,1560,0,0
2023122405,2023-12-24,2,3,41,MIN,DET,2,17,8,0,0,"(3:41) (SHOTGUN) PENALTY ON MIN-56-G.BRADBURY, FALSE START, 4 YARDS, ENFORCED AT MIN 8 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OWN,1,MIN,1,FALSE START,4,1579,0,0
2023122405,2023-12-24,2,3,27,MIN,DET,2,21,4,0,0,(3:27) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 87-T.HOCKENSON PUSHED OB AT MIN 18 FOR 14 YARDS (32-B.BRANCH).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,1593,0,0
2023122405,2023-12-24,2,2,48,MIN,DET,3,7,18,1,0,(2:48) (SHOTGUN) 12-N.MULLENS PASS DEEP LEFT INTENDED FOR 3-J.ADDISON INTERCEPTED BY 31-K.JOSEPH AT DET 45. 31-K.JOSEPH PUSHED OB AT MIN 33 FOR 22 YARDS (66-D.RISNER).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,18,OWN,0,,0,,0,1632,0,0
2023122405,2023-12-24,2,2,38,DET,MIN,1,10,67,0,0,(2:38) (SHOTGUN) 11-K.RAYMOND LEFT END TO MIN 25 FOR 8 YARDS (98-D.WONNUM; 58-J.HICKS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,1642,0,0
2023122405,2023-12-24,2,2,1,DET,MIN,2,2,75,0,0,"(2:01) PENALTY ON MIN-90-J.BULLARD, ENCROACHMENT, 5 YARDS, ENFORCED AT MIN 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,MIN,1,ENCROACHMENT,5,1679,0,0
2023122405,2023-12-24,2,2,0,DET,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023122405,2023-12-24,2,2,0,DET,MIN,1,10,80,0,0,(2:00) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS SHORT RIGHT TO 9-J.WILLIAMS TO MIN 14 FOR 6 YARDS (5-M.BLACKMON).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1680,0,0
2023122405,2023-12-24,2,1,54,DET,MIN,2,4,86,1,0,"(1:54) 26-J.GIBBS RIGHT END FOR 14 YARDS, TOUCHDOWN.",0,2023,14,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,1686,0,0
2023122405,2023-12-24,2,1,54,DET,MIN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1686,0,0
2023122405,2023-12-24,2,1,48,MIN,DET,0,0,100,1,0,TIMEOUT AT 01:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1692,0,0
2023122405,2023-12-24,2,1,48,DET,MIN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1692,0,0
2023122405,2023-12-24,2,1,48,MIN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1692,0,0
2023122405,2023-12-24,2,1,48,MIN,DET,1,10,25,0,0,(1:48) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 87-T.HOCKENSON TO MIN 32 FOR 7 YARDS (31-K.JOSEPH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1692,0,0
2023122405,2023-12-24,2,1,27,MIN,DET,2,3,32,1,0,"(1:27) (NO HUDDLE, SHOTGUN) 12-N.MULLENS PASS DEEP LEFT TO 18-J.JEFFERSON TO DET 46 FOR 22 YARDS (31-K.JOSEPH) [91-L.ONWUZURIKE].",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1713,0,0
2023122405,2023-12-24,2,0,59,MIN,DET,1,10,54,0,0,"(:59) (NO HUDDLE, SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT RIGHT TO 17-K.OSBORN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1741,0,0
2023122405,2023-12-24,2,0,54,MIN,DET,2,10,54,0,0,(:54) (SHOTGUN) 12-N.MULLENS SACKED AT MIN 45 FOR -9 YARDS (6-I.MELIFONWU).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1746,0,0
2023122405,2023-12-24,2,0,49,MIN,DET,0,0,100,1,0,TIMEOUT #2 BY DET AT 00:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1751,0,0
2023122405,2023-12-24,2,0,49,MIN,DET,3,19,45,1,0,(:49) (SHOTGUN) 12-N.MULLENS PASS DEEP MIDDLE TO 18-J.JEFFERSON TO DET 26 FOR 29 YARDS (6-I.MELIFONWU).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1751,0,0
2023122405,2023-12-24,2,0,43,MIN,DET,1,10,74,0,0,"(:43) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP MIDDLE TO 18-J.JEFFERSON. PENALTY ON MIN-71-C.DARRISAW, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT DET 26 - NO PLAY. PENALTY ON DET-6-I.MELIFONWU, DEFENSIVE PASS INTERFERENCE, OFFSETTING.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,26,OPP,1,MIN,1,OFFENSIVE HOLDING,0,1757,0,0
2023122405,2023-12-24,2,0,43,MIN,DET,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1757,0,0
2023122405,2023-12-24,2,0,37,MIN,DET,1,10,74,1,0,"(:37) (SHOTGUN) 12-N.MULLENS PASS DEEP RIGHT TO 18-J.JEFFERSON FOR 26 YARDS, TOUCHDOWN.",0,2023,26,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1763,0,0
2023122405,2023-12-24,2,0,29,MIN,DET,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1771,0,0
2023122405,2023-12-24,2,0,29,DET,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1771,0,0
2023122405,2023-12-24,2,0,29,DET,MIN,1,10,25,1,0,(:29) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO DET 36 FOR 11 YARDS (44-J.METELLUS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1771,0,0
2023122405,2023-12-24,2,0,21,DET,MIN,1,10,36,0,0,(:21) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1779,0,0
2023122405,2023-12-24,2,0,21,DET,MIN,0,0,100,1,0,TIMEOUT #3 BY DET AT 00:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1779,0,0
2023122405,2023-12-24,2,0,17,DET,MIN,2,10,36,0,0,(:17) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO DET 37 FOR 1 YARD (20-J.WARD).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1783,0,0
2023122405,2023-12-24,3,15,0,MIN,DET,0,0,65,1,0,3-J.FOX KICKS 64 YARDS FROM DET 35 TO MIN 1. 26-K.NWANGWU TO MIN 19 FOR 18 YARDS (44-M.RODRIGUEZ).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023122405,2023-12-24,2,0,0,DET,MIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023122405,2023-12-24,3,14,56,MIN,DET,1,10,19,0,0,"(14:56) 32-T.CHANDLER LEFT END TO MIN 20 FOR 1 YARD (34-A.ANZALONE, 46-J.CAMPBELL).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,1804,0,0
2023122405,2023-12-24,3,14,16,MIN,DET,2,9,20,1,0,(14:16) (SHOTGUN) 12-N.MULLENS PASS DEEP LEFT TO 87-T.HOCKENSON TO MIN 44 FOR 24 YARDS (31-K.JOSEPH) [97-A.HUTCHINSON].,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1844,0,0
2023122405,2023-12-24,3,13,33,MIN,DET,1,10,44,0,0,(13:33) (SHOTGUN) 32-T.CHANDLER LEFT GUARD TO MIN 47 FOR 3 YARDS (6-I.MELIFONWU).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,1887,0,0
2023122405,2023-12-24,3,12,51,MIN,DET,2,7,47,1,0,(12:51) 12-N.MULLENS PASS DEEP MIDDLE TO 17-K.OSBORN TO DET 6 FOR 47 YARDS (30-K.DORSEY).,0,2023,47,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1929,0,0
2023122405,2023-12-24,3,12,1,MIN,DET,1,6,94,1,0,"(12:01) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 17-K.OSBORN FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1979,0,0
2023122405,2023-12-24,3,11,56,DET,MIN,1,10,25,1,0,(11:56) 16-J.GOFF PASS SHORT RIGHT TO 11-K.RAYMOND RAN OB AT DET 43 FOR 18 YARDS. MIN-5-M.BLACKMON WAS INJURED DURING THE PLAY.,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1984,0,0
2023122405,2023-12-24,3,11,56,MIN,DET,0,0,100,1,0,TIMEOUT AT 11:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1984,0,0
2023122405,2023-12-24,3,11,56,MIN,DET,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1984,0,0
2023122405,2023-12-24,3,11,56,DET,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1984,0,0
2023122405,2023-12-24,3,11,31,DET,MIN,1,10,43,0,0,(11:31) 26-J.GIBBS LEFT TACKLE TO DET 49 FOR 6 YARDS (91-P.JONES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,2009,0,0
2023122405,2023-12-24,3,10,57,DET,MIN,2,4,49,1,0,(10:57) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN PUSHED OB AT MIN 43 FOR 8 YARDS (21-A.EVANS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2043,0,0
2023122405,2023-12-24,3,10,23,DET,MIN,1,10,57,0,0,(10:23) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 26-J.GIBBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2077,0,0
2023122405,2023-12-24,3,10,18,DET,MIN,2,10,57,0,0,(10:18) 26-J.GIBBS RIGHT END PUSHED OB AT MIN 36 FOR 7 YARDS (44-J.METELLUS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,2082,0,0
2023122405,2023-12-24,3,9,34,DET,MIN,3,3,64,0,0,"(9:34) (SHOTGUN) PENALTY ON DET, DELAY OF GAME, 5 YARDS, ENFORCED AT MIN 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OPP,1,DET,1,DELAY OF GAME,5,2126,0,0
2023122405,2023-12-24,3,9,11,DET,MIN,3,8,59,0,0,(9:11) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO MIN 34 FOR 7 YARDS (44-J.METELLUS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2149,0,0
2023122405,2023-12-24,3,8,28,DET,MIN,4,1,66,1,0,(8:28) 26-J.GIBBS LEFT GUARD TO MIN 16 FOR 18 YARDS (98-D.WONNUM).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,2192,0,0
2023122405,2023-12-24,3,7,59,DET,MIN,1,10,84,0,0,(7:59) (NO HUDDLE) 16-J.GOFF PASS SHORT MIDDLE TO 9-J.WILLIAMS TO MIN 7 FOR 9 YARDS (24-C.BYNUM).,0,2023,9,NO HUDDLE,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2221,0,0
2023122405,2023-12-24,3,7,23,DET,MIN,2,1,93,0,0,(7:23) 26-J.GIBBS LEFT END PUSHED OB AT MIN 8 FOR -1 YARDS (44-J.METELLUS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,2257,0,0
2023122405,2023-12-24,3,6,46,DET,MIN,3,2,92,0,0,(6:46) 26-J.GIBBS LEFT END TO MIN 7 FOR 1 YARD (22-H.SMITH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0,2294,0,0
2023122405,2023-12-24,3,6,1,DET,MIN,4,1,93,1,0,(6:01) 16-J.GOFF UP THE MIDDLE TO MIN 5 FOR 2 YARDS (58-J.HICKS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OPP,0,,0,,0,2339,0,0
2023122405,2023-12-24,3,5,21,DET,MIN,1,5,95,0,0,(5:21) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO MIN 1 FOR 4 YARDS (99-D.HUNTER; 22-H.SMITH).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,2379,0,0
2023122405,2023-12-24,3,4,41,DET,MIN,2,1,99,1,0,"(4:41) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,2419,0,0
2023122405,2023-12-24,3,4,38,DET,MIN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS BLOCKED (25-TH.JACKSON), CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX. DEFENSIVE TWO-POINT ATTEMPT. 40-I.PACE RECOVERED THE BLOCKED KICK. ATTEMPT FAILS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2422,0,0
2023122405,2023-12-24,3,4,38,MIN,DET,0,0,100,1,0,TIMEOUT AT 04:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2422,0,0
2023122405,2023-12-24,3,4,38,MIN,DET,1,10,25,0,0,(4:38) 32-T.CHANDLER RIGHT TACKLE TO MIN 27 FOR 2 YARDS (94-B.JONES; 79-J.COMINSKY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2422,0,0
2023122405,2023-12-24,3,4,38,MIN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2422,0,0
2023122405,2023-12-24,3,3,58,MIN,DET,2,8,27,0,0,(3:58) 12-N.MULLENS PASS INCOMPLETE DEEP LEFT TO 86-J.MUNDT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2462,0,0
2023122405,2023-12-24,3,3,52,MIN,DET,3,8,27,0,0,(3:52) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 30-C.HAM TO MIN 33 FOR 6 YARDS (44-M.RODRIGUEZ).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2468,0,0
2023122405,2023-12-24,3,3,8,MIN,DET,4,2,33,0,0,"(3:08) 14-R.WRIGHT PUNTS 50 YARDS TO DET 17, CENTER-42-A.DEPAOLA, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2512,0,0
2023122405,2023-12-24,3,3,1,MIN,DET,0,0,100,1,0,TIMEOUT AT 03:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2519,0,0
2023122405,2023-12-24,3,3,1,DET,MIN,1,10,17,0,0,(3:01) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO DET 21 FOR 4 YARDS (23-A.BOOTH).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2519,0,0
2023122405,2023-12-24,3,2,24,DET,MIN,2,6,21,0,0,(2:24) 26-J.GIBBS LEFT GUARD TO DET 23 FOR 2 YARDS (97-H.PHILLIPS; 22-H.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,21,OWN,0,,0,,0,2556,0,0
2023122405,2023-12-24,3,1,55,DET,MIN,3,4,23,1,0,"(1:55) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO DET 48 FOR 25 YARDS (24-C.BYNUM).",0,2023,25,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2585,0,0
2023122405,2023-12-24,3,1,7,DET,MIN,1,10,48,0,0,(1:07) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 9-J.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2633,0,0
2023122405,2023-12-24,3,1,1,DET,MIN,2,10,48,1,0,(1:01) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO MIN 37 FOR 15 YARDS (24-C.BYNUM).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2639,0,0
2023122405,2023-12-24,3,0,19,DET,MIN,1,10,63,0,0,(:19) 26-J.GIBBS LEFT GUARD TO MIN 33 FOR 4 YARDS (44-J.METELLUS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,2681,0,0
2023122405,2023-12-24,4,15,0,DET,MIN,2,6,67,1,0,(15:00) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO MIN 27 FOR 6 YARDS (40-I.PACE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2700,0,0
