GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,ATL
2023122402,2023-12-24,1,7,42,ATL,IND,0,0,100,1,0,TIMEOUT AT 07:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,438,0,0
2023122402,2023-12-24,1,7,42,IND,ATL,1,10,25,0,0,(7:42) 28-J.TAYLOR RIGHT END TO IND 25 FOR NO GAIN (96-Z.HARRISON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,438,0,0
2023122402,2023-12-24,1,7,4,IND,ATL,2,10,25,0,0,(7:04) (SHOTGUN) 10-G.MINSHEW SCRAMBLES LEFT END RAN OB AT IND 30 FOR 5 YARDS (24-A.TERRELL).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,476,0,0
2023122402,2023-12-24,1,6,23,IND,ATL,3,5,30,1,0,(6:23) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 36 FOR 6 YARDS (1-J.OKUDAH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,517,0,0
2023122402,2023-12-24,1,5,53,IND,ATL,1,10,36,1,0,"(5:53) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 1-J.DOWNS RAN OB AT 50 FOR 14 YARDS (21-M.HUGHES).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,547,0,0
2023122402,2023-12-24,1,5,14,IND,ATL,1,10,100,0,0,(5:14) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,586,0,0
2023122402,2023-12-24,1,5,7,IND,ATL,2,10,100,0,0,"(5:07) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 83-K.GRANSON TO ATL 34 FOR 16 YARDS (37-D.HELLAMS) [93-C.CAMPBELL]. PENALTY ON ATL-48-B.DUPREE, DEFENSIVE HOLDING, DECLINED.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,0,OPP,0,ATL,0,DEFENSIVE HOLDING,0,593,0,0
2023122402,2023-12-24,1,4,25,IND,ATL,1,10,66,0,0,(4:25) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO ATL 35 FOR -1 YARDS (55-K.ELLISS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,635,0,0
2023122402,2023-12-24,1,3,46,IND,ATL,2,11,65,0,0,(3:46) (SHOTGUN) 10-G.MINSHEW SACKED AT ATL 39 FOR -4 YARDS (96-Z.HARRISON).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,674,0,0
2023122402,2023-12-24,1,3,4,IND,ATL,3,15,61,0,0,(3:04) (SHOTGUN) 10-G.MINSHEW SACKED AT ATL 41 FOR -2 YARDS (SACK SPLIT BY 17-A.EBIKETIE AND 93-C.CAMPBELL).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,716,0,0
2023122402,2023-12-24,1,2,17,IND,ATL,4,17,59,0,0,"(2:17) 8-R.SANCHEZ PUNTS 38 YARDS TO ATL 3, CENTER-46-L.RHODES, DOWNED BY IND-35-C.LAMMONS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,763,0,0
2023122402,2023-12-24,1,2,10,ATL,IND,0,0,100,1,0,TIMEOUT AT 02:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,770,0,0
2023122402,2023-12-24,1,2,10,ATL,IND,1,10,3,1,0,(2:10) 4-T.HEINICKE PASS DEEP RIGHT TO 8-K.PITTS TO ATL 22 FOR 19 YARDS (25-R.THOMAS).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,770,0,0
2023122402,2023-12-24,1,1,34,ATL,IND,1,10,22,0,0,(1:34) 7-B.ROBINSON RIGHT TACKLE TO ATL 28 FOR 6 YARDS (90-G.STEWART).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,806,0,0
2023122402,2023-12-24,1,0,57,ATL,IND,2,4,28,0,0,(:57) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 26 FOR -2 YARDS (90-G.STEWART).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,843,0,0
2023122402,2023-12-24,1,0,22,ATL,IND,3,6,26,0,0,"(:22) (SHOTGUN) PENALTY ON IND-45-E.SPEED, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT ATL 26 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,IND,1,NEUTRAL ZONE INFRACTION,5,878,0,0
2023122402,2023-12-24,1,0,5,ATL,IND,3,1,31,0,0,(:05) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO ATL 31 FOR NO GAIN (52-S.EBUKAM; 99-D.BUCKNER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,895,0,0
2023122402,2023-12-24,2,15,0,ATL,IND,4,1,31,0,0,"(15:00) 13-B.PINION PUNTS 51 YARDS TO IND 18, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,900,0,0
2023122402,2023-12-24,1,0,0,ATL,IND,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023122402,2023-12-24,2,14,53,IND,ATL,1,10,18,0,0,(14:53) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO IND 21 FOR 3 YARDS (34-C.PHILLIPS; 0-L.CARTER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OWN,0,,0,,0,907,0,0
2023122402,2023-12-24,2,14,53,ATL,IND,0,0,100,1,0,TIMEOUT AT 14:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,907,0,0
2023122402,2023-12-24,2,14,14,IND,ATL,2,7,21,1,0,(14:14) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 2-D.MONTGOMERY TO IND 29 FOR 8 YARDS (34-C.PHILLIPS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,946,0,0
2023122402,2023-12-24,2,13,35,IND,ATL,1,10,29,0,0,(13:35) 28-J.TAYLOR LEFT TACKLE TO IND 29 FOR NO GAIN (53-N.LANDMAN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,985,0,0
