GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,NYG
2023122501,2023-12-25,1,9,1,NYG,PHI,1,10,63,0,0,(9:01) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 26-S.BARKLEY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,359,0,0
2023122501,2023-12-25,1,8,53,NYG,PHI,2,10,63,0,0,"(8:53) PENALTY ON NYG, OFFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT PHI 37 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,NYG,1,OFFENSIVE TOO MANY MEN ON FIELD,5,367,0,0
2023122501,2023-12-25,1,8,53,NYG,PHI,2,15,58,0,0,(8:53) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 17-W.ROBINSON TO PHI 34 FOR 8 YARDS (31-K.BYARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,367,0,0
2023122501,2023-12-25,1,8,13,NYG,PHI,3,7,66,0,0,(8:13) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT MIDDLE TO 12-D.WALLER (24-J.BRADBERRY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,407,0,0
2023122501,2023-12-25,1,8,8,NYG,PHI,4,7,66,0,0,"(8:08) 21-M.CROSBY 52 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,412,0,0
2023122501,2023-12-25,1,8,4,PHI,NYG,0,0,65,0,0,"21-M.CROSBY KICKS 56 YARDS FROM NYG 35 TO PHI 9. 14-K.GAINWELL TO PHI 34 FOR 25 YARDS (30-D.HOLMES). PENALTY ON PHI-3-N.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 28.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,PHI,0,OFFENSIVE HOLDING,10,416,0,0
2023122501,2023-12-25,1,8,4,PHI,NYG,0,0,100,1,0,TIMEOUT AT 08:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,416,0,0
2023122501,2023-12-25,1,7,55,PHI,NYG,1,15,13,1,0,(7:55) 1-J.HURTS PASS DEEP LEFT TO 88-D.GOEDERT PUSHED OB AT PHI 31 FOR 18 YARDS (29-X.MCKINNEY).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,425,0,0
2023122501,2023-12-25,1,7,55,PHI,NYG,1,10,18,0,0,"(7:55) PENALTY ON PHI-68-J.MAILATA, FALSE START, 5 YARDS, ENFORCED AT PHI 18 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OWN,1,PHI,1,FALSE START,5,425,0,0
2023122501,2023-12-25,1,7,19,PHI,NYG,1,10,31,0,0,(7:19) (SHOTGUN) 0-D.SWIFT RIGHT GUARD TO PHI 36 FOR 5 YARDS (58-B.OKEREKE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OWN,0,,0,,0,461,0,0
2023122501,2023-12-25,1,6,55,PHI,NYG,2,5,36,1,0,"(6:55) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO NYG 47 FOR 17 YARDS (25-D.BANKS).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,485,0,0
2023122501,2023-12-25,1,6,20,PHI,NYG,1,10,53,0,0,"(6:20) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 11-A.BROWN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,520,0,0
2023122501,2023-12-25,1,6,15,PHI,NYG,2,10,53,0,0,(6:15) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 18-B.COVEY TO NYG 40 FOR 7 YARDS (27-J.PINNOCK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,525,0,0
2023122501,2023-12-25,1,5,33,PHI,NYG,3,3,60,0,0,(5:33) (SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO NYG 38 FOR 2 YARDS (41-M.MCFADDEN; 58-B.OKEREKE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,567,0,0
2023122501,2023-12-25,1,5,1,PHI,NYG,4,1,62,1,0,(5:01) 1-J.HURTS LEFT GUARD TO NYG 35 FOR 3 YARDS (58-B.OKEREKE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,599,0,0
2023122501,2023-12-25,1,4,22,PHI,NYG,1,10,65,0,0,(4:22) (SHOTGUN) 14-K.GAINWELL LEFT GUARD TO NYG 33 FOR 2 YARDS (95-J.RILEY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OPP,0,,0,,0,638,0,0
2023122501,2023-12-25,1,3,48,PHI,NYG,2,8,67,0,0,(3:48) (SHOTGUN) 35-B.SCOTT LEFT TACKLE TO NYG 30 FOR 3 YARDS (41-M.MCFADDEN; 29-X.MCKINNEY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,672,0,0
2023122501,2023-12-25,1,3,4,PHI,NYG,3,5,70,0,0,(3:04) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 13-O.ZACCHEAUS (19-I.SIMMONS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,716,0,0
2023122501,2023-12-25,1,3,1,PHI,NYG,4,5,70,1,0,(3:01) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 88-D.GOEDERT TO NYG 24 FOR 6 YARDS (29-X.MCKINNEY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,719,0,0
