GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,TB
2023122408,2023-12-24,1,7,29,TB,JAX,3,6,94,0,0,(7:29) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 14-C.GODWIN (96-A.GOTSIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,16,451,0,0
2023122408,2023-12-24,1,7,25,TB,JAX,4,6,94,0,0,"(7:25) 4-C.MCLAUGHLIN 24 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,16,455,0,0
2023122408,2023-12-24,1,7,22,JAX,TB,0,0,65,1,0,5-J.CAMARDA KICKS 64 YARDS FROM TB 35 TO JAX 1. 39-J.AGNEW TO JAX 32 FOR 31 YARDS (41-K.KIEFT; 30-D.DELANEY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,458,0,0
2023122408,2023-12-24,1,7,22,TB,JAX,0,0,100,1,0,TIMEOUT AT 07:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,458,0,0
2023122408,2023-12-24,1,7,17,JAX,TB,1,10,32,0,0,(7:17) 1-T.ETIENNE LEFT END TO JAX 32 FOR NO GAIN (7-S.BARRETT).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OWN,0,,0,,0,16,463,0,0
2023122408,2023-12-24,1,6,40,JAX,TB,2,10,32,0,0,(6:40) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO JAX 36 FOR 4 YARDS (31-A.WINFIELD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OWN,0,,0,,0,16,500,0,0
2023122408,2023-12-24,1,6,0,JAX,TB,3,6,36,1,0,(6:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM PUSHED OB AT JAX 47 FOR 11 YARDS (35-J.DEAN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,540,0,0
2023122408,2023-12-24,1,5,22,JAX,TB,1,10,47,1,0,(5:22) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 1-T.ETIENNE PUSHED OB AT TB 42 FOR 11 YARDS (29-C.IZIEN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,16,578,0,0
2023122408,2023-12-24,1,4,52,JAX,TB,1,10,58,0,0,"(4:52) (SHOTGUN) 16-T.LAWRENCE FUMBLES (ABORTED) AT TB 46, RECOVERED BY JAX-25-D.JOHNSON AT TB 47. 25-D.JOHNSON TO TB 47 FOR NO GAIN (94-C.KANCEY).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,42,OPP,0,,0,,0,16,608,0,0
2023122408,2023-12-24,1,4,14,JAX,TB,2,15,53,0,0,(4:14) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 15-T.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,646,0,0
2023122408,2023-12-24,1,4,9,JAX,TB,3,15,53,0,0,(4:09) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT INTENDED FOR 11-P.WASHINGTON INTERCEPTED BY 45-D.WHITE AT TB 34. 45-D.WHITE TO TB 44 FOR 10 YARDS (17-E.ENGRAM).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,16,651,0,0
2023122408,2023-12-24,1,4,0,TB,JAX,0,0,100,1,0,TIMEOUT AT 04:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,660,0,0
2023122408,2023-12-24,1,4,0,TB,JAX,1,10,44,0,0,"(4:00) (SHOTGUN) 22-C.EDMONDS RIGHT END TO 50 FOR 6 YARDS (44-T.WALKER, 23-F.OLUOKUN).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OWN,0,,0,,0,16,660,0,0
2023122408,2023-12-24,1,3,25,TB,JAX,2,4,100,1,0,(3:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 13-M.EVANS TO JAX 45 FOR 5 YARDS (33-D.LLOYD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,695,0,0
2023122408,2023-12-24,1,2,47,TB,JAX,1,10,55,1,0,(2:47) 77-J.SKULE REPORTED IN AS ELIGIBLE.  6-B.MAYFIELD PASS DEEP MIDDLE TO 13-M.EVANS TO JAX 26 FOR 19 YARDS (32-TY.CAMPBELL).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,16,733,0,0
2023122408,2023-12-24,1,2,3,TB,JAX,1,10,74,0,0,(2:03) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 19-D.MOORE RAN OB AT JAX 19 FOR 7 YARDS.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,16,777,0,0
2023122408,2023-12-24,1,1,34,TB,JAX,2,3,81,0,0,(1:34) (SHOTGUN) 22-C.EDMONDS RIGHT END TO JAX 19 FOR NO GAIN (96-A.GOTSIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,16,806,0,0
2023122408,2023-12-24,1,0,49,TB,JAX,3,3,81,0,0,(:49) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT END TO JAX 18 FOR 1 YARD (32-TY.CAMPBELL; 2-R.JENKINS).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,16,851,0,0
2023122408,2023-12-24,2,15,0,TB,JAX,4,2,82,1,0,(15:00) (SHOTGUN) 1-R.WHITE LEFT END TO JAX 14 FOR 4 YARDS (23-F.OLUOKUN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,16,900,0,0
2023122408,2023-12-24,1,0,0,TB,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,900,0,0
2023122408,2023-12-24,2,14,25,TB,JAX,1,10,86,0,0,(14:25) (SHOTGUN) 1-R.WHITE LEFT GUARD TO JAX 10 FOR 4 YARDS (41-J.ALLEN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,16,935,0,0
2023122408,2023-12-24,2,13,45,TB,JAX,2,6,90,0,0,(13:45) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,16,975,0,0
2023122408,2023-12-24,2,13,40,TB,JAX,3,6,90,1,0,(13:40) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO JAX 3 FOR 7 YARDS (2-R.JENKINS; 37-T.HERNDON).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,16,980,0,0
2023122408,2023-12-24,2,12,58,TB,JAX,1,3,97,1,0,"(12:58) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,16,1022,0,0
2023122408,2023-12-24,2,12,53,TB,JAX,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1027,0,0
2023122408,2023-12-24,2,12,53,JAX,TB,1,10,25,1,0,(12:53) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 39-J.AGNEW TO JAX 37 FOR 12 YARDS (24-C.DAVIS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,1027,0,0
2023122408,2023-12-24,2,12,53,JAX,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1027,0,0
2023122408,2023-12-24,2,12,53,TB,JAX,0,0,100,1,0,TIMEOUT AT 12:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1027,0,0
2023122408,2023-12-24,2,12,15,JAX,TB,1,10,37,0,0,(12:15) (SHOTGUN) 16-T.LAWRENCE SACKED AT JAX 29 FOR -8 YARDS (54-L.DAVID).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,16,1065,0,0
2023122408,2023-12-24,2,11,36,JAX,TB,2,18,29,0,0,(11:36) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO JAX 35 FOR 6 YARDS (24-C.DAVIS). TB-24-C.DAVIS WAS INJURED DURING THE PLAY.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,16,1104,0,0
2023122408,2023-12-24,2,11,26,JAX,TB,0,0,100,1,0,TIMEOUT AT 11:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1114,0,0
2023122408,2023-12-24,2,11,6,JAX,TB,3,12,35,1,0,(11:06) (SHOTGUN) 16-T.LAWRENCE PASS DEEP MIDDLE TO 14-E.COOKS TO TB 42 FOR 23 YARDS (26-K.MERRIWEATHER).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,16,1134,0,0
2023122408,2023-12-24,2,10,30,JAX,TB,1,10,58,0,0,(10:30) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO TB 39 FOR 3 YARDS (52-K.BRITT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,16,1170,0,0
2023122408,2023-12-24,2,9,52,JAX,TB,2,7,61,0,0,(9:52) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO TB 39 FOR NO GAIN (54-L.DAVID).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,16,1208,0,0
2023122408,2023-12-24,2,9,9,JAX,TB,3,7,61,1,0,(9:09) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 14-E.COOKS RAN OB AT TB 26 FOR 13 YARDS (35-J.DEAN).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,1251,0,0
2023122408,2023-12-24,2,8,34,JAX,TB,1,10,74,0,0,(8:34) 0-C.RIDLEY RIGHT END TO TB 38 FOR -12 YARDS (0-Y.DIABY).,0,2023,-12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,16,1286,0,0
2023122408,2023-12-24,2,7,51,JAX,TB,2,22,62,0,0,(7:51) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO TB 36 FOR 2 YARDS (0-Y.DIABY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,16,1329,0,0
2023122408,2023-12-24,2,7,8,JAX,TB,3,20,64,0,0,(7:08) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 14-E.COOKS TO TB 34 FOR 2 YARDS (29-C.IZIEN).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,16,1372,0,0
2023122408,2023-12-24,2,6,25,JAX,TB,4,18,66,0,0,"(6:25) 10-B.MCMANUS 52 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,1415,0,0
2023122408,2023-12-24,2,6,20,TB,JAX,0,0,100,1,0,TIMEOUT AT 06:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1420,0,0
2023122408,2023-12-24,2,6,20,TB,JAX,1,10,42,0,0,(6:20) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE TO TB 45 FOR 3 YARDS (23-F.OLUOKUN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,16,1420,0,0
2023122408,2023-12-24,2,6,1,TB,JAX,2,7,45,1,0,"(6:01) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE PUSHED OB AT JAX 39 FOR 16 YARDS (31-DARI.WILLIAMS).",0,2023,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,16,1439,0,0
2023122408,2023-12-24,2,5,37,TB,JAX,1,10,61,0,0,"(5:37) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS (96-A.GOTSIS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,1463,0,0
2023122408,2023-12-24,2,5,33,TB,JAX,2,10,61,0,0,"(5:33) (SHOTGUN) 22-C.EDMONDS LEFT END TO JAX 34 FOR 5 YARDS (2-R.JENKINS, 33-D.LLOYD).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,16,1467,0,0
2023122408,2023-12-24,2,4,54,TB,JAX,3,5,66,0,0,(4:54) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 10-T.PALMER (37-T.HERNDON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,1506,0,0
2023122408,2023-12-24,2,4,50,TB,JAX,4,5,66,0,0,"(4:50) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP MIDDLE TO 13-M.EVANS (32-TY.CAMPBELL). PENALTY ON JAX-5-A.CISCO, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT JAX 34 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,34,OPP,1,JAX,1,ROUGHING THE PASSER,15,16,1510,0,0
2023122408,2023-12-24,2,4,45,TB,JAX,1,10,81,0,0,(4:45) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO JAX 18 FOR 1 YARD (52-D.HAMILTON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,16,1515,0,0
2023122408,2023-12-24,2,4,3,TB,JAX,2,9,82,0,0,(4:03) 1-R.WHITE LEFT END TO JAX 20 FOR -2 YARDS (33-D.LLOYD).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,16,1557,0,0
2023122408,2023-12-24,2,3,17,TB,JAX,3,11,80,0,0,"(3:17) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO JAX 13 FOR 7 YARDS (23-F.OLUOKUN, 37-T.HERNDON).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,16,1603,0,0
2023122408,2023-12-24,2,2,30,TB,JAX,4,4,87,0,0,"(2:30) 4-C.MCLAUGHLIN 31 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,16,1650,0,0
2023122408,2023-12-24,2,2,27,JAX,TB,0,0,65,1,0,5-J.CAMARDA KICKS 50 YARDS FROM TB 35 TO JAX 15. 39-J.AGNEW TO JAX 23 FOR 8 YARDS (32-J.HAYES).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1653,0,0
2023122408,2023-12-24,2,2,27,TB,JAX,0,0,100,1,0,TIMEOUT AT 02:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1653,0,0
2023122408,2023-12-24,2,2,23,JAX,TB,1,10,23,0,0,(2:23) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 11-P.WASHINGTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,16,1657,0,0
2023122408,2023-12-24,2,2,19,JAX,TB,2,10,23,1,0,(2:19) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 36 FOR 13 YARDS (54-L.DAVID).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,16,1661,0,0
2023122408,2023-12-24,2,2,0,JAX,TB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1680,0,0
2023122408,2023-12-24,2,2,0,JAX,TB,1,10,36,0,0,(2:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM TO JAX 41 FOR 5 YARDS (7-S.BARRETT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,1680,0,0
2023122408,2023-12-24,2,1,40,JAX,TB,2,5,41,0,0,"(1:40) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS DEEP MIDDLE INTENDED FOR 17-E.ENGRAM INTERCEPTED BY 31-A.WINFIELD AT TB 35. 31-A.WINFIELD TO TB 35 FOR NO GAIN (17-E.ENGRAM).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,41,OWN,0,,0,,0,16,1700,0,0
2023122408,2023-12-24,2,1,34,TB,JAX,1,10,35,0,0,(1:34) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT TB 40 FOR 5 YARDS (23-F.OLUOKUN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,16,1706,0,0
2023122408,2023-12-24,2,1,28,TB,JAX,2,5,40,1,0,"(1:28) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN PUSHED OB AT TB 46 FOR 6 YARDS (31-DARI.WILLIAMS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,16,1712,0,0
2023122408,2023-12-24,2,1,25,TB,JAX,1,10,46,1,0,"(1:25) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS PUSHED OB AT JAX 43 FOR 11 YARDS (32-TY.CAMPBELL).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,16,1715,0,0
2023122408,2023-12-24,2,1,19,TB,JAX,1,15,52,0,0,(1:19) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,16,1721,0,0
