GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,GB
2023122403,2023-12-24,1,7,39,GB,CAR,1,7,93,0,0,"(7:39) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 87-R.DOUBS [91-N.THURMAN]. PENALTY ON CAR-24-V.BELL, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT CAR 7 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,7,OPP,1,CAR,1,DEFENSIVE PASS INTERFERENCE,6,441,0,0
2023122403,2023-12-24,1,7,34,GB,CAR,1,1,99,1,0,"(7:34) 70-R.NEWMAN REPORTED IN AS ELIGIBLE.  28-A.DILLON UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,446,0,0
2023122403,2023-12-24,1,7,30,CAR,GB,0,0,65,1,0,17-A.CARLSON KICKS 64 YARDS FROM GB 35 TO CAR 1. 3-R.BLACKSHEAR TO CAR 31 FOR 30 YARDS (34-J.OWENS; 35-C.BALLENTINE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,450,0,0
2023122403,2023-12-24,1,7,30,CAR,GB,0,0,100,1,0,TIMEOUT AT 07:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,450,0,0
2023122403,2023-12-24,1,7,30,GB,CAR,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,450,0,0
2023122403,2023-12-24,1,7,23,CAR,GB,1,10,31,0,0,"(7:23) 6-M.SANDERS RIGHT TACKLE TO CAR 31 FOR NO GAIN (58-I.MCDUFFIE, 95-D.WYATT).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,457,0,0
2023122403,2023-12-24,1,6,43,CAR,GB,2,10,31,0,0,"(6:43) (SHOTGUN) PENALTY ON GB-95-D.WYATT, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CAR 31 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,GB,1,NEUTRAL ZONE INFRACTION,5,497,0,0
2023122403,2023-12-24,1,6,29,CAR,GB,2,5,36,1,0,(6:29) (SHOTGUN) 9-B.YOUNG PASS DEEP LEFT TO 82-T.TREMBLE TO GB 34 FOR 30 YARDS (23-J.ALEXANDER).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,511,0,0
2023122403,2023-12-24,1,5,44,CAR,GB,1,10,66,0,0,(5:44) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT [97-K.CLARK].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,556,0,0
2023122403,2023-12-24,1,5,37,CAR,GB,2,10,66,0,0,(5:37) 65-J.DIRENZO REPORTED IN AS ELIGIBLE.  9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 6-M.SANDERS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,563,0,0
2023122403,2023-12-24,1,5,32,CAR,GB,3,10,66,0,0,(5:32) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 84-S.SULLIVAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,568,0,0
2023122403,2023-12-24,1,5,29,CAR,GB,4,10,66,0,0,"(5:29) 4-E.PINEIRO 52 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER. PENALTY ON GB-95-D.WYATT, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OPP,0,GB,0,DEFENSIVE OFFSIDE,0,571,0,0
2023122403,2023-12-24,1,5,24,CAR,GB,0,0,100,1,0,TIMEOUT AT 05:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,576,0,0
2023122403,2023-12-24,1,5,24,GB,CAR,0,0,65,1,0,4-E.PINEIRO KICKS 69 YARDS FROM CAR 35 TO GB -4. 25-K.NIXON TO GB 21 FOR 25 YARDS (33-T.DAVIS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,576,0,0
2023122403,2023-12-24,1,5,19,GB,CAR,1,10,21,1,0,(5:19) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO CAR 40 FOR 39 YARDS (13-T.HILL; 25-X.WOODS).,0,2023,39,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,21,OWN,0,,0,,0,581,0,0
2023122403,2023-12-24,1,4,35,GB,CAR,1,10,60,1,0,(4:35) 10-J.LOVE PASS DEEP MIDDLE TO 80-B.MELTON TO CAR 23 FOR 17 YARDS (0-B.BURNS; 54-K.GRUGIER-HILL).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,625,0,0
2023122403,2023-12-24,1,3,53,GB,CAR,1,10,77,0,0,(3:53) (SHOTGUN) 80-B.MELTON RIGHT END TO CAR 16 FOR 7 YARDS (24-V.BELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,667,0,0
2023122403,2023-12-24,1,3,13,GB,CAR,2,3,84,1,0,(3:13) 33-A.JONES LEFT GUARD TO CAR 13 FOR 3 YARDS (98-M.HAYNES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,707,0,0
2023122403,2023-12-24,1,2,37,GB,CAR,1,10,87,0,0,(2:37) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 12 FOR 1 YARD (52-D.JOHNSON; 95-DER.BROWN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,743,0,0
2023122403,2023-12-24,1,1,57,GB,CAR,2,9,88,0,0,(1:57) (SHOTGUN) 27-P.TAYLOR RIGHT TACKLE TO CAR 10 FOR 2 YARDS (91-N.THURMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,783,0,0
2023122403,2023-12-24,1,1,16,GB,CAR,3,7,90,1,0,(1:16) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 85-T.KRAFT TO CAR 2 FOR 8 YARDS (24-V.BELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,824,0,0
2023122403,2023-12-24,1,0,33,GB,CAR,1,2,98,0,0,(:33) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 1 FOR 1 YARD (99-S.TUTTLE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,867,0,0
2023122403,2023-12-24,1,0,1,GB,CAR,2,1,99,0,0,"(:01) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 1 FOR NO GAIN (95-DER.BROWN, 99-S.TUTTLE).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,899,0,0
2023122403,2023-12-24,1,0,0,GB,CAR,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023122403,2023-12-24,2,15,0,GB,CAR,3,1,99,1,0,"(15:00) 10-J.LOVE UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,900,0,0
2023122403,2023-12-24,2,14,57,GB,CAR,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,903,0,0
2023122403,2023-12-24,2,14,57,CAR,GB,0,0,65,0,0,"17-A.CARLSON KICKS 61 YARDS FROM GB 35 TO CAR 4. 3-R.BLACKSHEAR TO CAR 40 FOR 36 YARDS (17-A.CARLSON). PENALTY ON CAR-22-J.ROBINSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CAR 33.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CAR,0,OFFENSIVE HOLDING,10,903,0,0
2023122403,2023-12-24,2,14,49,CAR,GB,1,10,23,0,0,"(14:49) (SHOTGUN) 30-C.HUBBARD RIGHT TACKLE TO CAR 26 FOR 3 YARDS (36-A.JOHNSON, 95-D.WYATT).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,911,0,0
2023122403,2023-12-24,2,14,8,CAR,GB,2,7,26,0,0,(14:08) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,952,0,0
2023122403,2023-12-24,2,14,5,CAR,GB,3,7,26,1,0,(14:05) (SHOTGUN) 9-B.YOUNG PASS DEEP MIDDLE TO 17-D.CHARK TO CAR 45 FOR 19 YARDS (34-J.OWENS) [91-P.SMITH].,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,955,0,0
2023122403,2023-12-24,2,13,24,CAR,GB,1,10,45,0,0,(13:24) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 46 FOR 1 YARD (7-Q.WALKER; 97-K.CLARK).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,996,0,0
2023122403,2023-12-24,2,12,42,CAR,GB,2,9,46,0,0,(12:42) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO 50 FOR 4 YARDS (55-K.ENAGBARE; 34-J.OWENS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0,1038,0,0
2023122403,2023-12-24,2,11,59,CAR,GB,3,5,100,1,0,(11:59) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO GB 33 FOR 17 YARDS (36-A.JOHNSON; 21-E.STOKES).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1081,0,0
2023122403,2023-12-24,2,11,20,CAR,GB,1,10,67,1,0,(11:20) 30-C.HUBBARD UP THE MIDDLE TO GB 20 FOR 13 YARDS (34-J.OWENS).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1120,0,0
2023122403,2023-12-24,2,10,38,CAR,GB,1,10,80,1,0,"(10:38) 11-I.SMITH-MARSETTE RIGHT END FOR 20 YARDS, TOUCHDOWN.",0,2023,20,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,1162,0,0
2023122403,2023-12-24,2,10,29,CAR,GB,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1171,0,0
2023122403,2023-12-24,2,10,29,CAR,GB,0,0,100,1,0,TIMEOUT AT 10:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1171,0,0
2023122403,2023-12-24,2,10,29,GB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1171,0,0
2023122403,2023-12-24,2,10,28,GB,CAR,1,10,25,1,0,(10:28) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 87-R.DOUBS TO GB 38 FOR 13 YARDS (25-X.WOODS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1172,0,0
2023122403,2023-12-24,2,9,50,GB,CAR,1,10,38,0,0,(9:50) 28-A.DILLON LEFT END TO GB 41 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1210,0,0
2023122403,2023-12-24,2,9,11,GB,CAR,2,7,41,0,0,"(9:11) (SHOTGUN) PENALTY ON GB-63-R.WALKER, FALSE START, 5 YARDS, ENFORCED AT GB 41 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,GB,1,FALSE START,5,1249,0,0
2023122403,2023-12-24,2,8,54,GB,CAR,2,12,36,0,0,(8:54) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END RAN OB AT GB 47 FOR 11 YARDS (49-F.LUVU).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1266,0,0
2023122403,2023-12-24,2,8,44,GB,CAR,3,1,47,0,0,"(8:44) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 13-D.WICKS. PENALTY ON CAR-97-Y.GROSS-MATOS, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT GB 47 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,47,OWN,1,CAR,1,ROUGHING THE PASSER,15,1276,0,0
2023122403,2023-12-24,2,8,40,GB,CAR,1,10,62,0,0,(8:40) (SHOTGUN) 28-A.DILLON RIGHT GUARD TO CAR 35 FOR 3 YARDS (99-S.TUTTLE; 97-Y.GROSS-MATOS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,1280,0,0
2023122403,2023-12-24,2,8,4,GB,CAR,2,7,65,0,0,(8:04) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 85-T.KRAFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1316,0,0
2023122403,2023-12-24,2,8,1,GB,CAR,3,7,65,0,0,(8:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 85-T.KRAFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1319,0,0
2023122403,2023-12-24,2,7,56,GB,CAR,4,7,65,0,0,"(7:56) 17-A.CARLSON 53 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1324,0,0
2023122403,2023-12-24,2,7,51,CAR,GB,1,10,25,1,0,(7:51) 9-B.YOUNG PASS SHORT RIGHT TO 82-T.TREMBLE TO CAR 36 FOR 11 YARDS (36-A.JOHNSON).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1329,0,0
2023122403,2023-12-24,2,7,51,CAR,GB,0,0,100,1,0,TIMEOUT AT 07:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1329,0,0
2023122403,2023-12-24,2,7,51,CAR,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1329,0,0
2023122403,2023-12-24,2,7,9,CAR,GB,1,10,36,1,0,"(7:09) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 11-I.SMITH-MARSETTE TO GB 46 FOR 18 YARDS (23-J.ALEXANDER, 34-J.OWENS).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1371,0,0
2023122403,2023-12-24,2,6,24,CAR,GB,1,10,54,0,0,(6:24) 6-M.SANDERS LEFT GUARD TO GB 43 FOR 3 YARDS (25-K.NIXON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,1416,0,0
2023122403,2023-12-24,2,5,41,CAR,GB,2,7,57,0,0,(5:41) (SHOTGUN) 9-B.YOUNG SCRAMBLES LEFT END TO GB 38 FOR 5 YARDS (25-K.NIXON).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1459,0,0
2023122403,2023-12-24,2,4,56,CAR,GB,3,2,62,0,0,(4:56) 30-C.HUBBARD UP THE MIDDLE TO GB 38 FOR NO GAIN (93-T.SLATON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,1504,0,0
2023122403,2023-12-24,2,4,15,CAR,GB,4,2,62,0,0,"(4:15) 30-C.HUBBARD LEFT GUARD TO GB 40 FOR -2 YARDS (58-I.MCDUFFIE, 90-L.VAN NESS).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,1545,0,0
2023122403,2023-12-24,2,4,12,CAR,GB,0,0,100,1,0,TIMEOUT AT 04:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1548,0,0
2023122403,2023-12-24,2,4,12,GB,CAR,1,10,40,0,0,(4:12) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1548,0,0
2023122403,2023-12-24,2,4,5,GB,CAR,2,10,40,1,0,(4:05) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 80-B.MELTON TO CAR 46 FOR 14 YARDS (13-T.HILL; 26-D.JACKSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1555,0,0
2023122403,2023-12-24,2,3,29,GB,CAR,1,10,54,0,0,(3:29) 33-A.JONES LEFT TACKLE TO CAR 42 FOR 4 YARDS (93-L.RAY; 95-DER.BROWN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,1591,0,0
2023122403,2023-12-24,2,2,55,GB,CAR,2,6,58,0,0,(2:55) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO CAR 37 FOR 5 YARDS (8-J.HORN).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1625,0,0
