GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CHI,ARI
2023122409,2023-12-24,4,1,55,CHI,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3485,0,0
2023122409,2023-12-24,4,1,50,CHI,ARI,0,0,100,1,0,TIMEOUT #3 BY ARI AT 01:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3490,0,0
2023122409,2023-12-24,4,1,50,CHI,ARI,3,10,86,0,0,(1:50) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO ARI 11 FOR 3 YARDS (97-C.THOMAS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,16,3490,0,0
2023122409,2023-12-24,4,1,5,CHI,ARI,4,7,89,0,0,"(1:05) 8-C.SANTOS 29 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,16,3535,0,0
2023122409,2023-12-24,4,1,5,CHI,ARI,0,0,100,1,0,TIMEOUT #2 BY CHI AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3535,0,0
2023122409,2023-12-24,4,1,2,ARI,CHI,0,0,65,1,0,8-C.SANTOS KICKS 63 YARDS FROM CHI 35 TO ARI 2. 83-G.DORTCH TO ARI 31 FOR 29 YARDS (23-R.JOHNSON; 22-E.HICKS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,3538,0,0
2023122409,2023-12-24,4,0,55,ARI,CHI,1,10,31,1,0,(:55) (SHOTGUN) 1-K.MURRAY SCRAMBLES RIGHT TACKLE TO ARI 42 FOR 11 YARDS (9-J.BRISKER).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,16,3545,0,0
2023122409,2023-12-24,4,0,34,ARI,CHI,1,10,42,1,0,"(:34) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 31-E.DEMERCADO TO CHI 47 FOR 11 YARDS (49-T.EDMUNDS; 6-K.GORDON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,16,3566,0,0
2023122409,2023-12-24,4,0,17,ARI,CHI,1,10,53,0,0,(:17) (NO HUDDLE) 1-K.MURRAY SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,3583,0,0
2023122409,2023-12-24,4,0,16,ARI,CHI,2,10,53,0,0,(:16) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE TO CHI 46 FOR 1 YARD (32-T.SMITH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,3584,0,0
2023122409,2023-12-24,4,0,1,ARI,CHI,3,9,54,1,0,"(:01) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 31-E.DEMERCADO PUSHED OB AT CHI 24 FOR 22 YARDS (49-T.EDMUNDS) [99-G.DEXTER].",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,16,3599,0,0
2023122409,2023-12-24,4,0,0,ARI,CHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,3600,0,0
