GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,NO
2023122100,2023-12-21,2,2,0,LA,NO,2,5,70,0,0,(2:00) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 10-C.KUPP (31-J.HOWDEN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,16,1680,0,0
2023122100,2023-12-21,2,2,0,LA,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1680,0,0
2023122100,2023-12-21,2,1,54,LA,NO,3,5,70,0,0,(1:54) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 27 FOR -3 YARDS (96-C.GRANDERSON).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,16,1686,0,0
2023122100,2023-12-21,2,1,48,LA,NO,4,8,73,0,0,"(1:48) 42-E.EVANS PUNTS 38 YARDS TO NO 35, CENTER-46-C.TINKER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,16,1692,0,0
2023122100,2023-12-21,2,1,48,LA,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 01:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1692,0,0
2023122100,2023-12-21,2,1,41,NO,LA,1,10,35,1,0,(1:41) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 12-C.OLAVE TO LAR 47 FOR 18 YARDS (43-J.JOHNSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,16,1699,0,0
2023122100,2023-12-21,2,1,23,NO,LA,1,10,53,0,0,"(1:23) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 22-R.SHAHEED TO LAR 42 FOR 5 YARDS (43-J.JOHNSON; 37-Q.LAKE).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,16,1717,0,0
2023122100,2023-12-21,2,1,6,NO,LA,2,5,58,0,0,"(1:06) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 22-R.SHAHEED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,1734,0,0
2023122100,2023-12-21,2,1,4,NO,LA,3,5,58,0,0,(1:04) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT MIDDLE TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,1736,0,0
2023122100,2023-12-21,2,1,0,NO,LA,4,5,58,0,0,(1:00) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 83-J.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,1740,0,0
2023122100,2023-12-21,2,0,56,LA,NO,1,10,58,1,0,(:56) (SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 15-D.ROBINSON TO NO 26 FOR 32 YARDS (27-I.YIADOM).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,16,1744,0,0
2023122100,2023-12-21,2,0,45,LA,NO,0,0,100,1,0,TIMEOUT #1 BY LAR AT 00:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1755,0,0
2023122100,2023-12-21,2,0,45,LA,NO,1,10,74,0,0,(:45) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE PUSHED OB AT NO 22 FOR 4 YARDS (1-A.TAYLOR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,16,1755,0,0
2023122100,2023-12-21,2,0,40,LA,NO,2,6,78,1,0,"(:40) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO NO 11 FOR 11 YARDS (29-P.ADEBO, 31-J.HOWDEN).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,1760,0,0
2023122100,2023-12-21,2,0,31,LA,NO,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1769,0,0
2023122100,2023-12-21,2,0,31,LA,NO,1,10,89,0,0,(:31) (SHOTGUN) 23-K.WILLIAMS RIGHT GUARD TO NO 4 FOR 7 YARDS (32-T.MATHIEU; 96-C.GRANDERSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,16,1769,0,0
2023122100,2023-12-21,2,0,25,LA,NO,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1775,0,0
2023122100,2023-12-21,2,0,25,LA,NO,2,3,96,1,0,"(:25) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 15-D.ROBINSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,16,1775,0,0
2023122100,2023-12-21,2,0,21,LA,NO,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,1779,0,0
2023122100,2023-12-21,2,0,21,NO,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1779,0,0
2023122100,2023-12-21,2,0,21,NO,LA,1,10,25,0,0,(:21) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 22-R.SHAHEED [97-M.HOECHT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,1779,0,0
2023122100,2023-12-21,2,0,15,NO,LA,2,10,25,0,0,(:15) 4-D.CARR KNEELS TO NO 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,1785,0,0
2023122100,2023-12-21,3,15,0,LA,NO,0,0,65,1,0,"19-B.GRUPE KICKS 62 YARDS FROM NO 35 TO LAR 3, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,1800,0,0
2023122100,2023-12-21,3,15,0,LA,NO,1,10,75,1,0,(15:00) 9-M.STAFFORD PASS DEEP RIGHT TO 17-P.NACUA TO NO 34 FOR 41 YARDS (1-A.TAYLOR) [93-N.SHEPHERD].,0,2023,41,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,16,1800,0,0
2023122100,2023-12-21,2,0,0,NO,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1800,0,0
2023122100,2023-12-21,3,14,29,LA,NO,1,10,66,0,0,(14:29) (NO HUDDLE) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE PUSHED OB AT NO 30 FOR 4 YARDS (1-A.TAYLOR).,0,2023,4,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,1831,0,0
2023122100,2023-12-21,3,13,59,LA,NO,2,6,70,1,0,"(13:59) 23-K.WILLIAMS UP THE MIDDLE TO NO 22 FOR 8 YARDS (32-T.MATHIEU, 96-C.GRANDERSON). LAR-23-K.WILLIAMS WAS INJURED DURING THE PLAY.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,16,1861,0,0
2023122100,2023-12-21,3,13,47,LA,NO,0,0,100,1,0,TIMEOUT AT 13:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1873,0,0
2023122100,2023-12-21,3,13,32,LA,NO,1,10,78,0,0,(13:32) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 17-P.NACUA [93-N.SHEPHERD].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,1888,0,0
2023122100,2023-12-21,3,13,28,LA,NO,2,10,78,0,0,(13:28) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 17-P.NACUA (29-P.ADEBO).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,1892,0,0
2023122100,2023-12-21,3,13,23,LA,NO,3,10,78,1,0,"(13:23) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP TO NO 11 FOR 11 YARDS (32-T.MATHIEU, 31-J.HOWDEN).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,16,1897,0,0
2023122100,2023-12-21,3,12,43,LA,NO,1,10,89,0,0,(12:43) 23-K.WILLIAMS LEFT GUARD TO NO 5 FOR 6 YARDS (94-C.JORDAN).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,16,1937,0,0
2023122100,2023-12-21,3,12,4,LA,NO,2,4,95,0,0,(12:04) 23-K.WILLIAMS UP THE MIDDLE TO NO 3 FOR 2 YARDS (99-K.SAUNDERS; 96-C.GRANDERSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,16,1976,0,0
2023122100,2023-12-21,3,11,18,LA,NO,3,2,97,0,0,(11:18) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,16,2022,0,0
2023122100,2023-12-21,3,11,14,LA,NO,4,2,97,0,0,"(11:14) 8-L.HAVRISIK 22 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,16,2026,0,0
2023122100,2023-12-21,3,11,10,LA,NO,0,0,100,1,0,TIMEOUT AT 11:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2030,0,0
2023122100,2023-12-21,3,11,10,NO,LA,1,10,25,0,0,(11:10) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  41-A.KAMARA RIGHT GUARD TO NO 30 FOR 5 YARDS (97-M.HOECHT; 53-E.JONES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,16,2030,0,0
2023122100,2023-12-21,3,11,10,NO,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2030,0,0
2023122100,2023-12-21,3,10,34,NO,LA,2,5,30,0,0,(10:34) (SHOTGUN) 7-T.HILL LEFT TACKLE TO NO 29 FOR -1 YARDS (53-E.JONES).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,16,2066,0,0
2023122100,2023-12-21,3,9,52,NO,LA,3,6,29,1,0,(9:52) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 87-F.MOREAU TO NO 42 FOR 13 YARDS (43-J.JOHNSON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,16,2108,0,0
2023122100,2023-12-21,3,9,52,NO,LA,0,0,100,1,0,TIMEOUT #1 BY NO AT 09:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2108,0,0
2023122100,2023-12-21,3,9,13,NO,LA,1,10,42,0,0,(9:13) 22-R.SHAHEED RIGHT END PUSHED OB AT NO 46 FOR 4 YARDS (14-C.DURANT).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OWN,0,,0,,0,16,2147,0,0
2023122100,2023-12-21,3,8,41,NO,LA,2,6,46,0,0,(8:41) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 41-A.KAMARA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,16,2179,0,0
2023122100,2023-12-21,3,8,38,NO,LA,3,6,46,1,0,(8:38) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT INTENDED FOR 83-J.JOHNSON INTERCEPTED BY 4-J.FULLER (53-E.JONES) AT LAR 38. 4-J.FULLER TO NO 41 FOR 21 YARDS (41-A.KAMARA; 4-D.CARR).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,46,OWN,0,,0,,0,16,2182,0,0
2023122100,2023-12-21,3,8,27,LA,NO,1,10,59,0,0,(8:27) 17-P.NACUA RIGHT END PUSHED OB AT NO 34 FOR 7 YARDS (56-D.DAVIS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,16,2193,0,0
2023122100,2023-12-21,3,7,52,LA,NO,2,3,66,1,0,(7:52) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP TO NO 27 FOR 7 YARDS (1-A.TAYLOR).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,2228,0,0
2023122100,2023-12-21,3,7,11,LA,NO,1,10,73,1,0,(7:11) 23-K.WILLIAMS RIGHT GUARD TO NO 17 FOR 10 YARDS (32-T.MATHIEU).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OPP,0,,0,,0,16,2269,0,0
2023122100,2023-12-21,3,6,27,LA,NO,1,10,83,0,0,"(6:27) (SHOTGUN) 23-K.WILLIAMS RIGHT GUARD TO NO 10 FOR 7 YARDS (96-C.GRANDERSON, 1-A.TAYLOR).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,17,OPP,0,,0,,0,16,2313,0,0
2023122100,2023-12-21,3,5,47,LA,NO,2,3,90,1,0,"(5:47) (SHOTGUN) 23-K.WILLIAMS LEFT GUARD FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OPP,0,,0,,0,16,2353,0,0
2023122100,2023-12-21,3,5,42,LA,NO,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,16,2358,0,0
2023122100,2023-12-21,3,5,42,LA,NO,0,0,100,1,0,TIMEOUT AT 05:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2358,0,0
2023122100,2023-12-21,3,5,42,NO,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2358,0,0
2023122100,2023-12-21,3,5,42,NO,LA,1,10,25,1,0,(5:42) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  4-D.CARR PASS DEEP MIDDLE TO 12-C.OLAVE PUSHED OB AT LAR 47 FOR 28 YARDS (43-J.JOHNSON).,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2358,0,0
2023122100,2023-12-21,3,4,58,NO,LA,1,10,53,0,0,(4:58) 41-A.KAMARA UP THE MIDDLE TO LAR 46 FOR 1 YARD (53-E.JONES; 43-J.JOHNSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,16,2402,0,0
2023122100,2023-12-21,3,4,18,NO,LA,2,9,54,1,0,(4:18) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 18-K.KIRKWOOD RAN OB AT LAR 37 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,16,2442,0,0
2023122100,2023-12-21,3,3,40,NO,LA,1,10,63,0,0,(3:40) 41-A.KAMARA UP THE MIDDLE TO LAR 34 FOR 3 YARDS (31-N.HAMPTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,16,2480,0,0
2023122100,2023-12-21,3,2,59,NO,LA,2,7,66,0,0,(2:59) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,2521,0,0
2023122100,2023-12-21,3,2,54,NO,LA,3,7,66,0,0,(2:54) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,2526,0,0
2023122100,2023-12-21,3,2,48,NO,LA,4,7,66,0,0,(2:48) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON TO LAR 31 FOR 3 YARDS (43-J.JOHNSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,2532,0,0
2023122100,2023-12-21,3,2,39,LA,NO,1,10,69,0,0,"(2:39) (SHOTGUN) 20-R.RIVERS LEFT GUARD TO LAR 33 FOR 2 YARDS (27-I.YIADOM; 32-T.MATHIEU). PENALTY ON LAR-89-T.HIGBEE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 31 - NO PLAY.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,31,OPP,1,LAR,1,OFFENSIVE HOLDING,10,16,2541,0,0
2023122100,2023-12-21,3,2,39,LA,NO,0,0,100,1,0,TIMEOUT AT 02:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2541,0,0
2023122100,2023-12-21,3,2,11,LA,NO,1,20,79,0,0,(2:11) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO LAR 26 FOR 5 YARDS (29-P.ADEBO).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,16,2569,0,0
2023122100,2023-12-21,3,1,38,LA,NO,2,15,74,1,0,"(1:38) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA PUSHED OB AT LAR 41 FOR 15 YARDS (29-P.ADEBO).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,16,2602,0,0
2023122100,2023-12-21,3,1,1,LA,NO,1,10,59,0,0,(1:01) (SHOTGUN) 20-R.RIVERS RIGHT TACKLE TO LAR 40 FOR -1 YARDS (20-P.WERNER).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,16,2639,0,0
2023122100,2023-12-21,3,0,21,LA,NO,2,11,60,0,0,(:21) (SHOTGUN) 20-R.RIVERS UP THE MIDDLE TO 50 FOR 10 YARDS (54-P.MUSTIPHER; 0-U.AMADI).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,16,2679,0,0
2023122100,2023-12-21,3,0,0,LA,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122100,2023-12-21,4,15,0,LA,NO,3,1,100,1,0,(15:00) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA RAN OB AT NO 21 FOR 29 YARDS (0-U.AMADI).,0,2023,29,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2700,0,0
2023122100,2023-12-21,4,14,20,LA,NO,1,10,79,0,0,(14:20) (SHOTGUN) 20-R.RIVERS LEFT TACKLE TO NO 19 FOR 2 YARDS (0-U.AMADI).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,16,2740,0,0
2023122100,2023-12-21,4,13,36,LA,NO,2,8,81,0,0,(13:36) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP (32-T.MATHIEU).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,16,2784,0,0
2023122100,2023-12-21,4,13,31,LA,NO,3,8,81,0,0,(13:31) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP TO NO 13 FOR 6 YARDS (32-T.MATHIEU; 20-P.WERNER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,16,2789,0,0
2023122100,2023-12-21,4,13,31,LA,NO,0,0,100,1,0,TIMEOUT #1 BY LAR AT 13:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2789,0,0
2023122100,2023-12-21,4,12,47,LA,NO,4,2,87,0,0,"(12:47) 8-L.HAVRISIK 32 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,16,2833,0,0
2023122100,2023-12-21,4,12,44,NO,LA,1,10,25,0,0,(12:44) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT NO 27 FOR 2 YARDS (44-A.WITHERSPOON; 56-C.ROZEBOOM).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,16,2836,0,0
2023122100,2023-12-21,4,12,44,LA,NO,0,0,100,1,0,TIMEOUT AT 12:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2836,0,0
2023122100,2023-12-21,4,12,44,NO,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,16,2836,0,0
2023122100,2023-12-21,4,12,12,NO,LA,2,8,27,1,0,(12:12) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO NO 36 FOR 9 YARDS (37-Q.LAKE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,16,2868,0,0
2023122100,2023-12-21,4,11,45,NO,LA,1,10,36,1,0,"(11:45) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 12-C.OLAVE TO 50 FOR 14 YARDS (53-E.JONES).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,16,2895,0,0
2023122100,2023-12-21,4,11,18,NO,LA,1,10,100,0,0,"(11:18) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 22-R.SHAHEED TO LAR 46 FOR 4 YARDS (37-Q.LAKE).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,2922,0,0
2023122100,2023-12-21,4,10,52,NO,LA,2,6,54,0,0,"(10:52) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 21-J.WILLIAMS TO LAR 41 FOR 5 YARDS (14-C.DURANT; 56-C.ROZEBOOM).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,16,2948,0,0
