GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,DET
2023102200,2023-10-22,1,9,9,DET,BAL,4,10,38,0,0,"(9:09) 3-J.FOX PUNTS 45 YARDS TO BAL 17, CENTER-47-S.DALY, FAIR CATCH BY 13-D.DUVERNAY. PENALTY ON DET-27-C.LUCAS, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT BAL 17.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OWN,1,DET,0,FAIR CATCH INTERFERENCE,15,351,0,0
2023102200,2023-10-22,1,8,57,BAL,DET,0,0,100,1,0,TIMEOUT AT 08:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,363,0,0
2023102200,2023-10-22,1,8,57,BAL,DET,1,10,32,0,0,(8:57) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 42-P.RICARD TO BAL 35 FOR 3 YARDS (32-B.BRANCH).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,363,0,0
2023102200,2023-10-22,1,8,15,BAL,DET,2,7,35,0,0,(8:15) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 89-M.ANDREWS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,405,0,0
2023102200,2023-10-22,1,8,12,BAL,DET,3,7,35,0,0,"(8:12) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT. PENALTY ON DET-21-T.WALKER, ILLEGAL CONTACT, OFFSETTING, ENFORCED AT BAL 35 - NO PLAY. PENALTY ON BAL-8-L.JACKSON, INTENTIONAL GROUNDING, OFFSETTING.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,35,OWN,1,DET,1,ILLEGAL CONTACT,0,408,0,0
2023102200,2023-10-22,1,8,7,BAL,DET,3,7,35,1,0,(8:07) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 7-R.BATEMAN TO DET 49 FOR 16 YARDS (1-C.SUTTON).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,413,0,0
2023102200,2023-10-22,1,7,30,BAL,DET,1,10,51,0,0,"(7:30) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO 50 FOR -1 YARDS (96-I.BUGGS, 93-J.PASCHAL).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OPP,0,,0,,0,450,0,0
2023102200,2023-10-22,1,6,55,BAL,DET,2,11,100,1,0,(6:55) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 7-R.BATEMAN TO DET 30 FOR 20 YARDS (1-C.SUTTON).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,485,0,0
2023102200,2023-10-22,1,6,11,BAL,DET,1,10,70,0,0,(6:11) (SHOTGUN) 35-G.EDWARDS LEFT END TO DET 22 FOR 8 YARDS (34-A.ANZALONE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OPP,0,,0,,0,529,0,0
2023102200,2023-10-22,1,5,33,BAL,DET,2,2,78,0,0,(5:33) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,567,0,0
2023102200,2023-10-22,1,5,29,BAL,DET,3,2,78,1,0,(5:29) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END TO DET 19 FOR 3 YARDS (55-D.BARNES).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,571,0,0
2023102200,2023-10-22,1,4,44,BAL,DET,1,10,81,0,0,(4:44) (SHOTGUN) 8-L.JACKSON SCRAMBLES UP THE MIDDLE TO DET 16 FOR 3 YARDS (93-J.PASCHAL).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,616,0,0
2023102200,2023-10-22,1,4,2,BAL,DET,2,7,84,0,0,(4:02) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 3-O.BECKHAM TO DET 12 FOR 4 YARDS (34-A.ANZALONE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,658,0,0
2023102200,2023-10-22,1,3,22,BAL,DET,3,3,88,1,0,"(3:22) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 15-N.AGHOLOR FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,698,0,0
2023102200,2023-10-22,1,3,11,BAL,DET,0,0,100,1,0,TIMEOUT AT 03:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,709,0,0
2023102200,2023-10-22,1,3,11,DET,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,709,0,0
2023102200,2023-10-22,1,3,11,DET,BAL,1,10,25,0,0,(3:11) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO DET 27 FOR 2 YARDS (21-B.STEPHENS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,709,0,0
2023102200,2023-10-22,1,3,11,BAL,DET,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,709,0,0
2023102200,2023-10-22,1,2,38,DET,BAL,2,8,27,0,0,(2:38) 13-C.REYNOLDS RIGHT TACKLE TO DET 31 FOR 4 YARDS (99-O.OWEH).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,742,0,0
2023102200,2023-10-22,1,2,3,DET,BAL,3,4,31,0,0,(2:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 87-S.LAPORTA. BAL-6-P.QUEEN WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,777,0,0
2023102200,2023-10-22,1,1,59,DET,BAL,4,4,31,0,0,"(1:59) 3-J.FOX PUNTS 61 YARDS TO BAL 8, CENTER-47-S.DALY, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,781,0,0
2023102200,2023-10-22,1,1,59,DET,BAL,0,0,100,1,0,TIMEOUT AT 01:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,781,0,0
2023102200,2023-10-22,1,1,51,BAL,DET,1,10,8,1,0,(1:51) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 3-O.BECKHAM TO BAL 28 FOR 20 YARDS (31-K.JOSEPH).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,789,0,0
2023102200,2023-10-22,1,1,9,BAL,DET,1,10,28,0,0,"(1:09) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 89-M.ANDREWS (46-J.CAMPBELL). PENALTY ON BAL-79-R.STANLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 28 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,28,OWN,1,BAL,1,OFFENSIVE HOLDING,10,831,0,0
2023102200,2023-10-22,1,1,2,BAL,DET,1,20,18,0,0,(1:02) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,838,0,0
2023102200,2023-10-22,1,0,58,BAL,DET,2,20,18,0,0,"(:58) (SHOTGUN) 43-J.HILL LEFT TACKLE TO BAL 27 FOR 9 YARDS (96-I.BUGGS, 46-J.CAMPBELL).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,842,0,0
2023102200,2023-10-22,1,0,16,BAL,DET,3,11,27,1,0,(:16) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 4-Z.FLOWERS RAN OB AT BAL 49 FOR 22 YARDS.,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,884,0,0
2023102200,2023-10-22,2,15,0,BAL,DET,1,10,49,1,0,(15:00) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 42-P.RICARD TO DET 23 FOR 28 YARDS (31-K.JOSEPH) [99-J.OKWARA].,0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,900,0,0
2023102200,2023-10-22,1,0,0,BAL,DET,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023102200,2023-10-22,2,14,15,BAL,DET,1,10,77,0,0,(14:15) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 34-K.MITCHELL TO DET 14 FOR 9 YARDS (31-K.JOSEPH).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,945,0,0
2023102200,2023-10-22,2,13,34,BAL,DET,2,1,86,1,0,(13:34) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS TO DET 11 FOR 3 YARDS (21-T.WALKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,986,0,0
2023102200,2023-10-22,2,13,0,BAL,DET,1,10,89,1,0,"(13:00) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS FOR 11 YARDS, TOUCHDOWN.",0,2023,11,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1020,0,0
2023102200,2023-10-22,2,12,54,BAL,DET,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1026,0,0
2023102200,2023-10-22,2,12,54,BAL,DET,0,0,100,1,0,TIMEOUT AT 12:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1026,0,0
2023102200,2023-10-22,2,12,54,DET,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1026,0,0
2023102200,2023-10-22,2,12,54,DET,BAL,1,10,25,0,0,(12:54) 26-J.GIBBS RIGHT GUARD TO DET 28 FOR 3 YARDS (98-T.JONES; 96-B.WASHINGTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1026,0,0
2023102200,2023-10-22,2,12,18,DET,BAL,2,7,28,0,0,(12:18) (SHOTGUN) 16-J.GOFF SACKED AT DET 19 FOR -9 YARDS (10-A.MAULET).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1062,0,0
2023102200,2023-10-22,2,11,38,DET,BAL,3,16,19,0,0,(11:38) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 32 FOR 13 YARDS (10-A.MAULET; 0-R.SMITH).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1102,0,0
2023102200,2023-10-22,2,10,52,DET,BAL,4,3,32,0,0,"(10:52) 3-J.FOX PUNTS 48 YARDS TO BAL 20, CENTER-47-S.DALY, DOWNED BY DET-30-K.DORSEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1148,0,0
2023102200,2023-10-22,2,10,41,BAL,DET,1,10,20,0,0,(10:41) (SHOTGUN) 8-L.JACKSON RIGHT END TO BAL 29 FOR 9 YARDS (31-K.JOSEPH).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,1159,0,0
2023102200,2023-10-22,2,10,41,BAL,DET,0,0,100,1,0,TIMEOUT AT 10:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1159,0,0
2023102200,2023-10-22,2,10,8,BAL,DET,2,1,29,1,0,(10:08) (SHOTGUN) 35-G.EDWARDS RIGHT END TO BAL 49 FOR 20 YARDS (34-A.ANZALONE; 31-K.JOSEPH).,0,2023,20,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1192,0,0
2023102200,2023-10-22,2,9,20,BAL,DET,1,10,49,1,0,(9:20) (SHOTGUN) 43-J.HILL RIGHT GUARD TO DET 24 FOR 27 YARDS (31-K.JOSEPH).,0,2023,27,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,1240,0,0
2023102200,2023-10-22,2,8,39,BAL,DET,1,10,76,1,0,(8:39) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS TO DET 2 FOR 22 YARDS (31-K.JOSEPH).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1281,0,0
2023102200,2023-10-22,2,7,55,BAL,DET,1,2,98,0,0,(7:55) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 89-M.ANDREWS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1325,0,0
2023102200,2023-10-22,2,7,49,BAL,DET,2,2,98,1,0,"(7:49) (SHOTGUN) 35-G.EDWARDS RIGHT END FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,2,OPP,0,,0,,0,1331,0,0
2023102200,2023-10-22,2,7,45,DET,BAL,1,10,25,0,0,(7:45) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1335,0,0
2023102200,2023-10-22,2,7,45,DET,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1335,0,0
2023102200,2023-10-22,2,7,45,BAL,DET,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1335,0,0
2023102200,2023-10-22,2,7,45,BAL,DET,0,0,100,1,0,TIMEOUT AT 07:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1335,0,0
2023102200,2023-10-22,2,7,42,DET,BAL,2,10,25,1,0,"(7:42) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 11-K.RAYMOND TO DET 36 FOR 11 YARDS (14-K.HAMILTON, 50-K.VAN NOY).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1338,0,0
2023102200,2023-10-22,2,7,5,DET,BAL,1,10,36,1,0,(7:05) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO 50 FOR 14 YARDS (14-K.HAMILTON).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1375,0,0
2023102200,2023-10-22,2,6,27,DET,BAL,1,10,100,0,0,(6:27) 16-J.GOFF SACKED AT DET 48 FOR -2 YARDS (50-K.VAN NOY).,0,2023,-2,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1413,0,0
2023102200,2023-10-22,2,5,45,DET,BAL,2,12,48,0,0,(5:45) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1455,0,0
2023102200,2023-10-22,2,5,42,DET,BAL,3,12,48,0,0,(5:42) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN PUSHED OB AT BAL 48 FOR 4 YARDS (21-B.STEPHENS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1458,0,0
2023102200,2023-10-22,2,4,55,DET,BAL,4,8,52,0,0,(4:55) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP RIGHT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1505,0,0
2023102200,2023-10-22,2,4,50,BAL,DET,1,10,48,0,0,"(4:50) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO DET 44 FOR 8 YARDS (25-W.HARRIS). PENALTY ON BAL-64-T.LINDERBAUM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 48 - NO PLAY.",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,48,OWN,1,BAL,1,OFFENSIVE HOLDING,10,1510,0,0
2023102200,2023-10-22,2,4,50,BAL,DET,0,0,100,1,0,TIMEOUT AT 04:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1510,0,0
2023102200,2023-10-22,2,4,31,BAL,DET,1,20,38,1,0,(4:31) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS TO DET 40 FOR 22 YARDS (31-K.JOSEPH).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1529,0,0
2023102200,2023-10-22,2,3,50,BAL,DET,1,10,60,0,0,"(3:50) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO DET 35 FOR 5 YARDS (93-J.PASCHAL, 21-T.WALKER).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,1570,0,0
2023102200,2023-10-22,2,3,12,BAL,DET,2,5,65,0,0,(3:12) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS TO DET 31 FOR 4 YARDS (25-W.HARRIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1608,0,0
2023102200,2023-10-22,2,2,44,BAL,DET,3,1,69,0,0,"(2:44) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL TO DET 34 FOR -3 YARDS (54-A.MCNEILL). PENALTY ON DET-97-A.HUTCHINSON, ROUGHING THE PASSER, 10 YARDS, ENFORCED AT DET 31 - NO PLAY.",0,2023,-3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,31,OPP,1,DET,1,ROUGHING THE PASSER,10,1636,0,0
