GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,SF
2023102300,2023-10-23,2,1,17,SF,MIN,1,10,82,1,0,(1:17) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 82-R.DWELLEY TO MIN 6 FOR 12 YARDS (99-D.HUNTER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,7,1723,0,0
2023102300,2023-10-23,2,1,8,SF,MIN,1,6,94,0,0,(1:08) 23-C.MCCAFFREY RIGHT GUARD TO MIN 3 FOR 3 YARDS (97-H.PHILLIPS; 58-J.HICKS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,7,1732,0,0
2023102300,2023-10-23,2,1,8,SF,MIN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1732,0,0
2023102300,2023-10-23,2,1,4,SF,MIN,0,0,100,1,0,TIMEOUT #2 BY MIN AT 01:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1736,0,0
2023102300,2023-10-23,2,1,4,SF,MIN,2,3,97,1,0,"(1:04) 23-C.MCCAFFREY UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,7,1736,0,0
2023102300,2023-10-23,2,1,1,SF,MIN,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1739,0,0
2023102300,2023-10-23,2,1,1,MIN,SF,0,0,100,1,0,TIMEOUT AT 01:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1739,0,0
2023102300,2023-10-23,2,1,1,MIN,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1739,0,0
2023102300,2023-10-23,2,1,1,MIN,SF,1,10,25,0,0,(1:01) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 17-K.OSBORN PUSHED OB AT MIN 28 FOR 3 YARDS (7-C.WARD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1739,0,0
2023102300,2023-10-23,2,0,42,MIN,SF,2,7,28,1,0,"(:42) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO MIN 36 FOR 8 YARDS (57-D.GREENLAW, 29-T.HUFANGA).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,1758,0,0
2023102300,2023-10-23,2,0,30,MIN,SF,0,0,100,1,0,TIMEOUT #3 BY MIN AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1770,0,0
2023102300,2023-10-23,2,0,30,MIN,SF,1,10,36,0,0,(:30) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 2-A.MATTISON TO MIN 40 FOR 4 YARDS (57-D.GREENLAW).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,7,1770,0,0
2023102300,2023-10-23,2,0,17,MIN,SF,2,6,40,0,0,(:17) (NO HUDDLE) 8-K.COUSINS SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,7,1783,0,0
2023102300,2023-10-23,2,0,16,MIN,SF,3,6,40,1,0,"(:16) (SHOTGUN) 8-K.COUSINS PASS DEEP RIGHT TO 3-J.ADDISON FOR 60 YARDS, TOUCHDOWN.",0,2023,60,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,7,1784,0,0
2023102300,2023-10-23,2,0,7,SF,MIN,1,10,25,0,0,(:07) 13-B.PURDY KNEELS TO SF 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1793,0,0
2023102300,2023-10-23,2,0,7,MIN,SF,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1793,0,0
2023102300,2023-10-23,2,0,7,SF,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1793,0,0
2023102300,2023-10-23,3,15,0,SF,MIN,1,10,25,0,0,(15:00) (SHOTGUN) 13-B.PURDY SCRAMBLES LEFT END PUSHED OB AT SF 26 FOR 1 YARD (94-D.LOWRY).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1800,0,0
2023102300,2023-10-23,2,0,0,SF,MIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1800,0,0
2023102300,2023-10-23,3,15,0,SF,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1800,0,0
2023102300,2023-10-23,3,14,26,SF,MIN,2,9,26,0,0,"(14:26) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 15-J.JENNINGS TO SF 34 FOR 8 YARDS (58-J.HICKS, 98-D.WONNUM).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,7,1834,0,0
2023102300,2023-10-23,3,13,41,SF,MIN,3,1,34,1,0,(13:41) 85-G.KITTLE RIGHT END TO SF 36 FOR 2 YARDS (24-C.BYNUM).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,7,1879,0,0
2023102300,2023-10-23,3,13,1,SF,MIN,1,10,36,0,0,(13:01) 23-C.MCCAFFREY LEFT END TO SF 33 FOR -3 YARDS (98-D.WONNUM).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,7,1919,0,0
2023102300,2023-10-23,3,12,16,SF,MIN,0,0,100,1,0,TIMEOUT #1 BY SF AT 12:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1964,0,0
2023102300,2023-10-23,3,12,16,SF,MIN,2,13,33,0,0,"(12:16) (SHOTGUN) 13-B.PURDY SACKED AT SF 22 FOR -11 YARDS (99-D.HUNTER). FUMBLES (99-D.HUNTER) [99-D.HUNTER], RECOVERED BY MIN-44-J.METELLUS AT SF 23. 44-J.METELLUS TO SF 22 FOR 1 YARD (65-A.BANKS). THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 13-B.PURDY SACKED AT SF 21 FOR -12 YARDS (99-D.HUNTER).",0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,33,OWN,0,,0,,0,7,1964,0,0
2023102300,2023-10-23,3,11,59,SF,MIN,3,25,21,0,0,(11:59) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 15-J.JENNINGS (58-J.HICKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,7,1981,0,0
2023102300,2023-10-23,3,11,55,SF,MIN,4,25,21,0,0,"(11:55) 18-M.WISHNOWSKY PUNTS 62 YARDS TO MIN 17, CENTER-46-T.PEPPER. 4-B.POWELL TO MIN 21 FOR 4 YARDS (30-G.ODUM).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,7,1985,0,0
2023102300,2023-10-23,3,11,45,MIN,SF,1,10,21,1,0,(11:45) 8-K.COUSINS PASS DEEP RIGHT TO 17-K.OSBORN TO MIN 39 FOR 18 YARDS (29-T.HUFANGA) [57-D.GREENLAW].,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,7,1995,0,0
2023102300,2023-10-23,3,11,45,MIN,SF,0,0,100,1,0,TIMEOUT AT 11:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1995,0,0
2023102300,2023-10-23,3,11,12,MIN,SF,1,10,39,0,0,(11:12) (NO HUDDLE) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON TO MIN 43 FOR 4 YARDS (48-O.BURKS).,0,2023,4,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,7,2028,0,0
2023102300,2023-10-23,3,10,37,MIN,SF,2,6,43,0,0,"(10:37) 2-A.MATTISON RIGHT GUARD TO MIN 44 FOR 1 YARD (29-T.HUFANGA, 57-D.GREENLAW).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,7,2063,0,0
2023102300,2023-10-23,3,10,0,MIN,SF,3,5,44,1,0,(10:00) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO SF 45 FOR 11 YARDS (2-D.LENOIR).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,7,2100,0,0
2023102300,2023-10-23,3,9,21,MIN,SF,1,10,55,0,0,(9:21) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT [5-R.GREGORY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,7,2139,0,0
2023102300,2023-10-23,3,9,18,MIN,SF,2,10,55,0,0,"(9:18) 8-K.COUSINS PASS SHORT RIGHT TO 4-B.POWELL TO SF 18 FOR 27 YARDS (54-F.WARNER). PENALTY ON SF-7-C.WARD, ILLEGAL CONTACT, DECLINED.",0,2023,27,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,45,OPP,0,SF,0,ILLEGAL CONTACT,0,7,2142,0,0
2023102300,2023-10-23,3,8,45,MIN,SF,1,10,82,0,0,(8:45) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 31-C.AKERS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,7,2175,0,0
2023102300,2023-10-23,3,8,42,MIN,SF,2,10,82,0,0,"(8:42) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP LEFT TO 3-J.ADDISON. PENALTY ON SF-2-D.LENOIR, DEFENSIVE PASS INTERFERENCE, 17 YARDS, ENFORCED AT SF 18 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,18,OPP,1,SF,1,DEFENSIVE PASS INTERFERENCE,17,7,2178,0,0
2023102300,2023-10-23,3,8,37,MIN,SF,1,1,99,0,0,(8:37) 8-K.COUSINS UP THE MIDDLE TO SF 1 FOR NO GAIN (54-F.WARNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,7,2183,0,0
2023102300,2023-10-23,3,8,1,MIN,SF,2,1,99,0,0,"(8:01) PENALTY ON MIN-56-G.BRADBURY, FALSE START, 5 YARDS, ENFORCED AT SF 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OPP,1,MIN,1,FALSE START,5,7,2219,0,0
2023102300,2023-10-23,3,7,43,MIN,SF,2,6,94,0,0,(7:43) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO SF 2 FOR 4 YARDS (26-I.OLIVER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,7,2237,0,0
2023102300,2023-10-23,3,7,5,MIN,SF,3,2,98,0,0,(7:05) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 2-A.MATTISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,7,2275,0,0
2023102300,2023-10-23,3,7,2,MIN,SF,4,2,98,0,0,"(7:02) 1-G.JOSEPH 20 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,7,2278,0,0
2023102300,2023-10-23,3,6,59,SF,MIN,1,10,25,1,0,(6:59) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO SF 37 FOR 12 YARDS (7-B.MURPHY).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,2281,0,0
2023102300,2023-10-23,3,6,59,SF,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2281,0,0
2023102300,2023-10-23,3,6,59,MIN,SF,0,0,100,1,0,TIMEOUT AT 06:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2281,0,0
2023102300,2023-10-23,3,6,26,SF,MIN,1,10,37,0,0,"(6:26) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 85-G.KITTLE TO MIN 35 FOR 28 YARDS (44-J.METELLUS). PENALTY ON MIN-7-B.MURPHY, ILLEGAL CONTACT, DECLINED.",0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,37,OWN,0,MIN,0,ILLEGAL CONTACT,0,7,2314,0,0
2023102300,2023-10-23,3,6,2,SF,MIN,1,10,65,1,0,"(6:02) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY FOR 35 YARDS, TOUCHDOWN.",0,2023,35,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2338,0,0
2023102300,2023-10-23,3,5,54,MIN,SF,0,0,65,1,0,4-J.MOODY KICKS 64 YARDS FROM SF 35 TO MIN 1. 26-K.NWANGWU TO MIN 14 FOR 13 YARDS (24-J.MASON; 30-G.ODUM). SF-45-D.FLANNIGAN-FOWLES WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2346,0,0
2023102300,2023-10-23,3,5,54,SF,MIN,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,2346,0,0
2023102300,2023-10-23,3,5,54,MIN,SF,0,0,100,1,0,TIMEOUT AT 05:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2346,0,0
2023102300,2023-10-23,3,5,51,MIN,SF,1,10,14,0,0,(5:51) 4-B.POWELL RIGHT END PUSHED OB AT MIN 19 FOR 5 YARDS (54-F.WARNER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,7,2349,0,0
2023102300,2023-10-23,3,5,51,MIN,SF,0,0,100,1,0,TIMEOUT AT 05:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2349,0,0
2023102300,2023-10-23,3,5,22,MIN,SF,2,5,19,0,0,(5:22) 8-K.COUSINS PASS SHORT LEFT TO 31-C.AKERS TO MIN 19 FOR NO GAIN (48-O.BURKS).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,7,2378,0,0
2023102300,2023-10-23,3,4,36,MIN,SF,3,5,19,1,0,(4:36) (SHOTGUN) 8-K.COUSINS PASS DEEP LEFT TO 4-B.POWELL TO MIN 35 FOR 16 YARDS (31-T.GIPSON) [91-A.ARMSTEAD].,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,7,2424,0,0
2023102300,2023-10-23,3,3,53,MIN,SF,1,10,35,0,0,(3:53) (SHOTGUN) 31-C.AKERS UP THE MIDDLE TO MIN 37 FOR 2 YARDS (54-F.WARNER; 57-D.GREENLAW).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,7,2467,0,0
2023102300,2023-10-23,3,3,12,MIN,SF,2,8,37,1,0,(3:12) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO MIN 47 FOR 10 YARDS (54-F.WARNER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,2508,0,0
2023102300,2023-10-23,3,2,32,MIN,SF,1,10,47,1,0,(2:32) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 32-T.CHANDLER PUSHED OB AT SF 41 FOR 12 YARDS (29-T.HUFANGA). MIN-87-T.HOCKENSON WAS INJURED DURING THE PLAY.,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,7,2548,0,0
2023102300,2023-10-23,3,2,22,MIN,SF,0,0,100,1,0,TIMEOUT AT 02:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2558,0,0
2023102300,2023-10-23,3,2,8,MIN,SF,1,10,59,0,0,"(2:08) PENALTY ON MIN-86-J.MUNDT, FALSE START, 5 YARDS, ENFORCED AT SF 41 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,MIN,1,FALSE START,5,7,2572,0,0
2023102300,2023-10-23,3,1,46,MIN,SF,1,15,54,0,0,(1:46) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON (7-C.WARD). MIN-3-J.ADDISON WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,7,2594,0,0
2023102300,2023-10-23,3,1,42,MIN,SF,2,15,54,0,0,(1:42) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON PUSHED OB AT SF 43 FOR 3 YARDS (97-N.BOSA).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,7,2598,0,0
2023102300,2023-10-23,3,1,5,MIN,SF,3,12,57,0,0,(1:05) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 9-T.JACKSON TO SF 36 FOR 7 YARDS (26-I.OLIVER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,7,2635,0,0
2023102300,2023-10-23,3,0,24,MIN,SF,4,5,64,0,0,"(:24) 1-G.JOSEPH 54 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,7,2676,0,0
2023102300,2023-10-23,3,0,20,SF,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 67 YARDS FROM MIN 35 TO SF -2. 3-R.MCCLOUD PUSHED OB AT SF 32 FOR 34 YARDS (25-TH.JACKSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2680,0,0
2023102300,2023-10-23,3,0,15,SF,MIN,1,10,32,0,0,(:15) 13-B.PURDY PASS SHORT RIGHT TO 15-J.JENNINGS PUSHED OB AT SF 41 FOR 9 YARDS (98-D.WONNUM).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,7,2685,0,0
2023102300,2023-10-23,3,0,0,SF,MIN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2700,0,0
2023102300,2023-10-23,4,15,0,SF,MIN,2,1,41,1,0,(15:00) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 85-G.KITTLE TO MIN 41 FOR 18 YARDS (24-C.BYNUM).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,7,2700,0,0
2023102300,2023-10-23,4,14,21,SF,MIN,1,10,59,0,0,"(14:21) 23-C.MCCAFFREY UP THE MIDDLE TO MIN 37 FOR 4 YARDS (97-H.PHILLIPS, 44-J.METELLUS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,7,2739,0,0
2023102300,2023-10-23,4,13,40,SF,MIN,2,6,63,0,0,(13:40) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 15-J.JENNINGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,7,2780,0,0
2023102300,2023-10-23,4,13,36,SF,MIN,3,6,63,0,0,(13:36) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 11-B.AIYUK [98-D.WONNUM].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,7,2784,0,0
2023102300,2023-10-23,4,13,26,SF,MIN,4,6,63,0,0,"(13:26) 4-J.MOODY 55 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,7,2794,0,0
2023102300,2023-10-23,4,13,21,MIN,SF,0,0,100,1,0,TIMEOUT AT 13:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2799,0,0
2023102300,2023-10-23,4,13,21,MIN,SF,0,0,65,1,0,4-J.MOODY KICKS 65 YARDS FROM SF 35 TO MIN 0. 26-K.NWANGWU TO MIN 28 FOR 28 YARDS (82-R.DWELLEY; 89-C.WOERNER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,2799,0,0
2023102300,2023-10-23,4,13,15,MIN,SF,1,10,28,0,0,(13:15) 8-K.COUSINS PASS SHORT RIGHT TO 2-A.MATTISON TO MIN 27 FOR -1 YARDS (57-D.GREENLAW). SF-57-D.GREENLAW WAS INJURED DURING THE PLAY.,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,2805,0,0
2023102300,2023-10-23,4,12,51,MIN,SF,0,0,100,1,0,TIMEOUT AT 12:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2829,0,0
2023102300,2023-10-23,4,12,36,MIN,SF,2,11,27,0,0,(12:36) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 17-K.OSBORN TO MIN 31 FOR 4 YARDS (54-F.WARNER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,7,2844,0,0
2023102300,2023-10-23,4,11,55,MIN,SF,3,7,31,1,0,(11:55) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 4-B.POWELL TO MIN 40 FOR 9 YARDS (26-I.OLIVER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,2885,0,0
2023102300,2023-10-23,4,11,18,MIN,SF,1,10,40,1,0,"(11:18) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 4-B.POWELL TO SF 48 FOR 12 YARDS (57-D.GREENLAW) [97-N.BOSA].",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,7,2922,0,0
