GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,NE
2023102203,2023-10-22,1,9,11,NE,BUF,1,10,65,0,0,(9:11) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO BUF 28 FOR 7 YARDS (42-D.WILLIAMS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,7,349,0,0
2023102203,2023-10-22,1,8,33,NE,BUF,2,3,72,0,0,(8:33) 15-E.ELLIOTT UP THE MIDDLE TO BUF 26 FOR 2 YARDS (43-T.BERNARD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,7,387,0,0
2023102203,2023-10-22,1,7,54,NE,BUF,3,1,74,0,0,"(7:54) 10-M.JONES PASS DEEP RIGHT TO 81-D.DOUGLAS TO BUF 10 FOR 16 YARDS (7-TA.JOHNSON). PENALTY ON BUF-7-TA.JOHNSON, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,16,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OPP,0,BUF,0,DEFENSIVE PASS INTERFERENCE,0,7,426,0,0
2023102203,2023-10-22,1,7,36,NE,BUF,1,10,90,0,0,(7:36) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO BUF 2 FOR 8 YARDS (43-T.BERNARD).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,7,444,0,0
2023102203,2023-10-22,1,7,5,NE,BUF,2,2,98,1,0,"(7:05) 15-E.ELLIOTT UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN. NE 15-ELLIOTT 70TH CAREER RUSH TD, 34TH ALL-TIME.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,7,475,0,0
2023102203,2023-10-22,1,6,58,BUF,NE,1,10,25,0,0,"(6:58) 4-J.COOK UP THE MIDDLE TO BUF 29 FOR 4 YARDS (92-D.GODCHAUX, 91-D.WISE).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,7,482,0,0
2023102203,2023-10-22,1,6,58,NE,BUF,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,482,0,0
2023102203,2023-10-22,1,6,58,NE,BUF,0,0,100,1,0,TIMEOUT AT 06:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,482,0,0
2023102203,2023-10-22,1,6,58,BUF,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,482,0,0
2023102203,2023-10-22,1,6,19,BUF,NE,2,6,29,0,0,(6:19) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR TO BUF 34 FOR 5 YARDS (27-M.BRYANT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,7,521,0,0
