GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,GB
2023102208,2023-10-22,1,8,27,GB,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,393,0,0
2023102208,2023-10-22,1,8,27,GB,DEN,1,10,25,0,0,(8:27) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO GB 29 FOR 4 YARDS (49-A.SINGLETON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,7,393,0,0
2023102208,2023-10-22,1,8,7,GB,DEN,2,6,29,0,0,(8:07) (NO HUDDLE) 33-A.JONES LEFT TACKLE TO GB 28 FOR -1 YARDS (93-D.JONES).,0,2023,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,7,413,0,0
2023102208,2023-10-22,1,7,27,GB,DEN,3,7,28,0,0,(7:27) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 28-A.DILLON TO GB 33 FOR 5 YARDS (22-K.JACKSON) [99-Z.ALLEN].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,453,0,0
2023102208,2023-10-22,1,6,48,GB,DEN,4,2,33,0,0,"(6:48) 19-D.WHELAN PUNTS 59 YARDS TO DEN 8, CENTER-42-M.ORZECH. 19-M.MIMS TO DEN 19 FOR 11 YARDS (55-K.ENAGBARE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,7,492,0,0
2023102208,2023-10-22,1,6,35,DEN,GB,1,10,19,0,0,(6:35) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 38-J.MCLAUGHLIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,7,505,0,0
2023102208,2023-10-22,1,6,32,DEN,GB,2,10,19,0,0,"(6:32) (SHOTGUN) 33-J.WILLIAMS RIGHT TACKLE TO DEN 18 FOR -1 YARDS (7-Q.WALKER, 58-I.MCDUFFIE).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,19,OWN,0,,0,,0,7,508,0,0
2023102208,2023-10-22,1,5,52,DEN,GB,3,11,18,0,0,(5:52) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 10-J.JEUDY TO DEN 24 FOR 6 YARDS (94-K.BROOKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,7,548,0,0
2023102208,2023-10-22,1,5,22,DEN,GB,4,5,24,0,0,"(5:22) 9-R.DIXON PUNTS 38 YARDS TO GB 38, CENTER-48-M.FRABONI, FAIR CATCH BY 11-J.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,7,578,0,0
2023102208,2023-10-22,1,5,15,GB,DEN,1,10,38,0,0,(5:15) 33-A.JONES UP THE MIDDLE TO GB 43 FOR 5 YARDS (93-D.JONES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,7,585,0,0
2023102208,2023-10-22,1,5,15,DEN,GB,0,0,100,1,0,TIMEOUT AT 05:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,585,0,0
2023102208,2023-10-22,1,4,37,GB,DEN,2,5,43,1,0,(4:37) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE RAN OB AT DEN 49 FOR 8 YARDS (0-J.COOPER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,623,0,0
2023102208,2023-10-22,1,4,9,GB,DEN,1,10,51,0,0,"(4:09) (NO HUDDLE) 28-A.DILLON LEFT GUARD TO DEN 47 FOR 2 YARDS (92-J.HARRIS, 98-M.PURCELL).",0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,7,651,0,0
2023102208,2023-10-22,1,3,30,GB,DEN,2,8,53,0,0,(3:30) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE TO DEN 46 FOR 1 YARD (47-J.JEWELL).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,7,690,0,0
2023102208,2023-10-22,1,2,46,GB,DEN,3,7,54,0,0,"(2:46) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 11-J.REED (2-P.SURTAIN). PENALTY ON GB-63-R.WALKER, FACE MASK, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,46,OPP,0,GB,0,FACE MASK,0,7,734,0,0
2023102208,2023-10-22,1,2,40,GB,DEN,4,7,54,0,0,"(2:40) (SHOTGUN) PENALTY ON GB-71-J.MYERS, FALSE START, 5 YARDS, ENFORCED AT DEN 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OPP,1,GB,1,FALSE START,5,7,740,0,0
2023102208,2023-10-22,1,2,40,GB,DEN,4,12,49,0,0,"(2:40) 19-D.WHELAN PUNTS 51 YARDS TO END ZONE, CENTER-42-M.ORZECH, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,740,0,0
2023102208,2023-10-22,1,2,31,DEN,GB,0,0,100,1,0,TIMEOUT AT 02:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,749,0,0
2023102208,2023-10-22,1,2,31,DEN,GB,1,10,20,0,0,"(2:31) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  38-J.MCLAUGHLIN RIGHT TACKLE TO DEN 31 FOR 11 YARDS (58-I.MCDUFFIE). PENALTY ON GB-97-K.CLARK, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DEN 31.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,20,OWN,1,GB,0,DEFENSIVE HOLDING,5,7,749,0,0
2023102208,2023-10-22,1,2,7,DEN,GB,1,10,36,0,0,(2:07) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON TO DEN 41 FOR 5 YARDS (29-R.DOUGLAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,7,773,0,0
2023102208,2023-10-22,1,1,30,DEN,GB,2,5,41,1,0,(1:30) 33-J.WILLIAMS RIGHT GUARD TO GB 48 FOR 11 YARDS (26-D.SAVAGE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,7,810,0,0
2023102208,2023-10-22,1,0,49,DEN,GB,1,10,52,1,0,(:49) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 25-S.PERINE TO GB 29 FOR 19 YARDS (58-I.MCDUFFIE; 29-R.DOUGLAS).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,7,851,0,0
2023102208,2023-10-22,1,0,8,DEN,GB,1,10,71,0,0,(:08) 25-S.PERINE RIGHT GUARD TO GB 24 FOR 5 YARDS (58-I.MCDUFFIE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OPP,0,,0,,0,7,892,0,0
2023102208,2023-10-22,2,15,0,DEN,GB,2,5,76,0,0,(15:00) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 19-M.MIMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,900,0,0
2023102208,2023-10-22,1,0,0,DEN,GB,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,900,0,0
2023102208,2023-10-22,2,14,52,DEN,GB,3,5,76,1,0,(14:52) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 14-C.SUTTON TO GB 13 FOR 11 YARDS (37-C.VALENTINE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,908,0,0
2023102208,2023-10-22,2,14,12,DEN,GB,1,10,87,0,0,(14:12) 33-J.WILLIAMS RIGHT GUARD TO GB 10 FOR 3 YARDS (20-R.FORD; 37-C.VALENTINE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OPP,0,,0,,0,7,948,0,0
2023102208,2023-10-22,2,13,30,DEN,GB,2,7,90,0,0,(13:30) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT. GB-95-D.WYATT WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,7,990,0,0
2023102208,2023-10-22,2,13,24,DEN,GB,0,0,100,1,0,TIMEOUT AT 13:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,996,0,0
2023102208,2023-10-22,2,13,24,DEN,GB,3,7,90,0,0,(13:24) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,7,996,0,0
2023102208,2023-10-22,2,13,17,DEN,GB,4,7,90,0,0,"(13:17) 16-W.LUTZ 29 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,7,1003,0,0
2023102208,2023-10-22,2,13,14,GB,DEN,1,10,25,0,0,"(13:14) 33-A.JONES LEFT END PUSHED OB AT GB 27 FOR 2 YARDS (49-A.SINGLETON). PENALTY ON DEN-56-B.BROWNING, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT GB 25 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,25,OWN,1,DEN,1,DEFENSIVE OFFSIDE,5,7,1006,0,0
2023102208,2023-10-22,2,13,14,GB,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1006,0,0
2023102208,2023-10-22,2,13,14,DEN,GB,0,0,100,1,0,TIMEOUT AT 13:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1006,0,0
2023102208,2023-10-22,2,12,49,GB,DEN,1,5,30,0,0,(12:49) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 88-L.MUSGRAVE (22-K.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,7,1031,0,0
2023102208,2023-10-22,2,12,46,GB,DEN,2,5,30,0,0,(12:46) (SHOTGUN) 33-A.JONES LEFT GUARD TO GB 33 FOR 3 YARDS (47-J.JEWELL; 98-M.PURCELL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,7,1034,0,0
2023102208,2023-10-22,2,12,4,GB,DEN,3,2,33,1,0,(12:04) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 9-C.WATSON TO GB 39 FOR 6 YARDS (47-J.JEWELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,7,1076,0,0
2023102208,2023-10-22,2,11,20,GB,DEN,1,10,39,0,0,(11:20) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON TO GB 37 FOR -2 YARDS (51-R.PERKINS).,0,2023,-2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,7,1120,0,0
2023102208,2023-10-22,2,10,55,GB,DEN,2,12,37,0,0,(10:55) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 83-S.TOURE TO GB 40 FOR 3 YARDS (49-A.SINGLETON; 22-K.JACKSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,1145,0,0
2023102208,2023-10-22,2,10,14,GB,DEN,3,9,40,0,0,"(10:14) (SHOTGUN) PENALTY ON DEN-56-B.BROWNING, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT GB 40 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,DEN,1,NEUTRAL ZONE INFRACTION,5,7,1186,0,0
2023102208,2023-10-22,2,9,55,GB,DEN,3,4,45,0,0,(9:55) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 9-C.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,7,1205,0,0
2023102208,2023-10-22,2,9,51,GB,DEN,4,4,45,0,0,"(9:51) 19-D.WHELAN PUNTS 45 YARDS TO DEN 10, CENTER-42-M.ORZECH, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,7,1209,0,0
2023102208,2023-10-22,2,9,44,DEN,GB,1,10,10,0,0,"(9:44) 33-J.WILLIAMS RIGHT GUARD TO DEN 13 FOR 3 YARDS (58-I.MCDUFFIE, 91-P.SMITH).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,7,1216,0,0
2023102208,2023-10-22,2,9,44,DEN,GB,0,0,100,1,0,TIMEOUT AT 09:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1216,0,0
2023102208,2023-10-22,2,9,9,DEN,GB,2,7,13,0,0,(9:09) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 15 FOR 2 YARDS (7-Q.WALKER; 25-K.NIXON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,7,1251,0,0
2023102208,2023-10-22,2,8,27,DEN,GB,3,5,15,0,0,"(8:27) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 89-B.JOHNSON. PENALTY ON GB-25-K.NIXON, DEFENSIVE PASS INTERFERENCE, 21 YARDS, ENFORCED AT DEN 15 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,15,OWN,1,GB,1,DEFENSIVE PASS INTERFERENCE,21,7,1293,0,0
2023102208,2023-10-22,2,8,21,DEN,GB,1,10,36,0,0,(8:21) (SHOTGUN) 19-M.MIMS LEFT END TO DEN 25 FOR -11 YARDS (29-R.DOUGLAS).,0,2023,-11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,7,1299,0,0
2023102208,2023-10-22,2,7,34,DEN,GB,2,21,25,0,0,"(7:34) (SHOTGUN) 3-R.WILSON SCRAMBLES LEFT END TO DEN 31 FOR 6 YARDS (7-Q.WALKER). PENALTY ON DEN-72-G.BOLLES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 25 - NO PLAY.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,DEN,1,OFFENSIVE HOLDING,10,7,1346,0,0
2023102208,2023-10-22,2,7,15,DEN,GB,2,31,15,0,0,(7:15) (SHOTGUN) 38-J.MCLAUGHLIN UP THE MIDDLE PUSHED OB AT DEN 38 FOR 23 YARDS (20-R.FORD). GB-26-D.SAVAGE WAS INJURED DURING THE PLAY.,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,7,1365,0,0
2023102208,2023-10-22,2,7,6,DEN,GB,0,0,100,1,0,TIMEOUT AT 07:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1374,0,0
2023102208,2023-10-22,2,6,46,DEN,GB,3,8,38,0,0,(6:46) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 82-A.TRAUTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,7,1394,0,0
2023102208,2023-10-22,2,6,41,DEN,GB,4,8,38,0,0,"(6:41) 9-R.DIXON PUNTS 49 YARDS TO GB 13, CENTER-48-M.FRABONI. 25-K.NIXON TO GB 28 FOR 15 YARDS (45-N.ADKINS; 39-D.WASHINGTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,7,1399,0,0
2023102208,2023-10-22,2,6,31,DEN,GB,0,0,100,1,0,TIMEOUT AT 06:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1409,0,0
2023102208,2023-10-22,2,6,31,GB,DEN,1,10,28,0,0,(6:31) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 31-EM.WILSON TO GB 32 FOR 4 YARDS (23-F.MOREAU; 49-A.SINGLETON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,1409,0,0
2023102208,2023-10-22,2,5,53,GB,DEN,2,6,32,0,0,(5:53) (SHOTGUN) 31-EM.WILSON RIGHT TACKLE TO GB 37 FOR 5 YARDS (42-N.BONITTO).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,7,1447,0,0
2023102208,2023-10-22,2,5,18,GB,DEN,0,0,100,1,0,TIMEOUT #1 BY GB AT 05:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1482,0,0
2023102208,2023-10-22,2,5,18,GB,DEN,3,1,37,1,0,(5:18) 33-A.JONES LEFT END PUSHED OB AT GB 43 FOR 6 YARDS (23-F.MOREAU).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OWN,0,,0,,0,7,1482,0,0
2023102208,2023-10-22,2,4,39,GB,DEN,1,10,43,1,0,(4:39) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS TO DEN 43 FOR 14 YARDS (49-A.SINGLETON; 31-J.SIMMONS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,1521,0,0
2023102208,2023-10-22,2,3,58,GB,DEN,1,10,57,0,0,(3:58) 28-A.DILLON LEFT END TO DEN 36 FOR 7 YARDS (49-A.SINGLETON; 47-J.JEWELL).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,7,1562,0,0
2023102208,2023-10-22,2,3,17,GB,DEN,2,3,64,0,0,(3:17) (SHOTGUN) 10-J.LOVE SCRAMBLES UP THE MIDDLE TO DEN 34 FOR 2 YARDS (51-R.PERKINS).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,7,1603,0,0
2023102208,2023-10-22,2,2,35,GB,DEN,3,1,66,1,0,(2:35) 10-J.LOVE PASS SHORT LEFT TO 33-A.JONES PUSHED OB AT DEN 31 FOR 3 YARDS (49-A.SINGLETON).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,7,1645,0,0
