GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CLE,IND
2023102202,2023-10-22,1,11,38,IND,CLE,0,0,85,0,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ. PENALTY ON IND-96-T.BRYAN, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT CLE 15 - NO PLAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,IND,1,ILLEGAL FORMATION,5,7,202,0,0
2023102202,2023-10-22,1,11,38,IND,CLE,0,0,80,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,7,202,0,0
2023102202,2023-10-22,1,11,38,IND,CLE,0,0,100,1,0,TIMEOUT AT 11:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,202,0,0
2023102202,2023-10-22,1,11,38,CLE,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,202,0,0
2023102202,2023-10-22,1,11,5,CLE,IND,2,8,27,0,0,(11:05) 4-D.WATSON PASS INCOMPLETE SHORT RIGHT TO 27-K.HUNT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,7,235,0,0
2023102202,2023-10-22,1,11,1,CLE,IND,3,8,27,0,0,"(11:01) (SHOTGUN) 4-D.WATSON PASS DEEP RIGHT INTENDED FOR 3-M.GOODWIN INTERCEPTED BY 32-J.BLACKMON AT IND 45. 32-J.BLACKMON RAN OB AT IND 45 FOR NO GAIN. PENALTY ON CLE, ILLEGAL FORMATION, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,1,0,0,,27,OWN,0,CLE,0,ILLEGAL FORMATION,0,7,239,0,0
2023102202,2023-10-22,1,10,54,IND,CLE,1,10,45,0,0,"(10:54) 21-Z.MOSS UP THE MIDDLE TO 50 FOR 5 YARDS (0-G.NEWSOME, 5-A.WALKER).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,7,246,0,0
2023102202,2023-10-22,1,10,54,IND,CLE,0,0,100,1,0,TIMEOUT AT 10:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,246,0,0
2023102202,2023-10-22,1,10,19,IND,CLE,2,5,100,0,0,(10:19) 21-Z.MOSS UP THE MIDDLE TO CLE 46 FOR 4 YARDS (93-S.HARRIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,7,281,0,0
2023102202,2023-10-22,1,9,55,IND,CLE,3,1,54,0,0,"(9:55) (NO HUDDLE, SHOTGUN) 21-Z.MOSS LEFT TACKLE TO CLE 49 FOR -3 YARDS (90-M.HURST, 93-S.HARRIS).",0,2023,-3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,7,305,0,0
2023102202,2023-10-22,1,9,10,IND,CLE,4,4,51,0,0,"(9:10) 8-R.SANCHEZ PUNTS 46 YARDS TO CLE 3, CENTER-46-L.RHODES, DOWNED BY IND-38-T.BROWN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,7,350,0,0
2023102202,2023-10-22,1,9,3,CLE,IND,1,10,3,0,0,"(9:03) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT END TO CLE 6 FOR 3 YARDS (23-K.MOORE, 53-S.LEONARD).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,3,OWN,0,,0,,0,7,357,0,0
2023102202,2023-10-22,1,9,3,IND,CLE,0,0,100,1,0,TIMEOUT AT 09:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,357,0,0
2023102202,2023-10-22,1,8,27,CLE,IND,2,7,6,0,0,(8:27) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  34-J.FORD LEFT END TO CLE 2 FOR -4 YARDS (45-E.SPEED).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,6,OWN,0,,0,,0,7,393,0,0
2023102202,2023-10-22,1,7,47,CLE,IND,3,11,2,0,0,(7:47) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 11-D.PEOPLES-JONES TO CLE 7 FOR 5 YARDS (32-J.BLACKMON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OWN,0,,0,,0,7,433,0,0
2023102202,2023-10-22,1,7,5,CLE,IND,4,6,7,0,0,"(7:05) 13-C.BOJORQUEZ PUNTS 58 YARDS TO IND 35, CENTER-47-C.HUGHLETT. 6-I.MCKENZIE TO IND 43 FOR 8 YARDS (40-M.ADAMS, 26-R.MCLEOD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,7,475,0,0
2023102202,2023-10-22,1,6,53,IND,CLE,0,0,100,1,0,TIMEOUT AT 06:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,487,0,0
2023102202,2023-10-22,1,6,53,IND,CLE,1,10,43,0,0,(6:53) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,487,0,0
2023102202,2023-10-22,1,6,47,IND,CLE,2,10,43,1,0,(6:47) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 28-J.TAYLOR TO CLE 38 FOR 19 YARDS (1-J.THORNHILL).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,493,0,0
2023102202,2023-10-22,1,6,22,IND,CLE,1,10,62,0,0,"(6:22) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT END RAN OB AT CLE 30 FOR 8 YARDS (6-J.OWUSU-KORAMOAH). PENALTY ON CLE-23-M.EMERSON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CLE 30.",0,2023,8,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,CLE,0,DEFENSIVE HOLDING,5,7,518,0,0
2023102202,2023-10-22,1,5,53,IND,CLE,1,10,75,0,0,(5:53) (SHOTGUN) DIRECT SNAP TO 28-J.TAYLOR.  28-J.TAYLOR UP THE MIDDLE TO CLE 20 FOR 5 YARDS (1-J.THORNHILL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,7,547,0,0
2023102202,2023-10-22,1,5,17,IND,CLE,2,5,80,0,0,(5:17) (SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO CLE 17 FOR 3 YARDS (95-M.GARRETT; 22-G.DELPIT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,7,583,0,0
2023102202,2023-10-22,1,4,34,IND,CLE,3,2,83,1,0,"(4:34) (SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT TACKLE FOR 17 YARDS, TOUCHDOWN.",0,2023,17,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,7,626,0,0
2023102202,2023-10-22,1,4,28,CLE,IND,0,0,65,1,0,7-M.GAY KICKS 67 YARDS FROM IND 35 TO CLE -2. 20-P.STRONG TO CLE 22 FOR 24 YARDS (20-N.CROSS; 43-T.DENBOW).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,632,0,0
2023102202,2023-10-22,1,4,28,IND,CLE,0,0,100,1,0,TIMEOUT AT 04:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,632,0,0
2023102202,2023-10-22,1,4,28,IND,CLE,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,632,0,0
2023102202,2023-10-22,1,4,23,CLE,IND,1,10,22,0,0,(4:23) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT TACKLE TO CLE 25 FOR 3 YARDS (44-Z.FRANKLIN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,7,637,0,0
2023102202,2023-10-22,1,3,58,CLE,IND,2,7,25,0,0,"(3:58) (NO HUDDLE) 34-J.FORD RIGHT TACKLE TO CLE 25 FOR NO GAIN (51-K.PAYE, 53-S.LEONARD).",0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,7,662,0,0
2023102202,2023-10-22,1,3,13,CLE,IND,3,7,25,0,0,"(3:13) (SHOTGUN) 4-D.WATSON PASS DEEP LEFT INTENDED FOR 8-E.MOORE INTERCEPTED BY 23-K.MOORE [54-D.ODEYINGBO] AT CLE 43. 23-K.MOORE TO CLE 43 FOR NO GAIN (8-E.MOORE). CLE-4-D.WATSON WAS INJURED DURING THE PLAY.  THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP LEFT TO 8-E.MOORE [54-D.ODEYINGBO]. CLE-4-D.WATSON WAS INJURED DURING THE PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,7,707,0,0
2023102202,2023-10-22,1,3,4,CLE,IND,4,7,25,0,0,"(3:04) 13-C.BOJORQUEZ PUNTS 69 YARDS TO IND 6, CENTER-47-C.HUGHLETT. 6-I.MCKENZIE TO IND 27 FOR 21 YARDS (47-C.HUGHLETT; 43-M.DIABATE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,716,0,0
2023102202,2023-10-22,1,2,51,IND,CLE,1,10,27,0,0,"(2:51) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 36 FOR 9 YARDS (23-M.EMERSON, 1-J.THORNHILL).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,7,729,0,0
2023102202,2023-10-22,1,2,51,IND,CLE,0,0,100,1,0,TIMEOUT AT 02:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,729,0,0
2023102202,2023-10-22,1,2,16,IND,CLE,2,1,36,1,0,"(2:16) (SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 39 FOR 3 YARDS (0-G.NEWSOME, 42-T.FIELDS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,7,764,0,0
2023102202,2023-10-22,1,1,34,IND,CLE,1,10,39,0,0,"(1:34) (SHOTGUN) 10-G.MINSHEW SACKED AT IND 32 FOR -7 YARDS (95-M.GARRETT). FUMBLES (95-M.GARRETT) [95-M.GARRETT], TOUCHED AT IND 33, RECOVERED BY CLE-5-A.WALKER AT IND 36.",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,39,OWN,0,,0,,0,7,806,0,0
2023102202,2023-10-22,1,1,23,CLE,IND,1,10,64,1,0,(1:23) 27-K.HUNT RIGHT TACKLE TO IND 25 FOR 11 YARDS (52-S.EBUKAM). #10 WALKER IN AT QB FOR CLE.,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OPP,0,,0,,0,7,817,0,0
2023102202,2023-10-22,1,0,49,CLE,IND,1,10,75,0,0,"(:49) (NO HUDDLE) 27-K.HUNT RIGHT TACKLE TO IND 20 FOR 5 YARDS (52-S.EBUKAM, 53-S.LEONARD).",0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,7,851,0,0
2023102202,2023-10-22,1,0,23,CLE,IND,2,5,80,1,0,"(:23) (NO HUDDLE, SHOTGUN) 3-M.GOODWIN RIGHT END TO IND 3 FOR 17 YARDS (99-D.BUCKNER).",0,2023,17,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,7,877,0,0
2023102202,2023-10-22,1,0,0,CLE,IND,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,900,0,0
2023102202,2023-10-22,2,15,0,CLE,IND,1,3,97,0,0,(15:00) (SHOTGUN) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  27-K.HUNT UP THE MIDDLE TO IND 2 FOR 1 YARD (99-D.BUCKNER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,7,900,0,0
2023102202,2023-10-22,2,14,24,CLE,IND,2,2,98,1,0,"(14:24) (SHOTGUN) 66-J.HUDSON REPORTED IN AS ELIGIBLE. DIRECT SNAP TO 27-K.HUNT.  27-K.HUNT UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,7,936,0,0
2023102202,2023-10-22,2,14,22,IND,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,938,0,0
2023102202,2023-10-22,2,14,22,IND,CLE,0,0,100,1,0,TIMEOUT AT 14:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,938,0,0
2023102202,2023-10-22,2,14,22,CLE,IND,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,938,0,0
2023102202,2023-10-22,2,14,22,IND,CLE,1,10,25,1,0,(14:22) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 14-A.PIERCE TO IND 36 FOR 11 YARDS (21-D.WARD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,938,0,0
2023102202,2023-10-22,2,13,42,IND,CLE,1,10,36,1,0,(13:42) 21-Z.MOSS RIGHT GUARD TO CLE 43 FOR 21 YARDS (1-J.THORNHILL).,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,7,978,0,0
2023102202,2023-10-22,2,13,13,IND,CLE,1,10,57,0,0,"(13:13) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW SCRAMBLES RIGHT END TO CLE 42 FOR 1 YARD (22-G.DELPIT). PENALTY ON CLE-99-Z.SMITH, UNNECESSARY ROUGHNESS, OFFSETTING, ENFORCED AT CLE 43 - NO PLAY. PENALTY ON IND-79-B.RAIMANN, OFFENSIVE HOLDING, OFFSETTING.",0,2023,1,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,43,OPP,1,CLE,1,UNNECESSARY ROUGHNESS,0,7,1007,0,0
2023102202,2023-10-22,2,12,56,IND,CLE,1,10,57,1,0,(12:56) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 14-A.PIERCE TO CLE 33 FOR 10 YARDS (1-J.THORNHILL).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,7,1024,0,0
2023102202,2023-10-22,2,12,17,IND,CLE,1,10,67,0,0,(12:17) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 28-J.TAYLOR. CLE-54-O.OKORONKWO WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,7,1063,0,0
2023102202,2023-10-22,2,12,11,IND,CLE,0,0,100,1,0,TIMEOUT AT 12:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1069,0,0
2023102202,2023-10-22,2,12,11,IND,CLE,2,10,67,0,0,(12:11) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO CLE 26 FOR 7 YARDS (5-A.WALKER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,7,1069,0,0
2023102202,2023-10-22,2,11,28,IND,CLE,3,3,74,0,0,"(11:28) (SHOTGUN) 10-G.MINSHEW SCRAMBLES LEFT END TO CLE 19 FOR 7 YARDS (23-M.EMERSON). PENALTY ON IND-75-W.FRIES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 26 - NO PLAY.",0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,IND,1,OFFENSIVE HOLDING,10,7,1112,0,0
2023102202,2023-10-22,2,10,57,IND,CLE,3,13,64,0,0,(10:57) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 81-M.ALIE-COX TO CLE 42 FOR -6 YARDS (22-G.DELPIT).,0,2023,-6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,7,1143,0,0
2023102202,2023-10-22,2,10,16,IND,CLE,4,19,58,0,0,"(10:16) 7-M.GAY 60 YARD FIELD GOAL IS BLOCKED (95-M.GARRETT), CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ, RECOVERED BY CLE-21-D.WARD AT IND 45. 21-D.WARD TO IND 26 FOR 19 YARDS (85-A.OGLETREE).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,7,1184,0,0
2023102202,2023-10-22,2,10,9,CLE,IND,1,10,74,0,0,(10:09) 34-J.FORD RIGHT TACKLE TO IND 23 FOR 3 YARDS (99-D.BUCKNER; 94-TY.LEWIS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,7,1191,0,0
2023102202,2023-10-22,2,9,32,CLE,IND,2,7,77,0,0,"(9:32) 34-J.FORD LEFT END TO IND 26 FOR -3 YARDS (94-TY.LEWIS, 45-E.SPEED).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,7,1228,0,0
2023102202,2023-10-22,2,8,47,CLE,IND,3,10,74,0,0,(8:47) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,7,1273,0,0
2023102202,2023-10-22,2,8,43,CLE,IND,4,10,74,0,0,"(8:43) 7-D.HOPKINS 44 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,7,1277,0,0
2023102202,2023-10-22,2,8,38,IND,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 64 YARDS FROM CLE 35 TO IND 1, FAIR CATCH BY 6-I.MCKENZIE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1282,0,0
2023102202,2023-10-22,2,8,38,IND,CLE,1,10,25,0,0,"(8:38) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 22 FOR -3 YARDS (54-O.OKORONKWO, 5-A.WALKER).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,7,1282,0,0
