GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,PIT
2023102206,2023-10-22,1,5,1,LA,PIT,1,10,60,0,0,(5:01) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,599,0,0
2023102206,2023-10-22,1,4,56,LA,PIT,2,10,60,0,0,(4:56) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP PUSHED OB AT PIT 35 FOR 5 YARDS (54-K.ALEXANDER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,604,0,0
2023102206,2023-10-22,1,4,19,LA,PIT,3,5,65,0,0,(4:19) (SHOTGUN) 24-R.FREEMAN RIGHT GUARD TO PIT 34 FOR 1 YARD (39-M.FITZPATRICK).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,641,0,0
2023102206,2023-10-22,1,3,40,LA,PIT,4,4,66,0,0,"(3:40) 8-B.MAHER 53 YARD FIELD GOAL IS NO GOOD, HIT LEFT UPRIGHT, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,680,0,0
2023102206,2023-10-22,1,3,35,LA,PIT,0,0,100,1,0,TIMEOUT AT 03:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,685,0,0
2023102206,2023-10-22,1,3,35,PIT,LA,1,10,43,1,0,(3:35) 8-K.PICKETT PASS SHORT RIGHT TO 18-D.JOHNSON TO LAR 43 FOR 14 YARDS (14-C.DURANT).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,685,0,0
2023102206,2023-10-22,1,2,57,PIT,LA,1,10,57,0,0,(2:57) 22-N.HARRIS RIGHT TACKLE TO LAR 37 FOR 6 YARDS (97-M.HOECHT).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OPP,0,,0,,0,723,0,0
2023102206,2023-10-22,1,2,17,PIT,LA,2,4,63,1,0,"(2:17) 22-N.HARRIS LEFT TACKLE TO LAR 28 FOR 9 YARDS (94-D.JOHNSON, 4-J.FULLER).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,763,0,0
2023102206,2023-10-22,1,1,30,PIT,LA,1,10,72,0,0,"(1:30) (SHOTGUN) 8-K.PICKETT SACKED AT LAR 39 FOR -11 YARDS (97-M.HOECHT). PENALTY ON PIT-30-J.WARREN, OFFENSIVE HOLDING, DECLINED.",0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,28,OPP,0,PIT,0,OFFENSIVE HOLDING,0,810,0,0
2023102206,2023-10-22,1,1,11,PIT,LA,2,21,61,0,0,(1:11) (SHOTGUN) 8-K.PICKETT PASS SHORT MIDDLE TO 83-CO.HEYWARD TO LAR 27 FOR 12 YARDS (4-J.FULLER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,829,0,0
