GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,TB
2023102205,2023-10-22,1,10,51,TB,ATL,3,5,59,0,0,(10:51) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 10-T.PALMER (24-A.TERRELL) [37-D.HELLAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,7,249,0,0
2023102205,2023-10-22,1,10,46,TB,ATL,4,5,59,0,0,(10:46) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,7,254,0,0
2023102205,2023-10-22,1,10,39,ATL,TB,1,10,42,1,0,(10:39) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 12-K.HODGE TO TB 39 FOR 19 YARDS (23-R.NEAL).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,7,261,0,0
2023102205,2023-10-22,1,10,39,TB,ATL,0,0,100,1,0,TIMEOUT AT 10:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,261,0,0
2023102205,2023-10-22,1,10,13,ATL,TB,1,10,61,0,0,(10:13) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO TB 35 FOR 4 YARDS (54-L.DAVID).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OPP,0,,0,,0,7,287,0,0
2023102205,2023-10-22,1,9,43,ATL,TB,2,6,65,1,0,(9:43) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO TB 28 FOR 7 YARDS (54-L.DAVID; 23-R.NEAL).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,317,0,0
2023102205,2023-10-22,1,9,8,ATL,TB,1,10,72,0,0,(9:08) (SHOTGUN) 84-C.PATTERSON LEFT END PUSHED OB AT TB 24 FOR 4 YARDS (35-J.DEAN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,7,352,0,0
2023102205,2023-10-22,1,8,39,ATL,TB,2,6,76,1,0,(8:39) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 81-J.SMITH TO TB 6 FOR 18 YARDS (24-C.DAVIS).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,7,381,0,0
2023102205,2023-10-22,1,8,3,ATL,TB,1,6,94,0,0,(8:03) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO TB 4 FOR 2 YARDS (92-W.GHOLSTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OPP,0,,0,,0,7,417,0,0
2023102205,2023-10-22,1,7,24,ATL,TB,2,4,96,0,0,(7:24) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO TB 2 FOR 2 YARDS (54-L.DAVID).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,7,456,0,0
2023102205,2023-10-22,1,6,52,ATL,TB,3,2,98,1,0,"(6:52) (SHOTGUN) 9-D.RIDDER LEFT END FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,7,488,0,0
2023102205,2023-10-22,1,6,48,ATL,TB,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,492,0,0
2023102205,2023-10-22,1,6,48,TB,ATL,0,0,100,1,0,TIMEOUT AT 06:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,492,0,0
2023102205,2023-10-22,1,6,48,TB,ATL,0,0,65,1,0,13-B.PINION KICKS 64 YARDS FROM ATL 35 TO TB 1. 83-D.THOMPKINS RAN OB AT TB 33 FOR 32 YARDS (29-M.ABERNATHY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,492,0,0
2023102205,2023-10-22,1,6,40,TB,ATL,1,10,33,0,0,"(6:40) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 21-K.VAUGHN. PENALTY ON ATL-24-A.TERRELL, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 33 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,33,OWN,1,ATL,1,DEFENSIVE HOLDING,5,7,500,0,0
2023102205,2023-10-22,1,6,37,TB,ATL,1,10,38,0,0,(6:37) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 14-C.GODWIN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,7,503,0,0
2023102205,2023-10-22,1,6,32,TB,ATL,2,10,38,1,0,(6:32) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 88-C.OTTON TO TB 49 FOR 11 YARDS (53-N.LANDMAN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,7,508,0,0
2023102205,2023-10-22,1,5,54,TB,ATL,1,10,49,0,0,(5:54) (SHOTGUN) 21-K.VAUGHN LEFT GUARD TO ATL 42 FOR 9 YARDS (17-A.EBIKETIE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,7,546,0,0
2023102205,2023-10-22,1,5,30,TB,ATL,2,1,58,0,0,"(5:30) (NO HUDDLE, SHOTGUN) PENALTY ON TB-71-M.FEILER, FALSE START, 5 YARDS, ENFORCED AT ATL 42 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OPP,1,TB,1,FALSE START,5,7,570,0,0
2023102205,2023-10-22,1,5,18,TB,ATL,2,6,53,0,0,"(5:18) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON TO ATL 42 FOR 5 YARDS (3-J.BATES, 53-N.LANDMAN).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,7,582,0,0
2023102205,2023-10-22,1,4,54,TB,ATL,3,1,58,1,0,(4:54) (NO HUDDLE) 6-B.MAYFIELD UP THE MIDDLE TO ATL 40 FOR 2 YARDS (55-K.ELLISS).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,7,606,0,0
2023102205,2023-10-22,1,4,10,TB,ATL,1,10,60,0,0,"(4:10) 21-K.VAUGHN RIGHT TACKLE TO ATL 40 FOR NO GAIN (1-J.OKUDAH, 97-G.JARRETT).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,7,650,0,0
2023102205,2023-10-22,1,3,31,TB,ATL,2,10,60,1,0,"(3:31) (SHOTGUN) 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS FOR 40 YARDS, TOUCHDOWN.",0,2023,40,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,7,689,0,0
2023102205,2023-10-22,1,3,24,ATL,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,696,0,0
2023102205,2023-10-22,1,3,24,TB,ATL,0,0,100,1,0,TIMEOUT AT 03:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,696,0,0
2023102205,2023-10-22,1,3,24,TB,ATL,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,696,0,0
2023102205,2023-10-22,1,3,24,ATL,TB,1,10,25,0,0,(3:24) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 28 FOR 3 YARDS (50-V.VEA).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,7,696,0,0
2023102205,2023-10-22,1,2,55,ATL,TB,2,7,28,0,0,(2:55) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO ATL 31 FOR 3 YARDS (45-D.WHITE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,725,0,0
2023102205,2023-10-22,1,2,18,ATL,TB,3,4,31,0,0,(2:18) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 8-K.PITTS (54-L.DAVID).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,762,0,0
2023102205,2023-10-22,1,2,15,ATL,TB,4,9,26,0,0,"(2:15) 13-B.PINION PUNTS 43 YARDS TO TB 31, CENTER-49-L.MCCULLOUGH. 83-D.THOMPKINS TO TB 34 FOR 3 YARDS (51-D.MALONE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,7,765,0,0
2023102205,2023-10-22,1,2,5,TB,ATL,0,0,100,1,0,TIMEOUT AT 02:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,775,0,0
2023102205,2023-10-22,1,2,5,TB,ATL,1,10,34,0,0,(2:05) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 1-R.WHITE TO TB 40 FOR 6 YARDS (53-N.LANDMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,7,775,0,0
2023102205,2023-10-22,1,1,34,TB,ATL,2,4,40,0,0,"(1:34) (NO HUDDLE, SHOTGUN) PENALTY ON TB-10-T.PALMER, FALSE START, 5 YARDS, ENFORCED AT TB 40 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,TB,1,FALSE START,5,7,806,0,0
2023102205,2023-10-22,1,1,20,TB,ATL,2,9,35,0,0,"(1:20) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 40 FOR 5 YARDS (53-N.LANDMAN, 96-Z.HARRISON). PENALTY ON TB-70-R.HAINSEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 35 - NO PLAY.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,35,OWN,1,TB,1,OFFENSIVE HOLDING,10,7,820,0,0
2023102205,2023-10-22,1,1,3,TB,ATL,2,19,25,0,0,(1:03) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 10-T.PALMER TO TB 30 FOR 5 YARDS (55-K.ELLISS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,837,0,0
2023102205,2023-10-22,1,0,27,TB,ATL,3,14,30,0,0,"(:27) (SHOTGUN) PENALTY ON TB-70-R.HAINSEY, FALSE START, 5 YARDS, ENFORCED AT TB 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,TB,1,FALSE START,5,7,873,0,0
2023102205,2023-10-22,1,0,18,TB,ATL,3,19,25,0,0,(:18) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS TO TB 31 FOR 6 YARDS (55-K.ELLISS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,882,0,0
2023102205,2023-10-22,2,15,0,TB,ATL,4,13,31,0,0,"(15:00) 5-J.CAMARDA PUNTS 45 YARDS TO ATL 24, CENTER-97-Z.TRINER. 21-M.HUGHES TO ATL 33 FOR 9 YARDS (8-S.DENNIS). TB-26-K.MERRIWEATHER WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,900,0,0
2023102205,2023-10-22,1,0,0,TB,ATL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,900,0,0
2023102205,2023-10-22,2,14,51,TB,ATL,0,0,100,1,0,TIMEOUT AT 14:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,909,0,0
2023102205,2023-10-22,2,14,51,ATL,TB,1,10,33,1,0,(14:51) (SHOTGUN) 9-D.RIDDER PASS DEEP MIDDLE TO 16-S.MILLER TO TB 21 FOR 46 YARDS (24-C.DAVIS).,0,2023,46,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,7,909,0,0
2023102205,2023-10-22,2,14,13,ATL,TB,1,10,79,0,0,(14:13) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO TB 18 FOR 3 YARDS (92-W.GHOLSTON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,7,947,0,0
2023102205,2023-10-22,2,13,44,ATL,TB,2,7,82,0,0,(13:44) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 5-D.LONDON TO TB 12 FOR 6 YARDS (54-L.DAVID).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,7,976,0,0
2023102205,2023-10-22,2,13,14,ATL,TB,3,1,88,1,0,"(13:14) 25-T.ALLGEIER RIGHT GUARD TO TB 8 FOR 4 YARDS (31-A.WINFIELD, 24-C.DAVIS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OPP,0,,0,,0,7,1006,0,0
2023102205,2023-10-22,2,12,38,ATL,TB,1,8,92,0,0,(12:38) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,7,1042,0,0
2023102205,2023-10-22,2,12,33,ATL,TB,2,8,92,0,0,(12:33) (SHOTGUN) 84-C.PATTERSON UP THE MIDDLE TO TB 5 FOR 3 YARDS (29-C.IZIEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,7,1047,0,0
2023102205,2023-10-22,2,11,58,ATL,TB,3,5,95,0,0,(11:58) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON (31-A.WINFIELD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,7,1082,0,0
2023102205,2023-10-22,2,11,54,ATL,TB,4,5,95,0,0,"(11:54) 6-Y.KOO 24 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,7,1086,0,0
2023102205,2023-10-22,2,11,51,TB,ATL,0,0,65,1,0,13-B.PINION KICKS 65 YARDS FROM ATL 35 TO TB 0. 83-D.THOMPKINS TO TB 18 FOR 18 YARDS (12-K.HODGE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1089,0,0
2023102205,2023-10-22,2,11,51,TB,ATL,0,0,100,1,0,TIMEOUT AT 11:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1089,0,0
2023102205,2023-10-22,2,11,47,TB,ATL,1,10,18,0,0,"(11:47) 1-R.WHITE RIGHT TACKLE TO TB 18 FOR NO GAIN (90-D.ONYEMATA; 53-N.LANDMAN). PENALTY ON TB, ILLEGAL FORMATION, DECLINED.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,18,OWN,0,TB,0,ILLEGAL FORMATION,0,7,1093,0,0
2023102205,2023-10-22,2,11,21,TB,ATL,2,10,18,0,0,(11:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 14-C.GODWIN TO TB 24 FOR 6 YARDS (24-A.TERRELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,7,1119,0,0
2023102205,2023-10-22,2,10,42,TB,ATL,3,4,24,1,0,(10:42) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN PUSHED OB AT TB 37 FOR 13 YARDS (27-R.GRANT).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,7,1158,0,0
2023102205,2023-10-22,2,10,8,TB,ATL,1,10,37,0,0,(10:08) 6-B.MAYFIELD PASS INCOMPLETE DEEP MIDDLE TO 18-R.JARRETT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,1192,0,0
2023102205,2023-10-22,2,10,1,TB,ATL,2,10,37,0,0,(10:01) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 87-P.DURHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,7,1199,0,0
2023102205,2023-10-22,2,9,57,TB,ATL,3,10,37,0,0,"(9:57) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 14-C.GODWIN. PENALTY ON ATL-1-J.OKUDAH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 37 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,37,OWN,1,ATL,1,DEFENSIVE HOLDING,5,7,1203,0,0
2023102205,2023-10-22,2,9,52,TB,ATL,1,10,42,0,0,(9:52) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 21-K.VAUGHN [93-C.CAMPBELL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,7,1208,0,0
2023102205,2023-10-22,2,9,47,TB,ATL,2,10,42,1,0,(9:47) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 13-M.EVANS TO ATL 42 FOR 16 YARDS (27-R.GRANT; 24-A.TERRELL).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,7,1213,0,0
2023102205,2023-10-22,2,9,3,TB,ATL,1,10,58,0,0,(9:03) 21-K.VAUGHN UP THE MIDDLE TO ATL 40 FOR 2 YARDS (53-N.LANDMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,7,1257,0,0
2023102205,2023-10-22,2,8,23,TB,ATL,2,8,60,1,0,(8:23) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 83-D.THOMPKINS RAN OB AT ATL 31 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,7,1297,0,0
2023102205,2023-10-22,2,7,50,TB,ATL,1,10,69,0,0,(7:50) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO ATL 28 FOR 3 YARDS (53-N.LANDMAN; 72-L.LONDON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,7,1330,0,0
2023102205,2023-10-22,2,7,15,TB,ATL,2,7,72,1,0,(7:15) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT ATL 6 FOR 22 YARDS (3-J.BATES).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,7,1365,0,0
2023102205,2023-10-22,2,6,31,TB,ATL,1,6,94,0,0,"(6:31) (SHOTGUN) 6-B.MAYFIELD SACKED AT ATL 11 FOR -5 YARDS (93-C.CAMPBELL). FUMBLES (93-C.CAMPBELL), AND RECOVERS AT ATL 11.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,6,OPP,0,,0,,0,7,1409,0,0
2023102205,2023-10-22,2,5,52,TB,ATL,2,11,89,0,0,(5:52) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS (20-D.ALFORD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,7,1448,0,0
