GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,LAC
2023102209,2023-10-22,1,1,48,KC,LAC,1,10,25,1,0,(1:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 19-K.TONEY TO KC 38 FOR 13 YARDS (36-J.TAYLOR).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,792,0,0
2023102209,2023-10-22,1,1,48,KC,LAC,0,0,100,1,0,TIMEOUT AT 01:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,792,0,0
2023102209,2023-10-22,1,1,48,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,792,0,0
2023102209,2023-10-22,1,1,13,KC,LAC,1,10,38,0,0,"(1:13) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 42 FOR 4 YARDS (98-A.JOHNSON, 6-E.KENDRICKS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,7,827,0,0
2023102209,2023-10-22,1,0,39,KC,LAC,2,6,42,0,0,(:39) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO KC 45 FOR 3 YARDS (20-D.MARLOWE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,7,861,0,0
2023102209,2023-10-22,2,15,0,KC,LAC,3,3,45,1,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO LAC 46 FOR 9 YARDS (20-D.MARLOWE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,7,900,0,0
2023102209,2023-10-22,1,0,0,KC,LAC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,900,0,0
2023102209,2023-10-22,2,14,23,KC,LAC,1,10,54,1,0,"(14:23) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 11-M.VALDES-SCANTLING FOR 46 YARDS, TOUCHDOWN.",0,2023,46,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,7,937,0,0
2023102209,2023-10-22,2,14,11,LAC,KC,1,10,25,0,0,(14:11) 30-A.EKELER RIGHT GUARD TO LAC 27 FOR 2 YARDS (56-G.KARLAFTIS; 20-J.REID).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,7,949,0,0
2023102209,2023-10-22,2,14,11,KC,LAC,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,949,0,0
2023102209,2023-10-22,2,14,11,KC,LAC,0,0,100,1,0,TIMEOUT AT 14:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,949,0,0
2023102209,2023-10-22,2,14,11,LAC,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,949,0,0
2023102209,2023-10-22,2,13,26,LAC,KC,2,8,27,0,0,"(13:26) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO LAC 34 FOR 7 YARDS (35-JA.WATSON; 93-M.DICKERSON). PENALTY ON LAC-77-Z.JOHNSON, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT LAC 27 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,LAC,1,ILLEGAL USE OF HANDS,10,7,994,0,0
2023102209,2023-10-22,2,13,8,LAC,KC,2,18,17,0,0,(13:08) 10-J.HERBERT PASS SHORT RIGHT TO 12-D.DAVIS TO LAC 27 FOR 10 YARDS (35-JA.WATSON).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,7,1012,0,0
2023102209,2023-10-22,2,12,26,LAC,KC,3,8,27,1,0,(12:26) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 89-D.PARHAM TO LAC 36 FOR 9 YARDS (20-J.REID).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,7,1054,0,0
2023102209,2023-10-22,2,11,45,LAC,KC,1,10,36,0,0,(11:45) 25-J.KELLEY RIGHT GUARD TO LAC 43 FOR 7 YARDS (22-T.MCDUFFIE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,7,1095,0,0
2023102209,2023-10-22,2,11,28,LAC,KC,2,3,43,1,0,(11:28) (NO HUDDLE) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO KC 49 FOR 8 YARDS (20-J.REID).,0,2023,8,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,7,1112,0,0
2023102209,2023-10-22,2,10,51,LAC,KC,1,10,51,1,0,"(10:51) 25-J.KELLEY LEFT GUARD FOR 49 YARDS, TOUCHDOWN.",0,2023,49,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,7,1149,0,0
2023102209,2023-10-22,2,10,42,KC,LAC,1,10,25,0,0,(10:42) (SHOTGUN) 10-I.PACHECO LEFT TACKLE TO KC 28 FOR 3 YARDS (97-J.BOSA).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,7,1158,0,0
2023102209,2023-10-22,2,10,42,LAC,KC,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1158,0,0
2023102209,2023-10-22,2,10,42,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1158,0,0
2023102209,2023-10-22,2,10,42,KC,LAC,0,0,100,1,0,TIMEOUT AT 10:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1158,0,0
2023102209,2023-10-22,2,10,9,KC,LAC,2,7,28,1,0,(10:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO KC 41 FOR 13 YARDS (3-D.JAMES).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,7,1191,0,0
2023102209,2023-10-22,2,9,35,KC,LAC,1,10,41,1,0,(9:35) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO LAC 6 FOR 53 YARDS (20-D.MARLOWE).,0,2023,53,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,7,1225,0,0
2023102209,2023-10-22,2,8,44,KC,LAC,1,6,94,1,0,"(8:44) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,7,1276,0,0
2023102209,2023-10-22,2,8,37,LAC,KC,1,10,25,0,0,(8:37) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO LAC 31 FOR 6 YARDS (90-C.OMENIHU).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,7,1283,0,0
2023102209,2023-10-22,2,8,37,KC,LAC,0,0,100,1,0,TIMEOUT AT 08:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1283,0,0
2023102209,2023-10-22,2,8,37,KC,LAC,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1283,0,0
2023102209,2023-10-22,2,8,37,LAC,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1283,0,0
2023102209,2023-10-22,2,8,20,LAC,KC,2,4,31,1,0,"(8:20) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 5-J.PALMER TO KC 9 FOR 60 YARDS (6-B.COOK).",0,2023,60,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,1300,0,0
2023102209,2023-10-22,2,7,48,LAC,KC,1,9,91,0,0,"(7:48) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 13-K.ALLEN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,7,1332,0,0
2023102209,2023-10-22,2,7,44,LAC,KC,2,9,91,0,0,(7:44) (SHOTGUN) 30-A.EKELER LEFT END TO KC 7 FOR 2 YARDS (51-M.DANNA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,9,OPP,0,,0,,0,7,1336,0,0
2023102209,2023-10-22,2,7,11,LAC,KC,3,7,93,1,0,"(7:11) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 7-G.EVERETT FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,7,1369,0,0
2023102209,2023-10-22,2,7,6,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1374,0,0
2023102209,2023-10-22,2,7,6,LAC,KC,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1374,0,0
2023102209,2023-10-22,2,7,6,KC,LAC,1,10,25,1,0,(7:06) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 41 FOR 16 YARDS (36-J.TAYLOR).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1374,0,0
2023102209,2023-10-22,2,7,6,KC,LAC,0,0,100,1,0,TIMEOUT AT 07:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1374,0,0
2023102209,2023-10-22,2,6,29,KC,LAC,1,10,41,0,0,(6:29) 25-C.EDWARDS-HELAIRE RIGHT END TO KC 39 FOR -2 YARDS (45-T.TUIPULOTU).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,7,1411,0,0
2023102209,2023-10-22,2,5,56,KC,LAC,2,12,39,0,0,(5:56) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,7,1444,0,0
2023102209,2023-10-22,2,5,52,KC,LAC,3,12,39,0,0,(5:52) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT INTENDED FOR 12-M.HARDMAN INTERCEPTED BY 26-A.SAMUEL [52-K.MACK] AT LAC 21. 26-A.SAMUEL TO LAC 21 FOR NO GAIN (12-M.HARDMAN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,39,OWN,0,,0,,0,7,1448,0,0
2023102209,2023-10-22,2,5,44,LAC,KC,1,10,21,0,0,(5:44) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 12-D.DAVIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,7,1456,0,0
2023102209,2023-10-22,2,5,44,KC,LAC,0,0,100,1,0,TIMEOUT AT 05:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1456,0,0
2023102209,2023-10-22,2,5,39,LAC,KC,2,10,21,0,0,(5:39) (SHOTGUN) 25-J.KELLEY RIGHT GUARD TO LAC 24 FOR 3 YARDS (50-W.GAY; 32-N.BOLTON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,21,OWN,0,,0,,0,7,1461,0,0
2023102209,2023-10-22,2,5,6,LAC,KC,3,7,24,1,0,"(5:06) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 1-Q.JOHNSTON PUSHED OB AT LAC 44 FOR 20 YARDS (35-JA.WATSON; 20-J.REID).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,7,1494,0,0
2023102209,2023-10-22,2,4,25,LAC,KC,1,10,44,0,0,(4:25) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,7,1535,0,0
2023102209,2023-10-22,2,4,19,LAC,KC,2,10,44,0,0,(4:19) (SHOTGUN) 10-J.HERBERT SACKED AT LAC 38 FOR -6 YARDS (90-C.OMENIHU).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,7,1541,0,0
2023102209,2023-10-22,2,3,40,LAC,KC,3,16,38,0,0,(3:40) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO LAC 49 FOR 11 YARDS (22-T.MCDUFFIE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,7,1580,0,0
2023102209,2023-10-22,2,2,57,LAC,KC,4,5,49,0,0,"(2:57) 16-J.SCOTT PUNTS 47 YARDS TO KC 4, CENTER-47-J.HARRIS, DOWNED BY LAC-36-J.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,7,1623,0,0
2023102209,2023-10-22,2,2,48,KC,LAC,1,10,4,1,0,(2:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO KC 41 FOR 37 YARDS (20-D.MARLOWE).,0,2023,37,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,7,1632,0,0
2023102209,2023-10-22,2,2,48,KC,LAC,0,0,100,1,0,TIMEOUT AT 02:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1632,0,0
2023102209,2023-10-22,2,2,9,KC,LAC,1,10,41,1,0,(2:09) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO LAC 44 FOR 15 YARDS (20-D.MARLOWE).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,7,1671,0,0
2023102209,2023-10-22,2,2,0,KC,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1680,0,0
2023102209,2023-10-22,2,2,0,KC,LAC,1,10,56,0,0,(2:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO LAC 39 FOR 5 YARDS (3-D.JAMES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,7,1680,0,0
2023102209,2023-10-22,2,1,28,KC,LAC,2,5,61,1,0,(1:28) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 11-M.VALDES-SCANTLING TO LAC 11 FOR 28 YARDS (9-K.MURRAY).,0,2023,28,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,7,1712,0,0
2023102209,2023-10-22,2,0,42,KC,LAC,1,10,89,0,0,"(:42) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 8-J.ROSS. PENALTY ON KC-8-J.ROSS, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT LAC 11 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,11,OPP,1,KC,1,OFFENSIVE PASS INTERFERENCE,10,7,1758,0,0
2023102209,2023-10-22,2,0,38,KC,LAC,1,20,79,0,0,(:38) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON TO LAC 24 FOR -3 YARDS (9-K.MURRAY).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,7,1762,0,0
2023102209,2023-10-22,2,0,29,KC,LAC,0,0,100,1,0,TIMEOUT #1 BY KC AT 00:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1771,0,0
2023102209,2023-10-22,2,0,29,KC,LAC,2,23,76,0,0,"(:29) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 87-T.KELCE. PENALTY ON LAC-6-E.KENDRICKS, DEFENSIVE PASS INTERFERENCE, 23 YARDS, ENFORCED AT LAC 24 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,24,OPP,1,LAC,1,DEFENSIVE PASS INTERFERENCE,23,7,1771,0,0
2023102209,2023-10-22,2,0,21,KC,LAC,1,1,99,1,0,"(:21) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,7,1779,0,0
2023102209,2023-10-22,2,0,15,LAC,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1785,0,0
2023102209,2023-10-22,2,0,15,LAC,KC,1,10,25,0,0,(:15) 10-J.HERBERT KNEELS TO LAC 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1785,0,0
2023102209,2023-10-22,2,0,15,KC,LAC,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,7,1785,0,0
2023102209,2023-10-22,2,0,0,LAC,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,1800,0,0
2023102209,2023-10-22,3,15,0,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,7,1800,0,0
2023102209,2023-10-22,3,15,0,KC,LAC,1,10,25,1,0,(15:00) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO PUSHED OB AT KC 37 FOR 12 YARDS (20-D.MARLOWE).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,7,1800,0,0
2023102209,2023-10-22,3,14,32,KC,LAC,1,10,37,0,0,(14:32) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 39 FOR 2 YARDS (52-K.MACK; 20-D.MARLOWE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,7,1828,0,0
2023102209,2023-10-22,3,13,54,KC,LAC,2,8,39,0,0,(13:54) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO KC 45 FOR 6 YARDS (20-D.MARLOWE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,7,1866,0,0
2023102209,2023-10-22,3,13,15,KC,LAC,3,2,45,1,0,(13:15) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO LAC 40 FOR 15 YARDS (20-D.MARLOWE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,7,1905,0,0
2023102209,2023-10-22,3,12,33,KC,LAC,1,10,60,0,0,(12:33) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 24-S.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,7,1947,0,0
2023102209,2023-10-22,3,12,26,KC,LAC,2,10,60,0,0,"(12:26) 10-I.PACHECO LEFT END TO LAC 37 FOR 3 YARDS (94-C.RUMPH, 20-D.MARLOWE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,7,1954,0,0
2023102209,2023-10-22,3,11,41,KC,LAC,3,7,63,1,0,(11:41) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END RAN OB AT LAC 29 FOR 8 YARDS (9-K.MURRAY).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,7,1999,0,0
2023102209,2023-10-22,3,11,5,KC,LAC,1,10,71,0,0,(11:05) (SHOTGUN) 1-J.MCKINNON UP THE MIDDLE TO LAC 26 FOR 3 YARDS (6-E.KENDRICKS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,7,2035,0,0
2023102209,2023-10-22,3,10,33,KC,LAC,2,7,74,1,0,"(10:33) 15-P.MAHOMES PASS SHORT LEFT TO 81-B.BELL TO LAC 19 FOR 7 YARDS (6-E.KENDRICKS). FUMBLES (6-E.KENDRICKS), TOUCHED AT LAC 19, RECOVERED BY LAC-3-D.JAMES AT LAC 19.",0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,26,OPP,0,,0,,0,7,2067,0,0
2023102209,2023-10-22,3,10,24,KC,LAC,0,0,100,1,0,TIMEOUT AT 10:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,7,2076,0,0
2023102209,2023-10-22,3,10,24,LAC,KC,1,10,19,0,0,(10:24) (SHOTGUN) 30-A.EKELER LEFT END TO LAC 24 FOR 5 YARDS (6-B.COOK; 32-N.BOLTON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,7,2076,0,0
2023102209,2023-10-22,3,9,44,LAC,KC,2,5,24,0,0,(9:44) 12-D.DAVIS LEFT END TO LAC 27 FOR 3 YARDS (38-L.SNEED).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,7,2116,0,0
2023102209,2023-10-22,3,9,7,LAC,KC,3,2,27,1,0,"(9:07) (NO HUDDLE, SHOTGUN) 30-A.EKELER LEFT GUARD TO LAC 31 FOR 4 YARDS (32-N.BOLTON).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OWN,0,,0,,0,7,2153,0,0
2023102209,2023-10-22,3,8,25,LAC,KC,1,10,31,1,0,(8:25) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO 50 FOR 19 YARDS (6-B.COOK).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,7,2195,0,0
