GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,BAL
2023091702,2023-09-17,1,4,41,BAL,CIN,1,10,48,0,0,(4:41) (SHOTGUN) 43-J.HILL LEFT END TO CIN 43 FOR 9 YARDS (22-C.AWUZIE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,619,0,0
2023091702,2023-09-17,1,4,12,BAL,CIN,2,1,57,1,0,"(4:12) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN TO CIN 41 FOR 2 YARDS (22-C.AWUZIE).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,648,0,0
2023091702,2023-09-17,1,3,36,BAL,CIN,1,10,59,0,0,(3:36) 8-L.JACKSON PASS INCOMPLETE DEEP MIDDLE TO 15-N.AGHOLOR.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,684,0,0
2023091702,2023-09-17,1,3,29,BAL,CIN,2,10,59,0,0,"(3:29) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 13-D.DUVERNAY TO CIN 36 FOR 5 YARDS (21-M.HILTON). CINCINNATI CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 13-D.DUVERNAY (21-M.HILTON).",0,2023,5,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,41,OPP,0,,0,,0,691,0,0
2023091702,2023-09-17,1,3,27,BAL,CIN,3,10,59,0,0,(3:27) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,693,0,0
2023091702,2023-09-17,1,3,23,BAL,CIN,4,10,59,0,0,"(3:23) 9-J.TUCKER 59 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,697,0,0
2023091702,2023-09-17,1,3,18,CIN,BAL,1,10,49,0,0,(3:18) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO 50 FOR 1 YARD (98-T.JONES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,702,0,0
2023091702,2023-09-17,1,2,38,CIN,BAL,2,9,100,0,0,"(2:38) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO 50 FOR NO GAIN (26-G.STONE, 6-P.QUEEN).",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,742,0,0
2023091702,2023-09-17,1,1,54,CIN,BAL,3,9,100,0,0,(1:54) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 32-T.WILLIAMS TO BAL 49 FOR 1 YARD (6-P.QUEEN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,786,0,0
2023091702,2023-09-17,1,1,18,CIN,BAL,4,8,51,0,0,"(1:18) 10-B.ROBBINS PUNTS 39 YARDS TO BAL 10, CENTER-48-C.ADOMITIS, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,822,0,0
