GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,MIA
2023091712,2023-09-17,2,2,54,NE,MIA,1,10,68,0,0,"(2:54) (NO HUDDLE, SHOTGUN) 10-M.JONES SCRAMBLES UP THE MIDDLE TO MIA 27 FOR 5 YARDS (8-J.HOLLAND). PENALTY ON NE-69-C.STRANGE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 32 - NO PLAY.",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,NE,1,OFFENSIVE HOLDING,10,2,1626,0,0
2023091712,2023-09-17,2,2,36,NE,MIA,1,20,58,0,0,(2:36) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 1-D.PARKER TO MIA 35 FOR 7 YARDS (98-R.DAVIS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2,1644,0,0
2023091712,2023-09-17,2,2,10,NE,MIA,2,13,65,0,0,"(2:10) (NO HUDDLE, SHOTGUN) PENALTY ON MIA-2-B.CHUBB, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT MIA 35 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIA,1,NEUTRAL ZONE INFRACTION,5,2,1670,0,0
2023091712,2023-09-17,2,2,0,NE,MIA,2,8,70,0,0,(2:00) (SHOTGUN) 15-E.ELLIOTT LEFT TACKLE TO MIA 31 FOR -1 YARDS (98-R.DAVIS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,2,1680,0,0
2023091712,2023-09-17,2,2,0,NE,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1680,0,0
2023091712,2023-09-17,2,1,57,NE,MIA,0,0,100,1,0,TIMEOUT #2 BY MIA AT 01:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1683,0,0
2023091712,2023-09-17,2,1,57,NE,MIA,3,9,69,0,0,(1:57) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT MIDDLE TO 1-D.PARKER (21-D.ELLIOTT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,1683,0,0
2023091712,2023-09-17,2,1,53,NE,MIA,4,9,69,0,0,"(1:53) 37-C.RYLAND 49 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,1687,0,0
2023091712,2023-09-17,2,1,49,MIA,NE,1,10,25,0,0,(1:49) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 26-S.AHMED PUSHED OB AT MIA 30 FOR 5 YARDS (2-J.MILLS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1691,0,0
2023091712,2023-09-17,2,1,49,NE,MIA,0,0,100,1,0,TIMEOUT AT 01:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1691,0,0
2023091712,2023-09-17,2,1,49,MIA,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1691,0,0
2023091712,2023-09-17,2,1,44,MIA,NE,2,5,30,0,0,(1:44) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 26-S.AHMED PUSHED OB AT MIA 34 FOR 4 YARDS (27-M.BRYANT).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2,1696,0,0
2023091712,2023-09-17,2,1,40,MIA,NE,3,1,34,1,0,(1:40) (SHOTGUN) 31-R.MOSTERT LEFT END TO MIA 40 FOR 6 YARDS (8-J.BENTLEY; 5-J.PEPPERS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,2,1700,0,0
2023091712,2023-09-17,2,1,17,MIA,NE,1,10,40,1,0,"(1:17) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 85-R.CRACRAFT TO NE 38 FOR 22 YARDS (2-J.MILLS).",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2,1723,0,0
2023091712,2023-09-17,2,0,57,MIA,NE,1,10,62,0,0,"(:57) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE TO NE 32 FOR 6 YARDS (26-S.WADE).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2,1743,0,0
2023091712,2023-09-17,2,0,38,MIA,NE,2,4,68,1,0,"(:38) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 85-R.CRACRAFT TO NE 20 FOR 12 YARDS (27-M.BRYANT).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2,1762,0,0
2023091712,2023-09-17,2,0,31,MIA,NE,0,0,100,1,0,TIMEOUT #3 BY MIA AT 00:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1769,0,0
2023091712,2023-09-17,2,0,31,MIA,NE,1,10,80,1,0,"(:31) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS PUSHED OB AT NE 2 FOR 18 YARDS (26-S.WADE). THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS OUT OF BOUNDS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 0-B.BERRIOS TO NE 2 FOR 18 YARDS (26-S.WADE).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2,1769,0,0
2023091712,2023-09-17,2,0,15,MIA,NE,1,2,98,1,0,"(:15) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2,1785,0,0
2023091712,2023-09-17,2,0,11,NE,MIA,1,10,25,0,0,(:11) 10-M.JONES KNEELS TO NE 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1789,0,0
2023091712,2023-09-17,2,0,11,NE,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1789,0,0
2023091712,2023-09-17,2,0,11,MIA,NE,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,1789,0,0
2023091712,2023-09-17,3,15,0,MIA,NE,1,10,25,0,0,(15:00) (SHOTGUN) 31-R.MOSTERT RIGHT GUARD TO MIA 28 FOR 3 YARDS (48-JA.TAVAI).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2,1800,0,0
2023091712,2023-09-17,2,0,0,NE,MIA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1800,0,0
2023091712,2023-09-17,3,15,0,MIA,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1800,0,0
2023091712,2023-09-17,3,14,17,MIA,NE,2,7,28,0,0,(14:17) (SHOTGUN) 17-J.WADDLE LEFT END TO MIA 26 FOR -2 YARDS (23-K.DUGGER).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OWN,0,,0,,0,2,1843,0,0
2023091712,2023-09-17,3,13,33,MIA,NE,3,9,26,0,0,(13:33) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT MIA 21 FOR -5 YARDS (9-M.JUDON).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2,1887,0,0
2023091712,2023-09-17,3,13,2,MIA,NE,4,14,21,0,0,"(13:02) 16-J.BAILEY PUNTS 55 YARDS TO NE 24, CENTER-44-B.FERGUSON. 81-D.DOUGLAS RAN OB AT NE 36 FOR 12 YARDS (81-D.SMYTHE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2,1918,0,0
2023091712,2023-09-17,3,12,52,NE,MIA,1,10,36,0,0,(12:52) 38-R.STEVENSON LEFT END TO NE 45 FOR 9 YARDS (21-D.ELLIOTT).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,2,1928,0,0
2023091712,2023-09-17,3,12,52,NE,MIA,0,0,100,1,0,TIMEOUT AT 12:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1928,0,0
2023091712,2023-09-17,3,12,23,NE,MIA,2,1,45,1,0,(12:23) 10-M.JONES UP THE MIDDLE TO NE 49 FOR 4 YARDS (94-C.WILKINS; 92-Z.SIELER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,2,1957,0,0
2023091712,2023-09-17,3,11,53,NE,MIA,1,10,49,0,0,(11:53) 10-M.JONES PASS SHORT LEFT TO 1-D.PARKER PUSHED OB AT MIA 42 FOR 9 YARDS (8-J.HOLLAND).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,1987,0,0
2023091712,2023-09-17,3,11,27,NE,MIA,2,1,58,0,0,(11:27) 38-R.STEVENSON UP THE MIDDLE TO MIA 42 FOR NO GAIN (2-B.CHUBB; 8-J.HOLLAND).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,2,2013,0,0
2023091712,2023-09-17,3,10,46,NE,MIA,3,1,58,0,0,(10:46) 38-R.STEVENSON RIGHT TACKLE TO MIA 46 FOR -4 YARDS (8-J.HOLLAND).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,2,2054,0,0
2023091712,2023-09-17,3,10,2,NE,MIA,4,5,54,0,0,"(10:02) 17-B.BARINGER PUNTS 38 YARDS TO MIA 8, CENTER-49-J.CARDONA, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2,2098,0,0
2023091712,2023-09-17,3,9,55,NE,MIA,0,0,100,1,0,TIMEOUT AT 09:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2105,0,0
2023091712,2023-09-17,3,9,55,MIA,NE,1,10,8,0,0,(9:55) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE TO MIA 17 FOR 9 YARDS (6-C.GONZALEZ).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2,2105,0,0
2023091712,2023-09-17,3,9,33,MIA,NE,2,1,17,1,0,"(9:33) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO MIA 26 FOR 9 YARDS (6-C.GONZALEZ).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2,2127,0,0
2023091712,2023-09-17,3,8,50,MIA,NE,1,10,26,0,0,(8:50) 31-R.MOSTERT LEFT TACKLE TO MIA 26 FOR NO GAIN (8-J.BENTLEY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,2,2170,0,0
2023091712,2023-09-17,3,8,7,MIA,NE,2,10,26,0,0,(8:07) (SHOTGUN) 18-E.EZUKANMA RIGHT END PUSHED OB AT MIA 33 FOR 7 YARDS (9-M.JUDON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,2,2213,0,0
2023091712,2023-09-17,3,7,21,MIA,NE,3,3,33,1,0,(7:21) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO MIA 39 FOR 6 YARDS (9-M.JUDON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2,2259,0,0
2023091712,2023-09-17,3,6,41,MIA,NE,1,10,39,0,0,(6:41) 18-E.EZUKANMA LEFT END TO MIA 38 FOR -1 YARDS (27-M.BRYANT).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OWN,0,,0,,0,2,2299,0,0
2023091712,2023-09-17,3,5,57,MIA,NE,2,11,38,1,0,(5:57) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 17-J.WADDLE TO NE 30 FOR 32 YARDS (27-M.BRYANT).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2,2343,0,0
2023091712,2023-09-17,3,5,13,MIA,NE,1,10,70,0,0,(5:13) 28-D.ACHANE LEFT TACKLE TO NE 25 FOR 5 YARDS (21-A.PHILLIPS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,2,2387,0,0
2023091712,2023-09-17,3,4,50,MIA,NE,2,5,75,0,0,"(4:50) (SHOTGUN) 28-D.ACHANE RIGHT TACKLE TO NE 19 FOR 6 YARDS (23-K.DUGGER). PENALTY ON MIA-73-A.JACKSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 25 - NO PLAY.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,25,OPP,1,MIA,1,OFFENSIVE HOLDING,10,2,2410,0,0
2023091712,2023-09-17,3,4,27,MIA,NE,2,15,65,0,0,(4:27) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 28-D.ACHANE TO NE 31 FOR 4 YARDS (8-J.BENTLEY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2433,0,0
2023091712,2023-09-17,3,3,42,MIA,NE,3,11,69,0,0,(3:42) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 18-E.EZUKANMA (23-K.DUGGER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,2478,0,0
2023091712,2023-09-17,3,3,39,MIA,NE,4,11,69,0,0,"(3:39) 7-J.SANDERS 49 YARD FIELD GOAL IS BLOCKED (41-B.SCHOOLER), CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY, RECOVERED BY NE-23-K.DUGGER AT NE 47. 23-K.DUGGER TO MIA 49 FOR 4 YARDS (94-C.WILKINS).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,2481,0,0
2023091712,2023-09-17,3,3,32,NE,MIA,1,10,51,0,0,"(3:32) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 85-H.HENRY TO MIA 40 FOR 9 YARDS (51-D.LONG, 33-E.APPLE).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2,2488,0,0
2023091712,2023-09-17,3,3,5,NE,MIA,2,1,60,0,0,"(3:05) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 84-K.BOURNE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2,2515,0,0
2023091712,2023-09-17,3,3,1,NE,MIA,3,1,60,1,0,(3:01) 10-M.JONES PASS SHORT RIGHT TO 38-R.STEVENSON PUSHED OB AT MIA 33 FOR 7 YARDS (25-X.HOWARD).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2,2519,0,0
2023091712,2023-09-17,3,2,24,NE,MIA,1,10,67,0,0,"(2:24) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE DEEP RIGHT TO 84-K.BOURNE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2,2556,0,0
2023091712,2023-09-17,3,2,18,NE,MIA,2,10,67,0,0,(2:18) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 84-K.BOURNE PUSHED OB AT MIA 25 FOR 8 YARDS (25-X.HOWARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2,2562,0,0
2023091712,2023-09-17,3,1,46,NE,MIA,3,2,75,0,0,"(1:46) 38-R.STEVENSON UP THE MIDDLE TO MIA 24 FOR 1 YARD (2-B.CHUBB). NEW ENGLAND CHALLENGED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,1,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,2,2594,0,0
2023091712,2023-09-17,3,1,26,NE,MIA,4,1,76,1,0,(1:26) 10-M.JONES UP THE MIDDLE TO MIA 22 FOR 2 YARDS (94-C.WILKINS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,2,2614,0,0
2023091712,2023-09-17,3,0,57,NE,MIA,1,10,78,0,0,"(:57) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS DEEP RIGHT INTENDED FOR 1-D.PARKER INTERCEPTED BY 25-X.HOWARD AT MIA 3. 25-X.HOWARD PUSHED OB AT MIA 3 FOR NO GAIN (1-D.PARKER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,22,OPP,0,,0,,0,2,2643,0,0
2023091712,2023-09-17,3,0,52,NE,MIA,0,0,100,1,0,TIMEOUT AT 00:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2648,0,0
2023091712,2023-09-17,3,0,52,MIA,NE,1,10,3,0,0,(:52) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,2,2648,0,0
2023091712,2023-09-17,3,0,48,MIA,NE,2,10,3,0,0,(:48) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO MIA 6 FOR 3 YARDS (91-D.WISE; 8-J.BENTLEY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OWN,0,,0,,0,2,2652,0,0
2023091712,2023-09-17,3,0,2,MIA,NE,3,7,6,0,0,(:02) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2,2698,0,0
2023091712,2023-09-17,3,0,0,MIA,NE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2700,0,0
2023091712,2023-09-17,4,15,0,MIA,NE,4,7,6,0,0,"(15:00) 16-J.BAILEY PUNTS 52 YARDS TO NE 42, CENTER-44-B.FERGUSON. 81-D.DOUGLAS TO NE 42 FOR NO GAIN (51-D.LONG).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2,2700,0,0
2023091712,2023-09-17,4,14,47,NE,MIA,1,10,42,0,0,(14:47) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 45 FOR 3 YARDS (4-K.KOHOU).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,2,2713,0,0
2023091712,2023-09-17,4,14,28,NE,MIA,2,7,45,1,0,"(14:28) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 85-H.HENRY TO MIA 42 FOR 13 YARDS (8-J.HOLLAND; 51-D.LONG).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2,2732,0,0
2023091712,2023-09-17,4,14,0,NE,MIA,1,10,58,1,0,"(14:00) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER PUSHED OB AT MIA 30 FOR 12 YARDS (33-E.APPLE).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2,2760,0,0
2023091712,2023-09-17,4,13,29,NE,MIA,1,10,70,0,0,"(13:29) (NO HUDDLE, SHOTGUN) 10-M.JONES SACKED AT MIA 34 FOR -4 YARDS (94-C.WILKINS).",0,2023,-4,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2,2791,0,0
2023091712,2023-09-17,4,13,5,NE,MIA,2,14,66,0,0,"(13:05) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 7-J.SMITH-SCHUSTER TO MIA 35 FOR -1 YARDS (4-K.KOHOU).",0,2023,-1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2,2815,0,0
2023091712,2023-09-17,4,12,24,NE,MIA,3,15,65,0,0,"(12:24) (SHOTGUN) 10-M.JONES SCRAMBLES RIGHT END RAN OB AT MIA 17 FOR 18 YARDS (8-J.HOLLAND). PENALTY ON MIA-25-X.HOWARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT MIA 17.",0,2023,18,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIA,0,DEFENSIVE HOLDING,5,2,2856,0,0
2023091712,2023-09-17,4,12,0,NE,MIA,1,10,88,0,0,"(12:00) (SHOTGUN) 38-R.STEVENSON RIGHT END TO MIA 6 FOR 6 YARDS (8-J.HOLLAND, 51-D.LONG).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,12,OPP,0,,0,,0,2,2880,0,0
2023091712,2023-09-17,4,11,27,NE,MIA,2,4,94,1,0,"(11:27) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 85-H.HENRY FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2,2913,0,0
2023091712,2023-09-17,4,11,21,MIA,NE,0,0,65,0,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK. PENALTY ON NE-45-C.BOARD, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT MIA 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,NE,0,ILLEGAL FORMATION,5,2,2919,0,0
2023091712,2023-09-17,4,11,21,NE,MIA,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,2919,0,0
2023091712,2023-09-17,4,11,21,MIA,NE,1,10,30,0,0,(11:21) (SHOTGUN) 31-R.MOSTERT RIGHT END TO MIA 37 FOR 7 YARDS (48-JA.TAVAI).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OWN,0,,0,,0,2,2919,0,0
2023091712,2023-09-17,4,11,21,NE,MIA,0,0,100,1,0,TIMEOUT AT 11:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2919,0,0
