GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,SF
2023091709,2023-09-17,2,1,50,LA,SF,3,1,96,1,0,"(1:50) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,1690,0,0
2023091709,2023-09-17,2,1,50,LA,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 01:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1690,0,0
2023091709,2023-09-17,2,1,45,LA,SF,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1695,0,0
2023091709,2023-09-17,2,1,45,LA,SF,0,0,100,1,0,TIMEOUT AT 01:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1695,0,0
2023091709,2023-09-17,2,1,45,SF,LA,1,10,25,1,0,(1:45) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO SF 48 FOR 23 YARDS (53-E.JONES).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1695,0,0
2023091709,2023-09-17,2,1,45,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1695,0,0
2023091709,2023-09-17,2,1,7,SF,LA,1,10,48,0,0,(1:07) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY PUSHED OB AT LAR 43 FOR 9 YARDS (4-J.FULLER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1733,0,0
2023091709,2023-09-17,2,1,2,SF,LA,2,1,57,1,0,(1:02) (SHOTGUN) 23-C.MCCAFFREY RIGHT TACKLE TO LAR 40 FOR 3 YARDS (37-Q.LAKE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OPP,0,,0,,0,1738,0,0
2023091709,2023-09-17,2,0,43,SF,LA,1,10,60,1,0,"(:43) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 15-J.JENNINGS TO LAR 20 FOR 20 YARDS (14-C.DURANT; 2-R.YEAST).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1757,0,0
2023091709,2023-09-17,2,0,20,SF,LA,1,10,80,0,0,"(:20) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 11-B.AIYUK.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1780,0,0
2023091709,2023-09-17,2,0,17,SF,LA,2,10,80,0,0,"(:17) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 19-D.SAMUEL [91-K.TURNER]. PENALTY ON LAR-1-D.KENDRICK, DEFENSIVE PASS INTERFERENCE, 19 YARDS, ENFORCED AT LAR 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,20,OPP,1,LAR,1,DEFENSIVE PASS INTERFERENCE,19,1783,0,0
2023091709,2023-09-17,2,0,11,SF,LA,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1789,0,0
2023091709,2023-09-17,2,0,10,SF,LA,1,1,99,0,0,"(:10) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT. PENALTY ON LAR-1-D.KENDRICK, FACE MASK, 0 YARDS, ENFORCED AT LAR 1 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,1,OPP,1,LAR,1,FACE MASK,0,1790,0,0
2023091709,2023-09-17,2,0,6,SF,LA,1,1,99,0,0,(:06) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1794,0,0
2023091709,2023-09-17,2,0,1,SF,LA,2,1,99,1,0,"(:01) 13-B.PURDY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1799,0,0
2023091709,2023-09-17,2,0,0,LA,SF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091709,2023-09-17,2,0,0,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1800,0,0
2023091709,2023-09-17,3,15,0,LA,SF,0,0,65,1,0,4-J.MOODY KICKS 64 YARDS FROM SF 35 TO LAR 1. 81-A.TRAMMELL TO LAR 21 FOR 20 YARDS (89-C.WOERNER; 26-I.OLIVER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091709,2023-09-17,3,14,54,LA,SF,1,10,79,0,0,"(14:54) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 28 FOR 7 YARDS (26-I.OLIVER, 7-C.WARD).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1806,0,0
2023091709,2023-09-17,3,14,14,LA,SF,2,3,72,1,0,(14:14) (SHOTGUN) 17-P.NACUA LEFT END PUSHED OB AT LAR 32 FOR 4 YARDS (26-I.OLIVER; 57-D.GREENLAW).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,1846,0,0
2023091709,2023-09-17,3,13,32,LA,SF,1,10,68,0,0,(13:32) (SHOTGUN) 23-K.WILLIAMS LEFT GUARD TO LAR 32 FOR NO GAIN (91-A.ARMSTEAD; 97-N.BOSA).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OPP,0,,0,,0,1888,0,0
2023091709,2023-09-17,3,12,51,LA,SF,2,10,68,1,0,(12:51) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 5-T.ATWELL RAN OB AT LAR 43 FOR 11 YARDS (2-D.LENOIR).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1929,0,0
2023091709,2023-09-17,3,12,32,LA,SF,1,10,57,0,0,(12:32) (NO HUDDLE) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE TO LAR 46 FOR 3 YARDS (7-C.WARD). LAR-70-J.NOTEBOOM WAS INJURED DURING THE PLAY.,0,2023,3,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1948,0,0
2023091709,2023-09-17,3,11,50,LA,SF,2,7,54,0,0,(11:50) (SHOTGUN) 9-M.STAFFORD SCRAMBLES RIGHT END RAN OB AT LAR 48 FOR 2 YARDS (7-C.WARD).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1990,0,0
2023091709,2023-09-17,3,11,12,LA,SF,3,5,52,0,0,(11:12) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 23-K.WILLIAMS PUSHED OB AT SF 49 FOR 3 YARDS (26-I.OLIVER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2028,0,0
2023091709,2023-09-17,3,10,23,LA,SF,4,2,51,0,0,"(10:23) (RUN FORMATION) PENALTY ON LAR, DELAY OF GAME, 5 YARDS, ENFORCED AT SF 49 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OPP,1,LAR,1,DELAY OF GAME,5,2077,0,0
2023091709,2023-09-17,3,10,10,LA,SF,4,7,54,0,0,"(10:10) 42-E.EVANS PUNTS 36 YARDS TO SF 18, CENTER-47-A.WARD, FAIR CATCH BY 3-R.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2090,0,0
2023091709,2023-09-17,3,10,2,LA,SF,0,0,100,1,0,TIMEOUT AT 10:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2098,0,0
2023091709,2023-09-17,3,10,2,SF,LA,1,10,18,0,0,"(10:02) 13-B.PURDY FUMBLES (ABORTED) AT SF 18, AND RECOVERS AT SF 18.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,18,OWN,0,,0,,0,2098,0,0
2023091709,2023-09-17,3,9,24,SF,LA,2,10,18,0,0,"(9:24) 23-C.MCCAFFREY RIGHT END TO SF 21 FOR 3 YARDS (56-C.ROZEBOOM). PENALTY ON SF, ILLEGAL FORMATION, DECLINED.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,18,OWN,0,SF,0,ILLEGAL FORMATION,0,2136,0,0
2023091709,2023-09-17,3,9,2,SF,LA,3,7,21,0,0,(9:02) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP MIDDLE TO 15-J.JENNINGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2158,0,0
2023091709,2023-09-17,3,8,57,SF,LA,4,7,21,0,0,"(8:57) 18-M.WISHNOWSKY PUNTS 62 YARDS TO LAR 17, CENTER-46-T.PEPPER. 23-K.WILLIAMS TO LAR 28 FOR 11 YARDS (30-G.ODUM; 24-J.MASON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2163,0,0
2023091709,2023-09-17,3,8,45,LA,SF,1,10,72,0,0,(8:45) 9-M.STAFFORD PASS SHORT RIGHT TO 5-T.ATWELL PUSHED OB AT LAR 33 FOR 5 YARDS (7-C.WARD).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2175,0,0
2023091709,2023-09-17,3,8,45,LA,SF,0,0,100,1,0,TIMEOUT AT 08:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2175,0,0
2023091709,2023-09-17,3,8,6,LA,SF,2,5,67,1,0,(8:06) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS PUSHED OB AT LAR 48 FOR 15 YARDS (57-D.GREENLAW).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2214,0,0
2023091709,2023-09-17,3,7,26,LA,SF,1,10,52,0,0,(7:26) 23-K.WILLIAMS LEFT END PUSHED OB AT 50 FOR 2 YARDS (2-D.LENOIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,2254,0,0
2023091709,2023-09-17,3,6,43,LA,SF,2,8,100,1,0,(6:43) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO SF 36 FOR 14 YARDS (2-D.LENOIR).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2297,0,0
2023091709,2023-09-17,3,5,57,LA,SF,1,10,64,1,0,"(5:57) 18-B.SKOWRONEK LEFT END TO SF 25 FOR 11 YARDS (2-D.LENOIR, 54-F.WARNER). SF-2-D.LENOIR WAS INJURED DURING THE PLAY.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,2343,0,0
2023091709,2023-09-17,3,5,16,LA,SF,1,10,75,0,0,"(5:16) 20-R.RIVERS UP THE MIDDLE TO SF 17 FOR 8 YARDS (54-F.WARNER). PENALTY ON LAR-88-B.HOPKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,25,OPP,1,LAR,1,OFFENSIVE HOLDING,10,2384,0,0
2023091709,2023-09-17,3,4,44,LA,SF,1,20,65,0,0,(4:44) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 20-R.RIVERS TO SF 31 FOR 4 YARDS (91-A.ARMSTEAD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2416,0,0
2023091709,2023-09-17,3,4,17,LA,SF,2,16,69,0,0,"(4:17) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT INTENDED FOR 23-K.WILLIAMS INTERCEPTED BY 26-I.OLIVER AT SF 25. 26-I.OLIVER TO SF 28 FOR 3 YARDS (23-K.WILLIAMS).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,31,OPP,0,,0,,0,2443,0,0
2023091709,2023-09-17,3,4,10,SF,LA,1,10,28,1,0,(4:10) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 11-B.AIYUK TO SF 46 FOR 18 YARDS (4-J.FULLER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2450,0,0
2023091709,2023-09-17,3,4,10,LA,SF,0,0,100,1,0,TIMEOUT AT 04:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2450,0,0
2023091709,2023-09-17,3,3,26,SF,LA,1,10,46,1,0,(3:26) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO LAR 42 FOR 12 YARDS (4-J.FULLER).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2494,0,0
2023091709,2023-09-17,3,2,52,SF,LA,1,10,58,0,0,(2:52) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO LAR 40 FOR 2 YARDS (91-K.TURNER; 92-J.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,2528,0,0
2023091709,2023-09-17,3,2,11,SF,LA,2,8,60,0,0,(2:11) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT LAR 39 FOR 1 YARD (1-D.KENDRICK).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2569,0,0
2023091709,2023-09-17,3,1,32,SF,LA,3,7,61,0,0,(1:32) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP MIDDLE TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2608,0,0
2023091709,2023-09-17,3,1,26,SF,LA,4,7,61,0,0,"(1:26) 4-J.MOODY 57 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2614,0,0
2023091709,2023-09-17,3,1,21,LA,SF,1,10,75,0,0,(1:21) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 5-T.ATWELL [97-N.BOSA].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2619,0,0
2023091709,2023-09-17,3,1,21,LA,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2619,0,0
2023091709,2023-09-17,3,1,21,LA,SF,0,0,100,1,0,TIMEOUT AT 01:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2619,0,0
2023091709,2023-09-17,3,1,14,LA,SF,2,10,75,0,0,(1:14) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2626,0,0
2023091709,2023-09-17,3,1,10,LA,SF,3,10,75,0,0,(1:10) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 15 FOR -10 YARDS (54-F.WARNER).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2630,0,0
2023091709,2023-09-17,3,0,32,LA,SF,4,20,85,0,0,"(:32) 42-E.EVANS PUNTS 72 YARDS TO SF 13, CENTER-47-A.WARD. 3-R.MCCLOUD TO SF 26 FOR 13 YARDS (6-T.TOMLINSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2668,0,0
2023091709,2023-09-17,3,0,20,SF,LA,1,10,26,0,0,(:20) (SHOTGUN) 23-C.MCCAFFREY RIGHT GUARD TO SF 29 FOR 3 YARDS (52-L.MURCHISON; 56-C.ROZEBOOM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,2680,0,0
2023091709,2023-09-17,4,15,0,SF,LA,2,7,29,1,0,"(15:00) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 19-D.SAMUEL TO SF 45 FOR 16 YARDS (14-C.DURANT, 56-C.ROZEBOOM).",0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2700,0,0
2023091709,2023-09-17,3,0,0,SF,LA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091709,2023-09-17,4,14,18,SF,LA,1,10,45,1,0,(14:18) 13-B.PURDY PASS DEEP LEFT TO 15-J.JENNINGS TO LAR 24 FOR 31 YARDS (14-C.DURANT).,0,2023,31,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2742,0,0
2023091709,2023-09-17,4,13,33,SF,LA,1,10,76,0,0,(13:33) 23-C.MCCAFFREY LEFT TACKLE TO LAR 22 FOR 2 YARDS (53-E.JONES).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,2787,0,0
2023091709,2023-09-17,4,12,53,SF,LA,2,8,78,0,0,(12:53) (SHOTGUN) 19-D.SAMUEL RIGHT END RAN OB AT LAR 15 FOR 7 YARDS (97-M.HOECHT).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,2827,0,0
2023091709,2023-09-17,4,12,13,SF,LA,3,1,85,1,0,(12:13) 13-B.PURDY UP THE MIDDLE TO LAR 11 FOR 4 YARDS (53-E.JONES).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,2867,0,0
2023091709,2023-09-17,4,11,37,SF,LA,1,10,89,1,0,"(11:37) 19-D.SAMUEL LEFT END FOR 11 YARDS, TOUCHDOWN.",0,2023,11,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,2903,0,0
2023091709,2023-09-17,4,11,28,LA,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2912,0,0
2023091709,2023-09-17,4,11,28,LA,SF,1,10,75,1,0,(11:28) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 37 FOR 12 YARDS (29-T.HUFANGA; 31-T.GIPSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2912,0,0
2023091709,2023-09-17,4,11,28,LA,SF,0,0,100,1,0,TIMEOUT AT 11:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2912,0,0
2023091709,2023-09-17,4,11,28,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2912,0,0
2023091709,2023-09-17,4,11,2,LA,SF,1,10,63,0,0,(11:02) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 45 FOR 8 YARDS (57-D.GREENLAW).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2938,0,0
2023091709,2023-09-17,4,10,28,LA,SF,2,2,55,0,0,"(10:28) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 89-T.HIGBEE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2972,0,0
2023091709,2023-09-17,4,10,23,LA,SF,3,2,55,0,0,(10:23) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA [98-J.HARGRAVE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2977,0,0
2023091709,2023-09-17,4,10,18,LA,SF,4,2,55,1,0,(10:18) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO SF 46 FOR 9 YARDS (31-T.GIPSON; 2-D.LENOIR).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2982,0,0
2023091709,2023-09-17,4,9,54,LA,SF,1,10,54,0,0,"(9:54) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 5-T.ATWELL [97-N.BOSA].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3006,0,0
2023091709,2023-09-17,4,9,50,LA,SF,2,10,54,1,0,(9:50) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 18-B.SKOWRONEK PUSHED OB AT SF 36 FOR 10 YARDS (7-C.WARD).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3010,0,0
2023091709,2023-09-17,4,9,10,LA,SF,1,10,64,0,0,(9:10) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 23-K.WILLIAMS TO SF 30 FOR 6 YARDS (99-J.KINLAW; 2-D.LENOIR).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3050,0,0
2023091709,2023-09-17,4,8,35,LA,SF,2,4,70,0,0,(8:35) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE PUSHED OB AT SF 27 FOR 3 YARDS (7-C.WARD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3085,0,0
2023091709,2023-09-17,4,7,57,LA,SF,3,1,73,1,0,(7:57) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO SF 19 FOR 8 YARDS (29-T.HUFANGA).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,3123,0,0
2023091709,2023-09-17,4,7,33,LA,SF,1,10,81,0,0,"(7:33) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT [90-K.GIVENS]. PENALTY ON LAR-9-M.STAFFORD, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT SF 19.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,19,OPP,1,LAR,0,INTENTIONAL GROUNDING,11,3147,0,0
2023091709,2023-09-17,4,7,28,LA,SF,2,21,70,0,0,(7:28) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3152,0,0
