GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,MIN
2023091400,2023-09-14,1,0,42,MIN,PHI,1,10,45,0,0,(:42) 8-K.COUSINS SACKED AT MIN 38 FOR -7 YARDS (90-J.DAVIS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,858,0,0
2023091400,2023-09-14,1,0,6,MIN,PHI,2,17,38,0,0,"(:06) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON (2-D.SLAY). PENALTY ON PHI-91-F.COX, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT MIN 38 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,38,OWN,1,PHI,1,DEFENSIVE OFFSIDE,5,894,0,0
2023091400,2023-09-14,2,15,0,MIN,PHI,2,12,43,0,0,(15:00) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO PHI 48 FOR 9 YARDS (28-J.JOBE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,900,0,0
2023091400,2023-09-14,1,0,0,MIN,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023091400,2023-09-14,2,14,23,MIN,PHI,3,3,52,1,0,(14:23) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 17-K.OSBORN TO PHI 42 FOR 6 YARDS (28-J.JOBE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,937,0,0
2023091400,2023-09-14,2,13,53,MIN,PHI,1,10,58,0,0,(13:53) (NO HUDDLE) 2-A.MATTISON RIGHT GUARD TO PHI 44 FOR -2 YARDS (98-J.CARTER).,0,2023,-2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OPP,0,,0,,0,967,0,0
2023091400,2023-09-14,2,13,15,MIN,PHI,2,12,56,0,0,(13:15) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON PUSHED OB AT PHI 41 FOR 3 YARDS (52-Z.CUNNINGHAM).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1005,0,0
2023091400,2023-09-14,2,12,41,MIN,PHI,3,9,59,1,0,(12:41) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON TO PHI 17 FOR 24 YARDS (30-J.EVANS).,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1039,0,0
2023091400,2023-09-14,2,12,0,MIN,PHI,1,10,83,0,0,(12:00) 2-A.MATTISON LEFT END TO PHI 12 FOR 5 YARDS (29-A.MADDOX). PHI-29-A.MADDOX WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,1080,0,0
2023091400,2023-09-14,2,11,20,MIN,PHI,2,5,88,1,0,(11:20) 8-K.COUSINS PASS SHORT RIGHT TO 18-J.JEFFERSON RAN OB AT PHI 5 FOR 7 YARDS (28-J.JOBE).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1120,0,0
2023091400,2023-09-14,2,10,45,MIN,PHI,1,5,95,1,0,"(10:45) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON FOR 5 YARDS, TOUCHDOWN.",0,2023,5,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1155,0,0
2023091400,2023-09-14,2,10,39,PHI,MIN,0,0,100,1,0,TIMEOUT AT 10:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1161,0,0
2023091400,2023-09-14,2,10,39,MIN,PHI,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1161,0,0
2023091400,2023-09-14,2,10,39,PHI,MIN,1,10,25,0,0,(10:39) (SHOTGUN) 0-D.SWIFT RIGHT GUARD TO PHI 32 FOR 7 YARDS (40-I.PACE).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1161,0,0
2023091400,2023-09-14,2,10,39,PHI,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1161,0,0
2023091400,2023-09-14,2,10,8,PHI,MIN,2,3,32,1,0,(10:08) (SHOTGUN) 0-D.SWIFT RIGHT GUARD TO PHI 35 FOR 3 YARDS (97-H.PHILLIPS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,1192,0,0
2023091400,2023-09-14,2,9,28,PHI,MIN,1,10,35,0,0,(9:28) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT TO PHI 36 FOR 1 YARD (33-B.ASAMOAH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1232,0,0
2023091400,2023-09-14,2,8,51,PHI,MIN,2,9,36,0,0,(8:51) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 42 FOR 6 YARDS (22-H.SMITH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,1269,0,0
2023091400,2023-09-14,2,8,30,PHI,MIN,3,3,42,1,0,"(8:30) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 46 FOR 4 YARDS (97-H.PHILLIPS).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,1290,0,0
2023091400,2023-09-14,2,7,55,PHI,MIN,1,10,46,0,0,"(7:55) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO PHI 49 FOR 3 YARDS (97-H.PHILLIPS, 91-P.JONES).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0,1325,0,0
2023091400,2023-09-14,2,7,20,PHI,MIN,2,7,49,0,0,(7:20) (SHOTGUN) 35-B.SCOTT LEFT GUARD TO MIN 45 FOR 6 YARDS (99-D.HUNTER; 22-H.SMITH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,1360,0,0
2023091400,2023-09-14,2,6,51,PHI,MIN,3,1,55,1,0,"(6:51) (NO HUDDLE, SHOTGUN) 35-B.SCOTT RIGHT GUARD TO MIN 41 FOR 4 YARDS (24-C.BYNUM).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,1389,0,0
2023091400,2023-09-14,2,6,15,PHI,MIN,1,10,59,0,0,(6:15) (SHOTGUN) 1-J.HURTS RIGHT END PUSHED OB AT MIN 33 FOR 8 YARDS (44-J.METELLUS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,1425,0,0
2023091400,2023-09-14,2,5,47,PHI,MIN,2,2,67,1,0,"(5:47) (SHOTGUN) 35-B.SCOTT UP THE MIDDLE TO MIN 28 FOR 5 YARDS (58-J.HICKS, 24-C.BYNUM).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1453,0,0
2023091400,2023-09-14,2,5,2,PHI,MIN,1,10,72,0,0,"(5:02) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1498,0,0
2023091400,2023-09-14,2,4,58,PHI,MIN,2,10,72,1,0,(4:58) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO MIN 17 FOR 11 YARDS (24-C.BYNUM; 44-J.METELLUS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1502,0,0
2023091400,2023-09-14,2,4,15,PHI,MIN,1,10,83,0,0,"(4:15) (NO HUDDLE, SHOTGUN) 0-D.SWIFT RIGHT GUARD TO MIN 10 FOR 7 YARDS (40-I.PACE).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,17,OPP,0,,0,,0,1545,0,0
2023091400,2023-09-14,2,3,46,PHI,MIN,2,3,90,1,0,"(3:46) (NO HUDDLE, SHOTGUN) 0-D.SWIFT RIGHT END TO MIN 5 FOR 5 YARDS (58-J.HICKS, 22-H.SMITH).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,1574,0,0
2023091400,2023-09-14,2,3,13,PHI,MIN,1,5,95,0,0,"(3:13) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO MIN 1 FOR 4 YARDS (44-J.METELLUS).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,1607,0,0
2023091400,2023-09-14,2,2,46,PHI,MIN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 02:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1634,0,0
2023091400,2023-09-14,2,2,46,PHI,MIN,2,1,99,1,0,"(2:46) 1-J.HURTS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1634,0,0
2023091400,2023-09-14,2,2,44,PHI,MIN,0,0,100,1,0,TIMEOUT AT 02:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1636,0,0
2023091400,2023-09-14,2,2,44,MIN,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1636,0,0
2023091400,2023-09-14,2,2,44,PHI,MIN,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-A.SIPOSS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1636,0,0
2023091400,2023-09-14,2,2,44,MIN,PHI,1,10,25,1,0,(2:44) 8-K.COUSINS PASS SHORT RIGHT TO 84-J.OLIVER PUSHED OB AT MIN 38 FOR 13 YARDS (26-T.EDMUNDS).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1636,0,0
