GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,IND
2023101506,2023-10-15,1,15,0,IND,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 60 YARDS FROM JAX 35 TO IND 5, FAIR CATCH BY 6-I.MCKENZIE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,0,0,0
2023101506,2023-10-15,1,15,0,IND,JAX,1,10,25,0,0,(15:00) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 29 FOR 4 YARDS (31-DARI.WILLIAMS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,0,0,0
2023101506,2023-10-15,1,14,23,IND,JAX,2,6,29,1,0,(14:23) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 14-A.PIERCE TO IND 35 FOR 6 YARDS (2-R.JENKINS) [95-R.ROBERTSON-HARRIS].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,6,37,0,0
2023101506,2023-10-15,1,13,40,IND,JAX,1,10,35,0,0,(13:40) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 43 FOR 8 YARDS (44-T.WALKER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,6,80,0,0
2023101506,2023-10-15,1,12,59,IND,JAX,2,2,43,0,0,(12:59) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 28-J.TAYLOR TO IND 44 FOR 1 YARD (32-TY.CAMPBELL).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,6,121,0,0
2023101506,2023-10-15,1,12,35,IND,JAX,3,1,44,1,0,"(12:35) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO IND 48 FOR 4 YARDS (2-R.JENKINS; 41-J.ALLEN).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,6,145,0,0
2023101506,2023-10-15,1,11,57,IND,JAX,1,10,48,0,0,(11:57) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 48 FOR NO GAIN (33-D.LLOYD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,6,183,0,0
2023101506,2023-10-15,1,11,15,IND,JAX,2,10,48,0,0,(11:15) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO JAX 43 FOR 9 YARDS (5-A.CISCO).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,6,225,0,0
2023101506,2023-10-15,1,10,34,IND,JAX,3,1,57,0,0,"(10:34) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO JAX 43 FOR NO GAIN (91-D.SMOOT, 99-J.LEDBETTER).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,6,266,0,0
2023101506,2023-10-15,1,9,51,IND,JAX,4,1,57,1,0,(9:51) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 21-Z.MOSS TO JAX 40 FOR 3 YARDS (33-D.LLOYD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,6,309,0,0
