GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BAL,TEN
2023101500,2023-10-15,2,5,31,BAL,TEN,3,2,66,1,0,"(5:31) (NO HUDDLE, SHOTGUN) 35-G.EDWARDS RIGHT TACKLE TO TEN 30 FOR 4 YARDS (2-A.AL-SHAAIR; 96-D.AUTRY).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OPP,0,,0,,0,6,1469,0,0
2023101500,2023-10-15,2,4,55,BAL,TEN,1,10,70,0,0,(4:55) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,6,1505,0,0
2023101500,2023-10-15,2,4,52,BAL,TEN,2,10,70,0,0,"(4:52) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS TO TEN 26 FOR 4 YARDS (23-T.AVERY, 50-J.GIBBENS). PENALTY ON TEN-98-J.SIMMONS, UNNECESSARY ROUGHNESS, 13 YARDS, ENFORCED AT TEN 26.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,30,OPP,1,TEN,0,UNNECESSARY ROUGHNESS,13,6,1508,0,0
2023101500,2023-10-15,2,4,18,BAL,TEN,1,10,87,0,0,(4:18) 8-L.JACKSON PASS SHORT LEFT TO 42-P.RICARD TO TEN 10 FOR 3 YARDS (2-A.AL-SHAAIR).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,6,1542,0,0
2023101500,2023-10-15,2,3,36,BAL,TEN,2,7,90,1,0,"(3:36) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,6,1584,0,0
2023101500,2023-10-15,2,3,28,BAL,TEN,0,0,75,1,0,"9-J.TUCKER EXTRA POINT IS BLOCKED (96-D.AUTRY), CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,1592,0,0
2023101500,2023-10-15,2,3,28,TEN,BAL,0,0,100,1,0,TIMEOUT AT 03:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1592,0,0
2023101500,2023-10-15,2,3,28,TEN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1592,0,0
2023101500,2023-10-15,2,3,28,BAL,TEN,0,0,98,0,0,"TWO-POINT CONVERSION ATTEMPT. 8-L.JACKSON PASS TO 4-Z.FLOWERS IS COMPLETE. ATTEMPT SUCCEEDS. PENALTY ON BAL-3-O.BECKHAM, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT TEN 2 - NO PLAY.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,1,1,1,,2,OPP,1,BAL,1,OFFENSIVE PASS INTERFERENCE,10,6,1592,0,0
2023101500,2023-10-15,2,3,28,TEN,BAL,1,10,25,1,0,(3:28) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO TEN 45 FOR 20 YARDS (6-P.QUEEN; 0-R.SMITH).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1592,0,0
2023101500,2023-10-15,2,2,46,TEN,BAL,1,10,45,0,0,"(2:46) 22-D.HENRY RIGHT TACKLE TO TEN 46 FOR 1 YARD (6-P.QUEEN, 40-M.HARRISON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OWN,0,,0,,0,6,1634,0,0
2023101500,2023-10-15,2,2,7,TEN,BAL,2,9,46,0,0,(2:07) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 85-C.OKONKWO (32-M.WILLIAMS) [24-J.CLOWNEY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,6,1673,0,0
2023101500,2023-10-15,2,2,2,TEN,BAL,3,9,46,0,0,(2:02) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 37 FOR -9 YARDS (6-P.QUEEN).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,6,1678,0,0
2023101500,2023-10-15,2,1,57,TEN,BAL,4,18,37,0,0,"(1:57) 4-R.STONEHOUSE PUNTS 46 YARDS TO BAL 17, CENTER-46-M.COX, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,6,1683,0,0
2023101500,2023-10-15,2,1,57,TEN,BAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1683,0,0
2023101500,2023-10-15,2,1,47,BAL,TEN,1,10,17,0,0,(1:47) 43-J.HILL LEFT GUARD TO BAL 16 FOR -1 YARDS (95-K.PEKO).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OWN,0,,0,,0,6,1693,0,0
2023101500,2023-10-15,2,1,9,BAL,TEN,2,11,16,0,0,(1:09) (SHOTGUN) 43-J.HILL RIGHT GUARD TO BAL 26 FOR 10 YARDS (2-A.AL-SHAAIR; 28-S.CARTER).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OWN,0,,0,,0,6,1731,0,0
2023101500,2023-10-15,2,0,46,BAL,TEN,3,1,26,1,0,"(:46) (NO HUDDLE, SHOTGUN) 8-L.JACKSON RIGHT END RAN OB AT BAL 37 FOR 11 YARDS (31-K.BYARD).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,6,1754,0,0
2023101500,2023-10-15,2,0,40,BAL,TEN,1,10,37,0,0,(:40) (SHOTGUN) 8-L.JACKSON SCRAMBLES UP THE MIDDLE TO BAL 40 FOR 3 YARDS (2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,6,1760,0,0
2023101500,2023-10-15,2,0,34,BAL,TEN,0,0,100,1,0,TIMEOUT #1 BY BAL AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1766,0,0
2023101500,2023-10-15,2,0,34,BAL,TEN,2,7,40,1,0,(:34) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 89-M.ANDREWS PUSHED OB AT BAL 47 FOR 7 YARDS (37-A.HOOKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,6,1766,0,0
2023101500,2023-10-15,2,0,29,BAL,TEN,1,10,47,0,0,(:29) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 15-N.AGHOLOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,6,1771,0,0
2023101500,2023-10-15,2,0,23,BAL,TEN,2,10,47,0,0,(:23) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN TO TEN 46 FOR 7 YARDS (37-A.HOOKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,6,1777,0,0
2023101500,2023-10-15,2,0,17,BAL,TEN,3,3,54,0,0,(:17) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 4-Z.FLOWERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,6,1783,0,0
2023101500,2023-10-15,2,0,17,BAL,TEN,0,0,100,1,0,TIMEOUT #2 BY BAL AT 00:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1783,0,0
2023101500,2023-10-15,2,0,12,BAL,TEN,4,3,54,0,0,"(:12) 11-J.STOUT PUNTS 37 YARDS TO TEN 9, CENTER-69-T.OTT. 18-K.PHILIPS MUFFS CATCH, TOUCHED AT TEN 11, RECOVERED BY BAL-53-D.PHILLIPS AT TEN 11.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,6,1788,0,0
2023101500,2023-10-15,2,0,1,BAL,TEN,1,10,89,0,0,"(:01) 9-J.TUCKER 29 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,6,1799,0,0
2023101500,2023-10-15,2,0,1,TEN,BAL,0,0,100,1,0,TIMEOUT #3 BY BAL AT 00:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1799,0,0
2023101500,2023-10-15,3,15,0,TEN,BAL,1,10,25,0,0,(15:00) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO TEN 27 FOR 2 YARDS (92-J.MADUBUIKE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,6,1800,0,0
2023101500,2023-10-15,3,15,0,TEN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1800,0,0
2023101500,2023-10-15,2,0,0,TEN,BAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1800,0,0
2023101500,2023-10-15,3,14,18,TEN,BAL,2,8,27,0,0,(14:18) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 15-N.WESTBROOK-IKHINE TO TEN 33 FOR 6 YARDS (0-R.SMITH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,6,1842,0,0
2023101500,2023-10-15,3,13,38,TEN,BAL,3,2,33,0,0,(13:38) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 26 FOR -7 YARDS (92-J.MADUBUIKE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,6,1882,0,0
2023101500,2023-10-15,3,13,3,TEN,BAL,4,9,26,0,0,"(13:03) 4-R.STONEHOUSE PUNTS 56 YARDS TO BAL 18, CENTER-46-M.COX. 13-D.DUVERNAY PUSHED OB AT BAL 32 FOR 14 YARDS (37-A.HOOKER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,1917,0,0
2023101500,2023-10-15,3,12,51,BAL,TEN,1,10,32,0,0,(12:51) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL PUSHED OB AT BAL 29 FOR -3 YARDS (37-A.HOOKER).,0,2023,-3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,6,1929,0,0
2023101500,2023-10-15,3,12,51,TEN,BAL,0,0,100,1,0,TIMEOUT AT 12:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1929,0,0
2023101500,2023-10-15,3,12,34,BAL,TEN,2,13,29,0,0,"(12:34) (SHOTGUN) 43-J.HILL RIGHT END TO BAL 31 FOR 2 YARDS (58-H.LANDRY, 31-K.BYARD). PENALTY ON BAL-78-M.MOSES, OFFENSIVE HOLDING, DECLINED.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,29,OWN,0,BAL,0,OFFENSIVE HOLDING,0,6,1946,0,0
2023101500,2023-10-15,3,12,13,BAL,TEN,3,11,31,0,0,(12:13) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,6,1967,0,0
2023101500,2023-10-15,3,12,6,BAL,TEN,4,11,31,0,0,"(12:06) 11-J.STOUT PUNTS 53 YARDS TO TEN 16, CENTER-69-T.OTT. 18-K.PHILIPS TO TEN 24 FOR 8 YARDS (26-G.STONE; 53-D.PHILLIPS). PENALTY ON TEN-28-S.CARTER, ILLEGAL BLOCK ABOVE THE WAIST, 8 YARDS, ENFORCED AT TEN 16.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,TEN,0,ILLEGAL BLOCK ABOVE THE WAIST,8,6,1974,0,0
2023101500,2023-10-15,3,11,55,TEN,BAL,1,10,8,0,0,(11:55) 22-D.HENRY LEFT TACKLE TO TEN 13 FOR 5 YARDS (58-M.PIERCE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OWN,0,,0,,0,6,1985,0,0
2023101500,2023-10-15,3,11,55,TEN,BAL,0,0,100,1,0,TIMEOUT AT 11:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1985,0,0
2023101500,2023-10-15,3,11,16,TEN,BAL,2,5,13,0,0,(11:16) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT [92-J.MADUBUIKE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,6,2024,0,0
2023101500,2023-10-15,3,11,9,TEN,BAL,3,5,13,0,0,"(11:09) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 85-C.OKONKWO. PENALTY ON BAL-58-M.PIERCE, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT TEN 13 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,13,OWN,1,BAL,1,ROUGHING THE PASSER,15,6,2031,0,0
2023101500,2023-10-15,3,11,4,TEN,BAL,1,10,28,0,0,(11:04) (SHOTGUN) DIRECT SNAP TO 22-D.HENRY.  22-D.HENRY RIGHT END TO BAL 9 FOR 63 YARDS (32-M.WILLIAMS).,0,2023,63,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,6,2036,0,0
2023101500,2023-10-15,3,10,17,TEN,BAL,1,9,91,0,0,(10:17) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO BAL 9 FOR NO GAIN (98-T.JONES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,6,2083,0,0
2023101500,2023-10-15,3,9,36,TEN,BAL,2,9,91,0,0,(9:36) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,2124,0,0
2023101500,2023-10-15,3,9,32,TEN,BAL,3,9,91,0,0,(9:32) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT LEFT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,2128,0,0
2023101500,2023-10-15,3,9,27,TEN,BAL,4,9,91,0,0,"(9:27) 6-N.FOLK 27 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,2133,0,0
2023101500,2023-10-15,3,9,24,BAL,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,2136,0,0
2023101500,2023-10-15,3,9,24,BAL,TEN,1,10,25,0,0,"(9:24) 35-G.EDWARDS RIGHT TACKLE TO BAL 26 FOR 1 YARD (98-J.SIMMONS, 2-A.AL-SHAAIR).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,6,2136,0,0
2023101500,2023-10-15,3,9,24,TEN,BAL,0,0,100,1,0,TIMEOUT AT 09:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2136,0,0
2023101500,2023-10-15,3,8,45,BAL,TEN,2,9,26,1,0,(8:45) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT INTENDED FOR 7-R.BATEMAN INTERCEPTED BY 0-S.MURPHY-BUNTING AT BAL 35. 0-S.MURPHY-BUNTING TO BAL 25 FOR 10 YARDS (7-R.BATEMAN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,26,OWN,0,,0,,0,6,2175,0,0
2023101500,2023-10-15,3,8,37,TEN,BAL,1,15,70,0,0,"(8:37) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 11-C.MOORE (14-K.HAMILTON). TEN-11-C.MOORE WAS INJURED DURING THE PLAY.  PENALTY ON BAL-14-K.HAMILTON, DISQUALIFICATION, 15 YARDS, ENFORCED AT BAL 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,30,OPP,1,BAL,1,DISQUALIFICATION,15,6,2183,0,0
2023101500,2023-10-15,3,8,37,TEN,BAL,1,10,75,0,0,"(8:37) PENALTY ON TEN-78-N.PETIT-FRERE, FALSE START, 5 YARDS, ENFORCED AT BAL 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,TEN,1,FALSE START,5,6,2183,0,0
2023101500,2023-10-15,3,8,32,TEN,BAL,1,10,85,1,0,"(8:32) 22-D.HENRY LEFT GUARD FOR 15 YARDS, TOUCHDOWN.",0,2023,15,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,15,OPP,0,,0,,0,6,2188,0,0
2023101500,2023-10-15,3,8,24,BAL,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,2196,0,0
2023101500,2023-10-15,3,8,24,TEN,BAL,0,0,100,1,0,TIMEOUT AT 08:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2196,0,0
2023101500,2023-10-15,3,8,24,BAL,TEN,1,10,25,0,0,"(8:24) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO BAL 26 FOR 1 YARD (94-J.JOHNSON, 2-A.AL-SHAAIR).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,6,2196,0,0
2023101500,2023-10-15,3,8,24,TEN,BAL,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,2196,0,0
2023101500,2023-10-15,3,7,47,BAL,TEN,2,9,26,0,0,(7:47) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,2233,0,0
2023101500,2023-10-15,3,7,40,BAL,TEN,3,9,26,0,0,(7:40) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 24 FOR -2 YARDS (58-H.LANDRY).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,2240,0,0
2023101500,2023-10-15,3,6,59,BAL,TEN,4,11,24,0,0,"(6:59) 11-J.STOUT PUNTS 56 YARDS TO TEN 20, CENTER-69-T.OTT. 18-K.PHILIPS TO TEN 31 FOR 11 YARDS (13-D.DUVERNAY, 53-D.PHILLIPS). PENALTY ON TEN-14-C.DOWELL, RUNNING INTO THE KICKER, DECLINED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,0,TEN,0,RUNNING INTO THE KICKER,0,6,2281,0,0
2023101500,2023-10-15,3,6,49,TEN,BAL,1,10,31,1,0,"(6:49) 32-T.SPEARS LEFT END TO TEN 43 FOR 12 YARDS (0-R.SMITH, 26-G.STONE).",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,6,2291,0,0
2023101500,2023-10-15,3,6,49,TEN,BAL,0,0,100,1,0,TIMEOUT AT 06:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2291,0,0
2023101500,2023-10-15,3,6,6,TEN,BAL,1,10,43,0,0,(6:06) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 22-D.HENRY TO BAL 48 FOR 9 YARDS (6-P.QUEEN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,6,2334,0,0
2023101500,2023-10-15,3,5,23,TEN,BAL,2,1,52,0,0,(5:23) 22-D.HENRY LEFT END TO BAL 48 FOR NO GAIN (0-R.SMITH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,6,2377,0,0
2023101500,2023-10-15,3,4,43,TEN,BAL,3,1,52,1,0,(4:43) (SHOTGUN) 17-R.TANNEHILL PASS DEEP RIGHT INTENDED FOR 85-C.OKONKWO INTERCEPTED BY 26-G.STONE AT BAL 20. 26-G.STONE TO BAL 44 FOR 24 YARDS (32-T.SPEARS). BAL-32-M.WILLIAMS WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,48,OPP,0,,0,,0,6,2417,0,0
2023101500,2023-10-15,3,4,27,BAL,TEN,1,10,44,0,0,(4:27) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL PUSHED OB AT BAL 45 FOR 1 YARD (58-H.LANDRY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,6,2433,0,0
2023101500,2023-10-15,3,3,49,BAL,TEN,2,9,45,0,0,(3:49) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS TO TEN 48 FOR 7 YARDS (2-A.AL-SHAAIR).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,6,2471,0,0
2023101500,2023-10-15,3,3,23,BAL,TEN,3,2,52,0,0,"(3:23) (NO HUDDLE, SHOTGUN) 8-L.JACKSON RIGHT END TO TEN 36 FOR 12 YARDS (31-K.BYARD). PENALTY ON TEN-96-D.AUTRY, DEFENSIVE OFFSIDE, DECLINED.",0,2023,12,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,48,OPP,0,TEN,0,DEFENSIVE OFFSIDE,0,6,2497,0,0
2023101500,2023-10-15,3,3,5,BAL,TEN,1,10,64,0,0,(3:05) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 89-M.ANDREWS (26-K.FULTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,6,2515,0,0
2023101500,2023-10-15,3,2,58,BAL,TEN,2,10,64,0,0,(2:58) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS TO TEN 32 FOR 4 YARDS (31-K.BYARD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,6,2522,0,0
2023101500,2023-10-15,3,2,30,BAL,TEN,3,6,68,1,0,"(2:30) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 35-G.EDWARDS TO TEN 20 FOR 12 YARDS (28-S.CARTER).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,6,2550,0,0
2023101500,2023-10-15,3,1,55,BAL,TEN,1,10,80,0,0,"(1:55) (SHOTGUN) 43-J.HILL LEFT END TO TEN 19 FOR 1 YARD (26-K.FULTON, 37-A.HOOKER).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,6,2585,0,0
