GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,ATL
2023101501,2023-10-15,1,8,45,ATL,WAS,1,10,25,0,0,(8:45) (SHOTGUN) 64-R.NEUZIL REPORTED IN AS ELIGIBLE.  7-B.ROBINSON RIGHT TACKLE TO ATL 27 FOR 2 YARDS (94-D.PAYNE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,6,375,0,0
2023101501,2023-10-15,1,8,8,ATL,WAS,2,8,27,0,0,(8:08) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 12-K.HODGE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,6,412,0,0
2023101501,2023-10-15,1,8,2,ATL,WAS,3,8,27,1,0,(8:02) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO ATL 36 FOR 9 YARDS (31-K.CURL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,6,418,0,0
2023101501,2023-10-15,1,7,26,ATL,WAS,1,10,36,0,0,(7:26) (SHOTGUN) 25-T.ALLGEIER RIGHT GUARD TO ATL 36 FOR NO GAIN (94-D.PAYNE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,6,454,0,0
2023101501,2023-10-15,1,6,45,ATL,WAS,2,10,36,1,0,"(6:45) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 5-D.LONDON TO WAS 44 FOR 20 YARDS (25-B.ST-JUSTE, 57-C.BARTON).",0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,6,495,0,0
2023101501,2023-10-15,1,6,1,ATL,WAS,1,10,56,1,0,(6:01) 9-D.RIDDER PASS SHORT LEFT TO 18-M.HOLLINS PUSHED OB AT WAS 28 FOR 16 YARDS (29-K.FULLER).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,6,539,0,0
2023101501,2023-10-15,1,5,25,ATL,WAS,1,10,72,0,0,(5:25) 7-B.ROBINSON RIGHT END TO WAS 26 FOR 2 YARDS (52-J.DAVIS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OPP,0,,0,,0,6,575,0,0
2023101501,2023-10-15,1,4,44,ATL,WAS,2,8,74,0,0,(4:44) 9-D.RIDDER SACKED OB AT WAS 26 FOR 0 YARDS (52-J.DAVIS).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,6,616,0,0
2023101501,2023-10-15,1,4,7,ATL,WAS,3,8,74,1,0,"(4:07) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO WAS 15 FOR 11 YARDS (29-K.FULLER, 36-D.JOHNSON).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,6,653,0,0
2023101501,2023-10-15,1,4,7,ATL,WAS,0,0,100,1,0,TIMEOUT #1 BY ATL AT 04:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,653,0,0
2023101501,2023-10-15,1,3,33,ATL,WAS,1,10,85,0,0,(3:33) (SHOTGUN) 25-T.ALLGEIER LEFT GUARD TO WAS 9 FOR 6 YARDS (91-J.RIDGEWAY).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,15,OPP,0,,0,,0,6,687,0,0
2023101501,2023-10-15,1,2,51,ATL,WAS,2,4,91,0,0,"(2:51) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS FOR 9 YARDS, TOUCHDOWN. PENALTY ON WAS-25-B.ST-JUSTE, DEFENSIVE HOLDING, DECLINED.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,9,OPP,0,WAS,0,DEFENSIVE HOLDING,0,6,729,0,0
2023101501,2023-10-15,1,2,46,ATL,WAS,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,734,0,0
2023101501,2023-10-15,1,2,46,ATL,WAS,0,0,100,1,0,TIMEOUT AT 02:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,734,0,0
2023101501,2023-10-15,1,2,46,WAS,ATL,0,0,65,1,0,13-B.PINION KICKS 57 YARDS FROM ATL 35 TO WAS 8. 24-A.GIBSON TO WAS 21 FOR 13 YARDS (29-M.ABERNATHY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,734,0,0
2023101501,2023-10-15,1,2,40,WAS,ATL,1,10,21,0,0,(2:40) (SHOTGUN) 8-B.ROBINSON LEFT END PUSHED OB AT WAS 25 FOR 4 YARDS (3-J.BATES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OWN,0,,0,,0,6,740,0,0
2023101501,2023-10-15,1,2,4,WAS,ATL,2,6,25,1,0,(2:04) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN TO WAS 38 FOR 13 YARDS (27-R.GRANT).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,776,0,0
2023101501,2023-10-15,1,1,27,WAS,ATL,1,10,38,0,0,"(1:27) 14-S.HOWELL PASS SHORT LEFT TO 8-B.ROBINSON TO ATL 48 FOR 14 YARDS (27-R.GRANT) [0-L.CARTER]. PENALTY ON WAS-63-N.GATES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 39.",0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,38,OWN,1,WAS,0,OFFENSIVE HOLDING,10,6,813,0,0
2023101501,2023-10-15,1,1,3,WAS,ATL,1,19,29,0,0,(1:03) (SHOTGUN) 24-A.GIBSON LEFT TACKLE TO WAS 34 FOR 5 YARDS (96-Z.HARRISON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,6,837,0,0
2023101501,2023-10-15,1,0,21,WAS,ATL,2,14,34,0,0,(:21) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 17-T.MCLAURIN (1-J.OKUDAH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,6,879,0,0
2023101501,2023-10-15,1,0,17,WAS,ATL,3,14,34,0,0,(:17) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 17-T.MCLAURIN [97-G.JARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,6,883,0,0
2023101501,2023-10-15,1,0,11,WAS,ATL,4,14,34,0,0,"(:11) 5-T.WAY PUNTS 44 YARDS TO ATL 22, CENTER-54-C.CHEESEMAN. 21-M.HUGHES TO ATL 23 FOR 1 YARD (26-T.CASTRO-FIELDS, 20-J.MARTIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,6,889,0,0
2023101501,2023-10-15,1,0,3,ATL,WAS,1,10,23,0,0,(:03) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 8-K.PITTS (25-B.ST-JUSTE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,6,897,0,0
2023101501,2023-10-15,2,15,0,ATL,WAS,2,10,23,0,0,"(15:00) 25-T.ALLGEIER LEFT END TO ATL 25 FOR 2 YARDS (47-K.HUDSON, 52-J.DAVIS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,6,900,0,0
2023101501,2023-10-15,1,0,0,ATL,WAS,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,900,0,0
2023101501,2023-10-15,2,14,15,ATL,WAS,3,8,25,0,0,"(14:15) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON TO ATL 29 FOR 4 YARDS (29-K.FULLER, 36-D.JOHNSON).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,945,0,0
2023101501,2023-10-15,2,13,35,ATL,WAS,4,4,29,0,0,"(13:35) 13-B.PINION PUNTS 43 YARDS TO WAS 28, CENTER-49-L.MCCULLOUGH. 83-J.CROWDER TO ATL 11 FOR 61 YARDS (33-T.FLOWERS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,6,985,0,0
2023101501,2023-10-15,2,13,17,WAS,ATL,1,10,89,0,0,(13:17) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 4-C.SAMUEL TO ATL 2 FOR 9 YARDS (53-N.LANDMAN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,6,1003,0,0
2023101501,2023-10-15,2,12,34,WAS,ATL,2,1,98,1,0,(12:34) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO ATL 1 FOR 1 YARD (53-N.LANDMAN; 48-B.DUPREE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,6,1046,0,0
2023101501,2023-10-15,2,11,51,WAS,ATL,1,1,99,1,0,"(11:51) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,6,1089,0,0
2023101501,2023-10-15,2,11,47,ATL,WAS,1,10,25,0,0,(11:47) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO ATL 26 FOR 1 YARD (25-B.ST-JUSTE; 31-K.CURL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,6,1093,0,0
2023101501,2023-10-15,2,11,47,ATL,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1093,0,0
2023101501,2023-10-15,2,11,47,ATL,WAS,0,0,100,1,0,TIMEOUT AT 11:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1093,0,0
2023101501,2023-10-15,2,11,47,WAS,ATL,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,1093,0,0
2023101501,2023-10-15,2,11,16,ATL,WAS,2,9,26,1,0,(11:16) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 5-D.LONDON TO ATL 35 FOR 9 YARDS (31-K.CURL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,1124,0,0
2023101501,2023-10-15,2,10,37,ATL,WAS,1,10,35,0,0,(10:37) 7-B.ROBINSON LEFT TACKLE TO ATL 39 FOR 4 YARDS (93-J.ALLEN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,6,1163,0,0
2023101501,2023-10-15,2,10,1,ATL,WAS,2,6,39,1,0,(10:01) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 84-C.PATTERSON TO ATL 45 FOR 6 YARDS (25-B.ST-JUSTE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,6,1199,0,0
