GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYJ
2023101511,2023-10-15,1,5,10,PHI,NYJ,1,10,87,0,0,"(5:10) (SHOTGUN) 1-J.HURTS SCRAMBLES RIGHT END RAN OB AT NYJ 6 FOR 7 YARDS (3-J.WHITEHEAD). PENALTY ON NYJ-30-M.CARTER, ILLEGAL CONTACT, 3 YARDS, ENFORCED AT NYJ 6.",0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,1,NYJ,0,ILLEGAL CONTACT,3,6,590,0,0
2023101511,2023-10-15,1,4,42,PHI,NYJ,1,3,97,0,0,(4:42) (SHOTGUN) 35-B.SCOTT LEFT END TO NYJ 10 FOR -7 YARDS (44-J.SHERWOOD).,0,2023,-7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,6,618,0,0
2023101511,2023-10-15,1,4,2,PHI,NYJ,2,10,90,0,0,(4:02) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 13-O.ZACCHEAUS (31-C.JAMES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,6,658,0,0
2023101511,2023-10-15,1,3,55,PHI,NYJ,3,10,90,0,0,(3:55) (SHOTGUN) 1-J.HURTS LEFT END TO NYJ 3 FOR 7 YARDS (22-T.ADAMS; 37-BRY.HALL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OPP,0,,0,,0,6,665,0,0
2023101511,2023-10-15,1,3,8,PHI,NYJ,4,3,97,0,0,"(3:08) (SHOTGUN) 1-J.HURTS UP THE MIDDLE TO NYJ 1 FOR 2 YARDS (47-B.HUFF, 57-C.MOSLEY). FUMBLES (57-C.MOSLEY), RECOVERED BY PHI-13-O.ZACCHEAUS AT NYJ 1. THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE GOAL LINE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-J.HURTS UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,1,0,0,0,CENTER,3,OPP,0,,0,,0,6,712,0,0
2023101511,2023-10-15,1,3,4,PHI,NYJ,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,716,0,0
2023101511,2023-10-15,1,3,4,NYJ,PHI,1,10,25,0,0,(3:04) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 20-BRE.HALL TO NYJ 31 FOR 6 YARDS (32-R.BLANKENSHIP; 24-J.BRADBERRY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,716,0,0
2023101511,2023-10-15,1,3,4,NYJ,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,716,0,0
2023101511,2023-10-15,1,2,31,NYJ,PHI,2,4,31,1,0,(2:31) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO NYJ 38 FOR 7 YARDS (32-R.BLANKENSHIP).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,6,749,0,0
2023101511,2023-10-15,1,1,54,NYJ,PHI,1,10,38,0,0,(1:54) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 33-D.COOK RAN OB AT NYJ 40 FOR 2 YARDS (26-T.EDMUNDS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,6,786,0,0
2023101511,2023-10-15,1,1,22,NYJ,PHI,2,8,40,1,0,(1:22) 33-D.COOK RIGHT GUARD TO NYJ 48 FOR 8 YARDS (39-E.RICKS; 41-N.MORROW).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,6,818,0,0
2023101511,2023-10-15,1,0,41,NYJ,PHI,1,10,48,1,0,(:41) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO PHI 37 FOR 15 YARDS (24-J.BRADBERRY).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,6,859,0,0
2023101511,2023-10-15,2,15,0,NYJ,PHI,1,10,63,0,0,(15:00) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 83-T.CONKLIN (32-R.BLANKENSHIP). NYJ-66-J.TIPPMANN WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,6,900,0,0
2023101511,2023-10-15,1,0,0,NYJ,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,900,0,0
2023101511,2023-10-15,2,14,54,NYJ,PHI,2,10,63,0,0,(14:54) (SHOTGUN) 2-Z.WILSON SCRAMBLES LEFT END TO PHI 28 FOR 9 YARDS (17-N.DEAN).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,6,906,0,0
2023101511,2023-10-15,2,14,54,NYJ,PHI,0,0,100,1,0,TIMEOUT AT 14:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,906,0,0
2023101511,2023-10-15,2,14,29,NYJ,PHI,3,1,72,0,0,"(14:29) (NO HUDDLE, SHOTGUN) 20-BRE.HALL UP THE MIDDLE TO PHI 25 FOR 3 YARDS (55-B.GRAHAM). PENALTY ON PHI, DEFENSIVE TOO MANY MEN ON FIELD, 6 YARDS, ENFORCED AT PHI 28 - NO PLAY.",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,28,OPP,1,PHI,1,DEFENSIVE TOO MANY MEN ON FIELD,6,6,931,0,0
2023101511,2023-10-15,2,14,15,NYJ,PHI,1,10,78,0,0,(14:15) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 6-M.HARDMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,6,945,0,0
2023101511,2023-10-15,2,14,12,NYJ,PHI,2,10,78,0,0,(14:12) (SHOTGUN) 33-D.COOK UP THE MIDDLE TO PHI 20 FOR 2 YARDS (7-H.REDDICK).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,6,948,0,0
2023101511,2023-10-15,2,13,33,NYJ,PHI,3,8,80,0,0,"(13:33) (SHOTGUN) PENALTY ON NYJ-32-MI.CARTER, FALSE START, 5 YARDS, ENFORCED AT PHI 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,NYJ,1,FALSE START,5,6,987,0,0
2023101511,2023-10-15,2,13,20,NYJ,PHI,3,13,75,0,0,(13:20) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP RIGHT TO 6-M.HARDMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,1000,0,0
