GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SEA,CIN
2023101503,2023-10-15,1,8,38,SEA,CIN,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,382,0,0
2023101503,2023-10-15,1,8,38,CIN,SEA,0,0,100,1,0,TIMEOUT AT 08:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,382,0,0
2023101503,2023-10-15,1,8,38,CIN,SEA,0,0,65,1,0,5-J.MYERS KICKS 61 YARDS FROM SEA 35 TO CIN 4. 32-T.WILLIAMS TO CIN 31 FOR 27 YARDS (20-J.LOVE). SEA-20-J.LOVE WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,382,0,0
2023101503,2023-10-15,1,8,32,CIN,SEA,1,10,31,0,0,(8:32) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 35 FOR 4 YARDS (33-J.ADAMS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OWN,0,,0,,0,388,0,0
2023101503,2023-10-15,1,7,57,CIN,SEA,2,6,35,0,0,(7:57) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE (21-D.WITHERSPOON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,423,0,0
2023101503,2023-10-15,1,7,55,CIN,SEA,3,6,35,1,0,(7:55) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 28-J.MIXON RAN OB AT CIN 46 FOR 11 YARDS (22-T.BROWN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,425,0,0
2023101503,2023-10-15,1,7,24,CIN,SEA,1,10,46,0,0,"(7:24) (SHOTGUN) 28-J.MIXON RIGHT END TO CIN 49 FOR 3 YARDS (55-D.JONES, 90-JA.REED).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OWN,0,,0,,0,456,0,0
2023101503,2023-10-15,1,6,53,CIN,SEA,2,7,49,0,0,"(6:53) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 81-I.SMITH TO SEA 46 FOR 5 YARDS (56-J.BROOKS, 54-B.WAGNER).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,487,0,0
2023101503,2023-10-15,1,6,15,CIN,SEA,3,2,54,0,0,(6:15) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 28-J.MIXON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,525,0,0
2023101503,2023-10-15,1,6,12,CIN,SEA,4,2,54,0,0,"(6:12) (SHOTGUN) PENALTY ON SEA-90-JA.REED, NEUTRAL ZONE INFRACTION, 4 YARDS, ENFORCED AT SEA 46 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OPP,1,SEA,1,NEUTRAL ZONE INFRACTION,4,528,0,0
2023101503,2023-10-15,1,6,12,CIN,SEA,1,10,58,0,0,(6:12) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD RAN OB AT SEA 33 FOR 9 YARDS (56-J.BROOKS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,528,0,0
2023101503,2023-10-15,1,5,38,CIN,SEA,2,1,67,1,0,(5:38) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE PUSHED OB AT SEA 30 FOR 3 YARDS (21-D.WITHERSPOON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,562,0,0
2023101503,2023-10-15,1,5,1,CIN,SEA,1,10,70,0,0,(5:01) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 32-T.WILLIAMS TO SEA 25 FOR 5 YARDS (33-J.ADAMS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,599,0,0
2023101503,2023-10-15,1,4,20,CIN,SEA,2,5,75,1,0,(4:20) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO SEA 20 FOR 5 YARDS (33-J.ADAMS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,640,0,0
2023101503,2023-10-15,1,3,35,CIN,SEA,1,10,80,0,0,(3:35) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 5-T.HIGGINS TO SEA 11 FOR 9 YARDS (6-Q.DIGGS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,685,0,0
2023101503,2023-10-15,1,2,58,CIN,SEA,2,1,89,1,0,(2:58) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE PUSHED OB AT SEA 8 FOR 3 YARDS (6-Q.DIGGS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,722,0,0
2023101503,2023-10-15,1,2,25,CIN,SEA,1,8,92,1,0,"(2:25) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD FOR 8 YARDS, TOUCHDOWN [10-U.NWOSU].",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,755,0,0
2023101503,2023-10-15,1,2,22,SEA,CIN,1,10,25,0,0,(2:22) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF (29-C.TAYLOR-BRITT).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,758,0,0
2023101503,2023-10-15,1,2,22,CIN,SEA,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,758,0,0
2023101503,2023-10-15,1,2,22,CIN,SEA,0,0,100,1,0,TIMEOUT AT 02:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,758,0,0
2023101503,2023-10-15,1,2,22,SEA,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,758,0,0
2023101503,2023-10-15,1,2,15,SEA,CIN,2,10,25,0,0,(2:15) (SHOTGUN) 9-K.WALKER LEFT TACKLE TO SEA 32 FOR 7 YARDS (55-L.WILSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,765,0,0
2023101503,2023-10-15,1,1,35,SEA,CIN,3,3,32,0,0,(1:35) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 31-D.DALLAS TO SEA 31 FOR -1 YARDS (55-L.WILSON) [96-C.SAMPLE].,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,805,0,0
2023101503,2023-10-15,1,0,51,SEA,CIN,4,4,31,0,0,"(:51) 4-M.DICKSON PUNTS 43 YARDS TO CIN 26, CENTER-41-C.STOLL. 16-T.IRWIN TO CIN 27 FOR 1 YARD (59-J.RHATTIGAN, 31-D.DALLAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,849,0,0
2023101503,2023-10-15,1,0,42,CIN,SEA,1,10,27,0,0,(:42) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 31 FOR 4 YARDS (97-M.EDWARDS; 52-D.TAYLOR).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OWN,0,,0,,0,858,0,0
2023101503,2023-10-15,1,0,42,CIN,SEA,0,0,100,1,0,TIMEOUT AT 00:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,858,0,0
2023101503,2023-10-15,1,0,7,CIN,SEA,2,6,31,0,0,"(:07) (SHOTGUN) 9-J.BURROW PASS DEEP LEFT TO 1-J.CHASE PUSHED OB AT SEA 38 FOR 31 YARDS (20-J.LOVE). PENALTY ON SEA-97-M.EDWARDS, DEFENSIVE OFFSIDE, DECLINED.",0,2023,31,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,31,OWN,0,SEA,0,DEFENSIVE OFFSIDE,0,893,0,0
2023101503,2023-10-15,1,0,0,CIN,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023101503,2023-10-15,2,15,0,CIN,SEA,1,10,62,1,0,"(15:00) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 1-J.CHASE TO SEA 15 FOR 23 YARDS (6-Q.DIGGS, 20-J.LOVE).",0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,900,0,0
2023101503,2023-10-15,2,14,16,CIN,SEA,1,10,85,0,0,(14:16) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO SEA 15 FOR NO GAIN (55-D.JONES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,944,0,0
2023101503,2023-10-15,2,13,38,CIN,SEA,2,10,85,0,0,(13:38) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 30-C.BROWN TO SEA 7 FOR 8 YARDS (54-B.WAGNER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,982,0,0
2023101503,2023-10-15,2,13,6,CIN,SEA,3,2,93,1,0,(13:06) (SHOTGUN) 28-J.MIXON LEFT GUARD TO SEA 3 FOR 4 YARDS (6-Q.DIGGS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,7,OPP,0,,0,,0,1014,0,0
2023101503,2023-10-15,2,12,27,CIN,SEA,1,3,97,0,0,"(12:27) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 80-A.IOSIVAS FOR 3 YARDS, TOUCHDOWN. PENALTY ON SEA-33-J.ADAMS, DEFENSIVE HOLDING, DECLINED.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,3,OPP,0,SEA,0,DEFENSIVE HOLDING,0,1053,0,0
2023101503,2023-10-15,2,12,20,CIN,SEA,0,0,100,1,0,TIMEOUT AT 12:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1060,0,0
2023101503,2023-10-15,2,12,20,CIN,SEA,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1060,0,0
2023101503,2023-10-15,2,12,20,SEA,CIN,0,0,65,1,0,2-E.MCPHERSON KICKS 63 YARDS FROM CIN 35 TO SEA 2. 31-D.DALLAS TO SEA 23 FOR 21 YARDS (26-T.ANDERSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1060,0,0
2023101503,2023-10-15,2,12,14,SEA,CIN,1,10,23,0,0,(12:14) 26-Z.CHARBONNET RIGHT END TO SEA 25 FOR 2 YARDS (92-B.HILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OWN,0,,0,,0,1066,0,0
2023101503,2023-10-15,2,11,29,SEA,CIN,2,8,25,0,0,"(11:29) (SHOTGUN) PENALTY ON SEA-60-P.HAYNES, FALSE START, 5 YARDS, ENFORCED AT SEA 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,SEA,1,FALSE START,5,1111,0,0
2023101503,2023-10-15,2,11,12,SEA,CIN,2,13,20,0,0,(11:12) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 16-T.LOCKETT TO SEA 26 FOR 6 YARDS (57-G.PRATT) [94-S.HUBBARD].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1128,0,0
2023101503,2023-10-15,2,10,28,SEA,CIN,3,7,26,1,0,(10:28) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO SEA 36 FOR 10 YARDS (55-L.WILSON) [92-B.HILL].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1172,0,0
2023101503,2023-10-15,2,9,47,SEA,CIN,1,10,36,0,0,"(9:47) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 40 FOR 4 YARDS (33-N.SCOTT; 91-T.HENDRICKSON). PENALTY ON SEA-14-D.METCALF, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 40.",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,36,OWN,1,SEA,0,UNNECESSARY ROUGHNESS,15,1213,0,0
2023101503,2023-10-15,2,9,18,SEA,CIN,2,21,25,1,0,(9:18) (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 16-T.LOCKETT RAN OB AT CIN 43 FOR 32 YARDS (23-D.HILL).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1242,0,0
2023101503,2023-10-15,2,8,41,SEA,CIN,1,10,57,0,0,(8:41) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1279,0,0
2023101503,2023-10-15,2,8,34,SEA,CIN,2,10,57,0,0,"(8:34) (SHOTGUN) 9-K.WALKER LEFT TACKLE TO CIN 44 FOR -1 YARDS (21-M.HILTON, 55-L.WILSON).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OPP,0,,0,,0,1286,0,0
2023101503,2023-10-15,2,7,50,SEA,CIN,3,11,56,0,0,(7:50) (SHOTGUN) 7-G.SMITH SACKED AT CIN 44 FOR 0 YARDS (SACK SPLIT BY 55-L.WILSON AND 92-B.HILL).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1330,0,0
2023101503,2023-10-15,2,7,2,SEA,CIN,4,11,56,0,0,"(7:02) 4-M.DICKSON PUNTS 31 YARDS TO CIN 13, CENTER-41-C.STOLL, DOWNED BY SEA-89-W.DISSLY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1378,0,0
2023101503,2023-10-15,2,6,52,CIN,SEA,0,0,100,1,0,TIMEOUT AT 06:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1388,0,0
2023101503,2023-10-15,2,6,52,CIN,SEA,1,10,13,0,0,(6:52) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO CIN 20 FOR 7 YARDS (27-T.WOOLEN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1388,0,0
2023101503,2023-10-15,2,6,20,CIN,SEA,2,3,20,1,0,(6:20) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 24 FOR 4 YARDS (97-M.EDWARDS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,1420,0,0
2023101503,2023-10-15,2,5,39,CIN,SEA,1,10,24,0,0,(5:39) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO CIN 29 FOR 5 YARDS (27-T.WOOLEN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1461,0,0
2023101503,2023-10-15,2,4,59,CIN,SEA,2,5,29,0,0,(4:59) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 83-T.BOYD TO CIN 30 FOR 1 YARD (6-Q.DIGGS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1501,0,0
2023101503,2023-10-15,2,4,21,CIN,SEA,3,4,30,0,0,"(4:21) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD TO CIN 33 FOR 3 YARDS (6-Q.DIGGS).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1539,0,0
2023101503,2023-10-15,2,3,39,CIN,SEA,4,1,33,0,0,"(3:39) 10-B.ROBBINS PUNTS 46 YARDS TO SEA 21, CENTER-48-C.ADOMITIS, DOWNED BY CIN-84-M.WILCOX.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1581,0,0
2023101503,2023-10-15,2,3,28,SEA,CIN,1,10,21,0,0,(3:28) 7-G.SMITH PASS SHORT LEFT TO 89-W.DISSLY PUSHED OB AT SEA 25 FOR 4 YARDS (57-G.PRATT).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1592,0,0
2023101503,2023-10-15,2,3,28,CIN,SEA,0,0,100,1,0,TIMEOUT AT 03:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1592,0,0
2023101503,2023-10-15,2,2,48,SEA,CIN,2,6,25,1,0,"(2:48) 9-K.WALKER RIGHT GUARD TO SEA 46 FOR 21 YARDS (23-D.HILL, 58-J.OSSAI).",0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1632,0,0
2023101503,2023-10-15,2,2,14,SEA,CIN,1,10,46,0,0,(2:14) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA PUSHED OB AT CIN 49 FOR 5 YARDS (29-C.TAYLOR-BRITT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1666,0,0
2023101503,2023-10-15,2,2,0,SEA,CIN,2,5,51,0,0,(2:00) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO CIN 48 FOR 1 YARD (94-S.HUBBARD; 27-J.BATTLE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,1680,0,0
2023101503,2023-10-15,2,2,0,SEA,CIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101503,2023-10-15,2,1,30,SEA,CIN,3,4,52,1,0,"(1:30) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO CIN 36 FOR 12 YARDS (27-J.BATTLE).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1710,0,0
2023101503,2023-10-15,2,1,1,SEA,CIN,1,10,64,0,0,"(1:01) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT [94-S.HUBBARD].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1739,0,0
