GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,TB
2023101508,2023-10-15,1,6,46,TB,DET,1,10,22,0,0,(6:46) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS (31-K.JOSEPH).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,494,0,0
2023101508,2023-10-15,1,6,39,TB,DET,2,10,22,0,0,(6:39) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 83-D.THOMPKINS TO TB 20 FOR -2 YARDS (23-J.JACOBS).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,501,0,0
2023101508,2023-10-15,1,6,0,TB,DET,3,12,20,0,0,(6:00) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT END PUSHED OB AT TB 23 FOR 3 YARDS (97-A.HUTCHINSON).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,540,0,0
2023101508,2023-10-15,1,5,24,TB,DET,4,9,23,0,0,"(5:24) 5-J.CAMARDA PUNTS 42 YARDS TO DET 35, CENTER-97-Z.TRINER, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DET-6-I.MELIFONWU, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 35.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OWN,1,DET,0,OFFENSIVE HOLDING,10,576,0,0
2023101508,2023-10-15,1,5,18,TB,DET,0,0,100,1,0,TIMEOUT AT 05:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,582,0,0
2023101508,2023-10-15,1,5,18,DET,TB,1,10,25,0,0,(5:18) 5-D.MONTGOMERY LEFT END TO DET 29 FOR 4 YARDS (49-C.GILL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,582,0,0
2023101508,2023-10-15,1,4,39,DET,TB,2,6,29,0,0,"(4:39) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 29 FOR NO GAIN (35-J.DEAN, 49-C.GILL).",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,621,0,0
2023101508,2023-10-15,1,3,57,DET,TB,3,6,29,1,0,(3:57) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO DET 41 FOR 12 YARDS (23-R.NEAL).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,663,0,0
2023101508,2023-10-15,1,3,14,DET,TB,1,10,41,0,0,"(3:14) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 11-K.RAYMOND TO DET 46 FOR 5 YARDS (45-D.WHITE, 54-L.DAVID).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,706,0,0
2023101508,2023-10-15,1,2,31,DET,TB,2,5,46,0,0,(2:31) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO 50 FOR 4 YARDS (50-V.VEA; 7-S.BARRETT).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,749,0,0
2023101508,2023-10-15,1,1,48,DET,TB,3,1,100,0,0,(1:48) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 87-S.LAPORTA (54-L.DAVID).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,792,0,0
2023101508,2023-10-15,1,1,43,DET,TB,4,1,100,0,0,"(1:43) 3-J.FOX PUNTS 50 YARDS TO END ZONE, CENTER-47-S.DALY, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,797,0,0
2023101508,2023-10-15,1,1,35,TB,DET,0,0,100,1,0,TIMEOUT AT 01:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,805,0,0
2023101508,2023-10-15,1,1,35,TB,DET,1,10,20,0,0,(1:35) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES RIGHT END RAN OB AT TB 23 FOR 3 YARDS (34-A.ANZALONE).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,805,0,0
2023101508,2023-10-15,1,1,3,TB,DET,2,7,23,0,0,(1:03) 21-K.VAUGHN UP THE MIDDLE TO TB 24 FOR 1 YARD (34-A.ANZALONE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,837,0,0
2023101508,2023-10-15,1,0,21,TB,DET,3,6,24,1,0,(:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO TB 34 FOR 10 YARDS (21-T.WALKER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,879,0,0
2023101508,2023-10-15,1,0,0,TB,DET,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023101508,2023-10-15,2,15,0,TB,DET,1,10,34,0,0,(15:00) 21-K.VAUGHN UP THE MIDDLE TO TB 38 FOR 4 YARDS (94-B.JONES).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,900,0,0
2023101508,2023-10-15,2,14,27,TB,DET,2,6,38,0,0,"(14:27) 21-K.VAUGHN UP THE MIDDLE TO TB 32 FOR -6 YARDS (34-A.ANZALONE, 25-W.HARRIS).",0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,933,0,0
2023101508,2023-10-15,2,13,39,TB,DET,3,12,32,0,0,(13:39) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,981,0,0
2023101508,2023-10-15,2,13,32,TB,DET,4,12,32,0,0,"(13:32) 5-J.CAMARDA PUNTS 63 YARDS TO DET 5, CENTER-97-Z.TRINER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,988,0,0
2023101508,2023-10-15,2,13,25,DET,TB,1,10,5,0,0,(13:25) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,995,0,0
2023101508,2023-10-15,2,13,25,TB,DET,0,0,100,1,0,TIMEOUT AT 13:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,995,0,0
2023101508,2023-10-15,2,13,21,DET,TB,2,10,5,0,0,(13:21) 5-D.MONTGOMERY RIGHT GUARD TO DET 8 FOR 3 YARDS (0-Y.DIABY; 50-V.VEA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,5,OWN,0,,0,,0,999,0,0
2023101508,2023-10-15,2,12,44,DET,TB,3,7,8,0,0,(12:44) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO DET 13 FOR 5 YARDS (35-J.DEAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1036,0,0
2023101508,2023-10-15,2,12,5,DET,TB,4,2,13,0,0,"(12:05) 3-J.FOX PUNTS 45 YARDS TO TB 42, CENTER-47-S.DALY, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1075,0,0
2023101508,2023-10-15,2,11,58,TB,DET,1,10,42,0,0,(11:58) 1-R.WHITE UP THE MIDDLE TO 50 FOR 8 YARDS (25-W.HARRIS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,1082,0,0
2023101508,2023-10-15,2,11,32,TB,DET,2,2,100,0,0,"(11:32) (SHOTGUN) PENALTY ON TB-78-T.WIRFS, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,TB,1,FALSE START,5,1108,0,0
2023101508,2023-10-15,2,11,16,TB,DET,2,7,45,0,0,"(11:16) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO TB 45 FOR NO GAIN (1-C.SUTTON, 34-A.ANZALONE).",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1124,0,0
2023101508,2023-10-15,2,10,32,TB,DET,3,7,45,1,0,(10:32) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 10-T.PALMER RAN OB AT DET 34 FOR 21 YARDS.,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1168,0,0
2023101508,2023-10-15,2,9,53,TB,DET,1,10,66,0,0,"(9:53) 1-R.WHITE UP THE MIDDLE TO DET 34 FOR NO GAIN (34-A.ANZALONE, 46-J.CAMPBELL).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,1207,0,0
2023101508,2023-10-15,2,9,14,TB,DET,2,10,66,0,0,(9:14) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO DET 27 FOR 7 YARDS (46-J.CAMPBELL).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1246,0,0
2023101508,2023-10-15,2,8,31,TB,DET,3,3,73,0,0,"(8:31) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 13-M.EVANS. PENALTY ON DET-25-W.HARRIS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,27,OPP,1,DET,1,DEFENSIVE HOLDING,5,1289,0,0
2023101508,2023-10-15,2,8,26,TB,DET,1,10,78,0,0,(8:26) 21-K.VAUGHN RIGHT TACKLE TO DET 15 FOR 7 YARDS (91-L.ONWUZURIKE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,1294,0,0
2023101508,2023-10-15,2,7,46,TB,DET,2,3,85,0,0,(7:46) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 21-K.VAUGHN (34-A.ANZALONE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1334,0,0
2023101508,2023-10-15,2,7,42,TB,DET,3,3,85,0,0,(7:42) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 83-D.THOMPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1338,0,0
2023101508,2023-10-15,2,7,42,TB,DET,0,0,100,1,0,TIMEOUT #1 BY TB AT 07:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1338,0,0
