GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,NE
2023101509,2023-10-15,1,6,5,NE,LV,4,9,26,0,0,"(6:05) 17-B.BARINGER PUNTS 34 YARDS TO LV 40, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,535,0,0
2023101509,2023-10-15,1,5,58,LV,NE,1,10,40,0,0,(5:58) 8-J.JACOBS UP THE MIDDLE TO LV 41 FOR 1 YARD (5-J.PEPPERS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,542,0,0
2023101509,2023-10-15,1,5,58,LV,NE,0,0,100,1,0,TIMEOUT AT 05:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,542,0,0
2023101509,2023-10-15,1,5,25,LV,NE,2,9,41,1,0,(5:25) 10-J.GAROPPOLO PASS SHORT LEFT TO 16-J.MEYERS RAN OB AT NE 46 FOR 13 YARDS (31-JO.JONES).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,575,0,0
2023101509,2023-10-15,1,4,48,LV,NE,1,10,54,0,0,"(4:48) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO NE 34 FOR 12 YARDS (48-JA.TAVAI). PENALTY ON NE-48-JA.TAVAI, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NE 34.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,46,OPP,1,NE,0,UNNECESSARY ROUGHNESS,15,612,0,0
2023101509,2023-10-15,1,4,26,LV,NE,1,10,81,0,0,(4:26) 8-J.JACOBS RIGHT END TO NE 18 FOR 1 YARD (33-A.JENNINGS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,634,0,0
2023101509,2023-10-15,1,3,43,LV,NE,2,9,82,0,0,(3:43) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE INTENDED FOR 17-D.ADAMS INTERCEPTED BY 48-JA.TAVAI (5-J.PEPPERS) AT NE 14. 48-JA.TAVAI TO NE 14 FOR NO GAIN (68-A.JAMES). LV-17-D.ADAMS WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,18,OPP,0,,0,,0,677,0,0
2023101509,2023-10-15,1,3,34,LV,NE,0,0,100,1,0,TIMEOUT AT 03:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,686,0,0
2023101509,2023-10-15,1,3,34,NE,LV,1,10,14,0,0,"(3:34) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 16 FOR 2 YARDS (95-J.JENKINS, 91-B.NICHOLS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OWN,0,,0,,0,686,0,0
2023101509,2023-10-15,1,3,1,NE,LV,2,8,16,0,0,(3:01) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 17 FOR 1 YARD (9-T.WILSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,719,0,0
2023101509,2023-10-15,1,2,20,NE,LV,3,7,17,0,0,(2:20) (SHOTGUN) 10-M.JONES SACKED AT NE 6 FOR -11 YARDS (69-A.BUTLER).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,760,0,0
2023101509,2023-10-15,1,1,45,NE,LV,4,18,6,0,0,"(1:45) 17-B.BARINGER PUNTS 53 YARDS TO LV 41, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,795,0,0
2023101509,2023-10-15,1,1,36,LV,NE,1,10,41,0,0,(1:36) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 35-Z.WHITE TO LV 44 FOR 3 YARDS (48-JA.TAVAI).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,804,0,0
2023101509,2023-10-15,1,1,36,LV,NE,0,0,100,1,0,TIMEOUT AT 01:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,804,0,0
2023101509,2023-10-15,1,0,58,LV,NE,2,7,44,0,0,(:58) 35-Z.WHITE UP THE MIDDLE TO LV 45 FOR 1 YARD (8-J.BENTLEY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,842,0,0
2023101509,2023-10-15,1,0,14,LV,NE,3,6,45,1,0,(:14) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP LEFT TO 87-M.MAYER TO NE 23 FOR 32 YARDS (31-JO.JONES).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,886,0,0
2023101509,2023-10-15,2,15,0,LV,NE,1,10,77,0,0,(15:00) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  8-J.JACOBS RIGHT GUARD TO NE 25 FOR -2 YARDS (33-A.JENNINGS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,900,0,0
2023101509,2023-10-15,1,0,0,LV,NE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023101509,2023-10-15,2,14,24,LV,NE,2,12,75,0,0,(14:24) 10-J.GAROPPOLO PASS SHORT LEFT TO 81-A.HOOPER TO NE 18 FOR 7 YARDS (5-J.PEPPERS).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,936,0,0
2023101509,2023-10-15,2,13,47,LV,NE,3,5,82,1,0,(13:47) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 16-J.MEYERS TO NE 12 FOR 6 YARDS (29-J.JACKSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,973,0,0
2023101509,2023-10-15,2,13,7,LV,NE,1,10,88,0,0,(13:07) 8-J.JACOBS LEFT TACKLE TO NE 12 FOR NO GAIN (48-JA.TAVAI).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OPP,0,,0,,0,1013,0,0
2023101509,2023-10-15,2,12,27,LV,NE,2,10,88,1,0,"(12:27) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 16-J.MEYERS FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1053,0,0
2023101509,2023-10-15,2,12,22,LV,NE,0,0,100,1,0,TIMEOUT AT 12:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1058,0,0
2023101509,2023-10-15,2,12,22,LV,NE,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1058,0,0
2023101509,2023-10-15,2,12,22,NE,LV,0,0,65,1,0,2-D.CARLSON KICKS 69 YARDS FROM LV 35 TO NE -4. 14-T.MONTGOMERY TO NE 19 FOR 23 YARDS (22-A.ABDULLAH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1058,0,0
2023101509,2023-10-15,2,12,18,NE,LV,1,10,19,0,0,(12:18) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 1-D.PARKER TO NE 26 FOR 7 YARDS (0-J.BENNETT).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1062,0,0
2023101509,2023-10-15,2,11,44,NE,LV,2,3,26,0,0,(11:44) 15-E.ELLIOTT RIGHT GUARD TO NE 26 FOR NO GAIN (98-M.CROSBY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,1096,0,0
2023101509,2023-10-15,2,11,3,NE,LV,0,0,100,1,0,TIMEOUT #1 BY NE AT 11:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1137,0,0
2023101509,2023-10-15,2,11,3,NE,LV,3,3,26,0,0,"(11:03) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 15-E.ELLIOTT FOR 74 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NE-85-H.HENRY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 41.",0,2023,74,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,1,NE,0,OFFENSIVE HOLDING,10,1137,0,0
2023101509,2023-10-15,2,10,50,NE,LV,1,10,31,0,0,(10:50) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 38-R.STEVENSON PUSHED OB AT NE 35 FOR 4 YARDS (24-M.PETERS; 59-L.MASTERSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1150,0,0
2023101509,2023-10-15,2,10,20,NE,LV,2,6,35,0,0,"(10:20) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 84-K.BOURNE TO LV 29 FOR 36 YARDS (37-T.HALL, 1-M.EPPS). PENALTY ON LV-9-T.WILSON, ILLEGAL USE OF HANDS, DECLINED.",0,2023,36,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,35,OWN,0,LV,0,ILLEGAL USE OF HANDS,0,1180,0,0
2023101509,2023-10-15,2,9,53,NE,LV,1,10,71,0,0,(9:53) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 38-R.STEVENSON TO LV 25 FOR 4 YARDS (59-L.MASTERSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1207,0,0
2023101509,2023-10-15,2,9,20,NE,LV,2,6,75,0,0,(9:20) 38-R.STEVENSON RIGHT TACKLE TO LV 24 FOR 1 YARD (96-I.ROCHELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,1240,0,0
