GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,DEN
2023101200,2023-10-12,1,8,13,KC,DEN,1,10,52,0,0,(8:13) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO DEN 43 FOR 5 YARDS. LATERAL TO 83-N.GRAY TO DEN 36 FOR 7 YARDS (2-P.SURTAIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,407,0,0
2023101200,2023-10-12,1,7,32,KC,DEN,1,10,64,0,0,(7:32) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO DEN 28 FOR 8 YARDS (47-J.JEWELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,448,0,0
2023101200,2023-10-12,1,6,58,KC,DEN,2,2,72,1,0,(6:58) 10-I.PACHECO LEFT END PUSHED OB AT DEN 24 FOR 4 YARDS (2-P.SURTAIN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,482,0,0
2023101200,2023-10-12,1,6,28,KC,DEN,1,10,76,0,0,(6:28) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 19-K.TONEY (29-J.MCMILLIAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,512,0,0
2023101200,2023-10-12,1,6,24,KC,DEN,2,10,76,0,0,(6:24) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO DEN 17 FOR 7 YARDS (29-J.MCMILLIAN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,516,0,0
2023101200,2023-10-12,1,5,46,KC,DEN,3,3,83,0,0,(5:46) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 19-K.TONEY (98-M.PURCELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,554,0,0
2023101200,2023-10-12,1,5,44,KC,DEN,4,3,83,0,0,"(5:44) 7-H.BUTKER 35 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,556,0,0
2023101200,2023-10-12,1,5,40,DEN,KC,1,10,25,1,0,(5:40) 33-J.WILLIAMS UP THE MIDDLE TO DEN 43 FOR 18 YARDS (38-L.SNEED).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,560,0,0
2023101200,2023-10-12,1,5,40,DEN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,560,0,0
2023101200,2023-10-12,1,5,40,KC,DEN,0,0,100,1,0,TIMEOUT AT 05:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,560,0,0
2023101200,2023-10-12,1,5,0,DEN,KC,1,10,43,0,0,(5:00) 3-R.WILSON PASS SHORT LEFT INTENDED FOR 10-J.JEUDY INTERCEPTED BY 32-N.BOLTON AT KC 42. 32-N.BOLTON TO KC 43 FOR 1 YARD (10-J.JEUDY).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,43,OWN,0,,0,,0,600,0,0
2023101200,2023-10-12,1,4,53,KC,DEN,1,10,43,0,0,"(4:53) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 87-T.KELCE PUSHED OB AT DEN 17 FOR 40 YARDS (31-J.SIMMONS). PENALTY ON DEN-27-D.MATHIS, DEFENSIVE HOLDING, DECLINED.",0,2023,40,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,43,OWN,0,DEN,0,DEFENSIVE HOLDING,0,607,0,0
2023101200,2023-10-12,1,4,53,KC,DEN,0,0,100,1,0,TIMEOUT AT 04:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,607,0,0
2023101200,2023-10-12,1,4,24,KC,DEN,1,10,83,0,0,(4:24) 19-K.TONEY LEFT END TO DEN 20 FOR -3 YARDS (29-J.MCMILLIAN).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,636,0,0
2023101200,2023-10-12,1,3,47,KC,DEN,2,13,80,0,0,"(3:47) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO DEN 15 FOR 5 YARDS (47-J.JEWELL, 49-A.SINGLETON).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,673,0,0
2023101200,2023-10-12,1,3,4,KC,DEN,3,8,85,0,0,(3:04) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT INTENDED FOR 24-S.MOORE INTERCEPTED BY 31-J.SIMMONS (0-J.COOPER) [42-N.BONITTO] AT DEN 1. 31-J.SIMMONS TO DEN 7 FOR 6 YARDS (4-R.RICE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,15,OPP,0,,0,,0,716,0,0
2023101200,2023-10-12,1,2,55,KC,DEN,0,0,100,1,0,TIMEOUT AT 02:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,725,0,0
2023101200,2023-10-12,1,2,55,DEN,KC,1,10,7,0,0,(2:55) (SHOTGUN) 38-J.MCLAUGHLIN LEFT END TO DEN 11 FOR 4 YARDS (56-G.KARLAFTIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OWN,0,,0,,0,725,0,0
2023101200,2023-10-12,1,2,15,DEN,KC,2,6,11,0,0,(2:15) 38-J.MCLAUGHLIN RIGHT GUARD TO DEN 16 FOR 5 YARDS (50-W.GAY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,765,0,0
2023101200,2023-10-12,1,1,50,DEN,KC,3,1,16,1,0,(1:50) 74-B.POWERS REPORTED IN AS ELIGIBLE.  3-R.WILSON UP THE MIDDLE TO DEN 18 FOR 2 YARDS (23-D.TRANQUILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,790,0,0
2023101200,2023-10-12,1,1,12,DEN,KC,1,10,18,0,0,"(1:12) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 10-J.JEUDY TO DEN 20 FOR 2 YARDS (23-D.TRANQUILL).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,828,0,0
2023101200,2023-10-12,1,0,35,DEN,KC,2,8,20,0,0,"(:35) 38-J.MCLAUGHLIN LEFT GUARD TO DEN 27 FOR 7 YARDS (50-W.GAY, 6-B.COOK).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,865,0,0
2023101200,2023-10-12,1,0,0,DEN,KC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023101200,2023-10-12,2,15,0,DEN,KC,3,1,27,0,0,"(15:00) 20-M.BURTON RIGHT GUARD TO DEN 26 FOR -1 YARDS (94-M.HERRING, 38-L.SNEED).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,900,0,0
2023101200,2023-10-12,2,14,29,DEN,KC,4,2,26,0,0,"(14:29) 9-R.DIXON PUNTS 41 YARDS TO KC 33, CENTER-48-M.FRABONI. 12-M.WASHINGTON PUSHED OB AT KC 43 FOR 10 YARDS (49-A.SINGLETON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,931,0,0
2023101200,2023-10-12,2,14,20,KC,DEN,1,10,43,0,0,(14:20) (SHOTGUN) 10-I.PACHECO LEFT TACKLE TO KC 48 FOR 5 YARDS (47-J.JEWELL; 99-Z.ALLEN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,940,0,0
2023101200,2023-10-12,2,13,49,KC,DEN,2,5,48,0,0,(13:49) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 48 FOR NO GAIN (2-P.SURTAIN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,971,0,0
2023101200,2023-10-12,2,13,15,KC,DEN,3,5,48,0,0,"(13:15) (SHOTGUN) PENALTY ON DEN-51-R.PERKINS, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT KC 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,DEN,1,NEUTRAL ZONE INFRACTION,5,1005,0,0
2023101200,2023-10-12,2,12,58,KC,DEN,1,10,53,0,0,(12:58) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 19-K.TONEY TO DEN 42 FOR 5 YARDS (2-P.SURTAIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1022,0,0
2023101200,2023-10-12,2,12,24,KC,DEN,2,5,58,0,0,"(12:24) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT [99-Z.ALLEN]. PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,1,KC,1,OFFENSIVE HOLDING,10,1056,0,0
2023101200,2023-10-12,2,12,15,KC,DEN,2,15,48,0,0,(12:15) (SHOTGUN) 25-C.EDWARDS-HELAIRE UP THE MIDDLE TO DEN 45 FOR 7 YARDS (42-N.BONITTO; 47-J.JEWELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,1065,0,0
2023101200,2023-10-12,2,11,35,KC,DEN,3,8,55,1,0,(11:35) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO DEN 30 FOR 15 YARDS (2-P.SURTAIN) [42-N.BONITTO].,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1105,0,0
2023101200,2023-10-12,2,10,52,KC,DEN,1,10,70,0,0,(10:52) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO DEN 21 FOR 9 YARDS (31-J.SIMMONS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1148,0,0
2023101200,2023-10-12,2,10,10,KC,DEN,2,1,79,1,0,(10:10) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO DEN 14 FOR 7 YARDS (47-J.JEWELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,1190,0,0
2023101200,2023-10-12,2,9,37,KC,DEN,1,10,86,0,0,(9:37) (SHOTGUN) 10-I.PACHECO LEFT END TO DEN 15 FOR -1 YARDS (29-J.MCMILLIAN).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,1223,0,0
2023101200,2023-10-12,2,8,57,KC,DEN,2,11,85,0,0,(8:57) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO DEN 6 FOR 9 YARDS (22-K.JACKSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1263,0,0
2023101200,2023-10-12,2,8,16,KC,DEN,3,2,94,0,0,(8:16) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 24-S.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1304,0,0
2023101200,2023-10-12,2,8,4,DEN,KC,1,10,5,0,0,(8:04) 33-J.WILLIAMS RIGHT GUARD TO DEN 7 FOR 2 YARDS (51-M.DANNA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,5,OWN,0,,0,,0,1316,0,0
2023101200,2023-10-12,2,8,4,KC,DEN,0,0,100,1,0,TIMEOUT AT 08:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1316,0,0
2023101200,2023-10-12,2,7,24,DEN,KC,2,8,7,0,0,(7:24) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 80-G.DULCICH TO DEN 10 FOR 3 YARDS (50-W.GAY).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,1356,0,0
2023101200,2023-10-12,2,6,39,DEN,KC,3,5,10,0,0,(6:39) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-J.JEUDY (56-G.KARLAFTIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1401,0,0
2023101200,2023-10-12,2,6,36,DEN,KC,4,5,10,0,0,"(6:36) 9-R.DIXON PUNTS 52 YARDS TO KC 38, CENTER-48-M.FRABONI. 12-M.WASHINGTON MUFFS CATCH, AND RECOVERS AT KC 38. 12-M.WASHINGTON TO KC 38 FOR NO GAIN (1-T.SMITH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1404,0,0
2023101200,2023-10-12,2,6,28,KC,DEN,0,0,100,1,0,TIMEOUT AT 06:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1412,0,0
2023101200,2023-10-12,2,6,28,KC,DEN,1,10,38,1,0,(6:28) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO DEN 49 FOR 13 YARDS (49-A.SINGLETON).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1412,0,0
2023101200,2023-10-12,2,5,51,KC,DEN,1,10,51,0,0,(5:51) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO DEN 43 FOR 6 YARDS (22-K.JACKSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1449,0,0
2023101200,2023-10-12,2,5,17,KC,DEN,2,4,57,1,0,(5:17) (SHOTGUN) 10-I.PACHECO RIGHT END TO DEN 28 FOR 15 YARDS (92-J.HARRIS).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,1483,0,0
2023101200,2023-10-12,2,4,35,KC,DEN,1,10,72,1,0,(4:35) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 87-T.KELCE TO DEN 9 FOR 19 YARDS (2-P.SURTAIN).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1525,0,0
2023101200,2023-10-12,2,3,50,KC,DEN,1,9,91,0,0,(3:50) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,1570,0,0
2023101200,2023-10-12,2,3,43,KC,DEN,2,9,91,0,0,(3:43) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO DEN 3 FOR 6 YARDS (98-M.PURCELL).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OPP,0,,0,,0,1577,0,0
2023101200,2023-10-12,2,3,9,KC,DEN,3,3,97,1,0,"(3:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 19-K.TONEY FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1611,0,0
2023101200,2023-10-12,2,3,6,KC,DEN,0,0,80,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1614,0,0
2023101200,2023-10-12,2,3,6,KC,DEN,0,0,85,0,0,"(KICK FORMATION) PENALTY ON KC-65-T.SMITH, FALSE START, 5 YARDS, ENFORCED AT DEN 15 - NO PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,KC,1,FALSE START,5,1614,0,0
2023101200,2023-10-12,2,3,6,DEN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1614,0,0
2023101200,2023-10-12,2,3,6,DEN,KC,1,10,25,0,0,(3:06) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 84-C.MANHERTZ (56-G.KARLAFTIS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1614,0,0
2023101200,2023-10-12,2,3,6,KC,DEN,0,0,100,1,0,TIMEOUT AT 03:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1614,0,0
2023101200,2023-10-12,2,3,3,DEN,KC,2,10,25,0,0,(3:03) 33-J.WILLIAMS LEFT TACKLE TO DEN 33 FOR 8 YARDS (32-N.BOLTON; 2-J.WILLIAMS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1617,0,0
2023101200,2023-10-12,2,2,17,DEN,KC,3,2,33,0,0,(2:17) 3-R.WILSON SACKED AT DEN 30 FOR -3 YARDS (23-D.TRANQUILL).,0,2023,-3,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1663,0,0
2023101200,2023-10-12,2,2,0,DEN,KC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101200,2023-10-12,2,2,0,DEN,KC,4,5,30,0,0,"(2:00) 9-R.DIXON PUNTS 51 YARDS TO KC 19, CENTER-48-M.FRABONI, DOWNED BY DEN-32-D.TURNER-YELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1680,0,0
2023101200,2023-10-12,2,1,49,KC,DEN,1,10,19,0,0,(1:49) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON TO KC 24 FOR 5 YARDS (49-A.SINGLETON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1691,0,0
2023101200,2023-10-12,2,1,49,KC,DEN,0,0,100,1,0,TIMEOUT AT 01:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1691,0,0
2023101200,2023-10-12,2,1,28,KC,DEN,2,5,24,0,0,"(1:28) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS DEEP MIDDLE INTENDED FOR 24-S.MOORE INTERCEPTED BY 22-K.JACKSON AT DEN 34. 22-K.JACKSON RAN OB AT KC 47 FOR 19 YARDS (4-R.RICE). PENALTY ON DEN-27-D.MATHIS, DEFENSIVE PASS INTERFERENCE, 24 YARDS, ENFORCED AT KC 24 - NO PLAY.",0,2023,19,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,1,0,0,,24,OWN,1,DEN,1,DEFENSIVE PASS INTERFERENCE,24,1712,0,0
