GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,CAR
2023101507,2023-10-15,1,5,39,MIA,CAR,4,11,24,0,0,"(5:39) 16-J.BAILEY PUNTS 60 YARDS TO CAR 16, CENTER-44-B.FERGUSON. 11-I.SMITH-MARSETTE PUSHED OB AT CAR 26 FOR 10 YARDS (20-J.BETHEL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,6,561,0,0
2023101507,2023-10-15,1,5,27,CAR,MIA,1,10,26,1,0,(5:27) 9-B.YOUNG PASS SHORT RIGHT TO 82-T.TREMBLE TO CAR 47 FOR 21 YARDS (51-D.LONG).,0,2023,21,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,573,0,0
2023101507,2023-10-15,1,5,27,MIA,CAR,0,0,100,1,0,TIMEOUT AT 05:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,573,0,0
2023101507,2023-10-15,1,4,45,CAR,MIA,1,10,47,1,0,(4:45) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN PUSHED OB AT MIA 42 FOR 11 YARDS (25-X.HOWARD).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,6,615,0,0
2023101507,2023-10-15,1,4,14,CAR,MIA,1,10,58,0,0,(4:14) (SHOTGUN) 5-L.SHENAULT UP THE MIDDLE TO MIA 40 FOR 2 YARDS (51-D.LONG; 55-J.BAKER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,6,646,0,0
2023101507,2023-10-15,1,3,37,CAR,MIA,2,8,60,1,0,(3:37) (SHOTGUN) 3-R.BLACKSHEAR UP THE MIDDLE TO MIA 31 FOR 9 YARDS (21-D.ELLIOTT).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,6,683,0,0
2023101507,2023-10-15,1,2,57,CAR,MIA,1,10,69,0,0,(2:57) (SHOTGUN) 30-C.HUBBARD RIGHT TACKLE TO MIA 27 FOR 4 YARDS (51-D.LONG; 25-X.HOWARD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OPP,0,,0,,0,6,723,0,0
2023101507,2023-10-15,1,2,16,CAR,MIA,2,6,73,1,0,(2:16) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO MIA 20 FOR 7 YARDS (8-J.HOLLAND; 21-D.ELLIOTT).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OPP,0,,0,,0,6,764,0,0
2023101507,2023-10-15,1,1,48,CAR,MIA,1,10,80,0,0,"(1:48) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO MIA 16 FOR 4 YARDS (98-R.DAVIS; 51-D.LONG).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,6,792,0,0
2023101507,2023-10-15,1,1,9,CAR,MIA,2,6,84,0,0,(1:09) 3-R.BLACKSHEAR LEFT GUARD TO MIA 13 FOR 3 YARDS (4-K.KOHOU).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,6,831,0,0
