GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,SF,Week
2024010710,2024-01-07,1,8,52,SF,LA,1,4,96,0,0,(8:52) 25-E.MITCHELL UP THE MIDDLE TO LAR 4 FOR NO GAIN (92-J.WILLIAMS; 95-B.BROWN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,368,0,0,18
2024010710,2024-01-07,1,8,12,SF,LA,2,4,96,0,0,(8:12) 25-E.MITCHELL LEFT GUARD TO LAR 1 FOR 3 YARDS (52-L.MURCHISON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0,408,0,0,18
2024010710,2024-01-07,1,7,31,SF,LA,3,1,99,1,0,"(7:31) 25-E.MITCHELL RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,449,0,0,18
2024010710,2024-01-07,1,7,27,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,453,0,0,18
2024010710,2024-01-07,1,7,27,SF,LA,0,0,100,1,0,TIMEOUT AT 07:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,453,0,0,18
2024010710,2024-01-07,1,1,53,SF,LA,1,10,25,0,0,"(1:53) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 19-D.SAMUEL TO SF 38 FOR 13 YARDS (43-J.JOHNSON). PENALTY ON SF-19-D.SAMUEL, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,1,OFFENSIVE PASS INTERFERENCE,10,787,0,0,18
2024010710,2024-01-07,1,1,53,SF,LA,0,0,100,1,0,TIMEOUT AT 01:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,787,0,0,18
2024010710,2024-01-07,1,1,53,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,787,0,0,18
2024010710,2024-01-07,1,1,22,SF,LA,1,20,15,0,0,"(1:22) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 19-D.SAMUEL TO SF 30 FOR 15 YARDS (96-K.THOMAS, 44-A.WITHERSPOON).",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,818,0,0,18
2024010710,2024-01-07,1,0,38,SF,LA,2,5,30,1,0,(:38) 24-J.MASON RIGHT GUARD TO SF 36 FOR 6 YARDS (59-T.REEDER; 96-K.THOMAS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,862,0,0,18
2024010710,2024-01-07,1,0,0,SF,LA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0,18
2024010710,2024-01-07,2,15,0,SF,LA,1,10,36,0,0,(15:00) 14-S.DARNOLD PASS INCOMPLETE DEEP RIGHT TO 11-B.AIYUK.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,900,0,0,18
2024010710,2024-01-07,2,14,56,SF,LA,2,10,36,1,0,(14:56) 24-J.MASON LEFT TACKLE TO LAR 48 FOR 16 YARDS (2-R.YEAST).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,904,0,0,18
2024010710,2024-01-07,2,14,9,SF,LA,1,10,52,0,0,(14:09) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT TO 10-R.BELL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,951,0,0,18
2024010710,2024-01-07,2,14,4,SF,LA,2,10,52,0,0,(14:04) (SHOTGUN) 14-S.DARNOLD UP THE MIDDLE TO LAR 39 FOR 9 YARDS (31-N.HAMPTON).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,956,0,0,18
2024010710,2024-01-07,2,13,26,SF,LA,3,1,61,1,0,(13:26) 14-S.DARNOLD UP THE MIDDLE TO LAR 37 FOR 2 YARDS (92-J.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,994,0,0,18
2024010710,2024-01-07,2,12,47,SF,LA,1,10,63,0,0,(12:47) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 11-B.AIYUK TO LAR 28 FOR 9 YARDS (43-J.JOHNSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1033,0,0,18
2024010710,2024-01-07,2,12,6,SF,LA,2,1,72,0,0,"(12:06) 14-S.DARNOLD FUMBLES (ABORTED) AT LAR 28, AND RECOVERS AT LAR 29.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,28,OPP,0,,0,,0,1074,0,0,18
2024010710,2024-01-07,2,11,27,SF,LA,3,2,71,0,0,(11:27) 14-S.DARNOLD UP THE MIDDLE TO LAR 28 FOR 1 YARD (92-J.WILLIAMS; 59-T.REEDER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,1113,0,0,18
2024010710,2024-01-07,2,10,43,SF,LA,4,1,72,1,0,(10:43) 24-J.MASON LEFT TACKLE TO LAR 25 FOR 3 YARDS (44-A.WITHERSPOON; 43-J.JOHNSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,28,OPP,0,,0,,0,1157,0,0,18
2024010710,2024-01-07,2,9,58,SF,LA,1,10,75,1,0,(9:58) 25-E.MITCHELL LEFT TACKLE PUSHED OB AT LAR 11 FOR 14 YARDS (2-R.YEAST).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,1202,0,0,18
2024010710,2024-01-07,2,9,10,SF,LA,1,10,89,0,0,(9:10) (SHOTGUN) 25-E.MITCHELL RIGHT TACKLE TO LAR 4 FOR 7 YARDS (14-C.DURANT; 2-R.YEAST).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OPP,0,,0,,0,1250,0,0,18
2024010710,2024-01-07,2,8,30,SF,LA,2,3,96,0,0,"(8:30) 25-E.MITCHELL RIGHT GUARD TO LAR 5 FOR -1 YARDS (95-B.BROWN, 59-T.REEDER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,4,OPP,0,,0,,0,1290,0,0,18
2024010710,2024-01-07,2,7,48,SF,LA,3,4,95,0,0,"(7:48) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT [92-J.WILLIAMS]. PENALTY ON LAR-37-Q.LAKE, DEFENSIVE HOLDING, 3 YARDS, ENFORCED AT LAR 5 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,5,OPP,1,LAR,1,DEFENSIVE HOLDING,3,1332,0,0,18
2024010710,2024-01-07,2,7,41,SF,LA,1,2,98,0,0,(7:41) (SHOTGUN) 25-E.MITCHELL LEFT GUARD TO LAR 1 FOR 1 YARD (95-B.BROWN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,1339,0,0,18
2024010710,2024-01-07,2,7,4,SF,LA,2,1,99,1,0,"(7:04) 14-S.DARNOLD UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1376,0,0,18
2024010710,2024-01-07,2,6,59,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1381,0,0,18
2024010710,2024-01-07,2,6,59,SF,LA,0,0,100,1,0,TIMEOUT AT 06:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1381,0,0,18
2024010710,2024-01-07,2,6,54,SF,LA,1,10,64,0,0,"(6:54) (SHOTGUN) 24-J.MASON RIGHT GUARD TO LAR 33 FOR 3 YARDS (90-E.BROWN, 59-T.REEDER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,1386,0,0,18
2024010710,2024-01-07,2,6,54,SF,LA,0,0,100,1,0,TIMEOUT AT 06:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1386,0,0,18
2024010710,2024-01-07,2,6,12,SF,LA,2,7,67,1,0,"(6:12) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 3-R.MCCLOUD PUSHED OB AT LAR 22 FOR 11 YARDS (56-C.ROZEBOOM, 43-J.JOHNSON).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1428,0,0,18
2024010710,2024-01-07,2,5,32,SF,LA,1,10,78,0,0,"(5:32) (SHOTGUN) 24-J.MASON LEFT TACKLE TO LAR 18 FOR 4 YARDS (43-J.JOHNSON). PENALTY ON SF-65-A.BANKS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 22 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,22,OPP,1,SF,1,OFFENSIVE HOLDING,10,1468,0,0,18
2024010710,2024-01-07,2,5,2,SF,LA,1,20,68,0,0,(5:02) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP MIDDLE TO 10-R.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1498,0,0,18
2024010710,2024-01-07,2,4,57,SF,LA,2,20,68,0,0,(4:57) 14-S.DARNOLD PASS SHORT MIDDLE TO 24-J.MASON TO LAR 20 FOR 12 YARDS (37-Q.LAKE; 56-C.ROZEBOOM). LAR-59-T.REEDER WAS INJURED DURING THE PLAY.,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1503,0,0,18
2024010710,2024-01-07,2,4,38,SF,LA,0,0,100,1,0,TIMEOUT AT 04:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1522,0,0,18
2024010710,2024-01-07,2,4,27,SF,LA,3,8,80,0,0,(4:27) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT LEFT TO 10-R.BELL (1-D.KENDRICK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1533,0,0,18
2024010710,2024-01-07,2,4,22,SF,LA,4,8,80,0,0,"(4:22) 4-J.MOODY 38 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1538,0,0,18
2024010710,2024-01-07,2,4,19,SF,LA,0,0,100,1,0,TIMEOUT AT 04:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1541,0,0,18
2024010710,2024-01-07,2,1,38,SF,LA,0,0,100,1,0,TIMEOUT AT 01:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1702,0,0,18
2024010710,2024-01-07,2,1,38,SF,LA,1,10,10,0,0,(1:38) (SHOTGUN) 3-R.MCCLOUD RIGHT END TO SF 17 FOR 7 YARDS (2-R.YEAST; 94-D.JOHNSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OWN,0,,0,,0,1702,0,0,18
2024010710,2024-01-07,2,1,32,SF,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 01:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1708,0,0,18
2024010710,2024-01-07,2,1,32,SF,LA,2,3,17,1,0,(1:32) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 3-R.MCCLOUD RAN OB AT SF 23 FOR 6 YARDS.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1708,0,0,18
2024010710,2024-01-07,2,1,29,SF,LA,1,10,23,0,0,(1:29) (SHOTGUN) 25-E.MITCHELL LEFT TACKLE TO SF 28 FOR 5 YARDS (37-Q.LAKE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,1711,0,0,18
2024010710,2024-01-07,2,1,22,SF,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 01:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1718,0,0,18
2024010710,2024-01-07,2,1,22,SF,LA,2,5,28,1,0,(1:22) 14-S.DARNOLD PASS SHORT MIDDLE TO 25-E.MITCHELL TO SF 36 FOR 8 YARDS (2-R.YEAST; 56-C.ROZEBOOM).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1718,0,0,18
2024010710,2024-01-07,2,1,3,SF,LA,1,10,36,0,0,"(1:03) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 3-R.MCCLOUD RAN OB AT SF 41 FOR 5 YARDS.",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1737,0,0,18
2024010710,2024-01-07,2,0,59,SF,LA,2,5,41,1,0,(:59) (SHOTGUN) 14-S.DARNOLD PASS DEEP LEFT TO 84-C.CONLEY PUSHED OB AT LAR 11 FOR 48 YARDS (43-J.JOHNSON).,0,2023,48,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1741,0,0,18
2024010710,2024-01-07,2,0,48,SF,LA,1,10,89,0,0,(:48) 25-E.MITCHELL LEFT TACKLE TO LAR 5 FOR 6 YARDS (97-M.HOECHT).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OPP,0,,0,,0,1752,0,0,18
2024010710,2024-01-07,2,0,25,SF,LA,0,0,100,1,0,TIMEOUT #1 BY SF AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1775,0,0,18
2024010710,2024-01-07,2,0,25,SF,LA,2,4,95,0,0,(:25) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT LEFT TO 84-C.CONLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1775,0,0,18
2024010710,2024-01-07,2,0,16,SF,LA,3,4,95,1,0,"(:16) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 10-R.BELL FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1784,0,0,18
2024010710,2024-01-07,2,0,11,SF,LA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1789,0,0,18
2024010710,2024-01-07,3,4,45,SF,LA,1,10,25,0,0,(4:45) (SHOTGUN) 24-J.MASON UP THE MIDDLE TO SF 28 FOR 3 YARDS (56-C.ROZEBOOM; 92-J.WILLIAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2415,0,0,18
2024010710,2024-01-07,3,4,45,SF,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2415,0,0,18
2024010710,2024-01-07,3,4,45,SF,LA,0,0,100,1,0,TIMEOUT AT 04:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2415,0,0,18
2024010710,2024-01-07,3,4,0,SF,LA,0,0,100,1,0,TIMEOUT #1 BY SF AT 04:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2460,0,0,18
2024010710,2024-01-07,3,4,0,SF,LA,2,7,28,0,0,(4:00) (SHOTGUN) 24-J.MASON RIGHT TACKLE TO SF 33 FOR 5 YARDS (97-M.HOECHT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OWN,0,,0,,0,2460,0,0,18
2024010710,2024-01-07,3,3,17,SF,LA,3,2,33,1,0,(3:17) (SHOTGUN) 14-S.DARNOLD SCRAMBLES UP THE MIDDLE TO SF 38 FOR 5 YARDS (2-R.YEAST).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2503,0,0,18
2024010710,2024-01-07,3,2,37,SF,LA,1,10,38,0,0,(2:37) 14-S.DARNOLD SACKED AT SF 31 FOR -7 YARDS (0-B.YOUNG).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2543,0,0,18
2024010710,2024-01-07,3,1,54,SF,LA,2,17,31,0,0,(1:54) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 84-C.CONLEY TO SF 34 FOR 3 YARDS (35-J.HUMMEL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2586,0,0,18
2024010710,2024-01-07,3,1,15,SF,LA,3,14,34,0,0,(1:15) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP LEFT TO 10-R.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2625,0,0,18
2024010710,2024-01-07,3,1,10,SF,LA,4,14,34,0,0,"(1:10) 18-M.WISHNOWSKY PUNTS 47 YARDS TO LAR 19, CENTER-46-T.PEPPER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2630,0,0,18
2024010710,2024-01-07,3,1,2,SF,LA,0,0,100,1,0,TIMEOUT AT 01:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2638,0,0,18
2024010710,2024-01-07,4,9,59,SF,LA,1,10,42,0,0,"(9:59) 25-E.MITCHELL RIGHT GUARD TO SF 46 FOR 4 YARDS (25-J.TAYLOR, 56-C.ROZEBOOM).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,3001,0,0,18
2024010710,2024-01-07,4,9,22,SF,LA,2,6,46,0,0,(9:22) (SHOTGUN) 25-E.MITCHELL LEFT TACKLE TO SF 47 FOR 1 YARD (56-C.ROZEBOOM; 90-E.BROWN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,3038,0,0,18
2024010710,2024-01-07,4,8,38,SF,LA,3,5,47,0,0,(8:38) (SHOTGUN) 14-S.DARNOLD SCRAMBLES UP THE MIDDLE TO SF 48 FOR 1 YARD (97-M.HOECHT).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3082,0,0,18
2024010710,2024-01-07,4,7,56,SF,LA,4,4,48,0,0,"(7:56) 18-M.WISHNOWSKY PUNTS 36 YARDS TO LAR 16, CENTER-46-T.PEPPER. 81-A.TRAMMELL PUSHED OB AT LAR 29 FOR 13 YARDS (26-I.OLIVER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3124,0,0,18
2024010710,2024-01-07,4,7,49,SF,LA,0,0,100,1,0,TIMEOUT AT 07:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3131,0,0,18
