GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,SEA
2023102909,2023-10-29,1,8,56,SEA,CLE,1,3,97,1,0,"(8:56) 19-J.BOBO RIGHT GUARD FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,364,0,0
2023102909,2023-10-29,1,8,53,CLE,SEA,1,10,25,0,0,(8:53) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,367,0,0
2023102909,2023-10-29,1,8,53,SEA,CLE,0,0,100,1,0,TIMEOUT AT 08:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,367,0,0
2023102909,2023-10-29,1,8,53,SEA,CLE,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,367,0,0
2023102909,2023-10-29,1,8,53,CLE,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,367,0,0
2023102909,2023-10-29,1,8,49,CLE,SEA,2,10,25,0,0,(8:49) (SHOTGUN) 27-K.HUNT UP THE MIDDLE TO CLE 33 FOR 8 YARDS (20-J.LOVE; 54-B.WAGNER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,371,0,0
2023102909,2023-10-29,1,8,29,CLE,SEA,3,2,33,1,0,"(8:29) (NO HUDDLE, SHOTGUN) 10-P.WALKER PASS DEEP LEFT TO 2-A.COOPER RAN OB AT SEA 47 FOR 20 YARDS.",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,391,0,0
2023102909,2023-10-29,1,8,11,CLE,SEA,1,10,53,0,0,(8:11) (NO HUDDLE) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT [53-B.MAFE].,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,409,0,0
2023102909,2023-10-29,1,8,6,CLE,SEA,2,10,53,0,0,"(8:06) (SHOTGUN) 10-P.WALKER SACKED AT CLE 46 FOR -7 YARDS (56-J.BROOKS). FUMBLES (56-J.BROOKS) [56-J.BROOKS], RECOVERED BY SEA-53-B.MAFE AT CLE 44. 53-B.MAFE TO CLE 41 FOR 3 YARDS (77-W.TELLER).",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,47,OPP,0,,0,,0,414,0,0
2023102909,2023-10-29,1,7,56,SEA,CLE,1,10,59,1,0,(7:56) 7-G.SMITH PASS SHORT MIDDLE TO 16-T.LOCKETT TO CLE 24 FOR 17 YARDS (1-J.THORNHILL).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,424,0,0
2023102909,2023-10-29,1,7,17,SEA,CLE,1,10,76,0,0,(7:17) 1-D.ESKRIDGE LEFT END PUSHED OB AT CLE 29 FOR -5 YARDS (5-A.WALKER).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OPP,0,,0,,0,463,0,0
2023102909,2023-10-29,1,6,38,SEA,CLE,2,15,71,1,0,(6:38) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA PUSHED OB AT CLE 10 FOR 19 YARDS (22-G.DELPIT). SEA-75-A.BRADFORD WAS INJURED DURING THE PLAY.,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,502,0,0
2023102909,2023-10-29,1,6,32,SEA,CLE,0,0,100,1,0,TIMEOUT AT 06:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,508,0,0
2023102909,2023-10-29,1,6,23,SEA,CLE,1,10,90,0,0,(6:23) (SHOTGUN) 7-G.SMITH RIGHT GUARD TO CLE 12 FOR -2 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OPP,0,,0,,0,517,0,0
2023102909,2023-10-29,1,5,43,SEA,CLE,2,12,88,0,0,(5:43) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,557,0,0
2023102909,2023-10-29,1,5,37,SEA,CLE,3,12,88,1,0,"(5:37) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,563,0,0
2023102909,2023-10-29,1,5,30,SEA,CLE,0,0,100,1,0,TIMEOUT AT 05:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,570,0,0
2023102909,2023-10-29,1,5,30,CLE,SEA,1,10,25,0,0,(5:30) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO CLE 29 FOR 4 YARDS (93-CA.YOUNG).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,570,0,0
2023102909,2023-10-29,1,5,30,CLE,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,570,0,0
2023102909,2023-10-29,1,5,30,SEA,CLE,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,570,0,0
2023102909,2023-10-29,1,4,51,CLE,SEA,2,6,29,1,0,(4:51) (SHOTGUN) 10-P.WALKER PASS SHORT MIDDLE TO 27-K.HUNT TO CLE 41 FOR 12 YARDS (58-D.HALL; 54-B.WAGNER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,609,0,0
2023102909,2023-10-29,1,4,11,CLE,SEA,1,10,41,1,0,(4:11) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 20-P.STRONG PUSHED OB AT SEA 18 FOR 41 YARDS (27-T.WOOLEN).,0,2023,41,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,649,0,0
2023102909,2023-10-29,1,3,30,CLE,SEA,1,10,82,1,0,"(3:30) (SHOTGUN) 10-P.WALKER PASS SHORT MIDDLE TO 85-D.NJOKU FOR 18 YARDS, TOUCHDOWN [56-J.BROOKS].",0,2023,18,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,690,0,0
2023102909,2023-10-29,1,3,22,SEA,CLE,1,10,25,1,0,(3:22) 7-G.SMITH PASS SHORT RIGHT TO 19-J.BOBO PUSHED OB AT SEA 40 FOR 15 YARDS (1-J.THORNHILL).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,698,0,0
2023102909,2023-10-29,1,3,22,SEA,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,698,0,0
2023102909,2023-10-29,1,3,22,SEA,CLE,0,0,100,1,0,TIMEOUT AT 03:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,698,0,0
2023102909,2023-10-29,1,3,22,CLE,SEA,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,698,0,0
2023102909,2023-10-29,1,2,44,SEA,CLE,1,10,40,0,0,"(2:44) 26-Z.CHARBONNET RIGHT GUARD TO SEA 47 FOR 7 YARDS (21-D.WARD). PENALTY ON CLE-90-M.HURST, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SEA 40 - NO PLAY.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,40,OWN,1,CLE,1,DEFENSIVE OFFSIDE,5,736,0,0
2023102909,2023-10-29,1,2,28,SEA,CLE,1,5,45,1,0,(2:28) 7-G.SMITH PASS DEEP LEFT TO 14-D.METCALF TO CLE 12 FOR 43 YARDS (23-M.EMERSON).,0,2023,43,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,752,0,0
2023102909,2023-10-29,1,1,50,SEA,CLE,1,10,88,0,0,"(1:50) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,790,0,0
2023102909,2023-10-29,1,1,47,SEA,CLE,2,10,88,0,0,(1:47) 26-Z.CHARBONNET LEFT GUARD TO CLE 13 FOR -1 YARDS (96-J.ELLIOTT).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,793,0,0
2023102909,2023-10-29,1,1,6,SEA,CLE,3,11,87,0,0,(1:06) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,834,0,0
2023102909,2023-10-29,1,1,2,SEA,CLE,4,11,87,0,0,"(1:02) 5-J.MYERS 32 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,838,0,0
2023102909,2023-10-29,1,0,59,CLE,SEA,1,10,25,0,0,(:59) 10-P.WALKER PASS INCOMPLETE DEEP RIGHT TO 8-E.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,841,0,0
2023102909,2023-10-29,1,0,59,CLE,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,841,0,0
2023102909,2023-10-29,1,0,53,CLE,SEA,2,10,25,0,0,(:53) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT MIDDLE TO 2-A.COOPER (54-B.WAGNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,847,0,0
2023102909,2023-10-29,1,0,49,CLE,SEA,3,10,25,1,0,(:49) (SHOTGUN) 10-P.WALKER PASS DEEP LEFT TO 2-A.COOPER PUSHED OB AT CLE 47 FOR 22 YARDS (20-J.LOVE) [55-D.JONES].,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,851,0,0
2023102909,2023-10-29,1,0,8,CLE,SEA,1,10,47,1,0,(:08) (SHOTGUN) 20-P.STRONG LEFT GUARD TO SEA 41 FOR 12 YARDS (6-Q.DIGGS).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OWN,0,,0,,0,892,0,0
2023102909,2023-10-29,1,0,0,CLE,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023102909,2023-10-29,2,15,0,CLE,SEA,1,10,59,0,0,(15:00) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT MIDDLE TO 85-D.NJOKU TO SEA 32 FOR 9 YARDS (6-Q.DIGGS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,900,0,0
2023102909,2023-10-29,2,14,18,CLE,SEA,2,1,68,0,0,(14:18) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  20-P.STRONG UP THE MIDDLE TO SEA 32 FOR NO GAIN (90-JA.REED; 0-D.BUSH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,942,0,0
2023102909,2023-10-29,2,13,35,CLE,SEA,3,1,68,1,0,(13:35) 53-N.HARRIS AND 66-J.HUDSON REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT GUARD TO SEA 28 FOR 4 YARDS (21-D.WITHERSPOON; 54-B.WAGNER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OPP,0,,0,,0,985,0,0
2023102909,2023-10-29,2,12,51,CLE,SEA,1,10,72,0,0,(12:51) (SHOTGUN) 10-P.WALKER PASS SHORT RIGHT TO 84-J.AKINS PUSHED OB AT SEA 22 FOR 6 YARDS (56-J.BROOKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1029,0,0
2023102909,2023-10-29,2,12,18,CLE,SEA,2,4,78,0,0,(12:18) (SHOTGUN) 27-K.HUNT LEFT GUARD TO SEA 20 FOR 2 YARDS (54-B.WAGNER; 53-B.MAFE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OPP,0,,0,,0,1062,0,0
2023102909,2023-10-29,2,11,40,CLE,SEA,3,2,80,0,0,(11:40) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT INTENDED FOR 85-D.NJOKU INTERCEPTED BY 27-T.WOOLEN AT SEA 16. 27-T.WOOLEN TO SEA 16 FOR NO GAIN (85-D.NJOKU).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,20,OPP,0,,0,,0,1100,0,0
2023102909,2023-10-29,2,11,35,SEA,CLE,0,0,100,1,0,TIMEOUT AT 11:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1105,0,0
2023102909,2023-10-29,2,11,35,SEA,CLE,1,10,16,0,0,(11:35) 9-K.WALKER UP THE MIDDLE TO SEA 20 FOR 4 YARDS (26-R.MCLEOD; 6-J.OWUSU-KORAMOAH).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,1105,0,0
2023102909,2023-10-29,2,10,58,SEA,CLE,2,6,20,0,0,(10:58) 9-K.WALKER LEFT GUARD TO SEA 20 FOR NO GAIN (90-M.HURST).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,1142,0,0
2023102909,2023-10-29,2,10,15,SEA,CLE,3,6,20,0,0,(10:15) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT (0-G.NEWSOME).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1185,0,0
2023102909,2023-10-29,2,10,9,SEA,CLE,4,6,20,0,0,"(10:09) 4-M.DICKSON PUNTS 60 YARDS TO CLE 20, CENTER-41-C.STOLL. 8-E.MOORE RAN OB AT CLE 33 FOR 13 YARDS (30-M.JACKSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1191,0,0
2023102909,2023-10-29,2,9,55,CLE,SEA,1,10,33,0,0,(9:55) 27-K.HUNT UP THE MIDDLE TO CLE 33 FOR NO GAIN (58-D.HALL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,1205,0,0
2023102909,2023-10-29,2,9,55,SEA,CLE,0,0,100,1,0,TIMEOUT AT 09:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1205,0,0
2023102909,2023-10-29,2,9,15,CLE,SEA,2,10,33,0,0,(9:15) (SHOTGUN) 27-K.HUNT UP THE MIDDLE TO CLE 42 FOR 9 YARDS (56-J.BROOKS; 54-B.WAGNER).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,1245,0,0
2023102909,2023-10-29,2,8,41,CLE,SEA,3,1,42,1,0,(8:41) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  10-P.WALKER SCRAMBLES LEFT END TO CLE 49 FOR 7 YARDS (97-M.EDWARDS).,0,2023,7,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1279,0,0
2023102909,2023-10-29,2,8,0,CLE,SEA,1,10,49,0,0,(8:00) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1320,0,0
2023102909,2023-10-29,2,7,54,CLE,SEA,2,10,49,0,0,"(7:54) 27-K.HUNT RIGHT GUARD TO CLE 48 FOR -1 YARDS (55-D.JONES, 54-B.WAGNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,1326,0,0
2023102909,2023-10-29,2,7,13,CLE,SEA,3,11,48,0,0,"(7:13) (SHOTGUN) 10-P.WALKER PASS SHORT MIDDLE TO 85-D.NJOKU TO SEA 43 FOR 9 YARDS (55-D.JONES, 56-J.BROOKS) [53-B.MAFE].",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1367,0,0
2023102909,2023-10-29,2,6,35,CLE,SEA,4,2,57,0,0,"(6:35) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER. PENALTY ON SEA-27-T.WOOLEN, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT SEA 43 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OPP,1,SEA,1,DEFENSIVE PASS INTERFERENCE,6,1405,0,0
2023102909,2023-10-29,2,6,30,CLE,SEA,1,10,63,0,0,(6:30) 20-P.STRONG LEFT END TO SEA 33 FOR 4 YARDS (20-J.LOVE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,1410,0,0
2023102909,2023-10-29,2,5,48,CLE,SEA,2,6,67,1,0,(5:48) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  20-P.STRONG RIGHT GUARD TO SEA 26 FOR 7 YARDS (6-Q.DIGGS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,1452,0,0
2023102909,2023-10-29,2,5,6,CLE,SEA,1,10,74,0,0,"(5:06) (SHOTGUN) 10-P.WALKER PASS DEEP RIGHT TO 2-A.COOPER TO SEA 2 FOR 24 YARDS (6-Q.DIGGS). PENALTY ON SEA-97-M.EDWARDS, ROUGHING THE PASSER, 1 YARD, ENFORCED AT SEA 2.",0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OPP,1,SEA,0,ROUGHING THE PASSER,1,1494,0,0
