GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,GB
2023102902,2023-10-29,1,8,0,MIN,GB,2,10,67,0,0,(8:00) (NO HUDDLE) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,420,0,0
2023102902,2023-10-29,1,7,56,MIN,GB,3,10,67,0,0,(7:56) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO GB 24 FOR 9 YARDS (34-J.OWENS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,424,0,0
2023102902,2023-10-29,1,7,11,MIN,GB,4,1,76,0,0,"(7:11) 1-G.JOSEPH 42 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,8,469,0,0
2023102902,2023-10-29,1,7,7,GB,MIN,1,10,32,0,0,(7:07) 33-A.JONES LEFT TACKLE TO GB 36 FOR 4 YARDS (90-J.BULLARD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0,8,473,0,0
2023102902,2023-10-29,1,7,7,GB,MIN,0,0,100,1,0,TIMEOUT AT 07:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,473,0,0
2023102902,2023-10-29,1,6,33,GB,MIN,2,6,36,0,0,(6:33) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 33-A.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,507,0,0
2023102902,2023-10-29,1,6,29,GB,MIN,3,6,36,0,0,(6:29) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 88-L.MUSGRAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,511,0,0
2023102902,2023-10-29,1,6,25,GB,MIN,4,6,36,0,0,"(6:25) 19-D.WHELAN PUNTS 39 YARDS TO MIN 25, CENTER-42-M.ORZECH, FAIR CATCH BY 4-B.POWELL. PENALTY ON GB-6-D.LEAVITT, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT GB 36 - NO PLAY. PENALTY ON MIN-44-J.METELLUS, ILLEGAL FORMATION, OFFSETTING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,GB,1,OFFENSIVE HOLDING,0,8,515,0,0
2023102902,2023-10-29,1,6,19,GB,MIN,4,6,36,0,0,"(6:19) 19-D.WHELAN PUNTS 55 YARDS TO MIN 9, CENTER-42-M.ORZECH. 4-B.POWELL RAN OB AT MIN 23 FOR 14 YARDS (85-T.KRAFT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,521,0,0
2023102902,2023-10-29,1,6,7,MIN,GB,1,10,23,0,0,(6:07) 31-C.AKERS RIGHT END TO MIN 32 FOR 9 YARDS (59-D.CAMPBELL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OWN,0,,0,,0,8,533,0,0
