GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,PHI
2023102908,2023-10-29,1,9,4,PHI,WAS,2,7,11,0,0,(9:04) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 35-B.SCOTT TO PHI 15 FOR 4 YARDS (47-K.HUDSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,8,356,0,0
2023102908,2023-10-29,1,8,23,PHI,WAS,3,3,15,0,0,(8:23) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT (35-P.BUTLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,8,397,0,0
2023102908,2023-10-29,1,8,19,PHI,WAS,4,3,15,0,0,"(8:19) 10-B.MANN PUNTS 58 YARDS TO WAS 27, CENTER-45-R.LOVATO. 83-J.CROWDER TO WAS 38 FOR 11 YARDS (32-R.BLANKENSHIP; 81-G.CALCATERRA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,8,401,0,0
2023102908,2023-10-29,1,8,7,WAS,PHI,1,10,38,0,0,(8:07) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 4-C.SAMUEL TO WAS 45 FOR 7 YARDS (93-M.WILLIAMS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,8,413,0,0
2023102908,2023-10-29,1,8,7,WAS,PHI,0,0,100,1,0,TIMEOUT AT 08:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,413,0,0
2023102908,2023-10-29,1,7,43,WAS,PHI,2,3,45,1,0,(7:43) (SHOTGUN) 8-B.ROBINSON UP THE MIDDLE PUSHED OB AT PHI 26 FOR 29 YARDS (2-D.SLAY).,0,2023,29,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,8,437,0,0
2023102908,2023-10-29,1,7,19,WAS,PHI,1,10,74,1,0,"(7:19) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 17-T.MCLAURIN FOR 26 YARDS, TOUCHDOWN.",0,2023,26,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,8,461,0,0
2023102908,2023-10-29,1,7,13,WAS,PHI,0,0,100,1,0,TIMEOUT AT 07:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,467,0,0
2023102908,2023-10-29,1,7,13,PHI,WAS,1,10,25,0,0,(7:13) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO PHI 28 FOR 3 YARDS (36-D.JOHNSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,467,0,0
2023102908,2023-10-29,1,7,13,PHI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,467,0,0
2023102908,2023-10-29,1,7,13,WAS,PHI,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY. WAS-53-R.STROMBERG WAS INJURED DURING THE PLAY. HE IS OUT.  53 - KNEE INJURY",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,467,0,0
2023102908,2023-10-29,1,6,33,PHI,WAS,2,7,28,0,0,(6:33) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 0-D.SWIFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,8,507,0,0
2023102908,2023-10-29,1,6,27,PHI,WAS,3,7,28,1,0,(6:27) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END RAN OB AT PHI 35 FOR 7 YARDS (31-K.CURL).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,8,513,0,0
2023102908,2023-10-29,1,5,48,PHI,WAS,1,10,35,0,0,(5:48) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO PHI 44 FOR 9 YARDS (35-P.BUTLER; 51-D.MAYO).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,552,0,0
2023102908,2023-10-29,1,4,48,PHI,WAS,2,1,44,1,0,(4:48) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT TO PHI 48 FOR 4 YARDS (31-K.CURL).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,8,612,0,0
2023102908,2023-10-29,1,4,21,PHI,WAS,1,10,48,0,0,"(4:21) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 0-D.SWIFT TO WAS 47 FOR 5 YARDS (51-D.MAYO).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,639,0,0
2023102908,2023-10-29,1,3,42,PHI,WAS,2,5,53,1,0,(3:42) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 11-A.BROWN TO WAS 35 FOR 12 YARDS (25-B.ST-JUSTE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,8,678,0,0
2023102908,2023-10-29,1,3,6,PHI,WAS,1,10,65,0,0,"(3:06) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP MIDDLE TO 13-O.ZACCHEAUS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,714,0,0
2023102908,2023-10-29,1,3,0,PHI,WAS,0,0,100,1,0,TIMEOUT #1 BY PHI AT 03:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,720,0,0
2023102908,2023-10-29,1,3,0,PHI,WAS,2,10,65,0,0,(3:00) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,720,0,0
2023102908,2023-10-29,1,2,54,PHI,WAS,3,10,65,0,0,(2:54) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT TO WAS 33 FOR 2 YARDS (29-K.FULLER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,726,0,0
2023102908,2023-10-29,1,2,15,PHI,WAS,4,8,67,0,0,"(2:15) 4-J.ELLIOTT 51 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,765,0,0
2023102908,2023-10-29,1,2,11,WAS,PHI,0,0,100,1,0,TIMEOUT AT 02:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,769,0,0
2023102908,2023-10-29,1,2,11,WAS,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,769,0,0
2023102908,2023-10-29,1,2,11,WAS,PHI,1,10,25,0,0,(2:11) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 17-T.MCLAURIN TO WAS 34 FOR 9 YARDS (32-R.BLANKENSHIP).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,769,0,0
2023102908,2023-10-29,1,1,35,WAS,PHI,2,1,34,1,0,(1:35) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 82-L.THOMAS TO WAS 42 FOR 8 YARDS (31-K.BYARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,805,0,0
2023102908,2023-10-29,1,0,56,WAS,PHI,1,10,42,1,0,(:56) 14-S.HOWELL PASS SHORT RIGHT TO 8-B.ROBINSON TO PHI 47 FOR 11 YARDS (17-N.DEAN).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,8,844,0,0
2023102908,2023-10-29,1,0,12,WAS,PHI,1,10,53,0,0,(:12) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 3-B.PRINGLE [98-J.CARTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,8,888,0,0
2023102908,2023-10-29,1,0,6,WAS,PHI,2,10,53,0,0,(:06) (SHOTGUN) 24-A.GIBSON LEFT END TO PHI 41 FOR 6 YARDS (94-J.SWEAT; 95-M.TUIPULOTU).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,8,894,0,0
2023102908,2023-10-29,1,0,0,WAS,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,900,0,0
2023102908,2023-10-29,2,15,0,WAS,PHI,3,4,59,1,0,(15:00) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO PHI 25 FOR 16 YARDS (31-K.BYARD).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,8,900,0,0
2023102908,2023-10-29,2,14,20,WAS,PHI,1,10,75,1,0,(14:20) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON PUSHED OB AT PHI 15 FOR 10 YARDS (17-N.DEAN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,8,940,0,0
2023102908,2023-10-29,2,13,47,WAS,PHI,1,10,85,0,0,"(13:47) 8-B.ROBINSON LEFT END PUSHED OB AT PHI 5 FOR 10 YARDS (24-J.BRADBERRY). PENALTY ON WAS-82-L.THOMAS, LOW BLOCK, 15 YARDS, ENFORCED AT PHI 15 - NO PLAY.",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,15,OPP,1,WAS,1,LOW BLOCK,15,8,973,0,0
2023102908,2023-10-29,2,13,24,WAS,PHI,1,25,70,0,0,(13:24) 14-S.HOWELL PASS SHORT RIGHT TO 4-C.SAMUEL TO PHI 21 FOR 9 YARDS (21-S.BROWN).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,8,996,0,0
2023102908,2023-10-29,2,12,44,WAS,PHI,2,16,79,1,0,"(12:44) (SHOTGUN) 14-S.HOWELL PASS DEEP MIDDLE TO 1-J.DOTSON FOR 21 YARDS, TOUCHDOWN.",0,2023,21,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,8,1036,0,0
2023102908,2023-10-29,2,12,40,PHI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1040,0,0
2023102908,2023-10-29,2,12,40,WAS,PHI,0,0,100,1,0,TIMEOUT AT 12:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1040,0,0
2023102908,2023-10-29,2,12,40,PHI,WAS,1,10,25,0,0,(12:40) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT MIDDLE TO 80-J.JONES (25-B.ST-JUSTE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,1040,0,0
2023102908,2023-10-29,2,12,40,WAS,PHI,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,1040,0,0
2023102908,2023-10-29,2,12,36,PHI,WAS,2,10,25,0,0,"(12:36) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 88-D.GOEDERT TO PHI 31 FOR 6 YARDS (51-D.MAYO, 52-J.DAVIS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,1044,0,0
2023102908,2023-10-29,2,11,57,PHI,WAS,3,4,31,1,0,(11:57) (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 11-A.BROWN PUSHED OB AT WAS 45 FOR 24 YARDS (35-P.BUTLER).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,8,1083,0,0
2023102908,2023-10-29,2,11,18,PHI,WAS,1,10,55,1,0,"(11:18) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT PUSHED OB AT WAS 35 FOR 10 YARDS (25-B.ST-JUSTE, 90-M.SWEAT).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,1122,0,0
2023102908,2023-10-29,2,10,46,PHI,WAS,1,10,65,0,0,(10:46) (SHOTGUN) 14-K.GAINWELL LEFT END TO WAS 35 FOR NO GAIN (47-K.HUDSON; 51-D.MAYO).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OPP,0,,0,,0,8,1154,0,0
2023102908,2023-10-29,2,10,5,PHI,WAS,2,10,65,1,0,(10:05) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN TO WAS 22 FOR 13 YARDS (25-B.ST-JUSTE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1195,0,0
2023102908,2023-10-29,2,9,18,PHI,WAS,1,10,78,0,0,(9:18) (SHOTGUN) 1-J.HURTS SACKED AT WAS 25 FOR -3 YARDS (90-M.SWEAT).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,8,1242,0,0
2023102908,2023-10-29,2,8,34,PHI,WAS,2,13,75,0,0,(8:34) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 14-K.GAINWELL TO WAS 23 FOR 2 YARDS (29-K.FULLER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,8,1286,0,0
2023102908,2023-10-29,2,7,47,PHI,WAS,3,11,77,1,0,(7:47) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO WAS 3 FOR 20 YARDS (13-E.FORBES).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,8,1333,0,0
2023102908,2023-10-29,2,6,59,PHI,WAS,1,3,97,0,0,"(6:59) (SHOTGUN) 14-K.GAINWELL LEFT END TO WAS 5 FOR -2 YARDS (31-K.CURL). FUMBLES (31-K.CURL), RECOVERED BY WAS-98-P.MATHIS AT WAS 7.",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,3,OPP,0,,0,,0,8,1381,0,0
2023102908,2023-10-29,2,6,48,WAS,PHI,1,10,7,0,0,"(6:48) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO WAS 12 FOR 5 YARDS (17-N.DEAN, 52-Z.CUNNINGHAM).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,8,1392,0,0
2023102908,2023-10-29,2,6,48,WAS,PHI,0,0,100,1,0,TIMEOUT AT 06:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1392,0,0
2023102908,2023-10-29,2,6,9,WAS,PHI,2,5,12,1,0,(6:09) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 83-J.CROWDER TO WAS 30 FOR 18 YARDS (3-N.SMITH).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,8,1431,0,0
2023102908,2023-10-29,2,5,28,WAS,PHI,1,10,30,0,0,"(5:28) (SHOTGUN) 8-B.ROBINSON LEFT END TO WAS 34 FOR 4 YARDS (3-N.SMITH, 17-N.DEAN).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,8,1472,0,0
2023102908,2023-10-29,2,4,47,WAS,PHI,2,6,34,0,0,(4:47) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON TO WAS 33 FOR -1 YARDS (17-N.DEAN).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,1513,0,0
2023102908,2023-10-29,2,4,3,WAS,PHI,3,7,33,1,0,(4:03) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON PUSHED OB AT PHI 44 FOR 23 YARDS (32-R.BLANKENSHIP).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,8,1557,0,0
2023102908,2023-10-29,2,3,21,WAS,PHI,1,10,56,0,0,(3:21) 14-S.HOWELL PASS SHORT RIGHT TO 40-A.ARMAH TO PHI 44 FOR NO GAIN (2-D.SLAY).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,8,1599,0,0
2023102908,2023-10-29,2,2,42,WAS,PHI,2,10,56,0,0,"(2:42) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO PHI 40 FOR 4 YARDS (95-M.TUIPULOTU, 21-S.BROWN).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,8,1638,0,0
2023102908,2023-10-29,2,2,0,WAS,PHI,3,6,60,0,0,(2:00) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO PHI 35 FOR 5 YARDS (17-N.DEAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,8,1680,0,0
2023102908,2023-10-29,2,2,0,WAS,PHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1680,0,0
2023102908,2023-10-29,2,1,51,WAS,PHI,0,0,100,1,0,TIMEOUT #2 BY PHI AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1689,0,0
2023102908,2023-10-29,2,1,51,WAS,PHI,4,1,65,0,0,(1:51) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 17-T.MCLAURIN (24-J.BRADBERRY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1689,0,0
2023102908,2023-10-29,2,1,48,WAS,PHI,0,0,100,1,0,TIMEOUT AT 01:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1692,0,0
2023102908,2023-10-29,2,1,48,PHI,WAS,1,10,35,0,0,(1:48) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 13-O.ZACCHEAUS PUSHED OB AT PHI 40 FOR 5 YARDS (36-D.JOHNSON). PHI-78-I.OPETA WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,1692,0,0
