GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,DET,Week
2024010703,2024-01-07,1,1,31,MIN,DET,1,10,34,0,0,"(1:31) 32-T.CHANDLER RIGHT END TO MIN 46 FOR 12 YARDS (31-K.JOSEPH). PENALTY ON MIN-56-G.BRADBURY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 34 - NO PLAY.",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,34,OWN,1,MIN,1,OFFENSIVE HOLDING,10,809,0,0,18
2024010703,2024-01-07,1,1,8,MIN,DET,1,20,24,0,0,"(1:08) 12-N.MULLENS PASS INCOMPLETE SHORT MIDDLE [93-J.PASCHAL]. PENALTY ON MIN-12-N.MULLENS, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT MIN 24.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,24,OWN,1,MIN,0,INTENTIONAL GROUNDING,10,832,0,0,18
2024010703,2024-01-07,1,1,3,MIN,DET,2,30,14,1,0,(1:03) (SHOTGUN) 12-N.MULLENS PASS DEEP RIGHT TO 86-J.MUNDT TO MIN 46 FOR 32 YARDS (2-C.GARDNER-JOHNSON) [97-A.HUTCHINSON].,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,837,0,0,18
2024010703,2024-01-07,1,0,30,MIN,DET,1,10,46,0,0,"(:30) (NO HUDDLE, SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT LEFT TO 32-T.CHANDLER [54-A.MCNEILL].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,870,0,0,18
2024010703,2024-01-07,1,0,26,MIN,DET,2,10,46,0,0,(:26) (SHOTGUN) 32-T.CHANDLER UP THE MIDDLE TO MIN 48 FOR 2 YARDS (1-C.SUTTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,874,0,0,18
2024010703,2024-01-07,1,0,0,MIN,DET,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0,18
2024010703,2024-01-07,2,15,0,MIN,DET,3,8,48,0,0,"(15:00) (SHOTGUN) PENALTY ON MIN-64-B.BRANDEL, FALSE START, 5 YARDS, ENFORCED AT MIN 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,MIN,1,FALSE START,5,900,0,0,18
2024010703,2024-01-07,2,15,0,MIN,DET,3,13,43,0,0,(15:00) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 18-J.JEFFERSON TO 50 FOR 7 YARDS (34-A.ANZALONE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,900,0,0,18
2024010703,2024-01-07,2,14,13,MIN,DET,4,6,100,0,0,"(14:13) (SHOTGUN) 12-N.MULLENS SCRAMBLES LEFT END TO DET 44 FOR 6 YARDS (34-A.ANZALONE). PENALTY ON DET-29-K.VILDOR, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT DET 44.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,DET,0,ILLEGAL CONTACT,5,947,0,0,18
2024010703,2024-01-07,2,13,43,MIN,DET,1,10,61,0,0,(13:43) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,977,0,0,18
2024010703,2024-01-07,2,13,37,MIN,DET,2,10,61,0,0,(13:37) 2-A.MATTISON LEFT TACKLE TO DET 35 FOR 4 YARDS (46-J.CAMPBELL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,983,0,0,18
2024010703,2024-01-07,2,12,55,MIN,DET,3,6,65,0,0,"(12:55) (SHOTGUN) 12-N.MULLENS SACKED AT DET 43 FOR -8 YARDS (95-R.OKWARA). PENALTY ON DET-32-B.BRANCH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 35 - NO PLAY.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,35,OPP,1,DET,1,DEFENSIVE HOLDING,5,1025,0,0,18
2024010703,2024-01-07,2,12,29,MIN,DET,0,0,100,1,0,TIMEOUT #1 BY DET AT 12:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1051,0,0,18
2024010703,2024-01-07,2,12,29,MIN,DET,1,10,70,1,0,(12:29) 12-N.MULLENS PASS DEEP MIDDLE TO 18-J.JEFFERSON TO DET 8 FOR 22 YARDS (31-K.JOSEPH).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1051,0,0,18
2024010703,2024-01-07,2,11,48,MIN,DET,1,8,92,0,0,"(11:48) (SHOTGUN) 2-A.MATTISON LEFT TACKLE TO DET 8 FOR NO GAIN (55-D.BARNES, 46-J.CAMPBELL).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OPP,0,,0,,0,1092,0,0,18
2024010703,2024-01-07,2,11,6,MIN,DET,2,8,92,0,0,(11:06) 18-J.JEFFERSON RIGHT END TO DET 20 FOR -12 YARDS (97-A.HUTCHINSON).,0,2023,-12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OPP,0,,0,,0,1134,0,0,18
2024010703,2024-01-07,2,10,16,MIN,DET,3,20,80,0,0,"(10:16) (SHOTGUN) PENALTY ON MIN, DELAY OF GAME, 5 YARDS, ENFORCED AT DET 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,MIN,1,DELAY OF GAME,5,1184,0,0,18
2024010703,2024-01-07,2,10,0,MIN,DET,3,25,75,0,0,(10:00) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 18-J.JEFFERSON PUSHED OB AT DET 21 FOR 4 YARDS (32-B.BRANCH) [55-D.BARNES].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1200,0,0,18
2024010703,2024-01-07,2,9,24,MIN,DET,4,21,79,0,0,"(9:24) 1-G.JOSEPH 39 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1236,0,0,18
2024010703,2024-01-07,2,6,31,MIN,DET,1,10,2,0,0,(6:31) 2-A.MATTISON UP THE MIDDLE TO MIN 5 FOR 3 YARDS (94-B.JONES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,1409,0,0,18
2024010703,2024-01-07,2,5,53,MIN,DET,2,7,5,1,0,(5:53) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 84-J.OLIVER RAN OB AT MIN 25 FOR 20 YARDS (31-K.JOSEPH).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,1447,0,0,18
2024010703,2024-01-07,2,5,18,MIN,DET,1,10,25,0,0,(5:18) 2-A.MATTISON RIGHT TACKLE TO MIN 31 FOR 6 YARDS (46-J.CAMPBELL). MIN-66-D.RISNER WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1482,0,0,18
2024010703,2024-01-07,2,5,8,MIN,DET,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1492,0,0,18
2024010703,2024-01-07,2,5,2,MIN,DET,2,4,31,1,0,(5:02) 12-N.MULLENS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 36 FOR 5 YARDS (1-C.SUTTON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1498,0,0,18
2024010703,2024-01-07,2,4,21,MIN,DET,1,10,36,0,0,(4:21) 12-N.MULLENS SACKED AT MIN 28 FOR -8 YARDS (97-A.HUTCHINSON).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1539,0,0,18
2024010703,2024-01-07,2,3,40,MIN,DET,2,18,28,0,0,(3:40) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON (1-C.SUTTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1580,0,0,18
2024010703,2024-01-07,2,3,34,MIN,DET,3,18,28,0,0,(3:34) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO MIN 37 FOR 9 YARDS (42-J.REEVES-MAYBIN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1586,0,0,18
2024010703,2024-01-07,2,2,48,MIN,DET,4,9,37,0,0,"(2:48) 14-R.WRIGHT PUNTS 58 YARDS TO DET 5, CENTER-42-A.DEPAOLA. 11-K.RAYMOND TO DET 18 FOR 13 YARDS (40-I.PACE, 59-N.VIGIL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1632,0,0,18
2024010703,2024-01-07,2,1,12,MIN,DET,1,10,18,1,0,(1:12) (SHOTGUN) 12-N.MULLENS PASS DEEP LEFT TO 18-J.JEFFERSON RAN OB AT MIN 44 FOR 26 YARDS (31-K.JOSEPH).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1728,0,0,18
2024010703,2024-01-07,2,1,6,MIN,DET,1,10,44,1,0,"(1:06) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO DET 36 FOR 20 YARDS (99-J.OKWARA, 1-C.SUTTON).",0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1734,0,0,18
2024010703,2024-01-07,2,0,44,MIN,DET,1,10,64,1,0,"(:44) (NO HUDDLE, SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 32-T.CHANDLER PUSHED OB AT DET 22 FOR 14 YARDS (46-J.CAMPBELL).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1756,0,0,18
2024010703,2024-01-07,2,0,37,MIN,DET,1,10,78,0,0,(:37) (SHOTGUN) 12-N.MULLENS SACKED AT DET 31 FOR -9 YARDS (97-A.HUTCHINSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1763,0,0,18
2024010703,2024-01-07,2,0,32,MIN,DET,2,19,69,0,0,(:32) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON (6-I.MELIFONWU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1768,0,0,18
2024010703,2024-01-07,2,0,32,MIN,DET,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1768,0,0,18
2024010703,2024-01-07,2,0,27,MIN,DET,3,19,69,0,0,(:27) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE TO 86-J.MUNDT TO DET 25 FOR 6 YARDS (31-K.JOSEPH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1773,0,0,18
2024010703,2024-01-07,2,0,2,MIN,DET,0,0,100,1,0,TIMEOUT #3 BY MIN AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1798,0,0,18
2024010703,2024-01-07,2,0,2,MIN,DET,4,13,75,0,0,"(:02) 1-G.JOSEPH 43 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1798,0,0,18
2024010703,2024-01-07,3,15,0,MIN,DET,1,10,25,0,0,(15:00) 32-T.CHANDLER LEFT END TO MIN 26 FOR 1 YARD (92-T.ALUALU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1800,0,0,18
2024010703,2024-01-07,3,15,0,MIN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010703,2024-01-07,3,14,23,MIN,DET,2,9,26,1,0,(14:23) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 18-J.JEFFERSON TO MIN 38 FOR 12 YARDS (1-C.SUTTON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1837,0,0,18
2024010703,2024-01-07,3,13,47,MIN,DET,1,10,38,0,0,(13:47) 12-N.MULLENS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 43 FOR 5 YARDS (1-C.SUTTON; 34-A.ANZALONE).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1873,0,0,18
2024010703,2024-01-07,3,13,10,MIN,DET,2,5,43,1,0,"(13:10) 32-T.CHANDLER LEFT END TO DET 38 FOR 19 YARDS (1-C.SUTTON, 46-J.CAMPBELL).",0,2023,19,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,1910,0,0,18
2024010703,2024-01-07,3,12,24,MIN,DET,1,10,62,0,0,(12:24) 12-N.MULLENS PASS INCOMPLETE SHORT LEFT TO 84-J.OLIVER (95-R.OKWARA) [95-R.OKWARA].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1956,0,0,18
2024010703,2024-01-07,3,12,17,MIN,DET,2,10,62,0,0,"(12:17) (SHOTGUN) 32-T.CHANDLER LEFT END PUSHED OB AT DET 31 FOR 7 YARDS (34-A.ANZALONE, 46-J.CAMPBELL).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,1963,0,0,18
2024010703,2024-01-07,3,11,39,MIN,DET,3,3,69,0,0,(11:39) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT MIDDLE TO 4-B.POWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2001,0,0,18
2024010703,2024-01-07,3,11,34,MIN,DET,4,3,69,0,0,(11:34) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 4-B.POWELL TO DET 29 FOR 2 YARDS (1-C.SUTTON) [97-A.HUTCHINSON].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2006,0,0,18
2024010703,2024-01-07,3,7,14,MIN,DET,0,0,65,1,0,"3-J.FOX KICKS 67 YARDS FROM DET 35 TO MIN -2. 26-K.NWANGWU TO MIN 26 FOR 28 YARDS (45-J.CABINDA, 55-D.BARNES).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2266,0,0,18
2024010703,2024-01-07,3,7,9,MIN,DET,1,10,26,0,0,(7:09) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 17-K.OSBORN PUSHED OB AT MIN 29 FOR 3 YARDS (6-I.MELIFONWU).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2271,0,0,18
2024010703,2024-01-07,3,6,42,MIN,DET,2,7,29,0,0,"(6:42) (NO HUDDLE, SHOTGUN) 32-T.CHANDLER UP THE MIDDLE TO MIN 33 FOR 4 YARDS (55-D.BARNES).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,2298,0,0,18
