GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SF,WAS
2023123110,2023-12-31,1,7,25,WAS,SF,3,3,32,0,0,"(7:25) (SHOTGUN) PENALTY ON WAS-73-T.SCOTT, FALSE START, 5 YARDS, ENFORCED AT WAS 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,WAS,1,FALSE START,5,455,0,0
2023123110,2023-12-31,1,7,25,WAS,SF,3,8,27,0,0,(7:25) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 4-C.SAMUEL (2-D.LENOIR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,455,0,0
2023123110,2023-12-31,1,7,21,WAS,SF,4,8,27,0,0,"(7:21) 5-T.WAY PUNTS 53 YARDS TO SF 20, CENTER-58-T.ADDINGTON. 10-R.BELL TO SF 37 FOR 17 YARDS (87-J.BATES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,459,0,0
2023123110,2023-12-31,1,7,9,WAS,SF,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,471,0,0
2023123110,2023-12-31,1,7,9,SF,WAS,1,10,37,0,0,(7:09) (SHOTGUN) 23-C.MCCAFFREY RIGHT GUARD TO SF 44 FOR 7 YARDS (57-C.BARTON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,471,0,0
2023123110,2023-12-31,1,6,32,SF,WAS,2,3,44,1,0,(6:32) (SHOTGUN) 19-D.SAMUEL LEFT END TO WAS 46 FOR 10 YARDS (20-J.MARTIN).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,508,0,0
2023123110,2023-12-31,1,5,45,SF,WAS,1,10,54,0,0,(5:45) 13-B.PURDY PASS SHORT RIGHT TO 11-B.AIYUK TO WAS 40 FOR 6 YARDS (47-K.HUDSON).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,555,0,0
2023123110,2023-12-31,1,5,3,SF,WAS,2,4,60,0,0,(5:03) 23-C.MCCAFFREY LEFT END TO WAS 45 FOR -5 YARDS (51-D.MAYO).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,597,0,0
2023123110,2023-12-31,1,4,19,SF,WAS,3,9,55,1,0,"(4:19) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK TO WAS 28 FOR 17 YARDS (26-T.CASTRO-FIELDS, 32-T.BURGESS).",0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,641,0,0
2023123110,2023-12-31,1,3,33,SF,WAS,1,10,72,1,0,(3:33) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 19-D.SAMUEL TO WAS 12 FOR 16 YARDS (13-E.FORBES).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,687,0,0
2023123110,2023-12-31,1,2,57,SF,WAS,1,10,88,1,0,"(2:57) (SHOTGUN) 23-C.MCCAFFREY RIGHT TACKLE TO WAS 2 FOR 10 YARDS (57-C.BARTON, 95-C.TOOHILL).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,723,0,0
2023123110,2023-12-31,1,2,14,SF,WAS,1,2,98,0,0,(2:14) 23-C.MCCAFFREY LEFT TACKLE TO WAS 2 FOR NO GAIN (93-J.ALLEN; 26-T.CASTRO-FIELDS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,2,OPP,0,,0,,0,766,0,0
2023123110,2023-12-31,1,1,35,SF,WAS,2,2,98,1,0,"(1:35) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 19-D.SAMUEL FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,805,0,0
2023123110,2023-12-31,1,1,31,WAS,SF,1,10,25,1,0,(1:31) 8-B.ROBINSON RIGHT GUARD TO WAS 37 FOR 12 YARDS (31-T.GIPSON).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,809,0,0
2023123110,2023-12-31,1,1,31,WAS,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,809,0,0
2023123110,2023-12-31,1,1,31,WAS,SF,0,0,100,1,0,TIMEOUT AT 01:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,809,0,0
2023123110,2023-12-31,1,1,31,SF,WAS,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,809,0,0
2023123110,2023-12-31,1,0,51,WAS,SF,1,10,37,1,0,(:51) 14-S.HOWELL PASS SHORT LEFT TO 8-B.ROBINSON TO SF 41 FOR 22 YARDS (57-D.GREENLAW; 7-C.WARD).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,849,0,0
2023123110,2023-12-31,1,0,4,WAS,SF,1,10,59,0,0,(:04) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 17-T.MCLAURIN TO SF 36 FOR 5 YARDS (7-C.WARD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,896,0,0
2023123110,2023-12-31,2,15,0,WAS,SF,2,5,64,0,0,"(15:00) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO SF 32 FOR 4 YARDS (54-F.WARNER, 99-J.KINLAW).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,900,0,0
2023123110,2023-12-31,1,0,0,WAS,SF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023123110,2023-12-31,2,14,18,WAS,SF,3,1,68,1,0,(14:18) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO SF 30 FOR 2 YARDS (57-D.GREENLAW).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OPP,0,,0,,0,942,0,0
2023123110,2023-12-31,2,13,38,WAS,SF,1,10,70,0,0,(13:38) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON PUSHED OB AT SF 28 FOR 2 YARDS (57-D.GREENLAW).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,982,0,0
2023123110,2023-12-31,2,12,58,WAS,SF,2,8,72,0,0,(12:58) 14-S.HOWELL UP THE MIDDLE TO SF 29 FOR -1 YARDS (97-N.BOSA).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,1022,0,0
2023123110,2023-12-31,2,12,15,WAS,SF,3,9,71,0,0,(12:15) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 82-L.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1065,0,0
2023123110,2023-12-31,2,12,10,WAS,SF,4,9,71,0,0,"(12:10) 6-J.SLYE 47 YARD FIELD GOAL IS GOOD, CENTER-58-T.ADDINGTON, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1070,0,0
2023123110,2023-12-31,2,12,5,SF,WAS,0,0,65,1,0,6-J.SLYE KICKS 62 YARDS FROM WAS 35 TO SF 3. 24-J.MASON TO SF 31 FOR 28 YARDS (41-J.COX).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1075,0,0
2023123110,2023-12-31,2,12,5,WAS,SF,0,0,100,1,0,TIMEOUT AT 12:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1075,0,0
2023123110,2023-12-31,2,12,0,SF,WAS,1,10,31,1,0,"(12:00) 13-B.PURDY PASS SHORT MIDDLE TO 23-C.MCCAFFREY TO SF 43 FOR 12 YARDS (57-C.BARTON, 47-K.HUDSON).",0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1080,0,0
2023123110,2023-12-31,2,11,21,SF,WAS,1,10,43,0,0,(11:21) (SHOTGUN) 23-C.MCCAFFREY RIGHT END TO SF 46 FOR 3 YARDS (31-K.CURL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OWN,0,,0,,0,1119,0,0
2023123110,2023-12-31,2,10,41,SF,WAS,2,7,46,0,0,(10:41) 25-E.MITCHELL RIGHT TACKLE TO SF 48 FOR 2 YARDS (55-K.HENRY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,1159,0,0
2023123110,2023-12-31,2,10,2,SF,WAS,3,5,48,0,0,(10:02) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 10-R.BELL (34-C.HOLMES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1198,0,0
2023123110,2023-12-31,2,9,58,SF,WAS,4,5,48,0,0,"(9:58) 18-M.WISHNOWSKY PUNTS 36 YARDS TO WAS 16, CENTER-46-T.PEPPER, FAIR CATCH BY 83-J.CROWDER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1202,0,0
2023123110,2023-12-31,2,9,51,WAS,SF,0,0,100,1,0,TIMEOUT AT 09:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1209,0,0
2023123110,2023-12-31,2,9,51,WAS,SF,1,10,16,0,0,"(9:51) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 4-C.SAMUEL TO WAS 16 FOR NO GAIN (57-D.GREENLAW). PENALTY ON SF-98-J.HARGRAVE, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT WAS 16 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,16,OWN,1,SF,1,DEFENSIVE OFFSIDE,5,1209,0,0
2023123110,2023-12-31,2,9,30,WAS,SF,1,5,21,1,0,(9:30) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 17-T.MCLAURIN TO WAS 32 FOR 11 YARDS (33-L.RYAN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1230,0,0
2023123110,2023-12-31,2,8,50,WAS,SF,1,10,32,0,0,(8:50) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 4-C.SAMUEL TO WAS 33 FOR 1 YARD (54-F.WARNER).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1270,0,0
2023123110,2023-12-31,2,8,10,WAS,SF,2,9,33,0,0,(8:10) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 8-B.ROBINSON TO WAS 40 FOR 7 YARDS (2-D.LENOIR).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1310,0,0
2023123110,2023-12-31,2,7,27,WAS,SF,3,2,40,1,0,(7:27) (SHOTGUN) 14-S.HOWELL PASS DEEP RIGHT TO 17-T.MCLAURIN TO SF 18 FOR 42 YARDS (2-D.LENOIR).,0,2023,42,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1353,0,0
2023123110,2023-12-31,2,6,43,WAS,SF,1,10,82,0,0,(6:43) 8-B.ROBINSON LEFT TACKLE TO SF 14 FOR 4 YARDS (54-F.WARNER; 94-C.FERRELL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OPP,0,,0,,0,1397,0,0
2023123110,2023-12-31,2,6,2,WAS,SF,2,6,86,1,0,(6:02) 8-B.ROBINSON LEFT TACKLE TO SF 6 FOR 8 YARDS (99-J.KINLAW; 33-L.RYAN).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,1438,0,0
2023123110,2023-12-31,2,5,18,WAS,SF,1,6,94,0,0,(5:18) 8-B.ROBINSON UP THE MIDDLE TO SF 3 FOR 3 YARDS (33-L.RYAN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,1482,0,0
2023123110,2023-12-31,2,4,40,WAS,SF,2,3,97,0,0,(4:40) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 1-J.DOTSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1520,0,0
2023123110,2023-12-31,2,4,37,WAS,SF,3,3,97,1,0,"(4:37) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1523,0,0
2023123110,2023-12-31,2,4,33,SF,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1527,0,0
2023123110,2023-12-31,2,4,33,WAS,SF,0,0,100,1,0,TIMEOUT AT 04:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1527,0,0
2023123110,2023-12-31,2,4,33,WAS,SF,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-58-T.ADDINGTON, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1527,0,0
2023123110,2023-12-31,2,4,33,SF,WAS,1,10,25,1,0,(4:33) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE PUSHED OB AT SF 43 FOR 18 YARDS (13-E.FORBES).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1527,0,0
2023123110,2023-12-31,2,4,0,SF,WAS,1,10,43,1,0,(4:00) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 11-B.AIYUK TO WAS 35 FOR 22 YARDS (31-K.CURL; 34-C.HOLMES).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1560,0,0
2023123110,2023-12-31,2,3,19,SF,WAS,1,10,65,0,0,(3:19) (SHOTGUN) 19-D.SAMUEL LEFT END TO WAS 27 FOR 8 YARDS (47-K.HUDSON).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OPP,0,,0,,0,1601,0,0
2023123110,2023-12-31,2,2,34,SF,WAS,2,2,73,1,0,(2:34) 23-C.MCCAFFREY LEFT TACKLE TO WAS 14 FOR 13 YARDS (31-K.CURL).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,1646,0,0
2023123110,2023-12-31,2,2,0,SF,WAS,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023123110,2023-12-31,2,2,0,SF,WAS,1,10,86,0,0,(2:00) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO WAS 7 FOR 7 YARDS (31-K.CURL).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1680,0,0
2023123110,2023-12-31,2,1,22,SF,WAS,2,3,93,1,0,(1:22) (SHOTGUN) 23-C.MCCAFFREY RIGHT END TO WAS 1 FOR 6 YARDS (31-K.CURL).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,7,OPP,0,,0,,0,1718,0,0
2023123110,2023-12-31,2,0,40,SF,WAS,1,1,99,0,0,(:40) 23-C.MCCAFFREY RIGHT END TO WAS 4 FOR -3 YARDS (94-D.PAYNE).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,1760,0,0
2023123110,2023-12-31,2,0,35,SF,WAS,0,0,100,1,0,TIMEOUT #1 BY WAS AT 00:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1765,0,0
2023123110,2023-12-31,2,0,35,SF,WAS,2,4,96,0,0,(:35) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 23-C.MCCAFFREY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1765,0,0
2023123110,2023-12-31,2,0,27,SF,WAS,3,4,96,0,0,(:27) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 11-B.AIYUK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1773,0,0
2023123110,2023-12-31,2,0,22,SF,WAS,4,4,96,0,0,"(:22) 4-J.MOODY 22 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1778,0,0
2023123110,2023-12-31,2,0,19,WAS,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1781,0,0
