GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,BAL
2023123101,2023-12-31,1,4,30,MIA,BAL,2,13,85,0,0,(4:30) (SHOTGUN) 28-D.ACHANE RIGHT END TO BAL 8 FOR 7 YARDS (6-P.QUEEN; 0-R.SMITH).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,17,630,0,0
2023123101,2023-12-31,1,3,46,MIA,BAL,3,6,92,0,0,(3:46) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,17,674,0,0
2023123101,2023-12-31,1,3,42,MIA,BAL,4,6,92,0,0,"(3:42) 7-J.SANDERS 27 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,17,678,0,0
2023123101,2023-12-31,1,3,39,BAL,MIA,0,0,100,1,0,TIMEOUT AT 03:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,681,0,0
2023123101,2023-12-31,1,3,39,BAL,MIA,1,10,25,1,0,(3:39) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN TO BAL 39 FOR 14 YARDS (33-E.APPLE) [2-B.CHUBB].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,681,0,0
2023123101,2023-12-31,1,3,39,BAL,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,681,0,0
2023123101,2023-12-31,1,2,55,BAL,MIA,1,10,39,0,0,"(2:55) (SHOTGUN) 43-J.HILL RIGHT END TO BAL 41 FOR 2 YARDS (45-D.RILEY; 43-A.VAN GINKEL). PENALTY ON BAL-76-J.SIMPSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 39 - NO PLAY.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,39,OWN,1,BAL,1,OFFENSIVE HOLDING,10,17,725,0,0
2023123101,2023-12-31,1,2,30,BAL,MIA,1,20,29,0,0,(2:30) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR TO BAL 33 FOR 4 YARDS (21-D.ELLIOTT).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,17,750,0,0
2023123101,2023-12-31,1,1,52,BAL,MIA,2,16,33,0,0,(1:52) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 24 FOR -9 YARDS (92-Z.SIELER).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,17,788,0,0
2023123101,2023-12-31,1,1,7,BAL,MIA,3,25,24,0,0,(1:07) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END TO BAL 42 FOR 18 YARDS (2-B.CHUBB).,0,2023,18,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,833,0,0
2023123101,2023-12-31,1,0,26,BAL,MIA,4,7,42,0,0,"(:26) 11-J.STOUT PUNTS 33 YARDS TO MIA 25, CENTER-69-T.OTT, OUT OF BOUNDS. PENALTY ON MIA-53-C.GOODE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 25.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,MIA,0,OFFENSIVE HOLDING,10,17,874,0,0
